#x	y	new0_flux	flux_lukas_flux
0.4685	0.0025315	20.0161	19.8877
0.4685	0.002539	23.3884	23.2463
0.4685	0.0025465	27.8706	27.6833
0.4685	0.002554	33.775	33.5249
0.477	0.002464	25.0219	24.5475
0.477	0.0024715	19.3036	18.9417
0.477	0.002479	14.712	14.448
0.477	0.0024865	11.3216	11.1339
0.477	0.002494	8.92202	8.79659
0.477	0.0025015	7.62075	7.5365
0.477	0.002509	7.27918	7.21987
0.477	0.0025165	7.65365	7.6064
0.477	0.002524	8.84368	8.79385
0.477	0.0025315	11.0184	10.9517
0.477	0.002539	14.386	14.2882
0.477	0.0025465	18.9894	18.833
0.477	0.002554	24.9444	24.7262
0.4855	0.002464	20.487	20.1015
0.4855	0.0024715	14.754	14.4772
0.4855	0.002479	10.1746	9.98792
0.4855	0.0024865	6.78053	6.66476
0.4855	0.002494	4.4154	4.35331
0.4855	0.0025015	3.12493	3.09707
0.4855	0.002509	2.79029	2.77916
0.4855	0.0025165	3.14771	3.13804
0.4855	0.002524	4.3548	4.33456
0.4855	0.0025315	6.57508	6.52114
0.4855	0.002539	9.98501	9.88575
0.4855	0.0025465	14.7087	14.5404
0.4855	0.002554	20.7257	20.48
0.494	0.002464	18.7498	18.3984
0.494	0.0024715	12.972	12.728
0.494	0.002479	8.40394	8.2448
0.494	0.0024865	4.9823	4.89137
0.494	0.002494	2.64681	2.60384
0.494	0.0025015	1.34924	1.33648
0.494	0.002509	0.985213	0.984094
0.494	0.0025165	1.37006	1.36323
0.494	0.002524	2.60292	2.57451
0.494	0.0025315	4.89827	4.82957
0.494	0.002539	8.38001	8.2556
0.494	0.0025465	13.2012	13.0006
0.494	0.002554	19.3131	19.0237
0.5025	0.002464	18.3151	18.0268
0.5025	0.0024715	12.7272	12.5341
0.5025	0.002479	8.20943	8.04224
0.5025	0.0024865	4.7208	4.62211
0.5025	0.002494	2.39284	2.33977
0.5025	0.0025015	1.05455	1.03101
0.5025	0.002509	0.647908	0.634494
0.5025	0.0025165	1.053	1.03052
0.5025	0.002524	2.35507	2.30429
0.5025	0.0025315	4.68968	4.59593
0.5025	0.002539	8.25738	8.1019
0.5025	0.0025465	13.1344	12.8999
0.5025	0.002554	19.3586	19.0283
0.511	0.002464	17.9738	17.6709
0.511	0.0024715	12.2529	12.0492
0.511	0.002479	7.77967	7.65256
0.511	0.0024865	4.4062	4.33879
0.511	0.002494	2.17503	2.14694
0.511	0.0025015	0.926434	0.919763
0.511	0.002509	0.54997	0.546053
0.511	0.0025165	0.947897	0.929448
0.511	0.002524	2.23743	2.18786
0.511	0.0025315	4.66537	4.56619
0.511	0.002539	8.21938	8.05495
0.511	0.0025465	13.1833	12.9332
0.511	0.002554	19.3643	19.0154
0.5195	0.002464	17.9173	17.6408
0.5195	0.0024715	12.2985	12.1142
0.5195	0.002479	7.9015	7.79068
0.5195	0.0024865	4.47224	4.38067
0.5195	0.002494	2.1276	2.08203
0.5195	0.0025015	0.789307	0.770307
0.5195	0.002509	0.34949	0.338421
0.5195	0.0025165	0.778578	0.757411
0.5195	0.002524	2.12655	2.07772
0.5195	0.0025315	4.52061	4.42685
0.5195	0.002539	8.15949	8.00371
0.5195	0.0025465	13.0721	12.8363
0.5195	0.002554	19.3679	19.0362
0.528	0.002464	17.8091	17.4858
0.528	0.0024715	12.0773	11.8541
0.528	0.002479	7.59196	7.4501
0.528	0.0024865	4.09393	4.01533
0.528	0.002494	1.77088	1.73643
0.528	0.0025015	0.446371	0.437868
0.528	0.002509	0.0155386	0.0155386
0.528	0.0025165	0.449802	0.441472
0.528	0.002524	1.79811	1.76506
0.528	0.0025315	4.18468	4.11079
0.528	0.002539	7.80349	7.67277
0.528	0.0025465	12.7013	12.4919
0.528	0.002554	18.949	18.6501
0.5365	0.002464	18.2969	17.9464
0.5365	0.0024715	12.6112	12.3631
0.5365	0.002479	8.16199	7.9981
0.5365	0.0024865	4.66717	4.56599
0.5365	0.002494	2.34045	2.28425
0.5365	0.0025015	1.01006	0.982052
0.5365	0.002509	0.573962	0.5581
0.5365	0.0025165	1.00435	0.98519
0.5365	0.002524	2.3489	2.31142
0.5365	0.0025315	4.7286	4.65801
0.5365	0.002539	8.33237	8.21398
0.5365	0.0025465	13.1769	12.9847
0.5365	0.002554	19.3825	19.1112
0.545	0.002464	20.6333	20.1982
0.545	0.0024715	14.9938	14.6658
0.545	0.002479	10.5605	10.3144
0.545	0.0024865	7.06904	6.89458
0.545	0.002494	4.72545	4.59912
0.545	0.0025015	3.38133	3.28791
0.545	0.002509	2.93727	2.86229
0.545	0.0025165	3.36606	3.29564
0.545	0.002524	4.71393	4.63457
0.545	0.0025315	7.09839	6.9968
0.545	0.002539	10.7031	10.566
0.545	0.0025465	15.4711	15.2682
0.545	0.002554	21.6518	21.3838
0.5535	0.002464	26.0317	25.4382
0.5535	0.0024715	20.4546	19.9746
0.5535	0.002479	16.0143	15.6189
0.5535	0.0024865	12.5603	12.2438
0.5535	0.002494	10.2013	9.93791
0.5535	0.0025015	8.84983	8.62607
0.5535	0.002509	8.40907	8.21217
0.5535	0.0025165	8.85225	8.67002
0.5535	0.002524	10.224	10.0446
0.5535	0.0025315	12.6381	12.4499
0.5535	0.002539	16.2662	16.0387
0.5535	0.0025465	20.9597	20.6956
0.5535	0.002554	27.0628	26.7256
0.562	0.002464	35.9101	34.9672
0.562	0.0024715	30.4568	29.7286
0.562	0.002479	26.0227	25.3883
0.562	0.0024865	22.6361	22.089
0.562	0.002494	20.2779	19.7903
0.562	0.0025015	18.9401	18.5001
0.562	0.002509	18.528	18.1249
0.562	0.0025165	19.0154	18.6386
0.562	0.002524	20.445	20.0846
0.562	0.0025315	22.927	22.573
0.562	0.002539	26.5074	26.1261
0.562	0.0025465	31.2539	30.8532
0.562	0.002554	37.2686	36.8076
0.5705	0.002464	50.7686	49.431
0.5705	0.0024715	45.551	44.333
0.5705	0.002479	41.3586	40.22
0.5705	0.0024865	38.1922	37.1407
0.5705	0.002494	36.0178	35.0204
0.5705	0.0025015	34.8329	33.8813
0.5705	0.002509	34.5475	33.6342
0.5705	0.0025165	35.1367	34.2546
0.5705	0.002524	36.6417	35.7839
0.5705	0.0025315	39.1678	38.3275
0.5705	0.002539	42.8019	41.9373
0.5705	0.0025465	47.5261	46.6569
0.5705	0.002554	53.5338	52.6081
0.579	0.002464	72.7891	70.9295
0.579	0.0024715	67.7618	66.0294
0.579	0.002479	63.6296	61.9812
0.579	0.0024865	60.6209	59.0686
0.579	0.002494	58.507	57.0158
0.579	0.0025015	57.4032	55.9668
0.579	0.002509	57.2219	55.8347
0.579	0.0025165	57.9385	56.5953
0.579	0.002524	59.5922	58.288
0.579	0.0025315	62.2846	60.9877
0.579	0.002539	65.9401	64.6587
0.579	0.0025465	70.8197	69.5524
0.579	0.002554	76.8009	75.4912
