#x	y	new0_flux	flux_lukas_flux
2.40855	0.0024715	295.408	294.936
2.40855	0.002479	286.979	286.616
2.40855	0.0024865	279.801	279.528
2.40855	0.002494	273.896	273.694
2.40855	0.0025015	269.288	269.14
2.40855	0.002509	266.002	265.888
2.40855	0.0025165	264.059	263.961
2.40855	0.002524	263.485	263.383
2.40855	0.0025315	264.301	264.178
2.40855	0.002539	266.531	266.368
2.40855	0.0025465	270.198	269.977
2.40855	0.002554	275.324	275.026
2.51327	0.002464	281.46	280.877
2.51327	0.0024715	271.663	271.205
2.51327	0.002479	263.086	262.736
2.51327	0.0024865	255.752	255.491
2.51327	0.002494	249.687	249.496
2.51327	0.0025015	244.913	244.773
2.51327	0.002509	241.453	241.346
2.51327	0.0025165	239.332	239.239
2.51327	0.002524	238.573	238.475
2.51327	0.0025315	239.198	239.077
2.51327	0.002539	241.232	241.069
2.51327	0.0025465	244.695	244.472
2.51327	0.002554	249.612	249.31
2.61799	0.002464	257.544	256.976
2.61799	0.0024715	247.644	247.199
2.61799	0.002479	238.957	238.618
2.61799	0.0024865	231.509	231.257
2.61799	0.002494	225.322	225.139
2.61799	0.0025015	220.421	220.287
2.61799	0.002509	216.81	216.706
2.61799	0.0025165	214.396	214.314
2.61799	0.002524	213.347	213.268
2.61799	0.0025315	213.688	213.593
2.61799	0.002539	215.44	215.311
2.61799	0.0025465	218.627	218.445
2.61799	0.002554	223.271	223.019
2.72271	0.002464	233.852	233.295
2.72271	0.0024715	223.81	223.411
2.72271	0.002479	214.937	214.579
2.72271	0.0024865	207.217	206.954
2.72271	0.002494	200.763	200.576
2.72271	0.0025015	195.595	195.452
2.72271	0.002509	191.728	191.618
2.72271	0.0025165	189.212	189.117
2.72271	0.002524	188.071	187.972
2.72271	0.0025315	188.298	188.206
2.72271	0.002539	189.93	189.805
2.72271	0.0025465	192.991	192.811
2.72271	0.002554	197.503	197.25
2.82743	0.002464	209.9	209.339
2.82743	0.0024715	199.61	199.176
2.82743	0.002479	190.545	190.218
2.82743	0.0024865	182.728	182.49
2.82743	0.002494	176.185	176.017
2.82743	0.0025015	170.94	170.822
2.82743	0.002509	167.016	166.929
2.82743	0.0025165	164.437	164.362
2.82743	0.002524	163.228	163.145
2.82743	0.0025315	163.411	163.303
2.82743	0.002539	165.011	164.857
2.82743	0.0025465	168.051	167.833
2.82743	0.002554	172.554	172.253
2.93215	0.002464	186.613	186.085
2.93215	0.0024715	176.332	175.928
2.93215	0.002479	167.27	166.972
2.93215	0.0024865	159.452	159.239
2.93215	0.002494	152.9	152.754
2.93215	0.0025015	147.64	147.542
2.93215	0.002509	143.696	143.626
2.93215	0.0025165	141.091	141.03
2.93215	0.002524	139.849	139.779
2.93215	0.0025315	139.995	139.894
2.93215	0.002539	141.43	141.283
2.93215	0.0025465	144.302	144.098
2.93215	0.002554	148.642	148.362
3.03687	0.002464	164.851	164.352
3.03687	0.0024715	154.613	154.235
3.03687	0.002479	145.588	145.312
3.03687	0.0024865	137.801	137.608
3.03687	0.002494	131.199	131.029
3.03687	0.0025015	125.779	125.663
3.03687	0.002509	121.679	121.598
3.03687	0.0025165	118.923	118.858
3.03687	0.002524	117.535	117.467
3.03687	0.0025315	117.539	117.449
3.03687	0.002539	118.958	118.827
3.03687	0.0025465	121.817	121.625
3.03687	0.002554	126.137	125.867
3.14159	0.002464	144.774	144.233
3.14159	0.0024715	134.39	133.977
3.14159	0.002479	125.224	124.92
3.14159	0.0024865	117.3	117.086
3.14159	0.002494	110.642	110.499
3.14159	0.0025015	105.275	105.184
3.14159	0.002509	101.223	101.164
3.14159	0.0025165	98.5098	98.4638
3.14159	0.002524	97.1592	97.107
3.14159	0.0025315	97.195	97.1176
3.14159	0.002539	98.6411	98.5194
3.14159	0.0025465	101.521	101.336
3.14159	0.002554	105.857	105.59
