0	0	0	0	0
0.05	0	0	0	0
0.1	0	0	0	0
0.15	0	0	0	0
0.2	0	1.61222	-16.161	0.388796
0.25	134.029	137.312	-32.9044	0.791605
0.3	339.098	346.855	-77.7554	1.87062
0.35	751.266	751.945	-6.80991	0.163831
0.4	692.656	688.285	43.8175	-1.05415
0.45	413.808	414.093	-2.85524	0.0686906
0.5	384.267	380.576	36.9995	-0.890124
0.55	209.856	210.706	-8.51985	0.204968
0.6	221.809	221.31	5.00344	-0.120371
0.65	188.787	191.032	-22.5049	0.541417
0.7	241.96	244.797	-28.4387	0.684171
0.75	304.447	307.058	-26.1768	0.629755
0.8	353.261	351.361	19.0482	-0.458257
0.85	286.018	284.279	17.4319	-0.419372
0.9	229.97	232.616	-26.5212	0.63804
0.95	275.748	274.32	14.31	-0.344267
1	232.291	229.377	29.2146	-0.702837
1.05	163.542	162.653	8.9085	-0.214318
1.1	139.317	139.551	-2.34913	0.0565147
1.15	137.495	136.921	5.75073	-0.13835
1.2	121.83	122.173	-3.44262	0.0828218
1.25	122.667	121.51	11.5964	-0.278984
1.3	99.4541	102.255	-28.0786	0.675507
1.35	138.894	135.582	33.202	-0.798766
1.4	84.7626	87.9363	-31.8137	0.765367
1.45	127.33	126.574	7.57809	-0.182312
1.5	112.611	109.562	30.5648	-0.73532
1.55	68.0936	69.9719	-18.8278	0.452954
1.6	90.3635	88.9299	14.3707	-0.345726
1.65	69.5674	68.8123	7.56936	-0.182102
1.7	58.2896	60.4745	-21.9012	0.526893
1.75	82.572	81.4551	11.1954	-0.269336
1.8	67.3828	68.5483	-11.6835	0.281079
1.85	78.6557	77.4391	12.1957	-0.2934
1.9	63.2775	61.7291	15.521	-0.373401
1.95	45.1522	45.3242	-1.72456	0.041489
2	45.8112	45.8202	-0.0907133	0.00218236
2.05	44.7856	46.2195	-14.374	0.345805
2.1	57.9108	58.8251	-9.16492	0.220487
2.15	65.4022	64.5582	8.46046	-0.203539
2.2	55.9424	56.1714	-2.29571	0.0552295
2.25	56.8147	54.3691	24.5149	-0.589774
2.3	33.4805	34.9395	-14.6249	0.351841
2.35	45.6713	46.1556	-4.85509	0.116803
2.4	48.9141	48.9475	-0.335176	0.00806357
2.45	48.1995	47.1749	10.2707	-0.247091
2.5	38.7176	38.0837	6.35381	-0.152858
2.55	32.7923	34.7019	-19.1418	0.460508
2.6	47.4261	45.9253	15.0439	-0.361922
2.65	34.761	34.6895	0.716335	-0.0172334
2.7	33.5672	34.763	-11.987	0.28838
2.75	41.9944	40.9466	10.5036	-0.252693
2.8	33.4668	32.9261	5.42051	-0.130405
2.85	28.9363	29.7687	-8.34426	0.200744
2.9	34.4031	34.7807	-3.78471	0.0910516
2.95	36.48	36.4172	0.629852	-0.0151528
3	70.8734	71.415	-5.42884	0.130605
3.1	75.849	74.9388	9.12428	-0.21951
3.2	61.6551	61.8126	-1.57845	0.0379739
3.3	61.7702	61.5816	1.89005	-0.0454703
3.4	57.6483	57.3953	2.53611	-0.0610131
3.5	52.9965	53.8725	-8.7814	0.211261
3.6	61.6393	60.2756	13.6703	-0.328876
3.7	44.6527	44.427	2.2626	-0.0544331
3.8	41.0086	42.1218	-11.1585	0.268448
3.9	51.8214	51.6919	1.29782	-0.0312226
4	98.3609	98.3791	-0.182746	0.00439645
4.2	94.0379	93.1802	8.59764	-0.20684
4.4	73.5581	72.5208	10.3977	-0.250145
4.6	51.6138	50.795	8.20727	-0.197448
4.8	35.2828	35.3119	-0.291505	0.00701294
5	34.355	34.195	1.60335	-0.038573
5.2	30.4765	30.3425	1.34355	-0.0323228
5.4	27.2843	26.5757	7.10293	-0.17088
5.6	15.7907	15.3525	4.39238	-0.105671
5.8	8.96556	8.76453	2.01517	-0.0484804
6	14.7032	14.4835	2.20254	-0.0529881
6.5	6.54661	6.4192	1.27714	-0.0307251
7	2.2962	2.22718	0.691889	-0.0166453
7.5	0.230419	0.23286	-0.0244724	0.000588751
8	0.558885	0.548388	0.105222	-0.00253142
9	0.011981	0.011727	0.00254631	-6.12584e-05
10	0.004483	0.00447761	5.40552e-05	-1.30044e-06
30	0	0	0	0
