-3	0	0	0	0	-18.6712	-38.0153	-89.8328	-7.86767	50.6235	-3.29873	42.7465	-9.84321	-13.4786	-31.115	-28.8827	20.1334	18.5779	-29.3652	15.322	31.8369	9.61728	-2.76477	6.20752	-3.95403	12.7509	7.87154	-34.3833	7.93498	32.8317	-20.5113	15.444	8.11665	-23.9499	12.088	-12.8701	13.233	16.9219	-1.95571	-14.4237	-9.96231	8.9839	-2.57938	26.3724	-15.8775	-5.33817	-0.446967	11.0735	6.84546	-20.8918	16.322	0.727818	-0.78977	5.75755	-9.03109	-4.14111	0.611413	-0.987316	-5.0075	-1.05663	10.8072	-1.81721	1.95394	2.67082	-9.66378	14.8471	2.41098	-12.2892	1.35224	0.978438	-1.31001	9.36249	11.4013	9.02707	-0.362633	1.74433	9.78922	4.69431	2.15631	-0.163861	-0.163861	4.08414	0.741802	-0.0269077	-0.00778566	0.121566	0.00294182	6.24513e-05	0
-2.99	0	0	0	0	-18.6615	-37.9956	-89.7864	-7.8636	50.5973	-3.29703	42.7244	-9.83812	-13.4716	-31.0989	-28.8678	20.123	18.5683	-29.35	15.314	31.8205	9.61231	-2.76334	6.20431	-3.95199	12.7443	7.86747	-34.3655	7.93088	32.8147	-20.5007	15.436	8.11245	-23.9375	12.0817	-12.8635	13.2262	16.9131	-1.9547	-14.4163	-9.95716	8.97925	-2.57805	26.3587	-15.8693	-5.33541	-0.446735	11.0678	6.84192	-20.881	16.3136	0.727442	-0.789362	5.75457	-9.02642	-4.13897	0.611097	-0.986806	-5.00492	-1.05608	10.8016	-1.81627	1.95293	2.66944	-9.65878	14.8394	2.40974	-12.2828	1.35155	0.977932	-1.30934	9.35765	11.3955	9.02241	-0.362445	1.74343	9.78416	4.69189	2.1552	-0.163776	-0.163776	4.08203	0.741419	-0.0268938	-0.00778164	0.121503	0.0029403	6.2419e-05	0
-2.98	0	0	0	0	-18.6519	-37.976	-89.74	-7.85954	50.5712	-3.29533	42.7023	-9.83304	-1.55579	-42.9917	-28.8529	20.1126	18.5587	-29.3348	15.3061	31.804	9.60734	-2.76191	6.2011	-3.94995	12.7377	-16.3836	-10.1007	7.92678	32.7978	-20.4901	15.428	8.10826	-23.9252	12.0755	-12.8568	13.2194	16.9044	-1.95369	-5.59009	-18.7707	8.97461	-2.57671	26.3451	-15.8611	-5.33265	-0.446505	11.0621	6.83838	-20.8702	16.3051	0.727066	-8.42846	13.3911	-9.02176	-4.13683	0.610781	-0.986296	-5.00233	-1.05554	10.7961	-1.81533	1.95192	2.66806	-9.65379	14.8318	2.40849	-12.2765	1.35085	-0.474869	0.143636	9.35281	11.3896	9.01774	-0.362258	1.74253	4.6308	9.83777	2.15408	-0.163691	-0.163691	3.12798	1.69298	-0.0268799	-0.00777761	0.121441	0.00293878	6.23868e-05	0
-2.97	0	0	0	0	-18.6422	-37.9564	-89.6936	-7.85548	50.545	-3.29362	42.6802	-9.82796	5.77164	-50.2961	-28.838	20.1022	18.5491	-29.3197	15.2982	31.7876	9.60238	-2.76049	6.1979	-3.94791	12.7312	-31.2925	4.82184	7.92269	32.7808	-20.4795	15.4201	8.10407	-23.9128	12.0692	-12.8502	13.2125	16.8956	-1.95268	-0.161702	-24.1865	8.96998	-2.57538	26.3315	-15.8529	-5.3299	-0.446274	11.0563	6.83485	-20.8595	16.2967	0.72669	-13.1241	18.0842	-9.0171	-4.1347	0.610465	-0.985786	-4.99974	-1.05499	10.7905	-1.81439	1.95091	2.66669	-9.6488	14.8241	2.40725	-12.2701	1.35015	-1.36811	1.03705	9.34798	11.3837	9.01308	-0.362071	1.74163	1.46103	13.0001	2.15297	-0.163607	-0.163607	2.54071	2.27776	-0.026866	-0.00777359	0.121378	0.00293726	6.23546e-05	0
-2.96	0	0	0	0	-18.6326	-37.9368	-89.6472	-7.85142	50.5189	-3.29192	42.6582	-9.82288	5.76866	-50.2701	-28.8231	20.0918	18.5396	-29.3045	15.2903	31.7712	9.59742	-2.75906	6.1947	-3.94587	12.7246	-31.2763	4.81935	7.91859	32.7639	-20.4689	15.4121	8.09988	-23.9004	12.063	-12.8436	13.2057	16.8869	-1.95167	-0.161618	-24.1741	8.96534	-2.57405	26.3179	-15.8447	-5.32714	-0.446043	11.0506	6.83132	-20.8487	16.2883	0.726315	-13.1173	18.0749	-9.01244	-4.13256	0.61015	-0.985277	-4.99716	-1.05445	10.7849	-1.81346	1.9499	2.66531	-9.64381	14.8164	2.406	-12.2638	1.34945	-1.36741	1.03652	9.34315	11.3778	9.00843	-0.361884	1.74073	1.46028	12.9933	2.15186	-0.163522	-0.163522	2.53939	2.27658	-0.0268522	-0.00776958	0.121315	0.00293574	6.23223e-05	0
-2.95	0	0	0	0	-18.623	-37.9172	-89.601	-7.84736	50.4928	-3.29022	42.6361	-9.81781	5.76568	-50.2442	-28.8082	20.0814	18.53	-29.2894	15.2824	31.7548	9.59246	-2.75764	6.1915	-3.94383	12.718	-31.2602	4.81686	7.9145	32.747	-20.4584	15.4042	8.0957	-23.8881	12.0568	-12.8369	13.1989	16.8782	-1.95066	-0.161535	-24.1616	8.96071	-2.57272	26.3043	-15.8366	-5.32439	-0.445813	11.0449	6.82779	-20.8379	16.2799	0.725939	-13.1106	18.0655	-9.00778	-4.13043	0.609835	-0.984768	-4.99458	-1.0539	10.7793	-1.81252	1.94889	2.66393	-9.63883	14.8088	2.40476	-12.2575	1.34875	-1.3667	1.03598	9.33832	11.3719	9.00377	-0.361697	1.73983	1.45952	12.9866	2.15075	-0.163438	-0.163438	2.53808	2.27541	-0.0268383	-0.00776557	0.121253	0.00293422	6.22902e-05	0
-2.94	0	0	0	0	-18.6134	-37.8976	-89.5547	-7.84331	50.4668	-3.28852	42.6141	-9.81274	5.7627	-50.2182	-28.7933	20.0711	18.5204	-29.2743	15.2745	31.7384	9.58751	-2.75621	6.1883	-3.94179	12.7114	-31.244	4.81438	7.91042	32.7301	-20.4478	15.3962	8.09152	-23.8758	12.0505	-12.8303	13.1921	16.8695	-1.94965	-0.161451	-24.1491	8.95609	-2.5714	26.2907	-15.8284	-5.32164	-0.445583	11.0392	6.82427	-20.8272	16.2715	0.725565	-13.1038	18.0562	-9.00313	-4.12829	0.60952	-0.98426	-4.992	-1.05336	10.7738	-1.81158	1.94789	2.66256	-9.63386	14.8011	2.40352	-12.2511	1.34806	-1.36599	1.03545	9.3335	11.366	8.99913	-0.36151	1.73893	1.45877	12.9799	2.14964	-0.163353	-0.163353	2.53677	2.27423	-0.0268244	-0.00776156	0.12119	0.00293271	6.2258e-05	0
-2.93	0	0	0	0	-18.6038	-37.878	-89.5085	-7.83926	50.4407	-3.28682	42.5921	-9.80767	5.75973	-50.1923	-28.7784	20.0607	18.5109	-29.2592	15.2666	31.722	9.58256	-2.75479	6.18511	-3.93976	12.7049	-31.2279	4.81189	7.90633	32.7132	-20.4372	15.3883	8.08734	-23.8634	12.0443	-12.8237	13.1853	16.8608	-1.94865	-0.161368	-24.1366	8.95146	-2.57007	26.2772	-15.8202	-5.3189	-0.445353	11.0335	6.82074	-20.8164	16.2631	0.72519	-13.097	15.3966	-6.34816	-4.12616	0.609205	-0.983752	-4.98943	-1.05281	10.7682	-1.81065	1.94688	2.66118	-9.62888	14.7935	2.40228	-12.2448	1.34736	-1.36529	1.03491	9.32868	11.3602	8.99448	-0.361324	1.73804	1.45802	12.9732	2.14853	-0.163269	-0.163269	2.53546	2.27306	-0.0268106	-0.00775755	0.121127	0.00293119	6.22259e-05	0
-2.92	0	0	0	0	-18.5942	-37.8585	-89.4623	-7.83522	50.4147	-3.28513	42.5702	-9.80261	5.75676	-50.1664	-28.7636	20.0504	18.5013	-29.2441	15.2588	31.7056	9.57762	-2.75337	6.18192	-3.93773	12.6983	-31.2118	4.80941	7.90225	32.6963	-20.4267	15.3803	8.08317	-23.8511	12.0381	-12.8171	13.1785	16.8521	-1.94764	-0.161285	-24.1242	8.94684	-2.56874	26.2636	-15.812	-5.31615	-0.445123	11.0278	6.81722	-20.8057	16.2547	0.724816	-13.0903	11.3752	-2.33145	-4.12403	0.608891	-0.983244	-4.98685	-1.05227	10.7627	-1.80971	1.94588	2.65981	-9.62392	14.7859	2.40104	-12.2385	1.34667	-1.36458	1.03438	9.32387	11.3543	8.98984	-0.361137	1.73714	1.45726	12.9665	2.14742	-0.163185	-0.163185	2.53416	2.27188	-0.0267968	-0.00775355	0.121065	0.00292968	6.21937e-05	0
-2.91	0	0	0	0	-18.5846	-37.839	-89.4161	-7.83118	50.3887	-3.28343	42.5482	-9.79755	5.75379	-50.1405	-28.7487	20.04	18.4918	-29.229	15.2509	31.6892	9.57267	-2.75195	6.17873	-3.93569	12.6918	-31.1957	4.80693	7.89818	32.6794	-20.4162	15.3724	8.079	-23.8388	12.0319	-12.8104	13.1717	16.8434	-1.94664	-0.161202	-18.3144	3.14493	-2.56742	26.2501	-15.8039	-5.31341	-0.444893	11.0221	6.81371	-20.7949	16.2463	0.724442	-13.0835	11.3693	-2.33025	-4.1219	0.608577	-0.982737	-4.98428	-1.05173	10.7571	-1.80878	1.94487	2.65844	-9.61895	14.7782	2.3998	-12.2322	1.34597	-1.36388	1.03384	9.31906	11.3485	8.9852	-0.360951	1.73624	1.45651	12.9598	2.14631	-0.163101	-0.163101	2.53285	2.27071	-0.0267829	-0.00774955	0.121002	0.00292817	6.21617e-05	0
