0	0	0	0	0
0.05	0	0	0	0
0.1	0	0	0	0
0.15	0	0	0	0
0.2	0	0	0	0
0.25	132.61	113.962	-18.2112	0.426825
0.3	421.438	370.944	-49.3104	1.15571
0.35	579.585	540.055	-38.6035	0.90477
0.4	531.981	528.438	-3.45953	0.0810826
0.45	432.999	443.73	10.4791	-0.245604
0.5	326.454	343.774	16.9143	-0.396428
0.55	262.242	272.65	10.1644	-0.238228
0.6	267.937	260.056	-7.69677	0.180393
0.65	299.477	282.848	-16.2391	0.380604
0.7	338.166	317.545	-20.1373	0.471968
0.75	366.391	347.881	-18.0763	0.423663
0.8	362.581	355.512	-6.90356	0.161802
0.85	348.645	346.026	-2.55737	0.0599383
0.9	317.186	323.024	5.7009	-0.133615
0.95	277.256	288.539	11.0187	-0.258251
1	245.892	254.831	8.72928	-0.204592
1.05	215.502	225.409	9.67456	-0.226748
1.1	187.265	197.436	9.9323	-0.232788
1.15	176.254	178.059	1.76237	-0.0413055
1.2	160.89	165.761	4.75722	-0.111497
1.25	146.618	151.544	4.81068	-0.11275
1.3	128.22	136.426	8.01379	-0.187823
1.35	120.451	122.544	2.04419	-0.0479107
1.4	111.155	114.65	3.41338	-0.0800012
1.45	108.084	107.638	-0.435448	0.0102058
1.5	102.312	103.972	1.62158	-0.0380058
1.55	92.4521	97.4491	4.87987	-0.114372
1.6	87.0624	89.0641	1.95483	-0.0458164
1.65	82.3146	84.0575	1.70203	-0.0398913
1.7	79.3727	79.8567	0.472684	-0.0110785
1.75	77.7782	77.2633	-0.502869	0.011786
1.8	71.6889	75.1465	3.3766	-0.0791391
1.85	68.6745	69.679	0.980949	-0.022991
1.9	62.4434	66.5295	3.99029	-0.0935224
1.95	59.9873	60.8264	0.819411	-0.0192049
2	57.1242	58.4695	1.31378	-0.0307917
2.05	52.6306	55.7151	3.01225	-0.0705995
2.1	52.095	51.3971	-1.20462	0.0282333
2.15	55.1903	50.8782	-0.665227	0.0155913
2.2	51.8503	53.8	-4.38042	0.102666
2.25	47.9072	50.8177	2.25333	-0.0528125
2.3	41.1222	47.0924	3.05501	-0.0716018
2.35	47.9652	40.8475	6.35771	-0.149009
2.4	44.2149	45.9856	-8.61578	0.201932
2.45	43.3617	43.7353	3.19404	-0.0748603
2.5	38.5998	42.4921	-0.0160606	0.000376421
2.55	40.0064	38.6252	4.67507	-0.109572
2.6	41.0653	38.7611	-2.58979	0.0606982
2.65	42.4835	39.8464	-2.22443	0.0521352
2.7	43.005	41.1111	-2.72521	0.0638721
2.75	40.179	41.8463	-1.6408	0.0384562
2.8	42.2445	40.1204	2.70257	-0.0633414
2.85	35.2177	40.5605	-3.66161	0.0858189
2.9	40.1753	36.9175	8.52211	-0.199737
2.95	33.1135	37.3359	-7.6143	0.17846
3	62.3687	66.4887	10.9197	-0.25593
3.1	70.3251	62.896	-7.25495	0.170038
3.2	65.1328	67.5005	2.31218	-0.0541918
3.3	63.6929	63.3138	-0.370244	0.00867759
3.4	57.0469	61.0059	3.86621	-0.0906142
3.5	54.306	55.2816	0.952732	-0.0223297
3.6	55.4218	53.1814	-2.1879	0.0512788
3.7	51.992	53.7477	1.71457	-0.0401852
3.8	51.4979	50.731	-0.748949	0.0175535
3.9	44.4639	49.8513	5.26113	-0.123308
4	90.3702	87.576	-2.72869	0.0639536
4.2	77.3717	81.956	4.47686	-0.104926
4.4	60.757	67.9	6.97555	-0.163489
4.6	53.5628	56.1855	2.56127	-0.0600299
4.8	42.4563	47.7086	5.12924	-0.120216
5	32.7997	37.6891	4.77483	-0.11191
5.2	28.3716	30.405	1.98576	-0.0465412
5.4	22.37	25.6436	3.19687	-0.0749265
5.6	16.5451	19.9799	3.35431	-0.0786167
5.8	11.2465	14.5843	3.25957	-0.0763962
6	16.9815	19.7151	2.66957	-0.0625682
6.5	7.69169	10.3419	2.5881	-0.0606586
7	2.67444	4.25804	1.54649	-0.0362458
7.5	0.194652	1.06189	0.846912	-0.0198495
8	0.480699	0.452296	-0.0277373	0.000650092
9	0.0114263	0.110146	0.0964057	-0.00225951
10	0.00457336	0.0072514	0.00245826	-5.76154e-05
30	0	0	0	0
