-3	0	0	0	0	0.931224	1.80637	4.2536	-0.110082	-2.98813	-0.11225	-2.38899	0.350568	0.559451	1.43182	1.26955	-1.28541	-1.15536	1.34139	-0.977681	-1.78921	-0.605249	0.0434925	-0.41204	0.116282	-0.733523	-0.505144	1.71511	-0.500611	-1.77235	1.00725	-0.858528	-0.466434	1.188	-0.678434	0.611909	-0.733177	-0.910546	0.0682226	0.713706	0.473168	-0.510797	0.0929799	-1.40014	0.79396	0.242201	-0.0118575	-0.603555	-0.379202	1.04941	-0.871194	-0.0619451	0.0110334	-0.321663	0.445697	0.189084	-0.057685	0.0255406	0.232703	0.0273337	-0.583363	0.0495494	-0.144281	-0.177988	0.458095	-0.804449	-0.154988	0.599958	-0.105637	-0.0860309	0.0338884	-0.543549	-0.632518	-0.49567	-0.00613304	-0.112571	-0.526131	-0.25382	-0.117668	0.00423887	0.00423887	-0.216373	-0.0399149	0.0012207	0.000201405	-0.00643692	-0.000154736	-6.1132e-06	0
-2.99	0	0	0	0	0.930618	1.80518	4.2508	-0.110078	-2.98624	-0.112214	-2.38747	0.350321	0.559072	1.43087	1.2687	-1.28461	-1.15464	1.3405	-0.977074	-1.78808	-0.604872	0.0434515	-0.411786	0.116195	-0.733059	-0.50483	1.714	-0.500299	-1.77121	1.00659	-0.85798	-0.466138	1.18722	-0.678002	0.611506	-0.73271	-0.909962	0.0681742	0.713241	0.472857	-0.510473	0.0929146	-1.39924	0.793443	0.24204	-0.0118543	-0.603169	-0.378961	1.04873	-0.870634	-0.0619082	0.0110224	-0.321458	0.445406	0.188959	-0.057651	0.0255208	0.232549	0.0273125	-0.582989	0.0495117	-0.144193	-0.177878	0.457794	-0.803934	-0.154892	0.599565	-0.105573	-0.0859799	0.0338622	-0.543205	-0.632115	-0.495353	-0.00613229	-0.112501	-0.525794	-0.253658	-0.117593	0.00423559	0.00423559	-0.216234	-0.0398893	0.00121989	0.000201249	-0.00643278	-0.000154637	-6.10962e-06	0
-2.98	0	0	0	0	0.930012	1.80399	4.24801	-0.110073	-2.98436	-0.112178	-2.38595	0.350074	0.558693	1.42992	1.26785	-1.28381	-1.15392	1.33961	-0.976466	-1.78694	-0.604495	0.0434106	-0.411532	0.116109	-0.732595	-0.504517	1.71288	-0.499987	-1.77008	1.00593	-0.857434	-0.465843	1.18645	-0.677571	0.611104	-0.732243	-0.909379	0.0681259	0.712776	0.472546	-0.510149	0.0928494	-1.39834	0.792927	0.241879	-0.0118512	-0.602783	-0.378719	1.04805	-0.870075	-0.0618713	0.0110114	-0.321253	0.445116	0.188833	-0.0576172	0.0255011	0.232396	0.0272913	-0.582616	0.0494739	-0.144106	-0.177768	0.457493	-0.803419	-0.154796	0.599173	-0.105509	-0.0859289	0.0338359	-0.542862	-0.631712	-0.495037	-0.00613154	-0.112431	-0.525457	-0.253495	-0.117518	0.0042323	0.0042323	-0.216095	-0.0398637	0.00121908	0.000201093	-0.00642865	-0.000154537	-6.10604e-06	0
-2.97	0	0	0	0	0.929407	1.80281	4.24521	-0.110069	-2.98248	-0.112142	-2.38444	0.349828	-0.435871	2.42316	1.267	-1.28301	-1.1532	1.33872	-0.975859	-1.7858	-0.604118	0.0433697	-0.411277	0.116022	-0.732131	1.52001	-0.312443	-0.499676	-1.76895	1.00527	-0.856888	-0.465548	1.18568	-0.67714	0.610702	-0.731776	-0.908796	0.0680777	-0.0239014	1.20845	-0.509826	0.0927842	-1.39744	0.792411	0.241718	-0.011848	-0.602398	-0.378478	1.04736	-0.869517	-0.0618345	0.648769	-0.958817	0.444826	0.188708	-0.0575833	0.0254813	0.232242	0.0272702	-0.582242	0.0494363	-0.144018	-0.177658	0.457192	-0.802905	-0.1547	0.598782	-0.105446	0.0353639	-0.0874322	-0.542519	-0.63131	-0.494721	-0.00613079	-0.112361	-0.0953239	-0.683129	-0.117443	0.00422902	0.00422902	-0.136486	-0.119309	0.00121827	0.000200937	-0.00642451	-0.000154438	-6.10247e-06	0
-2.96	0	0	0	0	0.928803	1.80162	4.24242	-0.110064	-2.9806	-0.112106	-2.38292	0.349582	-0.435607	2.42158	1.26615	-1.28221	-1.15248	1.33784	-0.975253	-1.78467	-0.603742	0.0433289	-0.411024	0.115936	-0.731668	1.51901	-0.312249	-0.499365	-1.76781	1.00462	-0.856342	-0.465253	1.1849	-0.67671	0.610301	-0.73131	-0.908214	0.0680295	-0.0238901	1.20766	-0.509502	0.0927191	-1.39655	0.791896	0.241558	-0.0118449	-0.602013	-0.378236	1.04668	-0.868959	-0.0617977	0.648346	-0.958201	0.444536	0.188583	-0.0575495	0.0254615	0.232089	0.027249	-0.58187	0.0493986	-0.143931	-0.177549	0.456891	-0.802391	-0.154604	0.59839	-0.105382	0.0353365	-0.0873801	-0.542176	-0.630907	-0.494405	-0.00613004	-0.112292	-0.0952649	-0.682689	-0.117368	0.00422575	0.00422575	-0.136398	-0.119232	0.00121746	0.000200782	-0.00642038	-0.000154338	-6.0989e-06	0
-2.95	0	0	0	0	0.928199	1.80044	4.23963	-0.11006	-2.97873	-0.11207	-2.3814	0.349335	-0.435344	2.41999	1.26531	-1.28142	-1.15176	1.33695	-0.974647	-1.78354	-0.603366	0.0432881	-0.41077	0.11585	-0.731205	1.51802	-0.312056	-0.499054	-1.76668	1.00396	-0.855797	-0.464959	1.18413	-0.67628	0.6099	-0.730844	-0.907632	0.0679813	-0.0238788	1.20688	-0.509179	0.092654	-1.39565	0.791381	0.241398	-0.0118417	-0.601628	-0.377996	1.046	-0.868401	-0.0617609	0.647924	-0.957586	0.444246	0.188458	-0.0575157	0.0254418	0.231936	0.0272279	-0.581497	0.049361	-0.143844	-0.177439	0.456591	-0.801878	-0.154508	0.598	-0.105319	0.0353092	-0.0873281	-0.541834	-0.630506	-0.494089	-0.00612929	-0.112222	-0.095206	-0.68225	-0.117293	0.00422247	0.00422247	-0.136311	-0.119155	0.00121665	0.000200626	-0.00641626	-0.000154239	-6.09534e-06	0
-2.94	0	0	0	0	0.927595	1.79925	4.23684	-0.110055	-2.97685	-0.112034	-2.37989	0.34909	-0.43508	2.4184	1.26446	-1.28062	-1.15104	1.33607	-0.974042	-1.7824	-0.602991	0.0432474	-0.410517	0.115764	-0.730743	1.51703	-0.311863	-0.498744	-1.76555	1.00331	-0.855252	-0.464665	1.18336	-0.67585	0.6095	-0.730378	-0.907051	0.0679332	-0.0238676	1.20609	-0.508857	0.092589	-1.39475	0.790867	0.241238	-0.0118386	-0.601244	-0.377755	1.04533	-0.867844	-0.0617242	0.647502	-0.956971	0.443956	0.188333	-0.0574819	0.0254221	0.231783	0.0272069	-0.581125	0.0493234	-0.143756	-0.17733	0.456291	-0.801365	-0.154412	0.597609	-0.105255	0.0352818	-0.0872761	-0.541491	-0.630104	-0.493774	-0.00612853	-0.112153	-0.0951471	-0.681811	-0.117218	0.0042192	0.0042192	-0.136223	-0.119079	0.00121584	0.000200471	-0.00641214	-0.00015414	-6.09177e-06	0
-2.93	0	0	0	0	0.926992	1.79807	4.23406	-0.110051	-2.97498	-0.111998	-2.37838	0.348844	-0.434817	2.41682	1.26362	-1.27983	-1.15033	1.33518	-0.973437	-1.78127	-0.602616	0.0432067	-0.410263	0.115678	-0.730281	1.51603	-0.31167	-0.498434	-1.76442	1.00265	-0.854708	-0.464371	1.18259	-0.675421	0.6091	-0.729913	-0.90647	0.0678851	-0.0238563	1.20531	-0.508534	0.0925241	-1.39386	0.790353	0.241078	-0.0118355	-0.60086	-0.377514	1.04465	-0.867288	-0.0616875	0.64708	-0.956356	0.443667	0.188208	-0.0574482	0.0254024	0.23163	0.0271858	-0.580753	0.0492859	-0.143669	-0.177221	0.455991	-0.800853	-0.154316	0.597219	-0.105192	0.0352545	-0.0872241	-0.54115	-0.629703	-0.493459	-0.00612778	-0.112083	-0.0950883	-0.681372	-0.117143	0.00421593	0.00421593	-0.136136	-0.119002	0.00121504	0.000200315	-0.00640802	-0.000154041	-6.08821e-06	0
-2.92	0	0	0	0	0.92639	1.79689	4.23128	-0.110046	-2.97311	-0.111962	-2.37687	0.348599	-0.434555	2.41524	1.26277	-1.27903	-1.14961	1.3343	-0.972833	-1.78014	-0.602241	0.043166	-0.410011	0.115592	-0.729819	1.51504	-0.311477	-0.498124	-1.76329	1.002	-0.854165	-0.464078	1.18182	-0.674992	0.6087	-0.729449	-0.90589	0.0678371	-0.0238451	1.20453	-0.508212	0.0924592	-1.39296	0.78984	0.240918	-0.0118323	-0.600476	-0.377274	1.04397	-0.866732	-0.0616508	0.646659	-0.611741	0.0993771	0.188084	-0.0574145	0.0253828	0.231477	0.0271647	-0.580382	0.0492484	-0.143582	-0.177112	0.455692	-0.800341	-0.154221	0.596829	-0.105129	0.0352272	-0.0871722	-0.540808	-0.629303	-0.493145	-0.00612702	-0.112014	-0.0950295	-0.680934	-0.117068	0.00421267	0.00421267	-0.136049	-0.118925	0.00121423	0.00020016	-0.0064039	-0.000153942	-6.08466e-06	0
-2.91	0	0	0	0	0.925788	1.79571	4.2285	-0.110042	-2.97124	-0.111926	-2.37536	0.348353	-0.434292	2.41366	1.26193	-1.27824	-1.14889	1.33341	-0.97223	-1.77901	-0.601866	0.0431254	-0.409758	0.115506	-0.729358	1.51405	-0.311284	-0.497814	-1.76216	1.00135	-0.853621	-0.463784	1.18105	-0.674564	0.6083	-0.728985	-0.905311	0.0677891	-0.0238339	1.20374	-0.50789	0.0923944	-1.39207	0.789327	0.240758	-0.0118292	-0.600093	-0.377034	1.04329	-0.866176	-0.0616142	0.646238	-0.61135	0.0993103	0.187959	-0.0573808	0.0253631	0.231324	0.0271437	-0.580011	0.0492109	-0.143495	-0.177002	0.455392	-0.79983	-0.154125	0.59644	-0.105066	0.0351999	-0.0871203	-0.540467	-0.628902	-0.49283	-0.00612627	-0.111944	-0.0949707	-0.680497	-0.116994	0.00420941	0.00420941	-0.135962	-0.118849	0.00121343	0.000200006	-0.00639979	-0.000153843	-6.0811e-06	0
