-2.9	-0	-0	-0	-4.15641	-25.9201	-41.4384	-15.3806	16.7814	32.4568	32.3191	14.5122	-0.959636	-10.7581	-10.9282	-0.559866	4.34934	12.741	15.7013	14.3093	14.8473	9.87471	7.70452	8.97574	11.6023	6.46431	6.64112	2.62291	5.09465	7.41011	4.52595	3.68342	2.20739	3.54564	4.43446	5.18531	3.97845	3.0026	4.77159	1.22461	-3.30275	4.21293	5.74476	4.36419	-4.73542	3.63254	3.67717	2.27915	-1.82651	-1.9637	-1.23943	3.24307	-2.09248	9.82972	-5.9495	10.5962	2.56263	-2.08147	-4.60293	2.01193	-53.7245	3.04422	4.95414	0.912795	1.37129	1.78816	5.38484	1.52243	-0.174305	6.76132	-34.013	7.18553	6.42935	7.06233	4.15989	4.36158	4.71888	4.5519	3.26094	-0	-1.54004	2.0998	0.962714	-0.0137637	0.0237378	0.043256	5.10271e-06	5.30791e-05
-2.89	-0	-0	-0	-4.13888	-25.8657	-41.4238	-15.4375	16.7304	32.4094	32.3095	14.5566	-0.92236	-10.6883	-10.993	-0.572079	4.31225	12.7088	15.7011	14.2945	14.8356	9.91328	7.68207	8.96834	11.5735	6.50368	6.61237	2.64885	5.06688	7.42868	4.5261	3.69126	2.21588	3.50655	4.45511	5.15125	4.0101	2.99569	4.74917	1.26701	-3.29727	4.16266	5.7013	4.54891	-4.88446	3.67297	3.61137	2.37888	-1.83109	-1.9556	-1.25429	3.17532	-1.99278	9.73762	-6.05896	10.7033	2.60539	-1.98167	-4.69931	1.94242	-53.6334	3.00369	4.97901	0.943073	1.33101	1.81267	5.31736	1.5988	-0.181911	6.68232	-34.0125	7.20844	6.40925	7.06075	4.17743	4.35014	4.68764	4.58232	3.28414	-0	-1.56382	2.09932	0.971981	-0.0138127	0.0232709	0.0434554	1.18715e-05	5.30594e-05
-2.88	-0	-0	-0	-4.12137	-25.8112	-41.4093	-15.4944	16.6796	32.3619	32.2999	14.601	-0.885142	-10.6186	-11.0577	-0.584274	4.27522	12.6766	15.701	14.2797	14.824	9.9518	7.65965	8.96095	11.5447	6.54298	6.58366	2.67475	5.03914	7.44723	4.52625	3.69909	2.22435	3.46752	4.47572	5.11724	4.04169	2.98879	4.72678	1.30935	-3.29179	4.11246	5.6579	4.73335	-5.03328	3.71333	3.54568	2.47846	-1.83565	-1.94751	-1.26913	3.10767	-1.89324	9.64565	-6.16824	10.8103	2.64809	-1.88203	-4.79554	1.87302	-53.5423	2.96323	5.00383	0.973303	1.2908	1.83715	5.24998	1.67505	-0.189505	6.60345	-34.0119	7.23132	6.38918	7.05917	4.19493	4.33871	4.65645	4.61268	3.30731	-0	-1.58757	2.09885	0.981234	-0.0138615	0.0228047	0.0436545	1.86298e-05	5.30397e-05
-2.87	-0	-0	-0	-4.10388	-25.7569	-41.3947	-15.5511	16.6287	32.3146	32.2903	14.6453	-0.847981	-10.5489	-11.1222	-0.596449	4.23824	12.6445	15.7008	14.2649	14.8123	9.99025	7.63725	8.95357	11.5159	6.58223	6.55965	2.69092	5.01648	7.46574	4.5264	3.70691	2.23281	3.42854	4.4963	5.08328	4.07324	2.98189	4.70443	1.35161	-3.28632	4.06234	5.61458	4.9175	-5.18186	3.75363	3.48009	2.57789	-1.84021	-1.93943	-1.28395	3.04013	-1.79386	9.51609	-6.20043	10.8779	2.69073	-1.78254	-4.89161	1.80372	-53.4514	2.92282	5.02862	1.00349	1.25066	1.86159	5.18271	1.75118	-0.197088	6.52469	-34.0112	7.25416	6.36914	7.05759	4.21241	4.3273	4.63504	4.62274	3.34095	-0	-1.61128	2.09837	0.990472	-0.0139103	0.0223392	0.0438533	2.53776e-05	5.30199e-05
-2.86	-0	-0	-0	-4.08642	-25.7026	-41.3801	-15.6077	16.578	32.2673	32.2807	14.6896	-0.810877	-10.4794	-11.1867	-0.608606	4.20131	12.6124	15.7007	14.2502	14.8007	10.0286	7.6149	8.94619	11.4871	6.62141	6.54408	2.6896	5.00292	7.48422	4.52655	3.71471	2.24126	3.38963	4.51684	5.04938	4.10473	2.97501	4.6821	1.39382	-3.28086	4.0123	5.57131	5.10136	-5.33021	3.79387	3.4146	2.67716	-1.84476	-1.93136	-1.29874	2.97269	-1.69462	9.31862	-6.09373	10.8747	2.73329	-1.6832	-4.98754	1.73452	-53.3606	2.88247	5.05337	1.03362	1.21057	1.88599	5.11554	1.82719	-0.204658	6.44605	-34.0106	7.27696	6.34913	7.05601	4.22986	4.31591	4.63125	4.59621	3.39353	-0	-1.63496	2.09789	0.999695	-0.013959	0.0218744	0.0440517	3.2115e-05	5.30002e-05
-2.85	-0	-0	-0	-4.06899	-25.6484	-41.3656	-15.6643	16.5273	32.22	32.2711	14.7338	-0.77383	-10.41	-11.251	-0.620743	4.16444	12.5803	15.7005	14.2355	14.7891	10.067	7.59257	8.93882	11.4585	6.66052	6.52853	2.68828	4.98937	7.50267	4.5267	3.7225	2.24969	3.35077	4.53735	5.01552	4.13618	2.96814	4.65982	1.43595	-3.27541	3.96233	5.52811	5.28494	-5.47833	3.83404	3.34921	2.77627	-1.84931	-1.92331	-1.31351	2.90535	-1.59554	9.12144	-5.98719	10.8715	2.77579	-1.58402	-5.08332	1.66544	-53.27	2.84219	5.07808	1.06371	1.17054	1.91036	5.04847	1.90309	-0.212217	6.36753	-34.01	7.29972	6.32915	7.05443	4.24728	4.30454	4.62745	4.56973	3.44603	-0	-1.6586	2.09741	1.0089	-0.0140076	0.0214104	0.0442498	3.8842e-05	5.29805e-05
-2.84	-0	-0	-0	-4.05158	-25.5943	-41.351	-15.7207	16.4767	32.1728	32.2615	14.7779	-0.73684	-10.3407	-11.3153	-0.632862	4.12763	12.5483	15.7003	14.2207	14.7775	10.1052	7.57027	8.93146	11.4298	6.69957	6.51299	2.68696	4.97585	7.52109	4.52684	3.73027	2.25811	3.31198	4.55783	4.98171	4.16757	2.96127	4.63756	1.47803	-3.26635	3.90503	5.48877	5.46823	-5.62622	3.87415	3.28392	2.87523	-1.85384	-1.91527	-1.32825	2.83812	-1.49661	8.92457	-5.88082	10.8682	2.81822	-1.48499	-5.17895	1.59646	-53.1794	2.80197	5.10274	1.09376	1.13058	1.93468	4.9815	1.97886	-0.219764	6.28913	-34.0093	7.32245	6.30919	7.05285	4.26468	4.29318	4.62367	4.54328	3.49844	-0	-1.68219	2.09693	1.0181	-0.0140561	0.020947	0.0444476	4.55586e-05	5.29608e-05
-2.83	-0	-0	-0	-4.03419	-25.5403	-41.3365	-15.7771	16.4262	32.1257	32.2519	14.8219	-0.699906	-10.2715	-11.3794	-0.644961	4.09087	12.5164	15.7001	14.206	14.7659	10.1434	7.54801	8.92411	11.4012	6.73856	6.49748	2.68564	4.96235	7.53947	4.52698	3.73804	2.26652	3.27324	4.57828	4.94795	4.19892	2.95442	4.61534	1.52003	-3.22125	3.77386	5.48739	5.65123	-5.77388	3.91419	3.21872	2.97404	-1.85837	-1.90723	-1.34297	2.77098	-1.39783	8.728	-5.77461	10.865	2.86059	-1.38611	-5.27442	1.52758	-53.089	2.76181	5.12737	1.12375	1.09068	1.95897	4.91464	2.05452	-0.227299	6.21085	-34.0086	7.34513	6.28926	7.05127	4.28204	4.28183	4.61988	4.51687	3.55077	-0	-1.70576	2.09645	1.02728	-0.0141046	0.0204843	0.0446451	5.22648e-05	5.29412e-05
-2.82	-0	-0	-0	-4.01684	-25.4863	-41.3219	-15.8333	16.3757	32.0787	32.2423	14.8658	-0.66303	-10.2023	-11.4435	-0.657042	4.05417	12.4844	15.6999	14.1914	14.7544	10.1815	7.52577	8.91677	11.3726	6.77749	6.48199	2.68432	4.94886	7.55783	4.52712	3.74579	2.27491	3.23456	4.59869	4.91424	4.23021	2.94757	4.59314	1.56197	-3.17622	3.6429	5.48601	5.83395	-5.92131	3.95418	3.15363	3.07269	-1.86289	-1.89922	-1.35767	2.70395	-1.29921	8.53173	-5.59301	10.7078	2.98128	-1.28738	-5.36975	1.45881	-52.9986	2.7217	5.15196	1.1537	1.05084	1.98321	4.84787	2.13007	-0.234823	6.13268	-34.008	7.36778	6.26937	7.04969	4.29938	4.2705	4.6161	4.49051	3.60302	-0	-1.72928	2.09597	1.03644	-0.0141529	0.0200224	0.0448422	5.89606e-05	5.29215e-05
-2.81	-0	-0	-0	-3.9995	-25.4324	-41.3074	-15.8895	16.3253	32.0317	32.2327	14.9097	-0.62621	-10.1333	-11.5074	-0.669104	4.01752	12.4526	15.6997	14.1767	14.7428	10.2196	7.50357	8.90943	11.3441	6.81635	6.46653	2.683	4.9354	7.57615	4.52726	3.75352	2.28328	3.19594	4.61906	4.88059	4.26146	2.94074	4.57098	1.60385	-3.13126	3.51213	5.48463	6.01639	-6.06851	3.99409	3.08864	3.17119	-1.8674	-1.89121	-1.37235	2.63703	-1.20074	8.33576	-5.33182	10.3882	3.18467	-1.18881	-5.46493	1.39015	-52.9084	2.68166	5.1765	1.1836	1.01106	2.00742	4.78121	2.20549	-0.242335	6.05464	-34.0073	7.39039	6.2495	7.04811	4.31668	4.25919	4.61233	4.46418	3.65519	-0	-1.75277	2.09549	1.04559	-0.0142012	0.0195612	0.0450391	6.5646e-05	5.29018e-05
-2.8	-0	-0	-0	-3.98219	-25.3786	-41.2928	-15.9456	16.275	31.9847	32.2231	14.9535	-0.589447	-10.0644	-11.5712	-0.681146	3.98093	12.4207	15.6995	14.1621	14.7313	10.2576	7.4814	8.9021	11.3156	6.85516	6.45108	2.68168	4.92195	7.59444	4.5274	3.76124	2.29165	3.15737	4.63941	4.84698	4.29265	2.93391	4.54886	1.64566	-3.08637	3.38157	5.48326	6.19854	-6.21548	4.03395	3.02374	3.26954	-1.87191	-1.88321	-1.387	2.5702	-1.10241	8.14008	-5.07104	10.069	3.38775	-1.09039	-5.55996	1.32159	-52.8184	2.64169	5.20101	1.21346	0.971338	2.03159	4.71464	2.2808	-0.249835	5.97671	-34.0066	7.41296	6.22965	7.04653	4.33396	4.24789	4.60856	4.43789	3.70728	-0	-1.77622	2.09501	1.05473	-0.0142494	0.0191006	0.0452356	7.23212e-05	5.28822e-05
-2.79	-0	-0	-0	-3.96491	-25.3248	-41.2783	-16.0015	16.2247	31.9378	32.2135	14.9972	-0.55274	-9.99562	-11.635	-0.69317	3.94439	12.389	15.6993	14.1474	14.7197	10.2956	7.45926	8.89478	11.2871	6.89389	6.43565	2.68036	4.90852	7.61271	4.52753	3.76895	2.3	3.11887	4.65972	4.81342	4.3238	2.9271	4.52676	1.6874	-3.04155	3.2512	5.48188	6.38041	-6.36222	4.07374	2.95895	3.36773	-1.87641	-1.87523	-1.40163	2.50348	-1.00424	7.94471	-4.81065	9.75028	3.59051	-0.992115	-5.65484	1.25314	-52.7284	2.60177	5.22548	1.24327	0.93168	2.05573	4.64818	2.35599	-0.257324	5.8989	-34.0058	7.4355	6.20984	7.04495	4.35121	4.23661	4.60479	4.41163	3.75928	-0	-1.79964	2.09453	1.06385	-0.0142976	0.0186408	0.0454317	7.89859e-05	5.28625e-05
-2.78	-0	-0	-0	-3.94765	-25.2712	-41.2638	-16.0574	16.1746	31.891	32.2039	15.0409	-0.516089	-9.92691	-11.6986	-0.705176	3.90791	12.3572	15.6991	14.1328	14.7082	10.3335	7.43715	8.88747	11.2587	6.93257	6.42025	2.67905	4.89511	7.63094	4.52766	3.77665	2.30833	3.08042	4.68	4.77992	4.35489	2.92029	4.5047	1.72908	-2.99679	3.12104	5.4805	6.562	-6.50873	4.11347	2.89425	3.46577	-1.8809	-1.86725	-1.41623	2.43686	-0.906223	7.74963	-4.55066	9.43207	3.79295	-0.893994	-5.74957	1.18479	-52.6386	2.56191	5.24991	1.27303	0.892083	2.07982	4.58182	2.43106	-0.264801	5.82121	-34.0051	7.45799	6.19005	7.04336	4.36843	4.22535	4.60102	4.38542	3.8112	-0	-1.82302	2.09404	1.07296	-0.0143456	0.0181816	0.0456276	8.56404e-05	5.28429e-05
-2.77	-0	-0	-0	-3.93042	-25.2175	-41.2493	-16.1132	16.1245	31.8443	32.1943	15.0845	-0.479495	-9.8865	-11.7011	-0.750046	3.87148	12.3255	15.6989	14.1182	14.6967	10.3713	7.41508	8.88016	11.2303	6.97118	6.40487	2.70075	4.83391	7.67392	4.52779	3.78433	2.31665	3.04203	4.70024	4.74646	4.38594	2.91349	4.48267	1.7707	-2.9521	3.02939	5.40055	6.78354	-6.65501	4.15314	2.82965	3.56366	-1.88538	-1.85929	-1.43082	2.37034	-0.808354	7.55485	-4.29108	9.1482	3.92612	-0.760914	-5.84416	1.11655	-52.5488	2.52211	5.27429	1.30275	0.852546	2.10388	4.51556	2.50601	-0.272266	5.74363	-34.0044	7.48045	6.1703	7.04178	4.38563	4.2141	4.59727	4.37833	3.8234	0.0205574	-1.84636	2.09601	1.07674	-0.0115374	0.0177232	0.0458231	9.22846e-05	5.28233e-05
-2.76	-0	-0	-0	-3.91321	-25.164	-41.2348	-16.1689	16.0744	31.7976	32.1847	15.128	-0.442957	-9.85419	-11.6861	-0.804234	3.8351	12.2939	15.6987	14.1036	14.6852	10.409	7.39303	8.87286	11.202	7.00974	6.3895	2.72899	4.75917	7.72391	4.52792	3.792	2.32496	3.0037	4.72045	4.71305	4.41693	2.9067	4.46067	1.81225	-2.90748	2.94883	5.2983	7.01623	-6.80106	4.19274	2.76515	3.6614	-1.88985	-1.85134	-1.44538	2.30392	-0.710636	7.36037	-4.03189	8.87443	4.03939	-0.618015	-5.93859	1.04841	-52.4592	2.48237	5.29864	1.33242	0.81307	2.1279	4.4494	2.58085	-0.27972	5.66618	-34.0036	7.50288	6.15057	7.0402	4.40279	4.20286	4.59351	4.37671	3.82425	0.0469521	-1.86966	2.09867	1.07901	-0.00791802	0.0172655	0.0460183	9.89185e-05	5.28037e-05
-2.75	-0	-0	-0	-3.89603	-25.1105	-41.2203	-16.2245	16.0245	31.7509	32.1751	15.1714	-0.406475	-9.82192	-11.6711	-0.858339	3.79879	12.2622	15.6984	14.0891	14.6737	10.4467	7.37102	8.86557	11.1737	7.04823	6.37416	2.75718	4.68453	7.77383	4.52805	3.79965	2.33325	2.96543	4.74063	4.67969	4.44788	2.89992	4.43871	1.85373	-2.86292	2.8684	5.1962	7.24856	-6.94689	4.23228	2.70075	3.75898	-1.89432	-1.84341	-1.45991	2.23761	-0.613068	7.16619	-3.7731	8.60108	4.15248	-0.475335	-6.03288	0.980374	-52.3697	2.4427	5.32295	1.36204	0.773654	2.15188	4.38333	2.65558	-0.287162	5.58884	-34.0028	7.52526	6.13086	7.03862	4.41993	4.19164	4.58976	4.37508	3.8251	0.0733062	-1.89293	2.10133	1.08127	-0.00430425	0.0168084	0.0462132	0.000105542	5.27841e-05
-2.74	-0	-0	-0	-3.87887	-25.0572	-41.2058	-16.2801	15.9746	31.7043	32.1656	15.2148	-0.370049	-9.78971	-11.6562	-0.91236	3.76252	12.2307	15.6982	14.0745	14.6622	10.4844	7.34903	8.85829	11.1455	7.08665	6.35884	2.78533	4.61001	7.82366	4.52817	3.80729	2.34153	2.92721	4.76078	4.64638	4.47878	2.89315	4.41678	1.89516	-2.81844	2.78808	5.09426	7.48052	-7.09249	4.27176	2.63645	3.85641	-1.89878	-1.83548	-1.47443	2.17139	-0.51565	6.9723	-3.5147	8.32815	4.26539	-0.332875	-6.12702	0.912445	-52.2804	2.40308	5.34722	1.39162	0.734299	2.17582	4.31737	2.73018	-0.294592	5.51161	-34.0021	7.54761	6.11119	7.03703	4.43704	4.18044	4.58601	4.37346	3.82595	0.0996196	-1.91616	2.10399	1.08353	-0.000696036	0.0163521	0.0464078	0.000112156	5.27645e-05
-2.73	-0	-0	-0	-3.86174	-25.0038	-41.1913	-16.3355	15.9247	31.6578	32.156	15.2581	-0.333679	-9.75753	-11.6412	-0.966297	3.72631	12.1992	15.698	14.06	14.6508	10.5219	7.32708	8.85101	11.1172	7.12502	6.34355	2.81343	4.5356	7.87341	4.52829	3.81492	2.3498	2.88906	4.78089	4.61312	4.50962	2.88639	4.39487	1.93651	-2.77402	2.70789	4.99247	7.71213	-7.23786	4.31118	2.57224	3.95369	-1.90323	-1.82756	-1.48892	2.10528	-0.418381	6.77871	-3.2567	8.05564	4.37813	-0.190635	-6.22102	0.84462	-52.1911	2.36352	5.37145	1.42115	0.695004	2.19973	4.25151	2.80468	-0.302011	5.43451	-34.0013	7.56992	6.09154	7.03545	4.45412	4.16925	4.58227	4.37183	3.8268	0.125892	-1.93935	2.10663	1.08579	0.00290662	0.0158964	0.0466021	0.000118759	5.27449e-05
-2.72	-0	-0	-0	-3.84463	-24.9506	-41.1768	-16.3908	15.875	31.6113	32.1464	15.3013	-0.297365	-9.72541	-11.6263	-1.02015	3.69015	12.1677	15.6977	14.0455	14.6393	10.5594	7.30516	8.84375	11.0891	7.16332	6.32827	2.84149	4.4613	7.92309	4.52841	3.82254	2.35805	2.85096	4.80097	4.57991	4.54042	2.87964	4.373	1.9778	-2.72967	2.62782	4.89084	7.94337	-7.38301	4.35053	2.50813	4.05082	-1.90767	-1.81966	-1.50339	2.03927	-0.321263	6.58541	-2.9991	7.78354	4.4907	-0.0486131	-6.31486	0.776899	-52.102	2.32402	5.39564	1.45064	0.655769	2.2236	4.18575	2.87905	-0.309419	5.35752	-34.0005	7.59219	6.07192	7.03386	4.47117	4.15808	4.57853	4.37021	3.82764	0.152125	-1.96251	2.10928	1.08804	0.00650372	0.0154415	0.046796	0.000125352	5.27253e-05
-2.71	-0	-0	-0	-3.82754	-24.8974	-41.1623	-16.4461	15.8253	31.5649	32.1368	15.3444	-0.261107	-9.69332	-11.6114	-1.07392	3.65405	12.1362	15.6975	14.031	14.6279	10.5969	7.28327	8.83649	11.0609	7.20156	6.31301	2.86951	4.38711	7.97268	4.52853	3.83014	2.36629	2.81291	4.82102	4.54675	4.57117	2.8729	4.35117	2.01903	-2.68538	2.54787	4.85496	8.03987	-7.45913	4.38982	2.44412	4.1478	-1.91211	-1.81177	-1.51783	1.97336	-0.224294	6.39241	-2.74189	7.51185	4.60309	0.0931899	-6.40856	0.709282	-52.0129	2.28459	5.41979	1.48008	0.616595	2.24743	4.12009	2.95331	-0.316814	5.28064	-33.9996	7.61442	6.05233	7.03228	4.4882	4.14692	4.57479	4.36859	3.82848	0.178317	-1.98563	2.11191	1.09029	0.0100953	0.0149872	0.0469897	0.000131934	5.27057e-05
