#x	y	new0_fix	12_	12a	12b
0.0197777	-0.837758	11.0908	9.38611	9.30941	9.51515
0.0197777	-0.733038	13.9262	11.9313	11.8461	12.0639
0.0197777	-0.628319	17.6546	15.3726	15.2746	15.5369
0.0197777	-0.523599	22.4234	19.8575	19.7466	20.0438
0.0197777	-0.418879	28.3472	25.5072	25.3836	25.7148
0.0197777	-0.314159	35.5173	32.4204	32.2843	32.6497
0.0197777	-0.20944	43.9948	40.6685	40.5199	40.9185
0.0197777	-0.10472	53.8804	50.2825	50.1231	50.5509
0.0197777	-2.66454e-15	64.9232	61.2501	61.0712	61.5341
0.0197777	0.10472	77.2853	73.4607	73.2761	73.7659
0.0197777	0.20944	90.748	86.8507	86.6745	87.1512
0.0197777	0.314159	104.736	100.932	100.759	101.222
0.0197777	0.418879	119.395	115.651	115.479	115.939
0.0197777	0.523599	134.442	130.816	130.648	131.097
0.0197777	0.628319	149.551	146.093	145.929	146.367
0.0197777	0.733038	164.358	161.114	160.959	161.373
0.0197777	0.837758	178.472	175.492	175.349	175.731
0.0197777	0.942478	191.233	188.498	188.375	188.702
0.0197777	1.0472	202.36	199.954	199.845	200.134
0.0197777	1.15192	211.694	209.633	209.54	209.787
0.0197777	1.25664	218.825	217.123	217.042	217.257
0.0197777	1.36136	223.61	222.251	222.187	222.358
0.0197777	1.46608	225.894	224.857	224.809	224.938
0.0197777	1.5708	225.599	224.859	224.824	224.916
0.0197777	1.67552	222.636	222.151	222.126	222.194
0.0197777	1.78024	217.235	216.952	216.937	216.977
0.0197777	1.88496	209.592	209.456	209.449	209.467
0.0197777	1.98968	199.968	199.925	199.923	199.928
0.0197777	2.0944	188.623	188.622	188.62	188.625
0.0197777	2.19911	175.953	175.94	175.938	175.942
0.0197777	2.30383	162.083	162.16	162.156	161.996
0.0197777	2.40855	147.477	147.277	147.266	147.293
0.0197777	2.51327	132.665	132.34	132.325	132.365
0.0197777	2.61799	117.982	117.524	117.503	117.558
0.0197777	2.72271	103.724	103.135	103.109	103.179
0.0197777	2.82743	90.1549	89.4345	89.4024	89.4881
0.0197777	2.93215	77.433	76.6319	76.5951	76.6935
0.0197777	3.03687	65.477	64.6265	64.5868	64.6827
0.0197777	3.14159	54.6275	53.7332	53.6938	53.7984
0.0204311	-3.14159	49.4579	48.2336	48.1786	48.3247
0.0204311	-3.03687	40.3341	39.1131	39.0583	39.2043
0.0204311	-2.93215	32.3966	31.2198	31.1669	31.308
0.0204311	-2.82743	25.6233	24.5288	24.4793	24.613
0.0204311	-2.72271	19.9617	18.9801	18.9384	19.0514
0.0204311	-2.61799	15.3396	14.4876	14.4507	14.5491
0.0204311	-2.51327	11.6614	10.9527	10.9222	11.0034
0.0204311	-2.40855	8.77441	8.22145	8.19745	8.26182
0.0204311	-2.30383	6.61615	6.21094	6.19354	6.24022
0.0204311	-2.19911	5.06314	4.79294	4.7815	4.81215
0.0204311	-2.0944	3.99451	3.83856	3.83206	3.84941
0.0204311	-1.98968	3.27966	3.20907	3.20554	3.21494
0.0204311	-1.88496	2.83503	2.81651	2.8156	2.81804
0.0204311	-1.78024	2.58744	2.58743	2.58743	2.58744
0.0204311	-1.67552	2.48199	2.4648	2.46386	2.46633
0.0204311	-1.5708	2.48857	2.40469	2.40122	2.41047
0.0204311	-1.46608	2.51131	2.33988	2.33259	2.35171
0.0204311	-1.36136	2.65655	2.35715	2.34428	2.37888
0.0204311	-1.25664	2.9778	2.51889	2.49849	2.55326
0.0204311	-1.15192	3.55454	2.90808	2.87852	2.95778
0.0204311	-1.0472	4.48899	3.63356	3.59086	3.69843
0.0204311	-0.942478	5.87793	4.77129	4.72154	4.85523
0.0204311	-0.837758	7.83412	6.5015	6.43896	6.57195
0.0204311	-0.733038	10.5446	8.924	8.85471	9.04071
0.0204311	-0.628319	14.1478	12.2594	12.1779	12.3969
0.0204311	-0.523599	18.775	16.6189	16.5243	16.7786
0.0204311	-0.418879	24.5101	22.0982	21.9918	22.2783
0.0204311	-0.314159	31.3432	28.7743	28.6613	28.965
0.0204311	-0.20944	39.4182	36.6447	36.5207	36.8535
0.0204311	-0.10472	48.7572	45.7708	45.6372	45.9964
0.0204311	-2.66454e-15	59.3411	56.1773	56.0346	56.4183
0.0204311	0.10472	71.1096	67.8045	67.6545	68.058
0.0204311	0.20944	83.8494	80.5396	80.3842	80.8018
0.0204311	0.314159	97.3313	94.1688	94.0244	94.4116
0.0204311	0.418879	111.263	108.138	107.995	108.38
0.0204311	0.523599	125.626	122.526	122.385	122.763
0.0204311	0.628319	139.974	137.019	136.884	137.246
0.0204311	0.733038	154.029	151.269	151.142	151.482
0.0204311	0.837758	167.421	164.899	164.783	165.094
0.0204311	0.942478	179.735	177.502	177.403	177.667
0.0204311	1.0472	190.274	188.333	188.246	188.476
0.0204311	1.15192	199.106	197.469	197.396	197.59
0.0204311	1.25664	205.928	204.606	204.543	204.71
0.0204311	1.36136	210.433	209.407	209.358	209.488
0.0204311	1.46608	212.561	211.809	211.773	211.868
0.0204311	1.5708	212.246	211.735	211.711	211.774
0.0204311	1.67552	209.489	209.189	209.171	209.218
0.0204311	1.78024	204.322	204.173	204.163	204.188
0.0204311	1.88496	197.028	196.978	196.974	196.983
0.0204311	1.98968	187.859	187.854	187.854	187.855
0.0204311	2.0944	177.115	177.106	177.106	177.107
0.0204311	2.19911	165.053	164.988	164.963	164.987
0.0204311	2.30383	151.714	151.514	151.554	151.533
0.0204311	2.40855	137.826	137.489	137.472	137.515
0.0204311	2.51327	123.747	123.255	123.233	123.292
0.0204311	2.61799	109.795	109.144	109.115	109.192
0.0204311	2.72271	96.2516	95.4474	95.412	95.5061
0.0204311	2.82743	83.3528	82.4126	82.3713	82.4815
0.0204311	2.93215	71.1566	70.0796	70.0317	70.1601
0.0204311	3.03687	59.7552	58.6048	58.5546	58.6876
0.0204311	3.14159	49.4579	48.2336	48.1786	48.3247
0.0210845	-3.14159	45.6328	44.1028	44.0368	44.2144
0.0210845	-3.03687	36.9718	35.455	35.388	35.5681
0.0210845	-2.93215	29.4449	27.9727	27.9069	28.082
0.0210845	-2.82743	22.98	21.5935	21.5357	21.6935
0.0210845	-2.72271	17.4934	16.2286	16.1743	16.3198
0.0210845	-2.61799	13.0204	11.9047	11.8569	11.985
0.0210845	-2.51327	9.46547	8.51686	8.47645	8.58488
0.0210845	-2.40855	6.71978	5.9471	5.91442	6.00214
0.0210845	-2.30383	4.66733	4.0698	4.04478	4.11193
0.0210845	-2.19911	3.19012	2.75789	2.74003	2.78793
0.0210845	-2.0944	2.17364	1.88859	1.87697	1.90804
0.0210845	-1.98968	1.51032	1.34061	1.33354	1.35227
0.0210845	-1.88496	1.10489	1.02543	1.02186	1.03098
0.0210845	-1.78024	0.883914	0.861896	0.860124	0.864169
0.0210845	-1.67552	0.736858	0.736802	0.73661	0.737034
0.0210845	-1.5708	0.685658	0.665094	0.664264	0.666479
0.0210845	-1.46608	0.720217	0.646837	0.64375	0.652059
0.0210845	-1.36136	0.871857	0.710591	0.703379	0.722743
0.0210845	-1.25664	1.19161	0.911115	0.89804	0.933032
0.0210845	-1.15192	1.7572	1.32162	1.30329	1.35234
0.0210845	-1.0472	2.63872	1.98966	1.96334	2.03412
0.0210845	-0.942478	3.92285	3.09898	3.06315	3.16025
0.0210845	-0.837758	5.80502	4.75646	4.71292	4.83034
0.0210845	-0.733038	8.40524	7.12743	7.07325	7.21951
0.0210845	-0.628319	11.8552	10.3425	10.277	10.4618
0.0210845	-0.523599	16.2777	14.4881	14.413	14.6148
0.0210845	-0.418879	21.7737	19.7226	19.6247	19.8694
0.0210845	-0.314159	28.4164	26.1225	26.1772	26.2917
0.0210845	-0.20944	36.1901	33.7838	33.685	33.9862
0.0210845	-0.10472	45.0891	42.5475	42.4376	42.7337
0.0210845	-2.66454e-15	55.1393	52.4677	52.3495	52.6679
0.0210845	0.10472	66.212	63.5442	63.4192	63.7556
0.0210845	0.20944	78.3747	75.652	75.536	75.8473
0.0210845	0.314159	91.3604	88.627	88.5094	88.8253
0.0210845	0.418879	104.686	102.121	102.003	102.32
0.0210845	0.523599	118.395	115.792	115.676	115.986
0.0210845	0.628319	132.013	129.555	129.445	129.741
0.0210845	0.733038	145.347	143.079	142.976	143.223
0.0210845	0.837758	158.047	156.006	155.912	156.131
0.0210845	0.942478	169.754	167.969	167.886	168.073
0.0210845	1.0472	179.972	178.438	178.371	178.551
0.0210845	1.15192	188.331	187.062	187.006	187.155
0.0210845	1.25664	194.793	193.786	193.742	193.859
0.0210845	1.36136	199.105	198.361	198.324	198.421
0.0210845	1.46608	201.087	200.569	200.544	200.611
0.0210845	1.5708	200.748	200.424	200.408	200.45
0.0210845	1.67552	198.108	197.936	197.928	197.95
0.0210845	1.78024	193.249	193.19	193.184	193.199
0.0210845	1.88496	186.286	186.279	186.277	186.282
0.0210845	1.98968	177.545	177.54	177.54	177.542
0.0210845	2.0944	167.314	167.263	167.261	167.267
0.0210845	2.19911	155.606	155.453	155.443	155.468
0.0210845	2.30383	142.932	142.638	142.624	142.66
0.0210845	2.40855	129.755	129.29	129.271	129.323
0.0210845	2.51327	116.402	115.751	115.724	115.797
0.0210845	2.61799	103.176	102.313	102.275	102.375
0.0210845	2.72271	90.3129	89.2675	89.2224	89.342
0.0210845	2.82743	77.9658	76.7258	76.6732	76.8137
0.0210845	2.93215	66.2072	64.8123	64.7536	64.9107
0.0210845	3.03687	55.3908	53.9058	53.8425	54.0123
0.0210845	3.14159	45.6328	44.1028	44.0368	44.2144
0.021738	-3.14159	43.0481	41.2086	41.1181	41.3394
0.021738	-3.03687	34.8372	32.9745	32.8965	33.1184
0.021738	-2.93215	27.5589	25.7614	25.6816	25.8876
0.021738	-2.82743	21.3044	19.5961	19.5248	19.7198
0.021738	-2.72271	16.0858	14.5111	14.4454	14.6248
0.021738	-2.61799	11.8299	10.4201	10.3614	10.5192
0.021738	-2.51327	8.44591	7.22303	7.17227	7.30882
0.021738	-2.40855	5.83083	4.80702	4.76475	4.87849
0.021738	-2.30383	3.8747	3.05228	3.01859	3.10922
0.021738	-2.19911	2.46578	1.8377	1.81224	1.88065
0.021738	-2.0944	1.49585	1.04573	1.02747	1.07628
0.021738	-1.98968	0.865417	0.56946	0.557297	0.589382
0.021738	-1.88496	0.470199	0.302457	0.293965	0.316656
0.021738	-1.78024	0.2044	0.12901	0.125159	0.135443
0.021738	-1.67552	0.0615279	0.0425824	0.0416055	0.0442123
0.021738	-1.5708	0.0155386	0.0155386	0.0155386	0.0155386
0.021738	-1.46608	0.0626925	0.0450886	0.0441821	0.0465759
0.021738	-1.36136	0.22432	0.154514	0.150898	0.160471
0.021738	-1.25664	0.546705	0.382974	0.376574	0.393513
0.021738	-1.15192	1.0447	0.754685	0.743611	0.773894
0.021738	-1.0472	1.88112	1.43423	1.41673	1.46424
0.021738	-0.942478	3.13145	2.53204	2.5072	2.57415
0.021738	-0.837758	4.94756	4.16502	4.13166	4.22153
0.021738	-0.733038	7.44763	6.41509	6.37083	6.49068
0.021738	-0.628319	10.7431	9.49905	9.44381	9.5971
0.021738	-0.523599	14.9383	13.4994	13.4411	13.6031
0.021738	-0.418879	20.1677	18.5099	18.4441	18.6252
0.021738	-0.314159	26.5116	24.6429	24.5676	24.7822
0.021738	-0.20944	33.9512	31.967	31.8743	32.1176
0.021738	-0.10472	42.5706	40.4465	40.3579	40.5969
0.021738	-2.66454e-15	52.1679	50.012	49.9149	50.1769
0.021738	0.10472	62.7527	60.55	60.4592	60.7035
0.021738	0.20944	74.2984	72.0515	71.9574	72.2107
0.021738	0.314159	86.6508	84.4016	84.3059	84.5635
0.021738	0.418879	99.5894	97.4	97.3046	97.5614
0.021738	0.523599	112.599	110.47	110.376	110.629
0.021738	0.628319	125.552	123.542	123.453	123.694
0.021738	0.733038	138.231	136.379	136.295	136.519
0.021738	0.837758	150.294	148.639	148.564	148.766
0.021738	0.942478	161.407	159.975	159.91	160.086
0.021738	1.0472	171.239	170.044	169.989	170.137
0.021738	1.15192	179.254	178.361	178.319	178.431
0.021738	1.25664	185.36	184.691	184.66	184.744
0.021738	1.36136	189.457	188.998	188.972	189.042
0.021738	1.46608	191.354	191.024	191.007	191.053
0.021738	1.5708	190.993	190.811	190.801	190.827
0.021738	1.67552	188.447	188.371	188.367	188.378
0.021738	1.78024	183.812	183.798	183.798	183.8
0.021738	1.88496	177.249	177.247	177.245	177.25
0.021738	1.98968	168.914	168.871	168.868	168.875
0.021738	2.0944	159.053	158.905	158.898	158.916
0.021738	2.19911	147.837	147.561	147.546	147.584
0.021738	2.30383	135.777	135.282	135.261	135.314
0.021738	2.40855	123.242	122.544	122.517	122.59
0.021738	2.51327	110.546	109.632	109.596	109.693
0.021738	2.61799	97.9721	96.8434	96.798	96.9201
0.021738	2.72271	85.7714	84.4355	84.3793	84.5286
0.021738	2.82743	73.7918	72.2625	72.1988	72.3687
0.021738	2.93215	62.5947	60.9166	60.8467	61.0339
0.021738	3.03687	52.318	50.5349	50.4455	50.6606
0.021738	3.14159	43.0481	41.2086	41.1181	41.3394
0.0223914	-3.14159	41.6825	39.5137	39.425	39.6637
0.0223914	-3.03687	33.7206	31.5409	31.4524	31.6891
0.0223914	-2.93215	26.735	24.604	24.5176	24.7489
0.0223914	-2.82743	20.7816	18.7497	18.6675	18.8879
0.0223914	-2.72271	15.8125	13.9231	13.847	14.0515
0.0223914	-2.61799	11.758	10.0463	9.97761	10.1623
0.0223914	-2.51327	8.48302	7.02374	6.96354	7.12317
0.0223914	-2.40855	5.95763	4.71936	4.6702	4.80352
0.0223914	-2.30383	4.08039	3.06578	3.02573	3.13332
0.0223914	-2.19911	2.72398	1.93555	1.90103	1.99399
0.0223914	-2.0944	1.77705	1.18627	1.16083	1.22937
0.0223914	-1.98968	1.14644	0.735633	0.718259	0.765081
0.0223914	-1.88496	0.749078	0.490471	0.480213	0.508485
0.0223914	-1.78024	0.514968	0.375993	0.370495	0.385364
0.0223914	-1.67552	0.394861	0.339993	0.337664	0.343334
0.0223914	-1.5708	0.363066	0.354625	0.353693	0.355749
0.0223914	-1.46608	0.418375	0.41711	0.415243	0.417792
0.0223914	-1.36136	0.508916	0.465768	0.460345	0.474541
0.0223914	-1.25664	0.756574	0.585816	0.577239	0.600327
0.0223914	-1.15192	1.21768	0.88736	0.872613	0.912386
0.0223914	-1.0472	2.01284	1.49731	1.47465	1.53569
0.0223914	-0.942478	3.23947	2.5412	2.50758	2.59462
0.0223914	-0.837758	4.95811	4.153	4.10919	4.21611
0.0223914	-0.733038	7.34414	6.38717	6.34072	6.46608
0.0223914	-0.628319	10.5293	9.43886	9.38692	9.52389
0.0223914	-0.523599	14.6352	13.4127	13.3345	13.4808
0.0223914	-0.418879	19.713	18.3232	18.2477	18.44
0.0223914	-0.314159	25.7474	24.2878	24.2214	24.4005
0.0223914	-0.20944	32.8399	31.2601	31.1961	31.3688
0.0223914	-0.10472	41.0664	39.3504	39.2793	39.4714
0.0223914	-2.66454e-15	50.4091	48.5836	48.506	48.7154
0.0223914	0.10472	60.5166	58.7381	58.6657	58.8611
0.0223914	0.20944	71.5159	69.6979	69.6225	69.826
0.0223914	0.314159	83.2791	81.4588	81.3818	81.5895
0.0223914	0.418879	95.6134	93.8294	93.7526	93.9598
0.0223914	0.523599	108.162	106.496	106.42	106.624
0.0223914	0.628319	120.478	118.916	118.844	119.038
0.0223914	0.733038	132.545	131.103	131.037	131.216
0.0223914	0.837758	144.026	142.734	142.675	142.835
0.0223914	0.942478	154.577	153.478	153.427	153.565
