#x	y	new0_fix	12_	12a	12b
0.494	-1.88496	0.998128	0.920314	0.916904	0.92571
0.494	-1.78024	0.814619	0.795011	0.793535	0.796924
0.494	-1.67552	0.709566	0.709345	0.709016	0.709744
0.494	-1.5708	0.654873	0.628471	0.627402	0.630226
0.494	-1.46608	0.664069	0.576588	0.572996	0.582652
0.494	-1.36136	0.768561	0.582278	0.57423	0.59588
0.494	-1.25664	1.02474	0.705896	0.691554	0.730046
0.494	-1.15192	1.51491	1.03332	1.01098	1.07078
0.494	-1.0472	2.3451	1.6295	1.60038	1.67857
0.494	-0.942478	3.56495	2.65537	2.61608	2.72182
0.494	-0.837758	5.40156	4.25322	4.22315	4.33349
0.494	-0.733038	7.96121	6.59244	6.53372	6.69213
0.494	-0.628319	11.3165	9.82213	9.75113	9.94204
0.494	-0.523599	15.6432	14.027	13.9611	14.1441
0.494	-0.418879	21.049	19.2022	19.1249	19.3288
0.494	-0.314159	27.651	25.5808	25.4925	25.7264
0.494	-0.20944	35.3134	33.2297	33.1276	33.3942
0.494	-0.10472	43.9952	42.0272	41.9466	42.1642
0.494	-2.66454e-15	53.8925	51.8024	51.7149	51.9511
0.494	0.10472	64.5982	62.7692	62.6759	62.9273
0.494	0.20944	76.1832	74.3407	74.2603	74.4772
0.494	0.314159	88.3161	86.7672	86.6846	86.9071
0.494	0.418879	100.824	99.3506	99.2825	99.4657
0.494	0.523599	113.386	112.269	112.214	112.36
0.494	0.628319	125.781	124.754	124.702	124.84
0.494	0.733038	137.946	137.035	136.988	137.115
0.494	0.837758	149.556	148.782	148.74	148.851
0.494	0.942478	160.273	159.649	159.614	159.708
0.494	1.0472	169.769	169.299	169.271	169.345
0.494	1.15192	177.736	177.414	177.393	177.448
0.494	1.25664	183.91	183.719	183.705	183.741
0.494	1.36136	188.069	187.972	187.952	188
0.494	1.46608	189.971	189.948	189.934	189.966
0.494	1.5708	189.661	189.664	189.655	189.675
0.494	1.67552	187.161	187.136	187.128	187.144
0.494	1.78024	182.553	182.455	182.438	182.472
0.494	1.88496	175.928	175.689	175.67	175.714
0.494	1.98968	167.633	167.195	167.172	167.229
0.494	2.0944	157.949	157.262	157.232	157.31
0.494	2.19911	147.191	146.213	146.173	146.279
0.494	2.30383	135.626	134.347	134.292	134.435
0.494	2.40855	123.612	121.995	121.928	122.102
0.494	2.51327	111.483	109.526	109.448	109.656
0.494	2.61799	99.414	97.2342	97.1434	97.3853
0.494	2.72271	87.3184	85.0498	84.9579	85.2037
0.494	2.82743	75.7858	73.3426	73.2406	73.5142
0.494	2.93215	64.5894	62.2185	62.1219	62.3785
0.494	3.03687	54.3419	51.8496	51.7484	52.0182
0.494	3.14159	44.7179	42.4694	42.3768	42.6243
0.5025	-3.14159	43.5315	41.036	40.9321	41.211
0.5025	-3.03687	35.3227	32.9228	32.8184	33.094
0.5025	-2.93215	27.9484	25.8267	25.7397	25.9714
0.5025	-2.82743	21.6925	19.6761	19.5937	19.8136
0.5025	-2.72271	16.4997	14.6329	14.5569	14.76
0.5025	-2.61799	12.1905	10.6098	10.5417	10.724
0.5025	-2.51327	8.71739	7.50085	7.44152	7.60026
0.5025	-2.40855	6.06315	5.06842	5.02744	5.13673
0.5025	-2.30383	4.10627	3.31736	3.28506	3.37105
0.5025	-2.19911	2.72398	2.1321	2.10795	2.17198
0.5025	-2.0944	1.79719	1.38443	1.36745	1.41208
0.5025	-1.98968	1.19538	0.935764	0.92404	0.955587
0.5025	-1.88496	0.805234	0.666306	0.660174	0.676647
0.5025	-1.78024	0.577809	0.523721	0.521448	0.52755
0.5025	-1.67552	0.458658	0.450511	0.45015	0.451059
0.5025	-1.5708	0.419057	0.416184	0.415642	0.417147
0.5025	-1.46608	0.457092	0.419308	0.416419	0.423674
0.5025	-1.36136	0.563269	0.465768	0.460345	0.474541
0.5025	-1.25664	0.800761	0.585816	0.577239	0.600327
0.5025	-1.15192	1.2444	0.88736	0.872613	0.912386
0.5025	-1.0472	2.03091	1.49731	1.47465	1.53569
0.5025	-0.942478	3.27976	2.5412	2.50758	2.59462
0.5025	-0.837758	5.05937	4.153	4.10919	4.21611
0.5025	-0.733038	7.54641	6.38717	6.34072	6.46608
0.5025	-0.628319	10.8847	9.47965	9.4218	9.57826
0.5025	-0.523599	15.1829	13.5655	13.4951	13.6865
0.5025	-0.418879	20.3968	18.7648	18.6814	18.9048
0.5025	-0.314159	26.6682	24.994	24.9323	25.1088
0.5025	-0.20944	34.1443	32.2921	32.2155	32.4417
0.5025	-0.10472	42.6752	40.8438	40.7582	40.9888
0.5025	-2.66454e-15	52.1677	50.4187	50.3417	50.5493
0.5025	0.10472	62.76	60.9322	60.8495	61.0723
0.5025	0.20944	73.8555	72.3525	72.2806	72.4735
0.5025	0.314159	85.6977	84.2317	84.1574	84.3489
0.5025	0.418879	97.6777	96.5538	96.5058	96.6354
0.5025	0.523599	109.945	108.879	108.833	108.958
0.5025	0.628319	121.818	121.076	121.042	121.133
0.5025	0.733038	133.412	132.765	132.734	132.816
0.5025	0.837758	144.486	143.95	143.923	143.994
0.5025	0.942478	154.721	154.304	154.271	154.339
0.5025	1.0472	163.763	163.443	163.416	163.486
0.5025	1.15192	171.316	171.114	171.093	171.146
0.5025	1.25664	177.158	177.055	177.04	177.077
0.5025	1.36136	181.09	181.058	181.048	181.072
0.5025	1.46608	182.981	182.981	182.975	182.989
0.5025	1.5708	182.686	182.678	182.664	182.696
0.5025	1.67552	180.27	180.2	180.187	180.217
0.5025	1.78024	175.869	175.68	175.666	175.7
0.5025	1.88496	169.649	169.285	169.267	169.312
0.5025	1.98968	161.759	161.185	161.153	161.232
0.5025	2.0944	152.513	151.662	151.622	151.722
0.5025	2.19911	142.244	141.078	141.029	141.156
0.5025	2.30383	131.263	129.755	129.694	129.854
0.5025	2.40855	119.874	118.012	117.938	118.134
0.5025	2.51327	108.35	106.149	106.06	106.294
0.5025	2.61799	96.4324	94.2022	94.1121	94.35
0.5025	2.72271	84.879	82.3589	82.2581	82.5257
0.5025	2.82743	73.4775	71.0345	70.9353	71.1996
0.5025	2.93215	62.7973	60.1689	60.0623	60.3475
0.5025	3.03687	52.7235	50.2725	50.1605	50.4603
0.5025	3.14159	43.5315	41.036	40.9321	41.211
0.511	-3.14159	42.7251	40.0429	39.9337	40.2265
0.511	-3.03687	34.5585	32.2042	32.106	32.3698
0.511	-2.93215	27.4743	25.1763	25.08	25.3376
0.511	-2.82743	21.4557	19.2621	19.1737	19.4083
0.511	-2.72271	16.2126	14.4044	14.3229	14.5399
0.511	-2.61799	11.9518	10.3965	10.3326	10.5031
0.511	-2.51327	8.58641	7.23263	7.17718	7.32492
0.511	-2.40855	6.00814	4.86922	4.82281	4.94625
0.511	-2.30383	4.10169	3.18041	3.14301	3.24221
0.511	-2.19911	2.73786	2.03195	2.00119	2.08396
0.511	-2.0944	1.78757	1.27414	1.25205	1.31152
0.511	-1.98968	1.16474	0.820445	0.805912	0.845021
0.511	-1.88496	0.777566	0.573107	0.564715	0.587248
0.511	-1.78024	0.552572	0.453903	0.449946	0.460448
0.511	-1.67552	0.437972	0.407644	0.406224	0.40975
0.511	-1.5708	0.406222	0.405273	0.404378	0.406283
0.511	-1.46608	0.452076	0.443501	0.442091	0.445407
0.511	-1.36136	0.532182	0.475807	0.473624	0.479522
0.511	-1.25664	0.756574	0.616944	0.611249	0.626631
0.511	-1.15192	1.21768	0.958027	0.946123	0.976356
0.511	-1.0472	2.01284	1.59825	1.57961	1.62994
0.511	-0.942478	3.23947	2.66076	2.63309	2.70804
0.511	-0.837758	4.95811	4.19521	4.16532	4.24593
0.511	-0.733038	7.37323	6.40336	6.36392	6.47555
0.511	-0.628319	10.6275	9.43886	9.38692	9.52389
0.511	-0.523599	14.838	13.4236	13.362	13.6268
0.511	-0.418879	20.0704	18.4736	18.4411	18.6103
0.511	-0.314159	26.1741	24.6332	24.5597	24.766
0.511	-0.20944	33.3868	31.7993	31.7322	31.9135
0.511	-0.10472	41.7743	40.0465	39.9711	40.1746
0.511	-2.66454e-15	51.0729	49.48	49.3973	49.6203
0.511	0.10472	61.2393	59.6934	59.62	59.817
0.511	0.20944	72.1708	70.776	70.6984	70.8956
0.511	0.314159	83.518	82.3102	82.2584	82.3983
0.511	0.418879	95.3435	94.2682	94.2163	94.3563
0.511	0.523599	107.07	106.214	106.174	106.281
0.511	0.628319	118.784	118.091	118.054	118.154
0.511	0.733038	129.842	129.354	129.328	129.396
0.511	0.837758	140.396	140.002	139.98	140.038
0.511	0.942478	150.144	149.849	149.832	149.878
0.511	1.0472	158.787	158.59	158.577	158.611
0.511	1.15192	166.005	165.884	165.864	165.913
0.511	1.25664	171.55	171.502	171.487	171.522
0.511	1.36136	175.273	175.267	175.257	175.281
0.511	1.46608	177.05	177.048	177.041	177.058
0.511	1.5708	176.825	176.782	176.775	176.791
0.511	1.67552	174.503	174.379	174.362	174.401
0.511	1.78024	170.283	170.015	169.996	170.041
0.511	1.88496	164.331	163.864	163.84	163.899
0.511	1.98968	156.861	156.143	156.112	156.191
0.511	2.0944	148.049	147.053	147.007	147.124
0.511	2.19911	138.238	136.909	136.852	136.998
0.511	2.30383	127.747	126.06	125.992	126.17
0.511	2.40855	116.866	114.812	114.731	114.945
0.511	2.51327	105.576	103.455	103.36	103.606
0.511	2.61799	94.1649	91.7404	91.643	91.8991
0.511	2.72271	82.8016	80.3869	80.2791	80.5645
0.511	2.82743	71.8129	69.1775	69.072	69.3526
0.511	2.93215	61.3681	58.7512	58.6384	58.9395
0.511	3.03687	51.5509	48.9348	48.8284	49.1131
0.511	3.14159	42.7251	40.0429	39.9337	40.2265
0.5195	-3.14159	41.8576	39.3644	39.2512	39.5551
0.5195	-3.03687	33.9715	31.5029	31.4008	31.6754
0.5195	-2.93215	27.1274	24.7138	24.6136	24.8833
0.5195	-2.82743	21.0059	18.9971	18.9011	19.1506
0.5195	-2.72271	15.9101	14.0704	13.9961	14.1944
0.5195	-2.61799	11.7662	10.1051	10.0384	10.2167
0.5195	-2.51327	8.48302	7.02584	6.96763	7.12317
0.5195	-2.40855	5.95763	4.71936	4.6702	4.80352
0.5195	-2.30383	4.04611	3.06578	3.02573	3.13332
0.5195	-2.19911	2.64342	1.93555	1.90103	1.99399
0.5195	-2.0944	1.69039	1.18627	1.16083	1.22937
0.5195	-1.98968	1.0468	0.735633	0.718259	0.765081
0.5195	-1.88496	0.632043	0.489498	0.480213	0.499905
0.5195	-1.78024	0.386931	0.329243	0.326863	0.333222
0.5195	-1.67552	0.259451	0.249401	0.248968	0.250106
0.5195	-1.5708	0.222243	0.220747	0.220142	0.221596
0.5195	-1.46608	0.2739	0.24208	0.239274	0.246415
0.5195	-1.36136	0.402839	0.316489	0.311216	0.3248
0.5195	-1.25664	0.656641	0.458229	0.450348	0.471599
0.5195	-1.15192	1.13599	0.803735	0.789928	0.827158
0.5195	-1.0472	1.96869	1.45861	1.43716	1.49599
0.5195	-0.942478	3.24276	2.54229	2.51118	2.59509
0.5195	-0.837758	4.96415	4.16914	4.13518	4.2241
0.5195	-0.733038	7.34414	6.41509	6.37083	6.49068
0.5195	-0.628319	10.5293	9.49862	9.44381	9.56751
0.5195	-0.523599	14.6352	13.4127	13.3345	13.4808
0.5195	-0.418879	19.7333	18.3232	18.2477	18.44
0.5195	-0.314159	25.874	24.3038	24.24	24.4123
0.5195	-0.20944	32.9315	31.4354	31.3627	31.559
0.5195	-0.10472	41.0369	39.5216	39.4558	39.6335
0.5195	-2.66454e-15	50.2503	48.6313	48.5588	48.7541
0.5195	0.10472	60.1218	58.7752	58.7116	58.8824
0.5195	0.20944	70.7761	69.4428	69.3753	69.5523
0.5195	0.314159	81.8633	80.841	80.7974	80.9151
0.5195	0.418879	93.3153	92.3191	92.2754	92.3933
0.5195	0.523599	104.791	104.09	104.057	104.145
0.5195	0.628319	116.095	115.461	115.43	115.512
0.5195	0.733038	126.937	126.564	126.544	126.686
0.5195	0.837758	137.024	136.732	136.714	136.76
0.5195	0.942478	146.335	146.127	146.112	146.147
0.5195	1.0472	154.585	154.455	154.445	154.47
0.5195	1.15192	161.467	161.397	161.38	161.421
0.5195	1.25664	166.749	166.731	166.717	166.747
0.5195	1.36136	170.29	170.292	170.283	170.304
0.5195	1.46608	171.973	171.957	171.95	171.966
0.5195	1.5708	171.745	171.667	171.659	171.677
0.5195	1.67552	169.52	169.342	169.324	169.366
0.5195	1.78024	165.478	165.136	165.115	165.165
0.5195	1.88496	159.783	159.224	159.198	159.264
0.5195	1.98968	152.639	151.814	151.779	151.868
0.5195	2.0944	144.226	143.11	143.06	143.186
0.5195	2.19911	134.841	133.381	133.32	133.476
0.5195	2.30383	124.806	122.979	122.906	123.096
0.5195	2.40855	114.249	112.194	112.108	112.335
0.5195	2.51327	103.221	100.972	100.884	101.12
0.5195	2.61799	92.1625	89.7304	89.6288	89.8966
0.5195	2.72271	81.0479	78.5186	78.4179	78.6848
0.5195	2.82743	70.4379	67.7244	67.6148	67.9069
0.5195	2.93215	60.121	57.5069	57.4016	57.6829
0.5195	3.03687	50.6724	47.9325	47.8222	48.118
0.5195	3.14159	41.8576	39.3644	39.2512	39.5551
0.528	-3.14159	41.3274	38.8129	38.7125	38.9802
0.528	-3.03687	33.6706	31.1506	31.0504	31.3182
0.528	-2.93215	26.735	24.5489	24.4512	24.713
0.528	-2.82743	20.7816	18.7497	18.6675	18.8879
0.528	-2.72271	15.8125	13.9231	13.847	14.0515
0.528	-2.61799	11.758	10.0463	9.97761	10.1623
0.528	-2.51327	8.44591	7.02374	6.96354	7.12554
0.528	-2.40855	5.83083	4.74791	4.69683	4.83419
0.528	-2.30383	3.8747	3.05228	3.01859	3.10922
0.528	-2.19911	2.46578	1.8377	1.81224	1.88065
0.528	-2.0944	1.49585	1.04573	1.02747	1.07628
0.528	-1.98968	0.865417	0.56946	0.557297	0.589382
0.528	-1.88496	0.470199	0.302457	0.293965	0.316656
0.528	-1.78024	0.2044	0.12901	0.125159	0.135443
0.528	-1.67552	0.0615279	0.0425824	0.0416055	0.0442123
0.528	-1.5708	0.0155386	0.0155386	0.0155386	0.0155386
0.528	-1.46608	0.0626925	0.0450886	0.0441821	0.0465759
0.528	-1.36136	0.22432	0.154514	0.150898	0.160471
0.528	-1.25664	0.546705	0.382974	0.376574	0.393513
0.528	-1.15192	1.0447	0.754685	0.743611	0.773894
0.528	-1.0472	1.88112	1.43423	1.41673	1.46424
0.528	-0.942478	3.13145	2.53204	2.5072	2.57415
0.528	-0.837758	4.94756	4.16502	4.13166	4.22153
0.528	-0.733038	7.44763	6.46982	6.427	6.54216
0.528	-0.628319	10.6909	9.51849	9.47358	9.60864
0.528	-0.523599	14.7095	13.4994	13.4411	13.6031
0.528	-0.418879	19.713	18.4037	18.3472	18.4998
0.528	-0.314159	25.7474	24.2878	24.2214	24.4005
0.528	-0.20944	32.8399	31.2601	31.1961	31.3688
0.528	-0.10472	40.7114	39.3504	39.2793	39.4492
0.528	-2.66454e-15	49.6296	48.1752	48.1132	48.2808
0.528	0.10472	59.4343	58.0285	57.9617	58.1421
0.528	0.20944	69.764	68.5393	68.4826	68.6359
0.528	0.314159	80.7668	79.5854	79.5267	79.6841
0.528	0.418879	91.7923	90.9298	90.8869	90.9908
0.528	0.523599	103.12	102.312	102.277	102.371
0.528	0.628319	113.978	113.451	113.428	113.491
0.528	0.733038	124.626	124.176	124.155	124.211
0.528	0.837758	134.365	134.142	134.13	134.162
0.528	0.942478	143.288	143.133	143.12	143.148
0.528	1.0472	151.141	151.044	151.028	151.067
0.528	1.15192	157.692	157.652	157.64	157.668
0.528	1.25664	162.745	162.74	162.731	162.751
0.528	1.36136	166.132	166.132	166.125	166.219
0.528	1.46608	167.74	167.706	167.701	167.713
0.528	1.5708	167.46	167.359	167.344	167.378
0.528	1.67552	165.316	165.091	165.074	165.114
0.528	1.78024	161.448	161.046	161.026	161.076
0.528	1.88496	156	155.37	155.343	155.411
0.528	1.98968	149.134	148.249	148.208	148.311
0.528	2.0944	141.042	139.839	139.789	139.918
0.528	2.19911	132.057	130.504	130.443	130.603
0.528	2.30383	122.445	120.522	120.448	120.644
0.528	2.40855	112.003	110.011	109.934	110.14
0.528	2.51327	101.389	99.0625	98.9708	99.2117
0.528	2.61799	90.422	88.0964	88.0046	88.248
0.528	2.72271	79.7345	77.1251	77.0228	77.2957
0.528	2.82743	69.2275	66.7252	66.6173	66.893
0.528	2.93215	59.2833	56.5997	56.4922	56.7809
0.528	3.03687	49.9793	47.3563	47.2434	47.5474
0.528	3.14159	41.3274	38.8129	38.7125	38.9802
0.5365	-3.14159	41.4736	38.9585	38.8582	39.128
0.5365	-3.03687	33.8663	31.5126	31.412	31.6832
0.5365	-2.93215	27.0608	24.9335	24.8459	25.0821
0.5365	-2.82743	21.2458	19.2148	19.1309	19.3572
0.5365	-2.72271	16.3761	14.4843	14.4061	14.6175
0.5365	-2.61799	12.2674	10.6685	10.5975	10.7893
0.5365	-2.51327	8.92015	7.67328	7.61449	7.76409
0.5365	-2.40855	6.31643	5.26564	5.22071	5.34201
0.5365	-2.30383	4.35183	3.50476	3.46877	3.56566
0.5365	-2.19911	2.92244	2.27819	2.25237	2.32436
0.5365	-2.0944	1.93283	1.47528	1.45681	1.50659
0.5365	-1.98968	1.29194	0.98703	0.974908	1.00755
0.5365	-1.88496	0.904836	0.722836	0.715756	0.734695
0.5365	-1.78024	0.651571	0.567713	0.568075	0.577771
0.5365	-1.67552	0.495097	0.472201	0.469701	0.475752
0.5365	-1.5708	0.456073	0.456053	0.455674	0.456478
0.5365	-1.46608	0.521734	0.507036	0.506436	0.507989
0.5365	-1.36136	0.708869	0.645876	0.643315	0.650226
0.5365	-1.25664	1.06424	0.920999	0.91478	0.931528
0.5365	-1.15192	1.62307	1.35712	1.34659	1.37402
0.5365	-1.0472	2.47144	2.0665	2.05056	2.09301
0.5365	-0.942478	3.75066	3.18726	3.16494	3.2249
0.5365	-0.837758	5.57446	4.83594	4.8061	4.88651
0.5365	-0.733038	8.06246	7.13713	7.09886	7.20205
0.5365	-0.628319	11.3333	10.2147	10.1673	10.295
0.5365	-0.523599	15.4934	14.1752	14.1219	14.2652
0.5365	-0.418879	20.37	19.0913	19.0287	19.1974
0.5365	-0.314159	26.2743	24.93	24.8733	25.0265
0.5365	-0.20944	33.2476	31.7659	31.7011	31.8748
0.5365	-0.10472	41.1982	39.7074	39.6349	39.8266
0.5365	-2.66454e-15	49.8569	48.5148	48.4616	48.6052
0.5365	0.10472	59.4769	58.0702	58.0133	58.1672
0.5365	0.20944	69.5668	68.4521	68.4056	68.5314
0.5365	0.314159	80.2493	79.1318	79.0839	79.2134
0.5365	0.418879	91.1257	90.3106	90.2736	90.3736
0.5365	0.523599	102.066	101.299	101.262	101.36
0.5365	0.628319	112.852	112.305	112.279	112.348
0.5365	0.733038	123.022	122.608	122.585	122.647
0.5365	0.837758	132.65	132.427	132.407	132.459
0.5365	0.942478	141.173	141.044	141.032	141.062
0.5365	1.0472	148.7	148.63	148.621	148.643
0.5365	1.15192	154.992	154.968	154.962	154.976
0.5365	1.25664	159.847	159.846	159.843	159.851
0.5365	1.36136	163.104	163.096	163.094	163.099
0.5365	1.46608	164.56	164.517	164.507	164.529
0.5365	1.5708	164.249	164.122	164.111	164.136
0.5365	1.67552	162.204	161.944	161.931	161.963
0.5365	1.78024	158.507	158.063	158.045	158.092
0.5365	1.88496	153.228	152.574	152.541	152.618
0.5365	1.98968	146.58	145.643	145.605	145.704
0.5365	2.0944	138.827	137.572	137.523	137.651
0.5365	2.19911	130.214	128.61	128.549	128.711
0.5365	2.30383	120.702	119.024	118.949	119.148
0.5365	2.40855	110.584	108.569	108.491	108.697
0.5365	2.51327	100.157	97.9861	97.8959	98.1367
0.5365	2.61799	89.533	87.183	87.0919	87.3367
0.5365	2.72271	79.14	76.6051	76.5022	76.7787
0.5365	2.82743	68.8513	66.3399	66.2385	66.5117
0.5365	2.93215	59.1658	56.5197	56.415	56.695
0.5365	3.03687	49.8647	47.4128	47.3152	47.5774
0.5365	3.14159	41.4736	38.9585	38.8582	39.128
0.545	-3.14159	43.0182	40.5641	40.4619	40.7379
0.545	-3.03687	35.4504	33.3044	33.2018	33.4803
0.545	-2.93215	28.7958	26.7297	26.6379	26.8853
0.545	-2.82743	23.0918	21.1287	21.0117	21.269
0.545	-2.72271	18.2363	16.4738	16.3833	16.608
0.545	-2.61799	14.0963	12.7061	12.6154	12.8195
0.545	-2.51327	10.804	9.58445	9.52972	9.68075
0.545	-2.40855	8.18433	7.19113	7.1464	7.26816
0.545	-2.30383	6.21412	5.43253	5.39776	5.4919
0.545	-2.19911	4.78683	4.1987	4.17205	4.24349
0.545	-2.0944	3.84437	3.37744	3.35827	3.40965
0.545	-1.98968	3.19322	2.86958	2.85699	2.89077
0.545	-1.88496	2.78761	2.5887	2.5815	2.60088
0.545	-1.78024	2.51706	2.44339	2.4361	2.45667
0.545	-1.67552	2.37131	2.3559	2.35143	2.36157
0.545	-1.5708	2.3509	2.35137	2.34905	2.35389
0.545	-1.46608	2.4385	2.4215	2.41969	2.42362
0.545	-1.36136	2.65566	2.5886	2.58564	2.59306
0.545	-1.25664	3.04692	2.89884	2.89311	2.90832
0.545	-1.15192	3.6735	3.40258	3.38975	3.42143
0.545	-1.0472	4.56031	4.16041	4.14359	4.18684
0.545	-0.942478	5.87048	5.31453	5.29238	5.35066
0.545	-0.837758	7.71323	6.98533	6.95675	7.03291
0.545	-0.733038	10.2025	9.29143	9.2555	9.35185
0.545	-0.628319	13.4509	12.3507	12.3067	12.425
0.545	-0.523599	17.5641	16.2742	16.2218	16.3629
0.545	-0.418879	22.5167	21.1455	21.0858	21.2433
0.545	-0.314159	28.3007	26.9937	26.9426	27.0797
0.545	-0.20944	35.1122	33.6702	33.6132	33.7665
0.545	-0.10472	42.9669	41.4088	41.3464	41.5144
0.545	-2.66454e-15	51.4766	50.1825	50.1293	50.2721
0.545	0.10472	60.8648	59.5151	59.4584	59.6089
0.545	0.20944	70.8723	69.696	69.6381	69.7942
0.545	0.314159	81.2293	80.1764	80.1361	80.2449
0.545	0.418879	91.9168	91.0411	91.0012	91.1088
0.545	0.523599	102.499	101.786	101.758	101.834
0.545	0.628319	113.038	112.461	112.436	112.505
0.545	0.733038	122.914	122.54	122.524	122.567
0.545	0.837758	132.306	132.011	131.998	132.032
0.545	0.942478	140.616	140.507	140.502	140.516
0.545	1.0472	147.872	147.816	147.813	147.821
0.545	1.15192	153.937	153.916	153.908	153.924
0.545	1.25664	158.531	158.531	158.526	158.537
0.545	1.36136	161.578	161.569	161.566	161.574
0.545	1.46608	162.982	163.121	162.925	162.934
0.545	1.5708	162.702	162.592	162.554	162.57
0.545	1.67552	160.714	160.453	160.439	160.474
0.545	1.78024	157.07	156.626	156.607	156.656
0.545	1.88496	151.973	151.299	151.273	151.341
0.545	1.98968	145.603	144.652	144.616	144.711
0.545	2.0944	138.167	136.921	136.855	136.983
0.545	2.19911	129.724	128.235	128.176	128.334
0.545	2.30383	120.35	118.695	118.633	118.8
0.545	2.40855	110.615	108.613	108.539	108.743
0.545	2.51327	100.376	98.3625	98.2835	98.4968
0.545	2.61799	90.0995	87.7984	87.7108	87.946
0.545	2.72271	79.7546	77.5242	77.4285	77.6716
0.545	2.82743	69.7608	67.3062	67.2099	67.4699
0.545	2.93215	60.2116	57.7822	57.6782	57.9594
0.545	3.03687	51.1813	48.7889	48.6903	48.9566
0.545	3.14159	43.0182	40.5641	40.4619	40.7379
0.5535	-3.14159	46.7843	44.4748	44.3652	44.7015
0.5535	-3.03687	39.357	37.3426	37.2469	37.5447
0.5535	-2.93215	32.8728	30.8795	30.7873	31.0422
0.5535	-2.82743	27.2213	25.3805	25.2947	25.5695
0.5535	-2.72271	22.3772	20.808	20.7263	20.9422
0.5535	-2.61799	18.304	17.0696	17.0046	17.1773
0.5535	-2.51327	15.0221	13.9642	13.9078	14.0569
0.5535	-2.40855	12.4488	11.5823	11.5362	11.6575
0.5535	-2.30383	10.4992	9.81854	9.78069	9.87971
0.5535	-2.19911	9.07978	8.56499	8.53524	8.61273
0.5535	-2.0944	8.20758	7.71938	7.69724	7.75456
0.5535	-1.98968	7.54613	7.18725	7.17191	7.21126
0.5535	-1.88496	7.01817	6.88619	6.87657	6.90087
0.5535	-1.78024	6.79251	6.74667	6.73207	6.75721
0.5535	-1.67552	6.66897	6.66246	6.65216	6.67439
0.5535	-1.5708	6.66591	6.66616	6.65869	6.6742
0.5535	-1.46608	6.78097	6.75554	6.74934	6.76229
0.5535	-1.36136	7.03459	6.95183	6.94533	6.9599
0.5535	-1.25664	7.46911	7.29906	7.29071	7.31102
0.5535	-1.15192	8.14709	7.86227	7.84984	7.88054
0.5535	-1.0472	9.09803	8.66267	8.64086	8.69382
0.5535	-0.942478	10.4499	9.85542	9.82935	9.8949
0.5535	-0.837758	12.324	11.5551	11.5237	11.6046
0.5535	-0.733038	14.8283	13.8745	13.8369	13.9354
0.5535	-0.628319	18.0697	16.9259	16.8814	16.9992
0.5535	-0.523599	22.1485	20.8144	20.7626	20.9007
0.5535	-0.418879	27.1194	25.6329	25.5982	25.7323
0.5535	-0.314159	32.8043	31.4507	31.3828	31.5605
0.5535	-0.20944	39.477	38.0193	37.9625	38.1127
0.5535	-0.10472	47.1513	45.5786	45.5173	45.6803
0.5535	-2.66454e-15	55.5043	54.1434	54.0782	54.2519
0.5535	0.10472	64.6037	63.2776	63.2249	63.3662
0.5535	0.20944	74.4444	73.1628	73.1085	73.2543
0.5535	0.314159	84.5051	83.4423	83.4003	83.5134
0.5535	0.418879	94.9959	93.9787	93.9374	94.0487
0.5535	0.523599	105.255	104.532	104.502	104.582
0.5535	0.628319	115.502	114.842	114.815	114.888
0.5535	0.733038	125.112	124.722	124.705	124.752
0.5535	0.837758	134.145	133.831	133.818	133.855
0.5535	0.942478	142.287	142.17	142.164	142.18
0.5535	1.0472	149.234	149.172	149.169	149.177
0.5535	1.15192	155.023	155.003	155.001	155.005
0.5535	1.25664	159.469	159.468	159.468	159.469
0.5535	1.36136	162.426	162.416	162.416	162.417
0.5535	1.46608	163.743	163.697	163.694	163.702
0.5535	1.5708	163.389	163.261	163.255	163.269
0.5535	1.67552	161.432	161.174	161.165	161.191
0.5535	1.78024	157.949	157.514	157.498	157.542
0.5535	1.88496	153.044	152.395	152.371	152.451
0.5535	1.98968	146.829	145.907	145.894	146.091
0.5535	2.0944	139.593	138.385	138.341	138.461
0.5535	2.19911	131.321	130.01	129.96	130.116
0.5535	2.30383	122.294	120.697	120.634	120.804
0.5535	2.40855	112.786	110.979	110.902	111.104
0.5535	2.51327	102.716	100.772	100.885	100.943
0.5535	2.61799	92.7135	90.5129	90.4768	90.7053
0.5535	2.72271	82.6219	80.4603	80.4273	80.6093
0.5535	2.82743	72.883	70.558	70.4625	70.7765
0.5535	2.93215	63.5119	61.3683	61.2116	61.5022
0.5535	3.03687	54.729	52.4836	52.3802	52.6591
0.5535	3.14159	46.8031	44.4722	44.3694	44.7015
0.562	-3.14159	53.8296	51.8659	51.8649	52.0416
0.562	-3.03687	46.5519	44.8266	44.7348	44.9727
0.562	-2.93215	40.1751	38.4883	38.3931	38.6443
0.562	-2.82743	34.6957	33.0907	32.9955	33.2307
0.562	-2.72271	29.9531	28.5768	28.4958	28.7119
0.562	-2.61799	25.9345	24.8951	24.8267	25.006
0.562	-2.51327	22.6949	21.8119	21.7505	21.9065
0.562	-2.40855	20.1521	19.4295	19.3759	19.5113
0.562	-2.30383	18.2173	17.6496	17.604	17.718
0.562	-2.19911	16.7935	16.3718	16.3344	16.4271
0.562	-2.0944	15.7883	15.4989	15.4692	15.5417
0.562	-1.98968	15.1178	14.9409	14.9181	14.9724
