
# Surface 0 of 1 surfaces

# Curve title: "file u (getx($1)):(gety($2)):(sqrt(column(c)))"

# Contour 0, label:        3
 0.481009 -1.25664  1.645 
 0.482092 -1.15192  1.645 
 0.484553 -1.0472  1.645 
 0.4855 -1.0236  1.645 
 0.493489 -0.942477  1.645 
 0.494 -0.938734  1.645 
 0.5025 -0.930469  1.645 
 0.511 -0.939008  1.645 
 0.5195 -0.930646  1.645 
 0.528 -0.929955  1.645 
 0.530355 -0.942477  1.645 
 0.5365 -0.984722  1.645 
 0.539428 -1.0472  1.645 
 0.542504 -1.15192  1.645 
 0.544341 -1.25664  1.645 
 0.545 -1.32102  1.645 
 0.545298 -1.36136  1.645 
 0.545724 -1.46608  1.645 
 0.545905 -1.5708  1.645 
 0.545894 -1.67551  1.645 
 0.545673 -1.78023  1.645 
 0.545302 -1.88495  1.645 


# Contour 4, label:        1
 0.536579 -1.98967  1 
 0.5365 -1.99275  1 
 0.528 -2.08556  1 
 0.5195 -2.05406  1 
 0.511 -2.03392  1 
 0.5025 -2.00601  1 
 0.500165 -1.98967  1 
 0.494 -1.91852  1 
 0.493092 -1.88495  1 
 0.491717 -1.78023  1 
 0.49091 -1.67551  1 
 0.490168 -1.5708  1 
 0.489667 -1.46608  1 
 0.489602 -1.36136  1 
 0.490712 -1.25664  1 
 0.494 -1.16173  1 
 0.495885 -1.15192  1 
 0.5025 -1.13035  1 
 0.511 -1.14413  1 
 0.5195 -1.11709  1 
 0.528 -1.11012  1 
 0.531767 -1.15192  1 
 0.5365 -1.23607  1 
 0.536961 -1.25664  1 
 0.538572 -1.36136  1 
 0.5394 -1.46608  1 
 0.539716 -1.5708  1 
 0.539637 -1.67551  1 
 0.539088 -1.78023  1 
 0.538178 -1.88495  1 
 0.536579 -1.98967  1 

