#x	y	0	new0
-3.14159	0.002464	71.1271	51.0094
-3.14159	0.0024715	63.3395	48.3174
-3.14159	0.002479	56.8273	46.051
-3.14159	0.0024865	51.5377	44.2157
-3.14159	0.002494	47.4207	42.8075
-3.14159	0.0025015	44.4299	41.8539
-3.14159	0.002509	42.5223	41.3569
-3.14159	0.0025165	41.6587	41.3274
-3.14159	0.002524	41.7747	41.7719
-3.14159	0.0025315	42.6129	42.5945
-3.14159	0.002539	43.8374	43.8144
-3.14159	0.0025465	45.5184	45.5026
-3.14159	0.002554	47.7015	47.7248
-3.03687	0.002464	63.55	43.2715
-3.03687	0.0024715	55.7732	40.6387
-3.03687	0.002479	49.2637	38.4315
-3.03687	0.0024865	43.9691	36.6237
-3.03687	0.002494	39.8399	35.2023
-3.03687	0.0025015	36.8303	34.2348
-3.03687	0.002509	34.8974	33.72
-3.03687	0.0025165	33.9476	33.6706
-3.03687	0.002524	34.0529	34.0606
-3.03687	0.0025315	34.7922	34.7789
-3.03687	0.002539	35.996	35.9835
-3.03687	0.0025465	37.6787	37.6729
-3.03687	0.002554	39.8611	39.8938
-2.93215	0.002464	56.6592	36.4701
-2.93215	0.0024715	48.8724	33.8356
-2.93215	0.002479	42.3512	31.6243
-2.93215	0.0024865	37.0425	29.8421
-2.93215	0.002494	32.8966	28.4956
-2.93215	0.0025015	29.8672	27.4753
-2.93215	0.002509	27.9115	26.8747
-2.93215	0.0025165	26.9903	26.735
-2.93215	0.002524	27.0685	27.0642
-2.93215	0.0025315	27.8601	27.8473
-2.93215	0.002539	29.1026	29.0973
-2.93215	0.0025465	30.8266	30.8414
-2.93215	0.002554	33.0542	33.0936
-2.82743	0.002464	50.471	30.6634
-2.82743	0.0024715	42.7419	28.0306
-2.82743	0.002479	36.2676	25.819
-2.82743	0.0024865	30.9969	23.9962
-2.82743	0.002494	26.8805	22.5802
-2.82743	0.0025015	23.8725	21.5362
-2.82743	0.002509	21.9306	20.9288
-2.82743	0.0025165	21.0163	20.7816
-2.82743	0.002524	21.095	21.1016
-2.82743	0.0025315	21.8902	21.886
-2.82743	0.002539	23.1412	23.1443
-2.82743	0.0025465	24.871	24.8958
-2.82743	0.002554	27.0555	27.0598
-2.72271	0.002464	45.1239	25.7081
-2.72271	0.0024715	37.4724	23.02
-2.72271	0.002479	31.0655	20.7501
-2.72271	0.0024865	25.8519	18.9044
-2.72271	0.002494	21.7835	17.4896
-2.72271	0.0025015	18.816	16.5136
-2.72271	0.002509	16.9071	15.9619
-2.72271	0.0025165	16.0185	15.8125
-2.72271	0.002524	16.1163	16.1292
-2.72271	0.0025315	16.9199	16.9218
-2.72271	0.002539	18.1597	18.152
-2.72271	0.0025465	19.7875	19.797
-2.72271	0.002554	21.9258	21.9622
-2.61799	0.002464	40.5479	21.5204
-2.61799	0.0024715	32.9783	18.8428
-2.61799	0.002479	26.6081	16.5817
-2.61799	0.0024865	21.4477	14.7433
-2.61799	0.002494	17.4469	13.3344
-2.61799	0.0025015	14.5591	12.3631
-2.61799	0.002509	12.7413	11.8385
-2.61799	0.0025165	11.9285	11.758
-2.61799	0.002524	12.0632	12.076
-2.61799	0.0025315	12.7703	12.7634
-2.61799	0.002539	13.9292	13.9273
-2.61799	0.0025465	15.5723	15.5879
-2.61799	0.002554	17.7267	17.7685
-2.51327	0.002464	36.6481	18.1559
-2.51327	0.0024715	29.1456	15.4933
-2.51327	0.002479	22.8843	13.2459
-2.51327	0.0024865	17.8218	11.4198
-2.51327	0.002494	13.9089	10.0222
-2.51327	0.0025015	11.0996	9.06134
-2.51327	0.002509	9.3419	8.5462
-2.51327	0.0025165	8.54083	8.44591
-2.51327	0.002524	8.69406	8.70039
-2.51327	0.0025315	9.41091	9.40794
-2.51327	0.002539	10.589	10.5923
-2.51327	0.0025465	12.2516	12.2733
-2.51327	0.002554	14.427	14.4746
-2.40855	0.002464	33.2814	15.5075
-2.40855	0.0024715	25.9467	12.865
-2.40855	0.002479	19.8268	10.6366
-2.40855	0.0024865	14.8807	8.82856
-2.40855	0.002494	11.0738	7.44826
-2.40855	0.0025015	8.33098	6.50392
-2.40855	0.002509	6.61202	6.0048
-2.40855	0.0025165	5.88893	5.83083
-2.40855	0.002524	6.0967	6.10299
-2.40855	0.0025315	6.83545	6.83577
-2.40855	0.002539	8.03715	8.0453
-2.40855	0.0025465	9.7233	9.75203
-2.40855	0.002554	11.9272	11.9019
-2.30383	0.002464	30.4148	13.4617
