#x	y	stats	nuenorm1_corr	nuenorm2_corr	nuenorm3_corr	nuenorm4_corr	nuenorm5_corr
0.0217379	0.002479	19.0619	18.8508	18.5977	18.4647	18.398	18.3617
0.0217379	0.0024865	10.5141	10.4507	10.2424	10.1331	10.0783	10.0485
0.0217379	0.002494	4.48554	4.48354	4.48114	4.44995	4.39381	4.36332
0.0217379	0.0025015	1.0757	1.07546	1.07518	1.07504	1.07496	1.07492
0.0217379	0.002509	0	0	0	0	0	0
0.0217379	0.0025165	1.03898	1.03648	1.03349	1.03193	1.03115	1.03073
0.0217379	0.002524	4.36269	4.35334	4.34216	4.33633	4.33341	4.33183
0.0217379	0.0025315	10.1603	10.1121	10.0547	10.0248	10.0099	10.0019
0.0217379	0.002539	18.0838	18.0332	17.9729	17.9416	17.926	17.9176
0.0217379	0.0025465	28.7315	28.7083	28.6808	28.6664	28.6593	28.6554
0.0217379	0.002554	42.1526	42.1277	42.098	42.0826	42.0749	42.0707
0.0223914	0.002464	43.1522	43.1154	43.0714	43.0484	43.0368	43.0306
0.0223914	0.0024715	29.3729	29.3546	29.3326	29.3212	29.3155	29.3123
0.0223914	0.002479	18.251	18.2311	18.2072	18.1948	18.1886	18.1852
0.0223914	0.0024865	10.0735	10.0639	10.0524	10.0464	10.0434	10.0418
0.0223914	0.002494	4.5016	4.49098	4.46578	4.4155	4.39048	4.37696
0.0223914	0.0025015	1.56239	1.55703	1.45934	1.39803	1.36756	1.33621
0.0223914	0.002509	0.912324	0.862934	0.732836	0.572483	0.416286	0.332083
0.0223914	0.0025165	2.16799	2.08962	1.88393	1.6109	1.47568	1.40277
0.0223914	0.002524	5.68905	5.58457	5.12749	4.89145	4.77449	4.70397
0.0223914	0.0025315	11.6089	11.296	10.9247	10.7327	10.6322	10.458
0.0223914	0.002539	20.0527	19.8182	19.3991	18.848	18.5759	18.4294
0.0223914	0.0025465	31.1622	30.8858	29.9722	29.5023	29.2701	29.1405
0.0223914	0.002554	45.0427	44.3258	43.4001	42.9241	42.6888	42.5622
0.0230448	0.002464	43.9586	43.9483	43.8189	43.6647	43.5882	43.5469
0.0230448	0.0024715	30.0956	30.0867	30.0761	29.9816	29.9072	29.8671
0.0230448	0.002479	18.9383	18.915	18.8872	18.8727	18.8508	18.8007
0.0230448	0.0024865	10.6484	10.627	10.6016	10.5883	10.5817	10.5782
0.0230448	0.002494	5.03644	4.99986	4.95628	4.93362	4.92234	4.91624
0.0230448	0.0025015	1.99885	1.96694	1.92877	1.90881	1.89884	1.89343
0.0230448	0.002509	1.02917	1.00263	0.970901	0.954308	0.946015	0.941519
0.0230448	0.0025165	2.01897	1.97299	1.91798	1.88919	1.87479	1.86698
0.0230448	0.002524	5.24659	5.17768	5.0952	5.052	5.03039	5.01867
0.0230448	0.0025315	11.0791	10.9735	10.8471	10.7808	10.7476	10.6992
0.0230448	0.002539	19.5947	19.4927	19.1892	18.8604	18.6951	18.6051
0.0230448	0.0025465	30.8781	30.6182	29.8577	29.456	29.2539	29.1438
0.0230448	0.002554	44.6484	44.0262	43.2774	42.882	42.683	42.5746
0.0236982	0.002464	47.1242	46.514	45.7914	45.4192	45.1659	44.9391
0.0236982	0.0024715	32.9659	32.6376	31.9281	31.5626	31.3818	31.2764
0.0236982	0.002479	21.6271	21.4488	20.8924	20.4695	20.2605	20.1478
0.0236982	0.0024865	12.903	12.7302	12.5249	12.1837	11.9779	11.867
0.0236982	0.002494	7.07698	6.86419	6.61138	6.4805	6.37462	6.25139
0.0236982	0.0025015	3.86661	3.62469	3.33735	3.18866	3.11488	3.07505
0.0236982	0.002509	3.0038	2.74593	2.43971	2.28129	2.2027	2.16028
0.0236982	0.0025165	3.77686	3.56923	3.32253	3.1948	3.1314	3.09716
0.0236982	0.002524	6.64057	6.60133	6.40439	6.30235	6.25167	6.22429
0.0236982	0.0025315	11.7508	11.7462	11.7408	11.7379	11.7365	11.7357
0.0236982	0.002539	19.6049	19.6011	19.5965	19.5941	19.5929	19.5922
0.0236982	0.0025465	30.1251	30.106	30.0833	30.0714	30.0654	30.0622
0.0236982	0.002554	43.4966	43.4792	43.4584	43.4476	43.4422	43.4392
0.0243516	0.002464	52.2084	51.1539	49.4324	48.1569	47.5305	47.1669
0.0243516	0.0024715	37.9017	36.8408	35.566	34.3027	33.6823	33.3493
0.0243516	0.002479	26.5715	25.527	24.2865	23.3072	22.636	22.2759
0.0243516	0.0024865	18.1166	16.9433	15.5582	14.8481	14.3542	13.9972
0.0243516	0.002494	12.2252	11.1946	9.74396	8.97291	8.59295	8.38864
0.0243516	0.0025015	8.51262	8.02115	6.53424	5.721	5.32039	5.10502
0.0243516	0.002509	7.34693	6.77927	5.68999	4.85528	4.44415	4.22315
0.0243516	0.0025165	7.66397	7.17503	6.51742	5.75393	5.37767	5.17535
0.0243516	0.002524	9.91676	9.55188	9.04762	8.78734	8.46547	8.28009
0.0243516	0.0025315	14.7717	14.4257	14.0152	13.8031	13.6979	13.6412
0.0243516	0.002539	22.3467	22.0865	21.7775	21.6129	21.5058	21.448
0.0243516	0.0025465	32.7281	32.4607	32.1433	31.9791	31.8976	31.8537
0.0243516	0.002554	46.0157	45.7982	45.4731	45.3049	45.2215	45.1765
0.025005	0.002464	60.3631	57.7403	54.5105	52.0716	50.7633	50.064
0.025005	0.0024715	46.3997	43.5723	40.2023	38.2195	36.9196	36.2248
0.025005	0.002479	34.3946	32.2322	28.8936	27.1984	25.9429	25.2098
0.025005	0.0024865	25.3753	23.7943	20.2873	18.4683	17.5778	16.9326
0.025005	0.002494	19.0732	17.3619	14.5397	12.6508	11.7136	11.2117
0.025005	0.0025015	15.5847	13.7451	11.3579	9.43518	8.46612	7.94722
0.025005	0.002509	14.5825	12.653	10.3546	8.58653	7.60136	7.07389
0.025005	0.0025165	14.6008	12.9063	10.8075	9.49573	8.56424	8.06535
0.025005	0.002524	16.5416	15.0146	13.1704	12.1429	11.6221	11.1496
0.025005	0.0025315	21.171	19.8308	18.0121	17.0821	16.6244	16.3784
0.025005	0.002539	28.5619	27.2087	25.6126	24.7955	24.3832	24.1351
0.025005	0.0025465	38.6341	37.5488	35.9336	35.1067	34.6994	34.4805
0.025005	0.002554	50.9475	50.5294	49.2049	48.3816	47.9701	47.7488
0.0256584	0.002464	70.8218	66.7935	60.7236	57.0985	54.8886	53.712
0.0256584	0.0024715	56.1704	52.8271	46.4247	43.17	41.0491	39.8781
0.0256584	0.002479	44.442	40.8095	35.1021	31.8689	30.137	28.9173
0.0256584	0.0024865	35.3743	31.7753	26.6167	23.2144	21.5603	20.6411
0.0256584	0.002494	29.2936	25.5236	20.8516	17.4497	15.733	14.8171
0.0256584	0.0025015	25.8544	22.041	17.3383	14.2383	12.5077	11.5694
0.0256584	0.002509	25.13	21.0676	16.1896	13.4334	11.6527	10.703
0.0256584	0.0025165	24.7792	21.1624	16.6386	14.2519	12.6466	11.7347
0.0256584	0.002524	26.4632	23.0527	18.8802	16.642	15.5323	14.8002
0.0256584	0.0025315	30.4785	27.5999	23.6358	21.5095	20.4702	19.9139
0.0256584	0.002539	36.9795	34.9402	31.0827	29.1279	28.1715	27.6201
0.0256584	0.0025465	46.264	44.5432	41.358	39.3883	38.4248	37.9089
0.0256584	0.002554	58.2936	56.6439	54.4362	52.6117	51.6418	51.1224
