#	stats	nuenorm1_corr	nuenorm2_corr	nuenorm3_corr	nuenorm4_corr	nuenorm5_corr
0.0178175	74.2555	60.2715	40.7396	29.3917	23.4539	19.7532
0.0184709	50.1938	40.9476	27.4623	20.0449	16.1239	13.5196
0.0191243	31.7196	25.1923	17.1356	12.757	10.1784	8.57165
0.0197777	16.9327	13.5996	9.54627	7.27771	5.69173	4.82006
0.0204311	7.11921	5.93264	4.50038	3.24344	2.55978	2.18596
0.0210845	2.09839	1.81045	1.18553	0.855825	0.690011	0.599789
0.0217379	0	0	0	0	0	0
0.0223914	0.912324	0.862934	0.732836	0.572483	0.416286	0.332083
0.0230448	1.02917	1.00263	0.970901	0.954308	0.946015	0.941519
0.0236982	3.0038	2.74593	2.43971	2.28129	2.2027	2.16028
0.0243516	7.34693	6.77927	5.68999	4.85528	4.44415	4.22315
0.025005	14.5825	12.653	10.3546	8.58653	7.60136	7.07389
0.0256584	24.7792	21.0676	16.1896	13.4334	11.6527	10.703
