#x	y	stats	nuenorm1_corr	nuenorm2_corr	nuenorm3_corr	nuenorm4_corr	nuenorm5_corr
0.0210845	0.5535	19.9432	19.8142	19.6607	19.5811	19.5416	19.5202
0.0210845	0.562	45.3053	44.7589	44.1117	43.778	43.6129	43.5239
0.0210845	0.5705	87.0636	85.8777	84.4779	83.7603	83.4066	83.2163
0.0210845	0.579	149.891	147.775	145.247	143.96	143.327	142.988
0.0217379	0.426	419.649	398.923	373.02	358.43	350.732	346.411
0.0217379	0.4345	293.377	275.934	254.147	241.973	235.504	231.893
0.0217379	0.443	197.038	182.682	164.877	155.006	149.85	146.964
0.0217379	0.4515	127.226	115.608	101.174	93.1984	89.0452	86.702
0.0217379	0.46	78.3095	69.1454	57.8654	51.6889	48.4974	46.7322
0.0217379	0.4685	46.2118	39.2017	30.6057	25.9136	23.4775	22.1338
0.0217379	0.477	26.6616	21.5166	15.2317	11.8164	10.0503	9.06595
0.0217379	0.4855	15.1474	11.5798	7.23863	4.9049	3.71529	3.06277
0.0217379	0.494	8.89201	6.61094	3.84579	2.36836	1.61854	1.20836
0.0217379	0.5025	5.37003	4.08815	2.54016	1.71807	1.30268	1.07603
0.0217379	0.511	2.91966	2.35047	1.66577	1.30433	1.12249	1.02353
0.0217379	0.5195	0.954147	0.811992	0.641625	0.552242	0.507462	0.483152
0.0217379	0.528	0	0	0	0	0	0
0.0217379	0.5365	1.65755	1.51567	1.34694	1.25947	1.21602	1.19254
0.0217379	0.545	8.35463	7.81178	7.16866	6.83131	6.66035	6.56822
0.0217379	0.5535	22.866	21.6277	20.1663	19.4175	19.039	18.8352
0.0217379	0.562	49.7203	47.4587	44.8005	43.4468	42.7824	42.4259
0.0217379	0.5705	92.5646	89.2042	85.1477	83.0866	82.0788	81.5393
0.0217379	0.579	156.52	151.505	145.61	142.632	141.181	140.407
0.0223914	0.426	403.101	387.365	367.812	356.906	351.188	348.003
0.0223914	0.4345	277.586	264.753	248.834	240.01	235.352	232.764
0.0223914	0.443	182.207	172.089	159.616	152.77	149.225	147.258
0.0223914	0.4515	113.454	105.674	96.0412	90.7767	88.0583	86.5236
0.0223914	0.46	65.8162	60.0713	53.0447	49.2363	47.2833	46.2081
0.0223914	0.4685	35.1112	31.0864	26.1831	23.539	22.1687	21.4165
0.0223914	0.477	17.1286	14.5182	11.3504	9.64028	8.76108	8.27971
0.0223914	0.4855	7.33889	5.83632	4.02011	3.05413	2.56551	2.29872
0.0223914	0.494	2.93801	2.23977	1.39912	0.954793	0.731039	0.609196
0.0223914	0.5025	1.3573	1.15797	0.918929	0.793372	0.730421	0.69623
0.0223914	0.511	0.912324	0.908997	0.905023	0.902948	0.901912	0.901351
0.0223914	0.5195	0.972278	0.862934	0.732836	0.665346	0.631798	0.613669
0.0223914	0.528	2.01661	1.5001	0.888056	0.572483	0.416286	0.332083
0.0223914	0.5365	5.59878	4.37486	2.93032	2.19008	1.82521	1.62899
0.0223914	0.545	13.926	11.8433	9.28854	7.95414	7.29912	6.94768
0.0223914	0.5535	30.1916	26.7711	22.7021	20.6366	19.6128	19.0647
0.0223914	0.562	58.4604	53.4943	47.5053	44.4919	43.0246	42.2409
0.0223914	0.5705	102.457	95.8	87.8222	83.7799	81.8192	80.7742
0.0223914	0.579	167.343	158.582	147.964	142.661	140.1	138.737
0.0230448	0.426	390.364	378.92	364.784	356.98	352.91	350.653
0.0230448	0.4345	265.638	256.695	245.686	239.627	236.449	234.691
0.0230448	0.443	171.251	164.623	156.502	152.087	149.819	148.568
0.0230448	0.4515	103.588	98.8682	93.037	89.8873	88.2761	87.3668
0.0230448	0.46	57.2574	54.1305	50.3218	48.2761	47.2347	46.664
0.0230448	0.4685	27.9731	26.1057	23.8452	22.6402	22.0242	21.6824
0.0230448	0.477	11.5863	10.655	9.53232	8.92528	8.61505	8.44595
0.0230448	0.4855	3.53289	3.21467	2.83262	2.63156	2.53062	2.47575
0.0230448	0.494	1.02917	1.00263	0.970901	0.954308	0.946015	0.941519
0.0230448	0.5025	1.41788	1.36161	1.2946	1.25978	1.24245	1.23308
0.0230448	0.511	3.00331	2.60171	2.12057	1.87216	1.7491	1.68273
0.0230448	0.5195	5.09843	4.04933	2.78098	2.1303	1.80935	1.63666
0.0230448	0.528	8.19165	6.13793	3.71508	2.47994	1.87327	1.54766
0.0230448	0.5365	13.6982	10.3728	6.43617	4.44071	3.46471	2.94211
0.0230448	0.545	23.5736	18.9767	13.3083	10.3846	8.96049	8.19972
0.0230448	0.5535	41.5985	35.0454	27.1322	23.15	21.2013	20.1627
0.0230448	0.562	71.0585	62.6855	52.0901	46.8219	44.2765	42.9229
0.0230448	0.5705	116.438	105.541	92.365	85.7494	82.5653	80.8756
0.0230448	0.579	182.167	168.828	152.174	143.958	140.02	137.935
0.0236982	0.426	381.295	373.452	363.82	358.564	355.832	354.324
0.0236982	0.4345	257.37	251.62	244.587	240.738	238.731	237.625
0.0236982	0.443	164.023	160.142	155.416	152.872	151.574	150.862
0.0236982	0.4515	97.4756	95.0341	92.0431	90.4435	89.6311	89.1835
0.0236982	0.46	52.4517	51.142	49.5601	48.7199	48.2953	48.0636
0.0236982	0.4685	24.6425	24.1114	23.4726	23.1355	22.966	22.8737
0.0236982	0.477	9.87725	9.77722	9.65467	9.58517	9.55036	9.53147
0.0236982	0.4855	3.58535	3.57621	3.5653	3.55962	3.55679	3.55525
0.0236982	0.494	3.0038	2.74593	2.43971	2.28129	2.2027	2.16028
0.0236982	0.5025	5.38406	4.54361	3.54517	3.03199	2.77854	2.64208
0.0236982	0.511	8.97404	7.25492	5.18989	4.12701	3.60436	3.32367
0.0236982	0.5195	13.1073	10.1888	6.66307	4.86248	3.98091	3.50862
0.0236982	0.528	18.247	13.7527	8.35769	5.63814	4.31235	3.60378
0.0236982	0.5365	25.2788	19.3299	11.7208	7.90961	6.05946	5.07296
0.0236982	0.545	37.031	29.0163	19.1121	14.0394	11.587	10.2824
0.0236982	0.5535	56.813	46.2377	33.3322	26.8756	23.7479	22.0878
0.0236982	0.562	87.5234	74.644	58.4303	50.3545	46.482	44.4311
0.0236982	0.5705	134.282	118.162	98.6515	88.9133	84.2617	81.8033
0.0236982	0.579	200.946	181.81	158.114	146.442	140.889	137.961
0.0243516	0.426	375.759	370.831	364.814	361.562	359.898	358.973
0.0243516	0.4345	252.658	249.396	245.429	243.263	242.139	241.523
0.0243516	0.443	160.382	158.513	156.251	155.045	154.434	154.1
0.0243516	0.4515	94.9687	94.0536	92.9505	92.3664	92.0718	91.9112
0.0243516	0.46	51.2709	51.0009	50.6769	50.5065	50.421	50.3746
0.0243516	0.4685	24.9741	24.9654	24.9551	24.9497	24.947	24.9456
0.0243516	0.477	11.7839	11.6874	11.5727	11.5131	11.4835	11.4675
0.0243516	0.4855	7.34693	6.77927	6.10685	5.76034	5.5889	5.4965
0.0243516	0.494	8.70329	7.32066	5.68999	4.85528	4.44415	4.22315
0.0243516	0.5025	13.0123	10.5563	7.55841	6.03269	5.2846	4.88347
0.0243516	0.511	18.5456	14.7214	10.0004	7.59053	6.41415	5.78495
0.0243516	0.5195	24.6906	19.1372	12.2661	8.78533	7.09353	6.19085
0.0243516	0.528	31.5631	24.1696	14.7026	9.97099	7.6811	6.46222
0.0243516	0.5365	40.4907	30.9662	18.6907	12.5378	9.57255	7.9979
0.0243516	0.545	54.108	41.8268	26.5862	18.8433	15.1274	13.1586
0.0243516	0.5535	75.55	60.1519	41.1882	31.7388	27.2019	24.8035
0.0243516	0.562	107.701	89.2638	66.4122	55.0158	49.591	46.7295
0.0243516	0.5705	155.824	133.528	106.568	93.1983	86.8483	83.4959
0.0243516	0.579	223.34	197.513	165.672	150.039	142.657	138.779
0.025005	0.426	373.628	370.936	367.667	365.917	365.028	364.54
0.025005	0.4345	251.38	249.901	248.112	247.128	246.621	246.345
0.025005	0.443	160.199	159.605	158.889	158.512	158.321	158.218
0.025005	0.4515	95.9195	95.8007	95.6584	95.5838	95.5464	95.5261
0.025005	0.46	53.5943	53.5836	53.5709	53.5642	53.5609	53.5591
0.025005	0.4685	28.8314	28.5386	28.191	28.0112	27.9221	27.874
0.025005	0.477	17.1537	16.2819	15.2031	14.6489	14.3754	14.2281
0.025005	0.4855	14.5825	12.653	10.3546	9.16283	8.5773	8.26298
0.025005	0.494	17.7834	14.5778	10.6009	8.58653	7.60136	7.07389
0.025005	0.5025	24.0167	19.2309	13.231	10.1918	8.71206	7.9218
0.025005	0.511	31.4771	24.8111	16.4484	12.193	10.1304	9.03157
0.025005	0.5195	39.4149	30.6882	19.4864	13.8296	11.0997	9.64883
0.025005	0.528	48.1731	37.0779	22.6458	15.4097	11.9325	10.089
0.025005	0.5365	59.1546	45.0345	27.2424	18.2588	13.9602	11.6864
0.025005	0.545	74.6793	57.1645	35.6248	24.7285	19.5358	16.7952
0.025005	0.5535	97.5483	76.6562	50.5959	37.6725	31.5181	28.277
0.025005	0.562	131.32	106.516	75.9315	60.7391	53.5591	49.7861
0.025005	0.5705	180.806	151.512	115.997	98.4806	90.2223	85.8918
0.025005	0.579	249.306	215.738	174.743	154.685	145.281	140.36
0.0256584	0.426	374.785	373.653	372.288	371.564	371.198	370.999
0.0256584	0.4345	253.415	253.02	252.544	252.268	252.13	252.054
0.0256584	0.443	163.3	163.271	163.235	163.217	163.207	163.202
0.0256584	0.4515	100.228	100.157	100.073	100.03	100.008	99.9965
0.0256584	0.46	59.2205	58.7276	58.1434	57.8274	57.6686	57.583
0.0256584	0.4685	36.0185	34.7099	33.0861	32.2549	31.8455	31.6254
0.0256584	0.477	25.7337	23.4381	20.4715	18.9464	18.1986	17.7976
0.0256584	0.4855	24.7792	21.0676	16.1896	13.7026	12.4773	11.822
0.0256584	0.494	29.805	24.3757	17.0995	13.4334	11.6527	10.703
0.0256584	0.5025	37.8801	30.3793	20.4677	15.4455	13.0172	11.7253
0.0256584	0.511	47.3755	37.3505	24.4386	17.8713	14.71	13.0323
0.0256584	0.5195	57.3635	44.6793	28.2281	19.9325	15.9567	13.8518
0.0256584	0.528	68.0906	52.3019	32.0917	21.8919	17.0246	14.4536
0.0256584	0.5365	81.0162	61.6242	37.2799	25.0109	19.181	16.1086
0.0256584	0.545	98.45	75.0303	46.0969	31.6339	24.7713	21.1628
0.0256584	0.5535	122.935	95.6206	61.4595	44.616	36.656	32.4796
0.0256584	0.562	158.264	126.179	86.8809	67.4646	58.3463	53.5724
0.0256584	0.5705	209.095	171.88	126.792	104.741	94.4151	89.0203
0.0256584	0.579	278.794	236.523	185.231	160.321	148.722	142.675
