#x	y	stats	nuenorm1_corr	nuenorm2_corr	nuenorm3_corr	nuenorm4_corr	nuenorm5_corr
0.426	0.733038	820.452	804.267	784.146	772.948	767.088	763.532
0.426	0.837758	861.422	844.122	822.584	810.571	804.274	800.76
0.426	0.942478	899.345	881.015	858.167	845.397	838.694	834.949
0.426	1.0472	933.143	913.889	889.866	876.416	869.347	865.393
0.426	1.15192	961.813	941.68	916.535	902.434	895.013	890.86
0.426	1.25664	983.925	963.162	937.212	922.643	914.969	910.672
0.426	1.36136	999.326	978.096	951.548	936.631	928.768	924.364
0.426	1.46608	1007.54	986.013	959.089	943.953	935.972	931.5
0.426	1.5708	1008.32	986.679	959.61	944.389	936.362	931.864
0.426	1.67552	1001.66	980.099	953.119	937.95	929.951	925.469
0.426	1.78024	987.268	965.98	939.359	924.4	916.515	912.097
0.426	1.88496	966.198	945.356	919.306	904.678	896.973	892.658
0.426	1.98968	939.134	918.902	893.631	879.457	871.997	867.821
0.426	2.0944	906.919	887.447	863.146	849.535	842.379	838.376
0.426	2.19911	870.515	851.936	828.772	815.82	809.019	805.218
0.426	2.30383	830.955	813.382	791.498	779.285	772.881	768.822
0.426	2.40855	789.184	772.819	752.333	740.922	734.925	730.531
0.426	2.51327	746.252	731.058	712.191	701.705	695.51	690.881
0.426	2.61799	703.317	689.335	672.001	662.398	656.13	651.234
0.426	2.72271	661.284	648.532	632.75	623.776	617.007	611.938
0.426	2.82743	620.951	609.425	595.186	586.403	579.56	574.258
0.426	2.93215	582.987	572.663	559.932	551.299	543.956	538.452
0.426	3.03687	547.926	538.762	527.48	518.429	511.128	505.493
0.426	3.14159	516.163	508.098	497.894	488.773	481.276	475.372
0.4345	-3.14159	387.936	382.108	374.765	367.896	362.375	358.048
0.4345	-3.03687	360.681	355.724	348.813	342.177	336.479	332.115
0.4345	-2.93215	336.989	332.824	326.302	319.529	313.832	309.444
0.4345	-2.82743	316.857	313.4	307.138	300.243	294.68	290.298
0.4345	-2.72271	300.173	297.337	290.877	284.315	278.895	274.549
0.4345	-2.61799	286.73	284.141	277.785	271.537	266.001	261.762
0.4345	-2.51327	276.247	273.538	267.585	261.383	256.03	251.894
0.4345	-2.40855	268.387	265.55	259.943	253.78	248.637	244.616
0.4345	-2.30383	262.572	259.806	254.431	248.387	243.41	239.418
0.4345	-2.19911	258.304	255.882	250.381	244.537	239.694	235.827
0.4345	-2.0944	255.196	253.085	247.613	242.037	237.371	233.624
0.4345	-1.98968	253.245	251.252	245.938	240.588	236.077	232.441
0.4345	-1.88496	252.125	250.128	245.038	239.873	235.492	231.953
0.4345	-1.78024	251.569	249.574	244.651	239.627	235.352	231.893
0.4345	-1.67552	251.38	249.396	244.587	239.661	235.462	232.065
0.4345	-1.5708	251.444	249.481	244.732	239.862	235.709	232.354
0.4345	-1.46608	251.594	249.614	244.841	239.947	235.773	232.398
0.4345	-1.36136	251.707	249.774	244.966	240.05	235.872	232.503
0.4345	-1.25664	252.265	250.388	245.494	240.514	236.303	232.923
0.4345	-1.15192	253.504	251.692	246.657	241.571	237.301	233.894
0.4345	-1.0472	255.731	253.72	248.758	243.524	239.173	235.725
0.4345	-0.942478	259.31	257.014	252.152	246.732	242.278	238.78
0.4345	-0.837758	264.641	261.989	257.056	251.588	247.015	243.463
0.4345	-0.733038	271.52	268.976	263.846	258.419	253.725	250.121
0.4345	-0.628319	280.578	278.234	272.847	267.427	262.688	259.042
0.4345	-0.523599	292.559	290.41	284.713	279.083	274.388	270.634
0.4345	-0.418879	307.804	305.188	299.776	293.913	289.137	285.395
0.4345	-0.314159	326.579	323.374	317.941	312.18	307.328	303.62
0.4345	-0.20944	349.059	345.177	339.489	333.874	329.137	325.412
0.4345	-0.10472	375.304	370.66	364.665	358.892	354.205	350.558
0.4345	1.11022e-16	405.246	399.757	393.048	387.466	382.805	379.303
0.4345	0.10472	438.673	432.267	424.42	419.033	414.596	411.12
0.4345	0.20944	475.227	467.838	458.771	453.33	449.016	445.774
0.4345	0.314159	514.395	505.974	495.62	489.962	485.865	482.665
0.4345	0.418879	555.518	546.029	534.342	527.937	524.048	521.153
0.4345	0.523599	597.798	587.225	574.182	567.014	563.298	560.435
0.4345	0.628319	640.32	628.669	614.271	606.337	602.217	599.7
0.4345	0.733038	682.078	669.374	653.651	644.885	640.321	637.785
0.4345	0.837758	721.88	708.062	690.934	681.449	676.504	673.753
0.4345	0.942478	758.454	743.712	725.416	715.264	709.964	707.013
0.4345	1.0472	791.023	775.451	756.105	745.351	739.729	736.596
0.4345	1.15192	818.621	802.331	782.077	770.802	764.901	761.61
0.4345	1.25664	840.405	823.529	802.532	790.829	784.699	781.278
0.4345	1.36136	855.702	838.386	816.828	804.802	798.499	794.98
0.4345	1.46608	863.642	846.016	824.065	811.813	805.389	801.8
0.4345	1.5708	864.187	846.458	824.377	812.049	805.584	801.972
0.4345	1.67552	857.536	839.871	817.869	805.588	799.147	795.55
0.4345	1.78024	843.93	826.492	804.78	792.665	786.314	782.768
0.4345	1.88496	823.831	806.78	785.558	773.727	767.528	764.068
0.4345	1.98968	797.691	781.236	760.771	749.375	743.408	740.067
0.4345	2.0944	766.289	750.52	730.925	720.028	714.33	711.154
0.4345	2.19911	730.844	715.878	697.301	686.988	681.602	678.602
0.4345	2.30383	692.361	678.298	660.862	651.201	646.163	643.359
0.4345	2.40855	651.873	638.791	622.592	613.636	608.973	605.984
0.4345	2.51327	610.396	598.351	583.457	575.243	570.885	567.61
0.4345	2.61799	568.895	557.921	544.373	536.919	532.33	528.863
0.4345	2.72271	528.254	518.362	506.171	499.483	494.611	490.894
0.4345	2.82743	489.249	480.432	469.584	463.085	457.971	454.081
0.4345	2.93215	452.537	444.765	435.222	428.816	423.593	419.471
0.4345	3.03687	418.637	411.867	403.569	396.954	391.426	387.228
0.4345	3.14159	387.936	382.108	374.765	367.896	362.375	358.048
0.443	-3.14159	291.28	287.4	282.487	277.627	273.678	270.662
0.443	-3.03687	265.066	261.892	257.212	252.473	248.496	245.355
0.443	-2.93215	242.348	239.801	235.313	230.67	226.595	223.478
0.443	-2.82743	223.116	221.117	216.731	211.833	207.784	204.602
0.443	-2.72271	207.258	205.548	200.961	196.171	192.154	188.978
0.443	-2.61799	194.525	192.493	188.074	183.508	179.598	176.452
0.443	-2.51327	184.448	182.163	177.994	173.636	169.79	166.743
0.443	-2.40855	176.243	174.359	170.395	166.045	162.332	159.502
0.443	-2.30383	170.255	168.719	164.851	160.564	157.017	154.288
0.443	-2.19911	166.118	164.778	160.901	156.853	153.463	150.838
0.443	-2.0944	163.449	162.015	158.378	154.537	151.292	148.767
0.443	-1.98968	161.887	160.372	156.928	153.264	150.146	147.716
0.443	-1.88496	161.112	159.532	156.24	152.721	149.712	147.365
0.443	-1.78024	160.761	159.084	155.845	152.376	149.395	147.059
0.443	-1.67552	160.378	158.683	155.532	152.149	149.239	146.964
0.443	-1.5708	160.199	158.513	155.416	152.087	149.225	146.993
0.443	-1.46608	160.2	158.551	155.476	152.169	149.33	147.124
0.443	-1.36136	160.444	158.861	155.775	152.457	149.619	147.422
0.443	-1.25664	161.082	159.591	156.46	153.1	150.241	148.037
0.443	-1.15192	162.344	160.969	157.759	154.325	151.423	149.176
0.443	-1.0472	164.201	162.917	159.583	156.037	153.062	150.791
0.443	-0.942478	167.258	166.122	162.645	158.974	155.93	153.568
0.443	-0.837758	172.008	170.622	167.222	163.543	160.419	157.897
0.443	-0.733038	178.866	177.165	173.689	170.016	166.806	164.225
0.443	-0.628319	188.096	186.153	182.565	178.784	175.531	172.956
0.443	-0.523599	199.578	197.963	194.221	190.315	187.023	184.469
0.443	-0.418879	214.209	212.837	208.979	204.933	201.608	199.094
0.443	-0.314159	232.253	230.444	226.739	222.872	219.515	216.824
0.443	-0.20944	253.881	251.554	247.783	243.873	240.567	237.995
0.443	-0.10472	279.154	276.229	272.346	268.385	265.145	262.721
0.443	1.11022e-16	308.008	304.405	300.02	296.284	293.078	290.557
0.443	0.10472	340.24	335.885	330.575	326.902	323.86	321.577
0.443	0.20944	375.502	370.329	364.011	360.395	357.533	355.226
0.443	0.314159	413.296	407.253	399.857	395.843	393.087	391.047
0.443	0.418879	452.984	446.03	437.504	432.864	430.37	428.368
0.443	0.523599	493.79	485.904	476.217	470.931	468.205	466.466
0.443	0.628319	534.828	526.004	515.149	509.21	506.141	504.444
0.443	0.733038	575.12	565.376	553.37	546.784	543.376	541.488
0.443	0.837758	613.635	603.007	589.894	582.685	578.949	576.876
0.443	0.942478	649.326	637.873	623.723	615.929	611.883	609.636
0.443	1.0472	681.176	668.975	653.885	645.559	641.23	638.809
0.443	1.15192	707.971	695.055	679.064	670.226	665.626	663.068
0.443	1.25664	728.871	715.432	698.782	689.568	684.768	682.098
0.443	1.36136	743.484	729.65	712.503	703.006	698.055	695.3
0.443	1.46608	751.356	737.267	719.797	710.116	705.067	702.257
0.443	1.5708	752.252	738.053	720.446	710.686	705.595	702.761
0.443	1.67552	745.959	731.812	714.269	704.547	699.476	696.653
0.443	1.78024	732.567	718.624	701.339	691.764	686.771	683.992
0.443	1.88496	712.894	699.296	682.448	673.121	668.261	665.557
0.443	1.98968	687.576	674.457	658.212	649.229	644.552	641.951
0.443	2.0944	657.405	644.885	629.394	620.84	616.391	613.918
0.443	2.19911	623.287	611.47	596.864	588.812	584.629	582.306
0.443	2.30383	586.195	575.168	561.555	554.065	550.179	548.023
0.443	2.40855	546.844	536.768	524.346	517.527	513.975	511.999
0.443	2.51327	506.565	497.397	486.112	479.932	476.738	474.572
0.443	2.61799	466.296	458.061	447.939	442.411	439.331	437.006
0.443	2.72271	426.897	419.597	410.641	405.762	402.418	399.875
0.443	2.82743	389.124	382.744	374.93	370.452	366.913	364.233
0.443	2.93215	353.615	348.121	341.405	336.911	333.207	330.364
0.443	3.03687	320.875	316.219	310.538	306.033	302.159	299.117
0.443	3.14159	291.28	287.4	282.487	277.627	273.678	270.662
0.4515	-3.14159	221.72	219.334	216.108	212.733	209.967	207.815
0.4515	-3.03687	196.426	194.587	191.405	188.048	185.2	183.023
0.4515	-2.93215	174.521	173.153	169.975	166.637	163.731	161.434
0.4515	-2.82743	155.994	154.851	151.625	148.213	145.401	143.162
0.4515	-2.72271	140.733	139.202	136.139	132.865	130.096	127.991
0.4515	-2.61799	128.153	126.612	123.672	120.528	117.816	115.712
0.4515	-2.51327	117.989	116.814	113.96	110.935	108.29	106.209
0.4515	-2.40855	110.365	109.485	106.685	103.768	101.197	99.1554
0.4515	-2.30383	104.916	103.908	101.353	98.5542	96.1823	94.1926
0.4515	-2.19911	101.262	100.051	97.6638	95.0364	92.7944	90.8882
0.4515	-2.0944	98.8936	97.4543	95.1227	92.5645	90.4022	88.6242
0.4515	-1.98968	96.9439	95.7071	93.4884	91.0649	89.0102	87.3363
0.4515	-1.88496	95.8011	94.7155	92.5852	90.2736	88.3126	86.7195
0.4515	-1.78024	95.2061	94.2263	92.1642	89.9418	88.0583	86.5236
0.4515	-1.67552	94.9687	94.0536	92.0431	89.8873	88.0638	86.5659
0.4515	-1.5708	94.9773	94.0891	92.116	90.0043	88.2226	86.7401
0.4515	-1.46608	95.2055	94.3076	92.359	90.2694	88.4889	87.005
0.4515	-1.36136	95.3412	94.4082	92.4339	90.3107	88.5226	87.0144
0.4515	-1.25664	95.8155	94.8013	92.8301	90.6927	88.8992	87.3453
0.4515	-1.15192	96.9526	95.8146	93.8305	91.658	89.844	88.2224
0.4515	-1.0472	99.0456	97.7403	95.7236	93.4957	91.5895	89.9366
0.4515	-0.942478	101.993	100.923	98.8505	96.5471	94.482	92.8307
0.4515	-0.837758	106.554	105.744	103.54	101.072	98.9288	97.2833
0.4515	-0.733038	113.132	112.377	109.964	107.473	105.321	103.69
0.4515	-0.628319	121.997	121.014	118.626	116.105	113.949	112.341
0.4515	-0.523599	133.502	132.195	129.819	127.264	125.116	123.437
0.4515	-0.418879	147.656	146.459	144.062	141.463	139.314	137.458
0.4515	-0.314159	164.785	164.013	161.42	158.771	156.491	154.757
0.4515	-0.20944	185.425	184.304	181.842	179.256	177.081	175.497
0.4515	-0.10472	209.639	208.092	205.722	203.194	201.142	199.374
0.4515	1.11022e-16	237.369	235.32	232.837	230.311	228.177	226.609
0.4515	0.10472	268.424	265.797	262.609	260.258	258.344	256.847
0.4515	0.20944	302.467	299.196	295.217	293.035	291.082	289.642
0.4515	0.314159	339.02	335.046	330.203	327.595	325.902	324.645
0.4515	0.418879	377.463	372.739	366.974	363.859	362.265	361.033
0.4515	0.523599	417.045	411.541	404.812	401.166	399.297	398.267
0.4515	0.628319	456.906	450.607	442.893	438.704	436.521	435.315
0.4515	0.733038	496.015	488.841	480.041	475.248	472.781	471.418
0.4515	0.837758	533.141	525.205	515.456	510.135	507.391	505.874
0.4515	0.942478	567.525	558.873	548.231	542.41	539.404	537.741
0.4515	1.0472	598.183	588.879	577.422	571.145	567.899	566.101
0.4515	1.15192	624.203	614.328	602.158	595.48	592.023	590.107
0.4515	1.25664	644.789	634.441	621.679	614.669	611.035	609.021
0.4515	1.36136	659.207	648.468	635.216	627.928	624.149	622.052
0.4515	1.46608	666.617	655.652	642.118	634.67	630.807	628.663
0.4515	1.5708	667.272	656.212	642.556	635.04	631.141	628.976
0.4515	1.67552	661.173	650.148	636.535	629.045	625.158	623.001
0.4515	1.78024	648.54	637.68	624.275	616.902	613.077	610.955
0.4515	1.88496	629.803	619.233	606.194	599.026	595.311	593.25
0.4515	1.98968	605.134	595.025	582.562	575.72	572.176	570.211
0.4515	2.0944	575.734	566.15	554.344	547.872	544.523	542.667
0.4515	2.19911	542.527	533.558	522.521	516.48	513.358	511.629
0.4515	2.30383	506.462	498.18	488.002	482.441	479.571	477.983
0.4515	2.40855	468.512	460.972	451.718	446.673	444.073	442.637
0.4515	2.51327	429.638	422.876	414.588	410.079	407.761	406.481
0.4515	2.61799	390.756	384.786	377.48	373.517	371.482	369.803
0.4515	2.72271	352.701	347.521	341.191	337.767	335.502	333.893
0.4515	2.82743	316.213	311.8	306.418	303.433	300.953	298.996
0.4515	2.93215	281.912	278.229	273.746	270.641	268.071	266.193
0.4515	3.03687	250.293	247.29	243.641	240.42	237.655	235.519
0.4515	3.14159	221.72	219.334	216.108	212.733	209.967	207.815
0.46	-3.14159	174.234	173.024	171.007	168.846	167.047	165.482
0.46	-3.03687	149.943	149.112	146.943	144.696	142.818	141.405
0.46	-2.93215	128.972	128.231	126.09	123.758	121.768	120.295
0.46	-2.82743	111.31	110.033	108.038	105.85	103.944	102.356
0.46	-2.72271	95.9732	95.0239	93.0129	90.8659	89.0733	87.5651
0.46	-2.61799	83.6618	83.0104	80.951	78.841	77.0573	75.6986
0.46	-2.51327	74.1497	73.5095	71.5305	69.362	67.5086	66.1407
0.46	-2.40855	66.8365	65.8167	64.1304	62.1325	60.3162	58.9685
0.46	-2.30383	61.2248	60.2259	58.6199	56.8411	55.1458	53.8328
0.46	-2.19911	57.1452	56.3709	54.82	53.1549	51.6385	50.3701
0.46	-2.0944	54.4904	53.8886	52.3738	50.8086	49.4393	48.2211
0.46	-1.98968	52.9106	52.4373	50.9458	49.4666	48.215	47.0487
0.46	-1.88496	52.0952	51.7136	50.2384	48.8318	47.6704	46.5544
0.46	-1.78024	51.7879	51.4678	50.0069	48.6598	47.5629	46.4927
0.46	-1.67552	51.5897	51.3056	49.81	48.4582	47.4008	46.3189
0.46	-1.5708	51.3413	51.0744	49.6031	48.2912	47.2533	46.2081
0.46	-1.46608	51.2709	51.0009	49.5601	48.2761	47.2347	46.2183
0.46	-1.36136	51.4404	51.1469	49.743	48.4754	47.4075	46.4123
0.46	-1.25664	51.9955	51.6557	50.2937	49.0314	47.9134	46.9336
0.46	-1.15192	53.1592	52.7461	51.4285	50.1605	48.9675	47.9993
0.46	-1.0472	55.221	54.702	53.4272	52.1254	50.8463	49.8679
0.46	-0.942478	58.1251	57.4822	56.223	54.9004	53.495	52.535
0.46	-0.837758	62.6636	61.8338	60.6061	59.0865	57.6907	56.7556
0.46	-0.733038	69.0287	68.1756	66.883	65.1833	63.8164	62.8534
0.46	-0.628319	77.3363	76.8948	75.233	73.5804	72.2508	71.1639
0.46	-0.523599	88.3674	87.8649	86.2361	84.629	83.3479	82.1166
0.46	-0.418879	102.445	101.686	100.199	98.6349	97.1569	96.0186
0.46	-0.314159	119.727	118.736	117.362	115.587	114.104	113.111
0.46	-0.20944	139.551	139.174	137.377	135.698	134.368	133.253
0.46	-0.10472	162.834	162.196	160.681	159.16	157.806	156.708
0.46	1.11022e-16	189.521	188.547	187.275	185.635	184.286	183.393
0.46	0.10472	219.428	218.044	216.372	214.914	213.837	212.777
0.46	0.20944	252.229	250.367	248.113	246.911	245.638	244.899
0.46	0.314159	287.461	285.06	282.147	280.59	279.673	278.819
0.46	0.418879	324.522	321.531	317.897	315.947	314.954	314.385
0.46	0.523599	362.686	359.067	354.663	352.293	351.084	350.419
0.46	0.628319	401.117	396.848	391.644	388.837	387.402	386.612
0.46	0.733038	438.895	433.971	427.958	424.708	423.043	422.125
0.46	0.837758	475.05	469.482	462.675	458.986	457.094	456.051
0.46	0.942478	508.594	502.415	494.849	490.742	488.631	487.466
0.46	1.0472	538.402	531.605	523.272	518.739	516.407	515.119
0.46	1.15192	563.397	556.111	547.17	542.299	539.79	538.404
0.46	1.25664	583.128	575.434	565.988	560.835	558.178	556.709
0.46	1.36136	596.979	588.973	579.138	573.768	570.998	569.465
0.46	1.46608	604.519	596.305	586.211	580.696	577.85	576.275
0.46	1.5708	605.517	597.206	586.991	581.409	578.527	576.933
0.46	1.67552	599.403	591.122	580.945	575.384	572.513	570.925
0.46	1.78024	586.969	578.832	568.833	563.372	560.554	558.995
0.46	1.88496	568.635	560.75	551.065	545.779	543.053	541.545
0.46	1.98968	544.994	537.462	528.216	523.175	520.577	519.141
0.46	2.0944	516.79	509.7	501.004	496.269	493.832	492.485
0.46	2.19911	484.871	478.3	470.248	465.871	463.62	462.377
0.46	2.30383	449.821	443.895	436.643	432.709	430.689	429.575
0.46	2.40855	412.964	407.664	401.186	397.679	395.882	394.891
0.46	2.51327	375.243	370.591	364.915	361.849	360.28	359.416
0.46	2.61799	337.546	333.548	328.677	326.053	324.712	323.774
0.46	2.72271	300.688	297.331	293.248	291.054	289.686	288.582
0.46	2.82743	265.386	262.642	259.31	257.524	255.812	254.638
0.46	2.93215	232.244	230.069	227.433	225.43	223.823	222.47
0.46	3.03687	201.743	200.082	198.074	195.851	193.997	192.682
0.46	3.14159	174.234	173.024	171.007	168.846	167.047	165.482
0.4685	-3.14159	144.98	144.55	143.051	141.605	140.399	139.315
0.4685	-3.03687	121.611	120.988	119.524	117.896	116.614	115.597
0.4685	-2.93215	100.955	100.116	98.8215	97.2975	95.8566	94.8949
0.4685	-2.82743	82.974	82.4352	80.9857	79.5333	78.2281	77.1278
0.4685	-2.72271	68.1515	67.8401	66.2056	64.7058	63.5238	62.4187
0.4685	-2.61799	56.2928	55.5347	54.2966	52.7501	51.5352	50.5804
0.4685	-2.51327	46.6216	45.889	44.8382	43.4148	42.1832	41.3592
0.4685	-2.40855	39.1434	38.6398	37.5536	36.3985	35.1635	34.3864
0.4685	-2.30383	33.7745	33.4427	32.3027	31.2648	30.14	29.3767
0.4685	-2.19911	30.146	29.9377	28.7327	27.7443	26.7623	26.0246
0.4685	-2.0944	27.8918	27.6641	26.4942	25.5496	24.6837	23.9794
0.4685	-1.98968	26.6576	26.1792	25.1918	24.2236	23.4422	22.7129
0.4685	-1.88496	25.7185	25.0715	24.2345	23.3057	22.5963	21.9101
0.4685	-1.78024	25.0728	24.4642	23.7319	22.8383	22.1804	21.5354
0.4685	-1.67552	24.7338	24.1788	23.5111	22.6495	22.0242	21.4165
0.4685	-1.5708	24.6425	24.1114	23.4726	22.6402	22.0297	21.4541
0.4685	-1.46608	24.774	24.2386	23.5948	22.7895	22.1764	21.6276
0.4685	-1.36136	25.1876	24.6197	23.9365	23.1567	22.5235	21.9968
0.4685	-1.25664	25.7079	25.0886	24.3433	23.5576	22.8932	22.357
0.4685	-1.15192	26.4701	26.0216	25.1638	24.4058	23.6861	23.1724
0.4685	-1.0472	28.0631	27.8574	26.8398	26.1084	25.3128	24.8233
0.4685	-0.942478	30.8498	30.7067	29.6971	28.9909	28.0966	27.6069
0.4685	-0.837758	35.2046	34.967	34.0944	33.2919	32.3939	31.836
0.4685	-0.733038	41.5181	41.144	40.4062	39.4148	38.5762	37.9348
0.4685	-0.628319	50.1771	49.6153	48.9396	47.7771	47.0106	46.2691
0.4685	-0.523599	61.3101	60.7338	59.759	58.7194	57.9533	57.1803
0.4685	-0.418879	74.7602	74.5859	73.3934	72.4816	71.5641	70.9311
0.4685	-0.314159	91.2525	90.9069	90.007	89.0672	88.1125	87.4996
0.4685	-0.20944	111.142	110.555	109.85	108.683	107.932	107.191
0.4685	-0.10472	133.916	133.59	132.506	131.599	130.791	130.186
0.4685	1.11022e-16	159.526	159.255	158.399	157.572	156.735	156.178
0.4685	0.10472	188.305	187.8	187.192	186.22	185.648	185.017
0.4685	0.20944	219.941	219.132	218.157	217.562	216.812	216.401
0.4685	0.314159	253.987	252.809	251.387	250.632	250.209	249.687
0.4685	0.418879	289.861	288.258	286.319	285.286	284.752	284.456
0.4685	0.523599	326.783	324.657	322.08	320.703	320.004	319.62
0.4685	0.628319	363.815	361.184	357.99	356.279	355.408	354.93
0.4685	0.733038	400.212	397.061	393.23	391.173	390.125	389.548
0.4685	0.837758	435.034	431.364	426.897	424.493	423.265	422.59
0.4685	0.942478	467.326	463.156	458.072	455.332	453.93	453.159
0.4685	1.0472	496.16	491.524	485.867	482.811	481.247	480.385
0.4685	1.15192	520.675	515.625	509.455	506.118	504.408	503.465
0.4685	1.25664	540.033	534.603	527.966	524.371	522.527	521.509
0.4685	1.36136	553.24	547.548	540.585	536.81	534.872	533.803
0.4685	1.46608	560.339	554.471	547.291	543.397	541.396	540.293
0.4685	1.5708	561.115	555.165	547.883	543.932	541.903	540.783
0.4685	1.67552	555.56	549.624	542.361	538.42	536.396	535.279
0.4685	1.78024	543.876	538.051	530.925	527.059	525.075	523.98
0.4685	1.88496	525.992	520.401	513.565	509.86	507.959	506.91
0.4685	1.98968	502.935	497.641	491.171	487.669	485.873	484.882
0.4685	2.0944	475.476	470.552	464.539	461.288	459.623	458.705
0.4685	2.19911	444.44	439.947	434.465	431.506	429.992	429.158
0.4685	2.30383	410.718	406.701	401.807	399.17	397.822	397.08
0.4685	2.40855	375.229	371.718	367.447	365.15	363.978	363.333
0.4685	2.51327	338.879	335.888	332.254	330.304	329.311	328.765
0.4685	2.61799	302.533	300.058	297.056	295.449	294.631	294.132
0.4685	2.72271	266.984	265.005	262.608	261.329	260.488	259.743
0.4685	2.82743	232.855	231.385	229.578	228.496	227.371	226.672
0.4685	2.93215	200.851	199.789	198.508	197.125	196.107	195.149
0.4685	3.03687	171.446	170.733	169.585	168.178	166.865	166.056
0.4685	3.14159	144.98	144.55	143.051	141.605	140.399	139.315
0.477	-3.14159	128.45	127.758	126.88	125.87	125.151	124.432
0.477	-3.03687	104.938	104.493	103.744	102.666	101.815	101.138
0.477	-2.93215	84.589	84.3568	83.301	82.4574	81.4524	80.8893
0.477	-2.82743	67.4334	66.9949	65.9507	64.9636	64.1586	63.4317
0.477	-2.72271	52.8559	52.2833	51.5943	50.4681	49.7338	48.9774
0.477	-2.61799	40.8186	40.4703	39.7589	38.792	37.9805	37.3454
0.477	-2.51327	31.4901	31.3028	30.4248	29.6905	28.8206	28.2895
0.477	-2.40855	24.5578	24.4513	23.4174	22.7679	21.9582	21.515
0.477	-2.30383	19.6743	19.1654	18.4065	17.7428	17.0658	16.6014
0.477	-2.19911	15.8273	15.3557	14.7888	14.0486	13.4701	12.9912
0.477	-2.0944	13.0911	12.7526	12.3462	11.6003	11.1104	10.6535
0.477	-1.98968	11.4021	11.159	10.8674	10.1187	9.69768	9.26903
0.477	-1.88496	10.4607	10.2831	10.0541	9.32255	8.95316	8.55582
0.477	-1.78024	10.0198	9.88456	9.64089	8.981	8.648	8.28239
0.477	-1.67552	9.8979	9.78723	9.5403	8.92528	8.61505	8.27971
0.477	-1.5708	9.98807	9.88793	9.65231	9.05745	8.75745	8.4498
0.477	-1.46608	9.87725	9.77722	9.53232	8.93769	8.6378	8.32175
0.477	-1.36136	9.92296	9.81004	9.61181	8.99255	8.68018	8.39142
0.477	-1.25664	10.3558	10.2154	10.0472	9.41072	9.07316	8.81092
0.477	-1.15192	11.3919	11.2055	10.982	10.3996	10.023	9.78862
0.477	-1.0472	13.312	13.0553	12.7472	12.227	11.7957	11.5603
0.477	-0.942478	16.4477	16.0894	15.6589	15.2084	14.7048	14.4298
0.477	-0.837758	21.1387	20.6592	20.0657	19.6919	19.0958	18.77
0.477	-0.733038	26.8919	26.8013	26.0043	25.5832	25.0119	24.6312
0.477	-0.628319	34.8684	34.7728	34.1792	33.6048	33.1424	32.6861
0.477	-0.523599	45.4891	45.2793	44.9459	44.1764	43.7876	43.294
0.477	-0.418879	59.0654	58.6838	58.2253	57.5869	57.075	56.7441
