#x	y	nuenorm5_corr
0.0178175	-3.14159	147.719
0.0178175	-3.03687	122.957
0.0178175	-2.93215	101.321
0.0178175	-2.82743	82.6756
0.0178175	-2.72271	67.0291
0.0178175	-2.61799	54.2275
0.0178175	-2.51327	44.0402
0.0178175	-2.40855	36.1878
0.0178175	-2.30383	30.359
0.0178175	-2.19911	26.228
0.0178175	-2.0944	23.4717
0.0178175	-1.98968	21.7862
0.0178175	-1.88496	20.8752
0.0178175	-1.78024	20.1265
0.0178175	-1.67552	19.7826
0.0178175	-1.5708	19.7532
0.0178175	-1.46608	20.0204
0.0178175	-1.36136	20.6406
0.0178175	-1.25664	21.7424
0.0178175	-1.15192	23.3139
0.0178175	-1.0472	25.6029
0.0178175	-0.942478	29.1409
0.0178175	-0.837758	34.2588
0.0178175	-0.733038	41.3001
0.0178175	-0.628319	50.6025
0.0178175	-0.523599	62.479
0.0178175	-0.418879	77.1985
0.0178175	-0.314159	94.9672
0.0178175	-0.20944	115.911
0.0178175	-0.10472	140.059
0.0178175	1.11022e-16	167.332
0.0178175	0.10472	197.53
0.0178175	0.20944	230.327
0.0178175	0.314159	265.267
0.0178175	0.418879	301.771
0.0178175	0.523599	339.143
0.0178175	0.628319	376.59
0.0178175	0.733038	413.24
0.0178175	0.837758	448.176
0.0178175	0.942478	480.465
0.0178175	1.0472	509.203
0.0178175	1.15192	533.47
0.0178175	1.25664	552.186
0.0178175	1.36136	565.18
0.0178175	1.46608	572.049
0.0178175	1.5708	572.586
0.0178175	1.67552	566.788
0.0178175	1.78024	554.613
0.0178175	1.88496	536.469
0.0178175	1.98968	513.188
0.0178175	2.0944	485.482
0.0178175	2.19911	454.163
0.0178175	2.30383	420.106
0.0178175	2.40855	384.212
0.0178175	2.51327	347.372
0.0178175	2.61799	310.431
0.0178175	2.72271	274.064
0.0178175	2.82743	239.07
0.0178175	2.93215	206.059
0.0178175	3.03687	175.495
0.0178175	3.14159	147.719
0.0184709	-3.14159	138.556
0.0184709	-3.03687	114.323
0.0184709	-2.93215	93.1556
0.0184709	-2.82743	74.9383
0.0184709	-2.72271	59.6398
0.0184709	-2.61799	47.1298
0.0184709	-2.51327	37.1815
0.0184709	-2.40855	29.5207
0.0184709	-2.30383	23.8414
0.0184709	-2.19911	19.8235
0.0184709	-2.0944	17.1495
0.0184709	-1.98968	15.5207
0.0184709	-1.88496	14.6401
0.0184709	-1.78024	13.9056
0.0184709	-1.67552	13.5617
0.0184709	-1.5708	13.5196
0.0184709	-1.46608	13.7618
0.0184709	-1.36136	14.3441
0.0184709	-1.25664	15.3929
0.0184709	-1.15192	16.8556
0.0184709	-1.0472	19.047
0.0184709	-0.942478	22.4604
0.0184709	-0.837758	27.4213
0.0184709	-0.733038	34.2677
0.0184709	-0.628319	43.3319
0.0184709	-0.523599	54.9216
0.0184709	-0.418879	69.3012
0.0184709	-0.314159	86.6735
0.0184709	-0.20944	107.162
0.0184709	-0.10472	130.796
0.0184709	1.11022e-16	157.496
0.0184709	0.10472	187.066
0.0184709	0.20944	219.185
0.0184709	0.314159	253.406
0.0184709	0.418879	289.161
0.0184709	0.523599	325.766
0.0184709	0.628319	362.444
0.0184709	0.733038	398.341
0.0184709	0.837758	432.556
0.0184709	0.942478	464.18
0.0184709	1.0472	492.326
0.0184709	1.15192	516.13
0.0184709	1.25664	534.452
0.0184709	1.36136	547.174
0.0184709	1.46608	553.903
0.0184709	1.5708	554.435
0.0184709	1.67552	548.77
0.0184709	1.78024	536.884
0.0184709	1.88496	519.125
0.0184709	1.98968	496.339
0.0184709	2.0944	469.221
0.0184709	2.19911	438.566
0.0184709	2.30383	405.23
0.0184709	2.40855	370.094
0.0184709	2.51327	334.03
0.0184709	2.61799	297.866
0.0184709	2.72271	262.252
0.0184709	2.82743	227.988
0.0184709	2.93215	195.667
0.0184709	3.03687	165.745
0.0184709	3.14159	138.556
0.0191243	-3.14159	130.923
0.0191243	-3.03687	107.187
0.0191243	-2.93215	86.4577
0.0191243	-2.82743	68.6423
0.0191243	-2.72271	53.6666
0.0191243	-2.61799	41.425
0.0191243	-2.51327	31.6951
0.0191243	-2.40855	24.2074
0.0191243	-2.30383	18.6614
0.0191243	-2.19911	14.7427
0.0191243	-2.0944	12.1393
0.0191243	-1.98968	10.5577
0.0191243	-1.88496	9.70079
0.0191243	-1.78024	8.97519
0.0191243	-1.67552	8.62785
0.0191243	-1.5708	8.57165
0.0191243	-1.46608	8.78971
0.0191243	-1.36136	9.33686
0.0191243	-1.25664	10.3376
0.0191243	-1.15192	11.6992
0.0191243	-1.0472	13.8023
0.0191243	-0.942478	17.1026
0.0191243	-0.837758	21.9206
0.0191243	-0.733038	28.5885
0.0191243	-0.628319	37.4332
0.0191243	-0.523599	48.7573
0.0191243	-0.418879	62.8208
0.0191243	-0.314159	79.8227
0.0191243	-0.20944	99.8844
0.0191243	-0.10472	123.034
0.0191243	1.11022e-16	149.173
0.0191243	0.10472	178.17
0.0191243	0.20944	209.648
0.0191243	0.314159	243.188
0.0191243	0.418879	278.231
0.0191243	0.523599	314.108
0.0191243	0.628319	350.054
0.0191243	0.733038	385.233
0.0191243	0.837758	418.764
0.0191243	0.942478	449.754
0.0191243	1.0472	477.337
0.0191243	1.15192	500.702
0.0191243	1.25664	518.65
0.0191243	1.36136	531.115
0.0191243	1.46608	537.711
0.0191243	1.5708	538.242
0.0191243	1.67552	532.705
0.0191243	1.78024	521.098
0.0191243	1.88496	503.708
0.0191243	1.98968	481.396
0.0191243	2.0944	454.841
0.0191243	2.19911	424.82
0.0191243	2.30383	392.173
0.0191243	2.40855	357.76
0.0191243	2.51327	322.436
0.0191243	2.61799	287.012
0.0191243	2.72271	252.112
0.0191243	2.82743	218.54
0.0191243	2.93215	186.873
0.0191243	3.03687	157.557
0.0191243	3.14159	130.923
0.0197777	-3.14159	124.708
0.0197777	-3.03687	101.439
0.0197777	-2.93215	81.1216
0.0197777	-2.82743	63.6838
0.0197777	-2.72271	49.0076
0.0197777	-2.61799	37.0133
0.0197777	-2.51327	27.4829
0.0197777	-2.40855	20.1515
0.0197777	-2.30383	14.7243
0.0197777	-2.19911	10.8922
0.0197777	-2.0944	8.34895
0.0197777	-1.98968	6.80601
0.0197777	-1.88496	5.96665
0.0197777	-1.78024	5.24512
0.0197777	-1.67552	4.89141
0.0197777	-1.5708	4.82006
0.0197777	-1.46608	5.01466
0.0197777	-1.36136	5.52928
0.0197777	-1.25664	6.48643
0.0197777	-1.15192	7.75386
0.0197777	-1.0472	9.77703
0.0197777	-0.942478	12.9749
0.0197777	-0.837758	17.6626
0.0197777	-0.733038	24.1669
0.0197777	-0.628319	32.8094
0.0197777	-0.523599	43.8874
0.0197777	-0.418879	57.6565
0.0197777	-0.314159	74.3121
0.0197777	-0.20944	93.9732
0.0197777	-0.10472	116.617
0.0197777	1.11022e-16	142.238
0.0197777	0.10472	170.676
0.0197777	0.20944	201.602
0.0197777	0.314159	234.495
0.0197777	0.418879	268.862
0.0197777	0.523599	304.046
0.0197777	0.628319	339.296
0.0197777	0.733038	373.793
0.0197777	0.837758	406.672
0.0197777	0.942478	437.059
0.0197777	1.0472	464.105
0.0197777	1.15192	487.026
0.0197777	1.25664	504.646
0.0197777	1.36136	516.867
0.0197777	1.46608	523.339
0.0197777	1.5708	523.87
0.0197777	1.67552	518.458
0.0197777	1.78024	507.118
0.0197777	1.88496	490.082
