#	0	6a	7a	67
-3.14159	41.6587	41.671	41.7669	42.3718
-3.03687	33.9476	33.9899	34.0669	34.5581
-2.93215	26.9903	26.9865	27.0489	27.4349
-2.82743	21.0163	21.0103	21.0732	21.3679
-2.72271	16.0185	16.0121	16.0896	16.3087
-2.61799	11.9285	11.923	12.0061	12.0843
-2.51327	8.54083	8.53942	8.62934	8.69244
-2.40855	5.88893	5.88861	5.94809	5.98863
-2.30383	3.89989	3.89783	3.93469	3.95935
-2.19911	2.4658	2.46612	2.48194	2.49574
-2.0944	1.48224	1.48201	1.48547	1.49194
-1.98968	0.852478	0.851296	0.84959	0.850834
-1.88496	0.475439	0.474128	0.473829	0.472866
-1.78024	0.242085	0.243821	0.247778	0.248926
-1.67552	0.0569623	0.0603288	0.0608485	0.0613322
-1.5708	0	0	0	0
-1.46608	0.0459534	0.045609	0.0459182	0.0454491
-1.36136	0.20393	0.202337	0.203891	0.202223
-1.25664	0.523051	0.518993	0.523277	0.52041
-1.15192	1.0316	1.02168	1.03251	1.02764
-1.0472	1.85269	1.83194	1.8579	1.85248
-0.942478	3.10556	3.07496	3.1152	3.11683
-0.837758	4.91567	4.87272	4.93224	4.94898
-0.733038	7.39424	7.35128	7.38989	7.3983
-0.628319	10.5769	10.5504	10.5582	10.6227
-0.523599	14.7036	14.6355	14.6632	14.8079
-0.418879	19.7144	19.6028	19.7568	20.0171
-0.314159	25.7615	25.6253	25.8522	26.1929
-0.20944	32.9236	32.7607	33.05	33.5102
-0.10472	40.8654	40.7144	41.0227	41.5706
1.11022e-16	49.8019	49.6515	50.0469	50.6973
0.10472	59.5741	59.3692	59.8722	60.7221
0.20944	69.6716	69.4818	70.1779	71.3185
0.314159	80.3865	80.1867	80.9668	82.3984
0.418879	91.285	91.0934	91.8802	93.5652
0.523599	102.275	102.066	102.913	104.841
0.628319	113.054	112.843	113.672	115.88
0.733038	123.115	122.794	123.995	126.465
0.837758	132.538	132.23	133.682	136.276
0.942478	140.831	140.652	142.118	144.876
1.0472	148.057	147.964	149.401	152.316
1.15192	154.104	153.972	155.41	158.547
1.25664	158.782	158.607	160.041	163.286
1.36136	161.946	161.724	163.147	166.315
1.46608	163.293	163.229	164.634	167.688
1.5708	162.952	162.947	164.214	167.367
1.67552	160.978	160.922	162.143	165.314
1.78024	157.454	157.348	158.516	161.476
1.88496	152.312	152.359	153.466	156.197
1.98968	145.889	145.956	146.99	149.658
2.0944	138.441	138.459	139.433	142.04
2.19911	130.041	130.009	130.956	133.315
2.30383	120.679	120.716	121.588	123.635
2.40855	110.897	110.993	111.515	113.287
2.51327	100.524	100.577	101.051	102.59
2.61799	89.9181	90.0124	90.4536	91.7659
2.72271	79.3962	79.4528	79.8624	81.0916
2.82743	69.106	69.1352	69.5	70.6249
2.93215	59.3961	59.4033	59.7266	60.6857
3.03687	50.1209	50.1145	50.3909	51.1703
3.14159	41.6587	41.671	41.7669	42.3718
