#	0	6a	7a	67
-3.14159	0	0	0	0
-3.03687	0.690949	0.690817	0.691094	0.696549
-2.93215	1.37088	1.37072	1.37072	1.38118
-2.82743	2.03206	2.03295	2.03244	2.0474
-2.72271	2.66845	2.67031	2.67002	2.6889
-2.61799	3.27417	3.27594	3.2775	3.29974
-2.51327	3.84362	3.84505	3.84928	3.87422
-2.40855	4.3716	4.37248	4.38019	4.40715
-2.30383	4.85341	4.85353	4.86552	4.89382
-2.19911	5.28491	5.28408	5.29445	5.33006
-2.0944	5.66256	5.6606	5.66255	5.70707
-1.98968	5.97311	5.98024	5.9745	6.01829
-1.88496	6.22167	6.2275	6.22786	6.27022
-1.78024	6.40968	6.41377	6.421	6.46124
-1.67552	6.53636	6.53878	6.55313	6.59062
-1.5708	6.60199	6.60268	6.61006	6.65776
-1.46608	6.60133	6.60679	6.60504	6.64869
-1.36136	6.53324	6.53899	6.54193	6.581
-1.25664	6.41028	6.4141	6.42376	6.45784
-1.15192	6.23693	6.23897	6.25421	6.28364
-1.0472	6.01913	6.0196	6.02377	6.05666
-0.942478	5.6203	5.61036	5.62928	5.6786
-0.837758	5.1406	5.13217	5.14597	5.18785
-0.733038	4.60735	4.60465	4.61652	4.65074
-0.628319	4.0339	4.029	4.04651	4.07291
-0.523599	3.42694	3.42009	3.43572	3.46108
-0.418879	2.77956	2.77661	2.78631	2.80972
-0.314159	2.10591	2.10376	2.11106	2.12888
-0.20944	1.41334	1.41195	1.41683	1.42882
-0.10472	0.708954	0.708285	0.710709	0.716759
0	0	0	0	0
0.10472	0.704022	0.704365	0.705647	0.711417
0.20944	1.39717	1.39767	1.4012	1.41253
0.314159	2.07237	2.07285	2.07941	2.0961
0.418879	2.72318	2.72307	2.73306	2.75493
0.523599	3.34354	3.3418	3.35541	3.38212
0.628319	3.92631	3.92353	3.93996	3.97115
0.733038	4.46553	4.46268	4.48069	4.51593
0.837758	4.95575	4.95296	4.97212	5.01092
0.942478	5.39209	5.38949	5.40472	5.45119
1.0472	5.7691	5.76813	5.77742	5.82301
1.15192	6.07593	6.08005	6.09025	6.13765
1.25664	6.32276	6.3235	6.33891	6.38746
1.36136	6.5058	6.50614	6.52166	6.57069
1.46608	6.62247	6.62346	6.63772	6.68652
1.5708	6.67297	6.67465	6.685	6.7341
1.67552	6.65418	6.6589	6.6654	6.71267
1.78024	6.57315	6.57697	6.58315	6.62785
1.88496	6.43326	6.43737	6.44181	6.48317
1.98968	6.23932	6.24351	6.24619	6.28343
2.0944	5.99755	6.00155	6.00253	6.03487
2.19911	5.57032	5.56929	5.58019	5.61579
2.30383	5.08182	5.07962	5.09776	5.12828
2.40855	4.55383	4.54642	4.56861	4.59612
2.51327	3.98559	3.97945	3.99842	4.02256
2.61799	3.38272	3.37771	3.38125	3.4105
2.72271	2.73688	2.74032	2.73572	2.7588
2.82743	2.06868	2.07105	2.06823	2.08525
2.93215	1.38532	1.38678	1.38533	1.39645
3.03687	0.693521	0.694193	0.693717	0.699111
3.14159	0	0	0	0
