#	0	6a	7a	67
-3.14159	-0.0123131	-0.108243	-0.713156
-3.03687	-0.0422915	-0.11934	-0.61048
-2.93215	0.0037211	-0.058595	-0.444685
-2.82743	0.0059837	-0.0569539	-0.351613
-2.72271	0.00641518	-0.0710899	-0.290178
-2.61799	0.00557529	-0.0775647	-0.155769
-2.51327	0.00140383	-0.0885087	-0.151614
-2.40855	0.000316452	-0.0591577	-0.099701
-2.30383	0.00205798	-0.0348077	-0.0594605
-2.19911	-0.000313046	-0.0161405	-0.0299335
-2.0944	0.00022803	-0.00323082	-0.00969737
-1.98968	0.00118169	0.0028875	0.00164432
-1.88496	0.00131052	0.00160992	0.00257246
-1.78024	-0.00173592	-0.005693	-0.00684025
-1.67552	-0.00336644	-0.00388613	-0.00436989
-1.5708	0	0	0
-1.46608	0.000344378	3.51573e-05	0.000504336
-1.36136	0.00159294	3.82226e-05	0.00170664
-1.25664	0.00405733	-0.000225907	0.00264082
-1.15192	0.00992211	-0.000915426	0.00395462
-1.0472	0.0207464	-0.00521501	0.00021425
-0.942478	0.0305989	-0.00964371	-0.0112763
-0.837758	0.0429521	-0.0165708	-0.0333013
-0.733038	0.0429691	0.00434992	-0.00405529
-0.628319	0.0264591	0.0186496	-0.0457663
-0.523599	0.0680437	0.0403649	-0.104347
-0.418879	0.111562	-0.0424088	-0.302661
-0.314159	0.136178	-0.090684	-0.431427
-0.20944	0.16297	-0.126307	-0.586603
-0.10472	0.151036	-0.157294	-0.7052
1.11022e-16	0.150404	-0.244965	-0.895358
0.10472	0.204982	-0.298068	-1.14793
0.20944	0.189787	-0.506331	-1.64693
0.314159	0.199775	-0.580328	-2.01188
0.418879	0.191667	-0.595173	-2.28016
0.523599	0.209597	-0.638096	-2.56566
0.628319	0.21106	-0.617788	-2.82609
0.733038	0.320518	-0.88044	-3.35001
0.837758	0.308016	-1.14378	-3.73811
0.942478	0.178839	-1.28755	-4.04547
1.0472	0.093076	-1.3437	-4.25871
1.15192	0.131959	-1.30542	-4.44274
1.25664	0.175492	-1.25841	-4.5034
1.36136	0.222293	-1.20132	-4.36928
1.46608	0.0635803	-1.34092	-4.39496
1.5708	0.00456716	-1.26222	-4.41559
1.67552	0.0558158	-1.16421	-4.33544
1.78024	0.106316	-1.06121	-4.02187
1.88496	-0.0466659	-1.15379	-3.88473
1.98968	-0.0669741	-1.10117	-3.76896
2.0944	-0.0179735	-0.991659	-3.59878
2.19911	0.0320232	-0.914907	-3.27366
2.30383	-0.0362086	-0.908929	-2.95548
2.40855	-0.0952352	-0.618025	-2.39002
2.51327	-0.0530464	-0.527557	-2.06626
2.61799	-0.0943031	-0.535534	-1.84785
2.72271	-0.0565442	-0.466203	-1.69537
2.82743	-0.0291424	-0.394014	-1.51888
2.93215	-0.00711983	-0.330489	-1.28958
3.03687	0.0063956	-0.26993	-1.0494
3.14159	-0.0123131	-0.108243	-0.713156
