
# Surface 0 of 1 surfaces

# Curve title: "file u (getx($1)):(gety($2)):(sqrt(column(c)))"

# Contour 0, label:        3
-1.78023  2.50225  1 
-1.88495  2.50548  1 
-1.97353  2.509  1 
-1.98967  2.51173  1 
-2.01715  2.5165  1 
-1.98967  2.51926  1 
-1.90094  2.524  1 
-1.88495  2.52445  1 
-1.78023  2.52577  1 
-1.67551  2.52585  1 
-1.5708  2.52513  1 
-1.48719  2.524  1 
-1.46608  2.5237  1 
-1.36136  2.52125  1 
-1.25664  2.51726  1 
-1.2424  2.5165  1 
-1.16309  2.509  1 
-1.15603  2.5015  1 

