#x	y	new0_fix	prod
0.0184709	-1.78024	14.5513	14.378
0.0184709	-1.67552	14.4535	14.2473
0.0184709	-1.5708	14.4177	14.2088
0.0184709	-1.46608	14.5152	14.2873
0.0184709	-1.36136	14.7468	14.5186
0.0184709	-1.25664	15.2264	14.9223
0.0184709	-1.15192	15.9902	15.6122
0.0184709	-1.0472	17.0933	16.6117
0.0184709	-0.942478	18.7252	18.0983
0.0184709	-0.837758	21.0693	20.2139
0.0184709	-0.733038	24.2587	23.0904
0.0184709	-0.628319	28.4466	26.8928
0.0184709	-0.523599	33.7492	31.6974
0.0184709	-0.418879	40.2899	37.6073
0.0184709	-0.314159	48.2092	44.7195
0.0184709	-0.20944	57.5789	53.0671
0.0184709	-0.10472	68.5157	62.7892
0.0184709	-2.66454e-15	80.7243	73.689
0.0184709	0.10472	94.3767	85.786
0.0184709	0.20944	108.883	98.7055
0.0184709	0.314159	124.389	112.728
0.0184709	0.418879	140.644	127.184
0.0184709	0.523599	157.339	142.061
0.0184709	0.628319	174.111	156.207
0.0184709	0.733038	190.558	170.649
0.0184709	0.837758	205.984	183.876
0.0184709	0.942478	219.988	196.235
0.0184709	1.0472	232.338	207.273
0.0184709	1.15192	242.659	216.494
0.0184709	1.25664	250.651	223.336
0.0184709	1.36136	256.049	227.776
0.0184709	1.46608	258.586	230.076
0.0184709	1.5708	258.443	230.299
0.0184709	1.67552	255.024	227.406
0.0184709	1.78024	249.114	222.028
0.0184709	1.88496	240.592	214.757
0.0184709	1.98968	229.873	205.415
0.0184709	2.0944	217.31	194.371
0.0184709	2.19911	203.294	182.622
0.0184709	2.30383	188.234	168.793
0.0184709	2.40855	172.237	155.394
0.0184709	2.51327	155.738	141.795
0.0184709	2.61799	139.401	126.911
0.0184709	2.72271	123.533	113.112
0.0184709	2.82743	108.412	99.6919
0.0184709	2.93215	94.263	86.9414
0.0184709	3.03687	81.2545	75.162
0.0184709	3.14159	69.4485	64.0058
0.0191243	-3.14159	61.2758	57.8064
0.0191243	-3.03687	51.1385	48.5587
0.0191243	-2.93215	42.3179	40.4086
0.0191243	-2.82743	34.7902	33.417
0.0191243	-2.72271	28.482	27.545
0.0191243	-2.61799	23.3348	22.5323
0.0191243	-2.51327	19.2344	18.749
0.0191243	-2.40855	16.0602	15.8223
0.0191243	-2.30383	13.682	13.6225
0.0191243	-2.19911	11.9673	11.9941
0.0191243	-2.0944	10.7866	10.643
0.0191243	-1.98968	10.02	9.92286
0.0191243	-1.88496	9.56376	9.49203
0.0191243	-1.78024	9.26545	9.18549
0.0191243	-1.67552	9.12203	9.04673
0.0191243	-1.5708	9.10242	9.02411
0.0191243	-1.46608	9.21103	9.11406
0.0191243	-1.36136	9.45777	9.33939
0.0191243	-1.25664	9.89732	9.74577
0.0191243	-1.15192	10.549	10.348
0.0191243	-1.0472	11.5932	11.3163
0.0191243	-0.942478	13.1573	12.7666
0.0191243	-0.837758	15.3826	14.826
0.0191243	-0.733038	18.4085	17.6272
0.0191243	-0.628319	22.3499	21.2881
0.0191243	-0.523599	27.3533	25.9007
0.0191243	-0.418879	33.5732	31.5928
0.0191243	-0.314159	41.1052	38.4877
0.0191243	-0.20944	50.0135	46.571
0.0191243	-0.10472	60.3233	55.9353
0.0191243	-2.66454e-15	72.0142	66.614
0.0191243	0.10472	85.0141	78.2715
0.0191243	0.20944	98.968	90.7326
0.0191243	0.314159	113.693	104.189
0.0191243	0.418879	129.125	118.232
0.0191243	0.523599	144.972	132.451
0.0191243	0.628319	160.888	146.418
0.0191243	0.733038	176.491	160.035
0.0191243	0.837758	191.339	173.059
0.0191243	0.942478	204.605	185.099
0.0191243	1.0472	216.356	195.472
0.0191243	1.15192	226.139	204.134
0.0191243	1.25664	233.686	211.29
0.0191243	1.36136	238.768	215.664
0.0191243	1.46608	241.217	217.715
0.0191243	1.5708	240.843	217.396
0.0191243	1.67552	237.766	215.222
0.0191243	1.78024	232.119	209.759
0.0191243	1.88496	224.105	202.97
0.0191243	1.98968	213.904	193.597
0.0191243	2.0944	201.954	184.008
0.0191243	2.19911	188.63	171.47
0.0191243	2.30383	174.273	158.635
0.0191243	2.40855	158.906	145.684
0.0191243	2.51327	143.339	132.016
0.0191243	2.61799	127.863	117.751
0.0191243	2.72271	112.828	104.824
0.0191243	2.82743	98.4975	91.8177
0.0191243	2.93215	85.0855	79.5041
0.0191243	3.03687	72.7144	68.1287
0.0191243	3.14159	61.2758	57.8064
0.0197777	-3.14159	54.6275	52.2882
0.0197777	-3.03687	45.0137	43.2908
0.0197777	-2.93215	36.6497	35.4186
0.0197777	-2.82743	29.5126	28.508
0.0197777	-2.72271	23.5405	22.9129
0.0197777	-2.61799	18.6659	18.3322
0.0197777	-2.51327	14.7851	14.618
0.0197777	-2.40855	11.7835	11.7259
0.0197777	-2.30383	9.53762	9.55247
0.0197777	-2.19911	7.92174	7.81427
0.0197777	-2.0944	6.80605	6.75444
0.0197777	-1.98968	6.0398	6.06989
0.0197777	-1.88496	5.56104	5.60356
0.0197777	-1.78024	5.28886	5.2698
0.0197777	-1.67552	5.16541	5.14947
0.0197777	-1.5708	5.15916	5.14176
0.0197777	-1.46608	5.26752	5.24336
0.0197777	-1.36136	5.48379	5.44289
0.0197777	-1.25664	5.8427	5.78225
0.0197777	-1.15192	6.47178	6.37897
0.0197777	-1.0472	7.47528	7.32818
0.0197777	-0.942478	8.96895	8.72359
0.0197777	-0.837758	11.0908	10.7056
0.0197777	-0.733038	13.9262	13.3623
0.0197777	-0.628319	17.6546	16.8786
0.0197777	-0.523599	22.4234	21.3812
0.0197777	-0.418879	28.3472	26.9642
0.0197777	-0.314159	35.5173	33.6255
0.0197777	-0.20944	43.9948	41.4782
0.0197777	-0.10472	53.8804	50.7644
0.0197777	-2.66454e-15	64.9232	60.9773
0.0197777	0.10472	77.2853	72.2603
0.0197777	0.20944	90.748	84.2309
0.0197777	0.314159	104.736	97.2453
0.0197777	0.418879	119.395	110.83
0.0197777	0.523599	134.442	124.739
0.0197777	0.628319	149.551	138.274
0.0197777	0.733038	164.358	151.413
0.0197777	0.837758	178.472	163.872
0.0197777	0.942478	191.233	175.486
0.0197777	1.0472	202.36	185.667
0.0197777	1.15192	211.694	193.811
0.0197777	1.25664	218.825	200.337
0.0197777	1.36136	223.61	205.176
0.0197777	1.46608	225.894	207.119
0.0197777	1.5708	225.599	206.76
0.0197777	1.67552	222.636	204.12
0.0197777	1.78024	217.235	199.837
0.0197777	1.88496	209.592	192.39
0.0197777	1.98968	199.968	183.828
0.0197777	2.0944	188.623	173.827
0.0197777	2.19911	175.953	163.14
0.0197777	2.30383	162.083	150.017
0.0197777	2.40855	147.477	137.032
0.0197777	2.51327	132.665	123.781
0.0197777	2.61799	117.982	110.559
0.0197777	2.72271	103.724	97.6325
0.0197777	2.82743	90.1549	85.2342
0.0197777	2.93215	77.433	73.4709
0.0197777	3.03687	65.477	62.3814
0.0197777	3.14159	54.6275	52.2882
0.0204311	-3.14159	49.4579	47.8346
0.0204311	-3.03687	40.3341	39.2233
0.0204311	-2.93215	32.3966	31.6791
0.0204311	-2.82743	25.6233	24.854
0.0204311	-2.72271	19.9617	19.4246
0.0204311	-2.61799	15.3396	15.0263
0.0204311	-2.51327	11.6614	11.4176
0.0204311	-2.40855	8.77441	8.62236
0.0204311	-2.30383	6.61615	6.52752
0.0204311	-2.19911	5.06314	5.01627
0.0204311	-2.0944	3.99451	3.97383
0.0204311	-1.98968	3.27966	3.25529
0.0204311	-1.88496	2.83503	2.83308
0.0204311	-1.78024	2.58744	2.59047
0.0204311	-1.67552	2.48199	2.48706
0.0204311	-1.5708	2.48857	2.47628
0.0204311	-1.46608	2.51131	2.49288
0.0204311	-1.36136	2.65655	2.6323
0.0204311	-1.25664	2.9778	2.941
0.0204311	-1.15192	3.55454	3.49495
0.0204311	-1.0472	4.48899	4.39073
0.0204311	-0.942478	5.87793	5.733
0.0204311	-0.837758	7.83412	7.60446
0.0204311	-0.733038	10.5446	10.1903
0.0204311	-0.628319	14.1478	13.6173
0.0204311	-0.523599	18.775	17.9929
0.0204311	-0.418879	24.5101	23.4319
0.0204311	-0.314159	31.3432	30.0135
0.0204311	-0.20944	39.4182	37.7232
0.0204311	-0.10472	48.7572	46.4968
0.0204311	-2.66454e-15	59.3411	56.3625
0.0204311	0.10472	71.1096	67.6284
0.0204311	0.20944	83.8494	79.4676
0.0204311	0.314159	97.3313	92.0476
0.0204311	0.418879	111.263	105.154
0.0204311	0.523599	125.626	118.273
0.0204311	0.628319	139.974	131.634
0.0204311	0.733038	154.029	144.323
0.0204311	0.837758	167.421	156.346
0.0204311	0.942478	179.735	167.378
0.0204311	1.0472	190.274	177.102
0.0204311	1.15192	199.106	185.206
0.0204311	1.25664	205.928	191.479
0.0204311	1.36136	210.433	195.781
0.0204311	1.46608	212.561	198.17
0.0204311	1.5708	212.246	197.79
0.0204311	1.67552	209.489	194.951
0.0204311	1.78024	204.322	190.455
0.0204311	1.88496	197.028	184.406
0.0204311	1.98968	187.859	175.917
0.0204311	2.0944	177.115	166.06
0.0204311	2.19911	165.053	155.732
0.0204311	2.30383	151.714	142.93
0.0204311	2.40855	137.826	130.372
0.0204311	2.51327	123.747	117.557
0.0204311	2.61799	109.795	104.337
0.0204311	2.72271	96.2516	92.2695
0.0204311	2.82743	83.3528	80.0537
0.0204311	2.93215	71.1566	68.4598
0.0204311	3.03687	59.7552	57.7431
0.0204311	3.14159	49.4579	47.8346
0.0210845	-3.14159	45.6328	44.8181
0.0210845	-3.03687	36.9718	36.4486
0.0210845	-2.93215	29.4449	28.9898
0.0210845	-2.82743	22.98	22.6038
0.0210845	-2.72271	17.4934	17.2074
0.0210845	-2.61799	13.0204	12.8364
0.0210845	-2.51327	9.46547	9.38066
0.0210845	-2.40855	6.71978	6.67544
0.0210845	-2.30383	4.66733	4.64842
0.0210845	-2.19911	3.19012	3.18646
0.0210845	-2.0944	2.17364	2.17864
0.0210845	-1.98968	1.51032	1.52159
0.0210845	-1.88496	1.10489	1.09982
0.0210845	-1.78024	0.883914	0.882032
0.0210845	-1.67552	0.736858	0.73588
0.0210845	-1.5708	0.685658	0.684801
0.0210845	-1.46608	0.720217	0.717769
0.0210845	-1.36136	0.871857	0.866936
0.0210845	-1.25664	1.19161	1.18118
0.0210845	-1.15192	1.7572	1.73499
0.0210845	-1.0472	2.63872	2.60546
0.0210845	-0.942478	3.92285	3.85857
0.0210845	-0.837758	5.80502	5.69454
0.0210845	-0.733038	8.40524	8.22274
0.0210845	-0.628319	11.8552	11.5657
0.0210845	-0.523599	16.2777	15.8361
0.0210845	-0.418879	21.7737	21.1198
0.0210845	-0.314159	28.4164	27.5044
0.0210845	-0.20944	36.1901	35.1723
0.0210845	-0.10472	45.0891	43.7045
0.0210845	-2.66454e-15	55.1393	53.2919
0.0210845	0.10472	66.212	63.8886
0.0210845	0.20944	78.3747	75.3604
0.0210845	0.314159	91.3604	87.5592
0.0210845	0.418879	104.686	100.253
0.0210845	0.523599	118.395	113.236
0.0210845	0.628319	132.013	126.19
0.0210845	0.733038	145.347	138.68
0.0210845	0.837758	158.047	150.292
0.0210845	0.942478	169.754	160.939
0.0210845	1.0472	179.972	170.312
0.0210845	1.15192	188.331	178.493
0.0210845	1.25664	194.793	184.428
0.0210845	1.36136	199.105	188.386
0.0210845	1.46608	201.087	190.282
0.0210845	1.5708	200.748	189.925
0.0210845	1.67552	198.108	187.846
0.0210845	1.78024	193.249	184.022
0.0210845	1.88496	186.286	176.791
0.0210845	1.98968	177.545	168.704
0.0210845	2.0944	167.314	159.125
0.0210845	2.19911	155.606	148.88
0.0210845	2.30383	142.932	137.262
0.0210845	2.40855	129.755	125.104
0.0210845	2.51327	116.402	112.701
0.0210845	2.61799	103.176	100.087
0.0210845	2.72271	90.3129	87.7241
0.0210845	2.82743	77.9658	75.8764
0.0210845	2.93215	66.2072	64.7282
0.0210845	3.03687	55.3908	54.4222
0.0210845	3.14159	45.6328	44.6077
0.021738	-3.14159	43.0481	42.9181
0.021738	-3.03687	34.8372	34.7144
0.021738	-2.93215	27.5589	27.4963
0.021738	-2.82743	21.3044	21.3097
0.021738	-2.72271	16.0858	16.1211
0.021738	-2.61799	11.8299	11.878
0.021738	-2.51327	8.44591	8.4938
0.021738	-2.40855	5.83083	5.87204
0.021738	-2.30383	3.8747	3.90718
0.021738	-2.19911	2.46578	2.49
0.021738	-2.0944	1.49585	1.51357
0.021738	-1.98968	0.865417	0.865813
0.021738	-1.88496	0.470199	0.471416
0.021738	-1.78024	0.2044	0.204852
0.021738	-1.67552	0.0615279	0.0616337
0.021738	-1.5708	0.0155386	0.0155386
0.021738	-1.46608	0.0626925	0.0632206
0.021738	-1.36136	0.22432	0.224483
0.021738	-1.25664	0.546705	0.549283
0.021738	-1.15192	1.0447	1.04637
0.021738	-1.0472	1.88112	1.88084
0.021738	-0.942478	3.13145	3.12426
0.021738	-0.837758	4.94756	4.9276
0.021738	-0.733038	7.44763	7.40267
0.021738	-0.628319	10.7431	10.6674
0.021738	-0.523599	14.9383	14.8284
0.021738	-0.418879	20.1677	19.9778
0.021738	-0.314159	26.5116	26.1921
0.021738	-0.20944	33.9512	33.4965
0.021738	-0.10472	42.5706	41.8797
0.021738	-2.66454e-15	52.1679	51.3591
0.021738	0.10472	62.7527	61.7218
0.021738	0.20944	74.2984	73.0886
0.021738	0.314159	86.6508	84.9622
0.021738	0.418879	99.5894	97.0613
0.021738	0.523599	112.599	109.558
0.021738	0.628319	125.552	122.103
0.021738	0.733038	138.231	134.409
0.021738	0.837758	150.294	145.631
0.021738	0.942478	161.407	155.914
0.021738	1.0472	171.239	164.975
0.021738	1.15192	179.254	172.506
0.021738	1.25664	185.36	178.661
0.021738	1.36136	189.457	182.459
0.021738	1.46608	191.354	184.211
0.021738	1.5708	190.993	183.853
0.021738	1.67552	188.447	181.562
0.021738	1.78024	183.812	177.485
0.021738	1.88496	177.249	171.268
0.021738	1.98968	168.914	163.358
0.021738	2.0944	159.053	154.069
0.021738	2.19911	147.837	143.67
0.021738	2.30383	135.777	132.449
0.021738	2.40855	123.242	120.698
0.021738	2.51327	110.546	108.51
0.021738	2.61799	97.9721	96.8002
0.021738	2.72271	85.7714	84.284
0.021738	2.82743	73.7918	72.8066
0.021738	2.93215	62.5947	61.9572
0.021738	3.03687	52.318	52.2253
0.021738	3.14159	43.0481	42.9776
0.0223914	-3.14159	41.6825	42.0697
0.0223914	-3.03687	33.7206	34.1335
0.0223914	-2.93215	26.735	27.1288
0.0223914	-2.82743	20.7816	21.1268
0.0223914	-2.72271	15.8125	16.0272
0.0223914	-2.61799	11.758	11.8659
0.0223914	-2.51327	8.48302	8.56014
0.0223914	-2.40855	5.95763	6.01113
0.0223914	-2.30383	4.08039	4.08545
0.0223914	-2.19911	2.72398	2.71272
0.0223914	-2.0944	1.77705	1.78462
0.0223914	-1.98968	1.14644	1.15228
0.0223914	-1.88496	0.749078	0.753715
0.0223914	-1.78024	0.514968	0.519587
0.0223914	-1.67552	0.394861	0.397996
0.0223914	-1.5708	0.363066	0.366633
0.0223914	-1.46608	0.418375	0.419037
0.0223914	-1.36136	0.508916	0.520042
0.0223914	-1.25664	0.756574	0.763781
0.0223914	-1.15192	1.21768	1.22132
0.0223914	-1.0472	2.01284	2.01705
0.0223914	-0.942478	3.23947	3.22529
0.0223914	-0.837758	4.95811	4.95093
0.0223914	-0.733038	7.34414	7.34741
0.0223914	-0.628319	10.5293	10.5549
0.0223914	-0.523599	14.6352	14.6427
0.0223914	-0.418879	19.713	19.7275
0.0223914	-0.314159	25.7474	25.8014
0.0223914	-0.20944	32.8399	32.9559
0.0223914	-0.10472	41.0664	41.1024
0.0223914	-2.66454e-15	50.4091	50.3093
0.0223914	0.10472	60.5166	60.5058
0.0223914	0.20944	71.5159	71.5709
0.0223914	0.314159	83.2791	83.118
0.0223914	0.418879	95.6134	94.947
0.0223914	0.523599	108.162	107.124
0.0223914	0.628319	120.478	119.525
0.0223914	0.733038	132.545	131.069
0.0223914	0.837758	144.026	141.992
0.0223914	0.942478	154.577	152.231
0.0223914	1.0472	163.904	160.978
0.0223914	1.15192	171.714	168.78
0.0223914	1.25664	177.605	173.843
0.0223914	1.36136	181.466	177.632
0.0223914	1.46608	183.286	179.667
0.0223914	1.5708	182.942	179.256
0.0223914	1.67552	180.485	176.965
0.0223914	1.78024	176.046	172.797
0.0223914	1.88496	169.784	166.747
0.0223914	1.98968	161.701	159.031
0.0223914	2.0944	152.158	150.46
0.0223914	2.19911	141.535	140.358
0.0223914	2.30383	130.079	129.465
0.0223914	2.40855	118.153	118.034
0.0223914	2.51327	106.077	106.039
0.0223914	2.61799	94.12	94.4854
0.0223914	2.72271	82.3252	82.3178
0.0223914	2.82743	70.9227	71.6528
0.0223914	2.93215	60.2733	60.7727
0.0223914	3.03687	50.4993	51.1551
0.0223914	3.14159	41.6825	42.1441
0.0230448	-3.14159	41.3274	42.414
0.0230448	-3.03687	33.6706	34.5703
0.0230448	-2.93215	27.0171	27.6561
0.0230448	-2.82743	21.303	21.7007
0.0230448	-2.72271	16.4472	16.5783
0.0230448	-2.61799	12.2917	12.3637
0.0230448	-2.51327	8.97228	9.0317
0.0230448	-2.40855	6.4041	6.42579
0.0230448	-2.30383	4.46087	4.48148
0.0230448	-2.19911	3.08779	3.10528
0.0230448	-2.0944	2.16582	2.17993
0.0230448	-1.98968	1.58654	1.5845
0.0230448	-1.88496	1.25481	1.25407
0.0230448	-1.78024	1.04134	1.04117
0.0230448	-1.67552	0.913646	0.91343
0.0230448	-1.5708	0.862223	0.861988
0.0230448	-1.46608	0.883227	0.883089
0.0230448	-1.36136	0.998346	0.9979
0.0230448	-1.25664	1.26085	1.25964
0.0230448	-1.15192	1.7248	1.72451
0.0230448	-1.0472	2.49054	2.47641
0.0230448	-0.942478	3.68238	3.6696
0.0230448	-0.837758	5.43241	5.4249
0.0230448	-0.733038	7.81281	7.82808
0.0230448	-0.628319	11.0223	11.0225
0.0230448	-0.523599	15.1363	15.1536
0.0230448	-0.418879	20.0743	20.2406
0.0230448	-0.314159	25.9507	26.2798
0.0230448	-0.20944	32.8542	33.2863
0.0230448	-0.10472	40.7114	41.3773
0.0230448	-2.66454e-15	49.6296	50.3722
0.0230448	0.10472	59.4769	60.2773
0.0230448	0.20944	69.9611	71.0303
0.0230448	0.314159	81.1684	82.3862
0.0230448	0.418879	92.9149	94.0812
0.0230448	0.523599	104.975	105.892
0.0230448	0.628319	116.762	117.741
0.0230448	0.733038	128.234	129.265
0.0230448	0.837758	139.162	139.887
0.0230448	0.942478	149.205	149.518
0.0230448	1.0472	158.055	158.345
0.0230448	1.15192	165.458	165.303
0.0230448	1.25664	171.175	170.693
0.0230448	1.36136	174.939	174.74
0.0230448	1.46608	176.63	176.078
0.0230448	1.5708	176.325	175.951
0.0230448	1.67552	173.988	173.799
0.0230448	1.78024	169.732	169.606
0.0230448	1.88496	163.619	163.711
0.0230448	1.98968	155.83	156.306
0.0230448	2.0944	146.734	147.553
0.0230448	2.19911	136.616	137.818
0.0230448	2.30383	125.773	127.286
0.0230448	2.40855	114.437	115.904
0.0230448	2.51327	102.946	104.373
0.0230448	2.61799	91.5491	93.1218
0.0230448	2.72271	80.1496	82.1112
0.0230448	2.82743	69.2991	71.1268
0.0230448	2.93215	59.1658	60.7457
0.0230448	3.03687	49.8647	51.1433
0.0230448	3.14159	41.3274	42.414
0.0236982	-3.14159	41.9474	43.4874
0.0236982	-3.03687	34.6526	35.7416
0.0236982	-2.93215	28.1285	28.8397
0.0236982	-2.82743	22.4094	22.8015
0.0236982	-2.72271	17.4479	17.6933
0.0236982	-2.61799	13.2954	13.4639
0.0236982	-2.51327	9.99061	10.118
0.0236982	-2.40855	7.46252	7.54128
0.0236982	-2.30383	5.59604	5.65653
0.0236982	-2.19911	4.27452	4.2991
0.0236982	-2.0944	3.38485	3.39641
0.0236982	-1.98968	2.82778	2.83303
0.0236982	-1.88496	2.4697	2.47431
0.0236982	-1.78024	2.24255	2.24556
0.0236982	-1.67552	2.11772	2.12026
0.0236982	-1.5708	2.07096	2.07193
0.0236982	-1.46608	2.10578	2.1075
0.0236982	-1.36136	2.23571	2.23786
0.0236982	-1.25664	2.47725	2.48578
0.0236982	-1.15192	2.90252	2.91275
0.0236982	-1.0472	3.65464	3.66483
0.0236982	-0.942478	4.8245	4.84547
0.0236982	-0.837758	6.55387	6.58242
0.0236982	-0.733038	8.97136	9.00411
0.0236982	-0.628319	12.1744	12.2245
0.0236982	-0.523599	16.1922	16.3556
0.0236982	-0.418879	21.1649	21.4012
0.0236982	-0.314159	27.0123	27.4334
0.0236982	-0.20944	33.7624	34.4794
0.0236982	-0.10472	41.4438	42.4966
0.0236982	-2.66454e-15	49.9621	51.4009
0.0236982	0.10472	59.4343	61.129
0.0236982	0.20944	69.5668	71.5747
0.0236982	0.314159	80.2493	82.7094
0.0236982	0.418879	91.4408	94.17
0.0236982	0.523599	102.926	105.7
0.0236982	0.628319	114.328	117.046
0.0236982	0.733038	125.238	128.207
0.0236982	0.837758	135.625	138.881
0.0236982	0.942478	145.198	148.275
0.0236982	1.0472	153.607	156.581
0.0236982	1.15192	160.627	163.421
0.0236982	1.25664	166.039	168.644
0.0236982	1.36136	169.665	172.369
0.0236982	1.46608	171.388	173.911
0.0236982	1.5708	171.047	173.608
0.0236982	1.67552	168.758	171.503
0.0236982	1.78024	164.621	167.678
0.0236982	1.88496	158.79	161.764
0.0236982	1.98968	151.369	154.743
0.0236982	2.0944	142.696	146.261
0.0236982	2.19911	133.056	136.819
0.0236982	2.30383	122.73	126.348
0.0236982	2.40855	111.999	115.348
0.0236982	2.51327	101.079	104.509
0.0236982	2.61799	89.9535	93.331
0.0236982	2.72271	79.14	82.263
0.0236982	2.82743	68.8513	71.5426
0.0236982	2.93215	59.2044	61.4557
0.0236982	3.03687	50.1644	52.1358
0.0236982	3.14159	41.9474	43.4874
0.0243516	-3.14159	43.5428	45.3455
0.0243516	-3.03687	36.3721	37.5296
0.0243516	-2.93215	29.7944	30.6492
0.0243516	-2.82743	24.0549	24.6006
0.0243516	-2.72271	19.1058	19.5368
0.0243516	-2.61799	15.0921	15.4209
0.0243516	-2.51327	11.9224	12.1427
0.0243516	-2.40855	9.49402	9.64628
0.0243516	-2.30383	7.69766	7.80152
0.0243516	-2.19911	6.42095	6.47927
0.0243516	-2.0944	5.56247	5.58848
0.0243516	-1.98968	4.99139	5.01547
0.0243516	-1.88496	4.61655	4.63459
0.0243516	-1.78024	4.39472	4.40972
0.0243516	-1.67552	4.27642	4.28959
0.0243516	-1.5708	4.23979	4.24825
0.0243516	-1.46608	4.28782	4.29845
0.0243516	-1.36136	4.41593	4.43521
0.0243516	-1.25664	4.619	4.6388
0.0243516	-1.15192	5.04478	5.0679
0.0243516	-1.0472	5.78493	5.8203
0.0243516	-0.942478	6.93834	6.99725
0.0243516	-0.837758	8.62361	8.71524
0.0243516	-0.733038	10.9289	11.0762
0.0243516	-0.628319	14.0002	14.1916
0.0243516	-0.523599	17.9812	18.232
0.0243516	-0.418879	22.9393	23.2849
0.0243516	-0.314159	28.7094	29.3378
0.0243516	-0.20944	35.4792	36.3165
0.0243516	-0.10472	43.0304	44.3851
0.0243516	-2.66454e-15	51.3498	53.2795
0.0243516	0.10472	60.3969	62.8927
0.0243516	0.20944	70.2572	73.1721
0.0243516	0.314159	80.4596	83.926
0.0243516	0.418879	91.1257	95.1299
0.0243516	0.523599	102.066	106.532
0.0243516	0.628319	113.043	117.684
0.0243516	0.733038	123.485	128.558
0.0243516	0.837758	133.362	138.801
0.0243516	0.942478	142.464	148.124
0.0243516	1.0472	150.485	156.099
0.0243516	1.15192	157.142	162.794
0.0243516	1.25664	162.266	167.871
0.0243516	1.36136	165.689	171.289
0.0243516	1.46608	167.299	172.989
0.0243516	1.5708	167.001	172.657
0.0243516	1.67552	164.794	170.526
0.0243516	1.78024	160.83	166.654
0.0243516	1.88496	155.257	161.336
0.0243516	1.98968	148.242	154.357
0.0243516	2.0944	139.97	146.31
0.0243516	2.19911	130.781	136.784
0.0243516	2.30383	120.944	126.501
0.0243516	2.40855	110.725	115.914
0.0243516	2.51327	100.157	105.055
0.0243516	2.61799	89.533	94.1813
0.0243516	2.72271	79.2354	83.4324
0.0243516	2.82743	69.4408	72.9772
0.0243516	2.93215	60.1055	63.1159
0.0243516	3.03687	51.4165	53.8999
0.0243516	3.14159	43.5428	45.3455
0.025005	-3.14159	45.8641	47.8057
0.025005	-3.03687	38.5975	40.1175
0.025005	-2.93215	32.1346	33.1849
0.025005	-2.82743	26.4279	27.2705
0.025005	-2.72271	21.685	22.3262
