#x	y	new0_fix	prod
0.443	-1.67552	51.6725	55.0199
0.443	-1.5708	51.8214	55.139
0.443	-1.46608	52.0602	55.3479
0.443	-1.36136	52.4185	55.6738
0.443	-1.25664	53.0314	56.1851
0.443	-1.15192	53.7924	56.9252
0.443	-1.0472	54.8619	57.9981
0.443	-0.942478	56.443	59.5996
0.443	-0.837758	58.6392	61.4999
0.443	-0.733038	61.9145	64.4293
0.443	-0.628319	66.2095	68.4813
0.443	-0.523599	71.5408	73.6172
0.443	-0.418879	78.201	79.986
0.443	-0.314159	86.3037	87.5941
0.443	-0.20944	95.9217	96.5951
0.443	-0.10472	106.7	107.006
0.443	-2.66454e-15	118.939	118.797
0.443	0.10472	132.257	131.685
0.443	0.20944	146.637	145.583
0.443	0.314159	162.068	160.407
0.443	0.418879	178.304	175.68
0.443	0.523599	195.032	191.159
0.443	0.628319	211.887	206.658
0.443	0.733038	228.456	221.802
0.443	0.837758	244.282	236.195
0.443	0.942478	258.844	249.435
0.443	1.0472	271.737	261.046
0.443	1.15192	282.536	270.725
0.443	1.25664	290.871	278.183
0.443	1.36136	296.364	283.178
0.443	1.46608	298.86	285.503
0.443	1.5708	298.313	285.055
0.443	1.67552	294.731	281.938
0.443	1.78024	288.182	276.264
0.443	1.88496	279.012	268.232
0.443	1.98968	267.551	258.91
0.443	2.0944	254.189	246.922
0.443	2.19911	239.321	233.541
0.443	2.30383	223.421	219.15
0.443	2.40855	206.959	204.13
0.443	2.51327	190.502	188.854
0.443	2.61799	174.733	173.664
0.443	2.72271	158.902	158.493
0.443	2.82743	143.354	144.11
0.443	2.93215	129.421	130.659
0.443	3.03687	116.544	118.059
0.443	3.14159	104.804	106.471
0.4515	-3.14159	83.5736	83.4977
0.4515	-3.03687	73.3046	73.6495
0.4515	-2.93215	64.3508	64.9847
0.4515	-2.82743	56.776	57.5102
0.4515	-2.72271	50.2876	51.2965
0.4515	-2.61799	45.032	46.2642
0.4515	-2.51327	40.9195	42.3072
0.4515	-2.40855	37.8114	39.302
0.4515	-2.30383	35.5593	37.1134
0.4515	-2.19911	34.0122	35.6015
0.4515	-2.0944	33.0231	34.628
0.4515	-1.98968	32.4556	34.0637
0.4515	-1.88496	32.1901	33.7942
0.4515	-1.78024	32.1287	33.7122
0.4515	-1.67552	32.2168	33.7026
0.4515	-1.5708	32.3108	33.7831
0.4515	-1.46608	32.4902	33.9568
0.4515	-1.36136	32.783	34.2348
0.4515	-1.25664	33.2517	34.6853
0.4515	-1.15192	33.989	35.3577
0.4515	-1.0472	34.781	36.3547
0.4515	-0.942478	36.3172	37.5483
0.4515	-0.837758	38.5443	39.6596
0.4515	-0.733038	41.6287	42.5786
0.4515	-0.628319	45.7358	46.4574
0.4515	-0.523599	50.9777	51.4081
0.4515	-0.418879	57.4061	57.5542
0.4515	-0.314159	65.098	65.0201
0.4515	-0.20944	74.2425	73.7606
0.4515	-0.10472	84.8109	83.7609
0.4515	-2.66454e-15	96.4636	95.0887
0.4515	0.10472	109.463	107.663
0.4515	0.20944	123.157	121.137
0.4515	0.314159	137.821	135.375
0.4515	0.418879	153.25	150.262
0.4515	0.523599	169.149	165.233
0.4515	0.628319	185.168	180.106
0.4515	0.733038	200.915	194.634
0.4515	0.837758	215.914	208.439
0.4515	0.942478	229.754	221.121
0.4515	1.0472	242.01	232.234
0.4515	1.15192	252.278	241.511
0.4515	1.25664	260.206	248.658
0.4515	1.36136	265.42	253.503
0.4515	1.46608	267.807	255.659
0.4515	1.5708	267.308	255.235
0.4515	1.67552	263.938	252.217
0.4515	1.78024	257.742	246.97
0.4515	1.88496	249.062	239.146
0.4515	1.98968	238.207	229.436
0.4515	2.0944	225.55	218.085
0.4515	2.19911	211.494	205.362
0.4515	2.30383	196.425	191.992
0.4515	2.40855	180.821	177.625
0.4515	2.51327	165.077	163.008
0.4515	2.61799	149.553	148.383
0.4515	2.72271	134.56	133.859
0.4515	2.82743	120.491	119.984
0.4515	2.93215	107.277	106.89
0.4515	3.03687	94.848	94.6028
0.4515	3.14159	83.5736	83.4977
0.46	-3.14159	67.9206	67.3425
0.46	-3.03687	58.0678	57.7569
0.46	-2.93215	49.5546	49.1875
0.46	-2.82743	42.1061	42.1862
0.46	-2.72271	35.8938	36.0648
0.46	-2.61799	30.8837	31.229
0.46	-2.51327	26.9588	27.4253
0.46	-2.40855	23.9868	24.5336
0.46	-2.30383	21.8032	22.371
0.46	-2.19911	20.248	20.8683
0.46	-2.0944	19.2429	19.893
0.46	-1.98968	18.6522	19.3161
0.46	-1.88496	18.3569	19.0252
0.46	-1.78024	18.2601	18.9278
0.46	-1.67552	18.2919	18.8913
0.46	-1.5708	18.3584	18.9482
0.46	-1.46608	18.5929	19.069
0.46	-1.36136	18.7976	19.3549
0.46	-1.25664	19.1717	19.7123
0.46	-1.15192	19.7525	20.2619
0.46	-1.0472	20.6834	21.1571
0.46	-0.942478	22.1227	22.5414
0.46	-0.837758	24.222	24.5572
0.46	-0.733038	27.1403	27.3524
0.46	-0.628319	31.0349	31.0723
0.46	-0.523599	35.9955	35.8075
0.46	-0.418879	42.2185	41.7145
0.46	-0.314159	49.7389	48.8935
0.46	-0.20944	58.4386	57.4009
0.46	-0.10472	68.5569	67.2246
0.46	-2.66454e-15	79.9154	78.1196
0.46	0.10472	92.2727	90.2127
0.46	0.20944	105.634	103.372
0.46	0.314159	119.573	117.178
0.46	0.418879	134.238	131.483
0.46	0.523599	149.35	146.129
0.46	0.628319	164.574	160.484
0.46	0.733038	179.539	174.429
0.46	0.837758	193.806	187.675
0.46	0.942478	206.957	199.854
0.46	1.0472	218.6	210.955
0.46	1.15192	228.355	219.418
0.46	1.25664	235.889	226.225
0.46	1.36136	240.885	231.016
0.46	1.46608	243.157	233.012
0.46	1.5708	242.691	232.793
0.46	1.67552	239.512	229.702
0.46	1.78024	233.694	224.649
0.46	1.88496	225.464	217.265
0.46	1.98968	215.171	207.969
0.46	2.0944	203.168	197.053
0.46	2.19911	189.843	184.737
0.46	2.30383	175.598	171.565
0.46	2.40855	160.829	157.814
0.46	2.51327	145.892	144.088
0.46	2.61799	131.163	129.796
0.46	2.72271	116.936	115.872
0.46	2.82743	103.457	102.512
0.46	2.93215	90.777	89.7093
0.46	3.03687	78.8518	77.8905
0.46	3.14159	67.9206	67.1935
0.4685	-3.14159	57.183	56.642
0.4685	-3.03687	47.8783	47.3336
0.4685	-2.93215	39.5472	39.2385
0.4685	-2.82743	32.392	32.2231
0.4685	-2.72271	26.4705	26.3365
0.4685	-2.61799	21.6918	21.5866
0.4685	-2.51327	17.8567	17.8266
0.4685	-2.40855	14.8927	14.9662
0.4685	-2.30383	12.7339	12.8762
0.4685	-2.19911	11.2371	11.4231
0.4685	-2.0944	10.2633	10.4752
0.4685	-1.98968	9.68336	9.90919
0.4685	-1.88496	9.38357	9.5834
0.4685	-1.78024	9.2143	9.41264
0.4685	-1.67552	9.16153	9.3569
0.4685	-1.5708	9.18875	9.38094
0.4685	-1.46608	9.38282	9.56198
0.4685	-1.36136	9.56454	9.73894
0.4685	-1.25664	9.89272	10.0362
0.4685	-1.15192	10.4148	10.5368
0.4685	-1.0472	11.3054	11.3915
0.4685	-0.942478	12.7018	12.7299
0.4685	-0.837758	14.7554	14.6938
0.4685	-0.733038	17.6248	17.43
0.4685	-0.628319	21.3305	21.0828
0.4685	-0.523599	26.0559	25.7112
0.4685	-0.418879	31.987	31.4026
0.4685	-0.314159	39.2268	38.3201
0.4685	-0.20944	47.7758	46.5177
0.4685	-0.10472	57.4182	56.0104
0.4685	-2.66454e-15	68.3999	66.7686
0.4685	0.10472	80.2855	78.439
0.4685	0.20944	93.1455	91.0936
0.4685	0.314159	106.612	104.621
0.4685	0.418879	120.557	118.469
0.4685	0.523599	134.923	132.888
0.4685	0.628319	149.395	146.711
0.4685	0.733038	163.616	160.105
0.4685	0.837758	177.204	172.822
0.4685	0.942478	189.731	184.509
0.4685	1.0472	200.789	194.83
0.4685	1.15192	210.05	203.307
0.4685	1.25664	217.201	209.867
0.4685	1.36136	221.993	214.429
0.4685	1.46608	224.186	216.41
0.4685	1.5708	223.738	215.968
0.4685	1.67552	220.717	213.428
0.4685	1.78024	215.244	208.383
0.4685	1.88496	207.488	201.293
0.4685	1.98968	197.714	192.364
0.4685	2.0944	186.318	182.56
0.4685	2.19911	173.666	170.277
0.4685	2.30383	160.14	157.566
0.4685	2.40855	146.12	144.366
0.4685	2.51327	131.968	130.586
0.4685	2.61799	118.014	117.014
0.4685	2.72271	104.535	103.621
0.4685	2.82743	91.6126	90.5047
0.4685	2.93215	79.1958	78.1153
0.4685	3.03687	67.7988	66.791
0.4685	3.14159	57.183	56.5836
0.477	-3.14159	50.646	50.2367
0.477	-3.03687	41.5731	41.1318
0.477	-2.93215	33.5126	33.4363
0.477	-2.82743	26.6871	26.2804
0.477	-2.72271	21.0142	20.6004
0.477	-2.61799	16.2481	15.996
0.477	-2.51327	12.5087	12.3766
0.477	-2.40855	9.67061	9.61551
0.477	-2.30383	7.59997	7.596
0.477	-2.19911	6.16061	6.18935
0.477	-2.0944	5.17165	5.20065
0.477	-1.98968	4.56175	4.60253
0.477	-1.88496	4.21387	4.25847
0.477	-1.78024	4.04043	4.08617
0.477	-1.67552	3.97868	4.02441
0.477	-1.5708	4.06152	4.03936
0.477	-1.46608	4.13468	4.12667
0.477	-1.36136	4.24779	4.27588
0.477	-1.25664	4.50438	4.52545
0.477	-1.15192	5.00308	5.01103
0.477	-1.0472	5.85543	5.83964
0.477	-0.942478	7.1925	7.13628
0.477	-0.837758	9.15891	9.03771
0.477	-0.733038	11.8574	11.6491
0.477	-0.628319	15.4714	15.1253
0.477	-0.523599	20.1616	19.6208
0.477	-0.418879	25.8635	25.2469
0.477	-0.314159	32.7819	32.0896
0.477	-0.20944	41.0176	40.0089
0.477	-0.10472	50.4442	49.1719
0.477	-2.66454e-15	60.8868	59.5397
0.477	0.10472	72.551	71.0579
0.477	0.20944	84.8356	83.3535
0.477	0.314159	97.9906	96.3515
0.477	0.418879	111.298	109.952
0.477	0.523599	124.965	123.598
0.477	0.628319	138.782	137.487
0.477	0.733038	152.267	150.661
0.477	0.837758	165.135	162.655
0.477	0.942478	177.01	174.074
0.477	1.0472	187.528	184.484
0.477	1.15192	196.345	192.061
0.477	1.25664	203.167	198.4
0.477	1.36136	207.729	202.545
0.477	1.46608	209.81	204.898
0.477	1.5708	209.432	204.323
0.477	1.67552	206.621	201.829
0.477	1.78024	201.424	196.96
0.477	1.88496	194.047	190.132
0.477	1.98968	184.818	181.905
0.477	2.0944	174.054	171.767
0.477	2.19911	162.069	160.489
0.477	2.30383	149.204	148.226
0.477	2.40855	135.881	135.199
0.477	2.51327	122.436	121.941
0.477	2.61799	109.175	108.75
0.477	2.72271	96.3621	95.5275
0.477	2.82743	83.7798	82.9174
0.477	2.93215	71.983	71.0906
0.477	3.03687	60.7653	59.9626
0.477	3.14159	50.646	49.8537
0.4855	-3.14159	46.9416	46.7397
0.4855	-3.03687	38.0574	38.0407
0.4855	-2.93215	30.3704	30.2583
0.4855	-2.82743	23.8034	23.6103
0.4855	-2.72271	18.1539	17.8862
0.4855	-2.61799	13.581	13.5644
0.4855	-2.51327	9.97634	9.89201
0.4855	-2.40855	7.22204	7.22288
0.4855	-2.30383	5.19102	5.24573
0.4855	-2.19911	3.75495	3.81094
0.4855	-2.0944	2.79743	2.84153
0.4855	-1.98968	2.20434	2.20454
0.4855	-1.88496	1.86411	1.86837
0.4855	-1.78024	1.69228	1.6981
0.4855	-1.67552	1.62912	1.63565
0.4855	-1.5708	1.61708	1.61965
0.4855	-1.46608	1.62605	1.62783
0.4855	-1.36136	1.73007	1.73041
0.4855	-1.25664	1.98479	1.98188
0.4855	-1.15192	2.4738	2.46367
0.4855	-1.0472	3.30332	3.27887
0.4855	-0.942478	4.56245	4.51758
0.4855	-0.837758	6.3932	6.30872
0.4855	-0.733038	8.97336	8.82573
0.4855	-0.628319	12.447	12.2031
0.4855	-0.523599	16.9503	16.5654
0.4855	-0.418879	22.6039	22.0196
0.4855	-0.314159	29.3714	28.648
0.4855	-0.20944	37.2788	36.5019
0.4855	-0.10472	46.432	45.512
0.4855	-2.66454e-15	56.5909	55.5346
0.4855	0.10472	67.6731	66.6655
0.4855	0.20944	79.6557	78.76
0.4855	0.314159	92.14	91.419
0.4855	0.418879	105.113	104.883
0.4855	0.523599	118.067	117.952
0.4855	0.628319	131.109	131.31
0.4855	0.733038	143.918	143.835
0.4855	0.837758	156.151	156.248
0.4855	0.942478	167.453	167.139
0.4855	1.0472	177.476	176.563
0.4855	1.15192	185.876	184.561
0.4855	1.25664	192.309	190.551
0.4855	1.36136	196.623	194.903
0.4855	1.46608	198.672	196.322
0.4855	1.5708	198.388	196.379
0.4855	1.67552	195.671	193.53
0.4855	1.78024	190.756	188.931
0.4855	1.88496	183.829	182.69
0.4855	1.98968	175.126	174.245
0.4855	2.0944	164.866	164.445
0.4855	2.19911	153.484	153.722
0.4855	2.30383	141.32	141.999
0.4855	2.40855	128.713	129.924
0.4855	2.51327	115.984	117.135
0.4855	2.61799	103.398	103.923
0.4855	2.72271	90.9086	91.3292
0.4855	2.82743	78.8393	78.6657
0.4855	2.93215	67.3662	67.1984
0.4855	3.03687	56.6378	56.5769
0.4855	3.14159	46.9416	46.4142
0.494	-3.14159	44.7179	44.7241
0.494	-3.03687	36.2305	36.1258
0.494	-2.93215	28.7916	28.5984
0.494	-2.82743	22.2742	22.1837
0.494	-2.72271	16.8679	16.8383
0.494	-2.61799	12.4902	12.4932
0.494	-2.51327	9.04021	9.021
0.494	-2.40855	6.3725	6.316
0.494	-2.30383	4.34501	4.31902
0.494	-2.19911	2.91449	2.90668
0.494	-2.0944	1.95572	1.95796
0.494	-1.98968	1.35167	1.36013
0.494	-1.88496	0.998128	1.01432
0.494	-1.78024	0.814619	0.811139
0.494	-1.67552	0.709566	0.706068
0.494	-1.5708	0.654873	0.651359
0.494	-1.46608	0.664069	0.660388
0.494	-1.36136	0.768561	0.762838
0.494	-1.25664	1.02474	1.01427
0.494	-1.15192	1.51491	1.49314
0.494	-1.0472	2.3451	2.30977
0.494	-0.942478	3.56495	3.49915
0.494	-0.837758	5.40156	5.28419
0.494	-0.733038	7.96121	7.79174
0.494	-0.628319	11.3165	11.161
0.494	-0.523599	15.6432	15.4311
0.494	-0.418879	21.049	20.7397
0.494	-0.314159	27.651	27.1696
0.494	-0.20944	35.3134	34.8005
0.494	-0.10472	43.9952	43.5975
0.494	-2.66454e-15	53.8925	53.4629
0.494	0.10472	64.5982	64.2271
0.494	0.20944	76.1832	75.9526
0.494	0.314159	88.3161	88.3682
0.494	0.418879	100.824	101.069
0.494	0.523599	113.386	114.059
0.494	0.628319	125.781	127.054
0.494	0.733038	137.946	139.392
0.494	0.837758	149.556	151.108
0.494	0.942478	160.273	161.878
0.494	1.0472	169.769	171.181
0.494	1.15192	177.736	178.911
0.494	1.25664	183.91	184.826
0.494	1.36136	188.069	188.767
0.494	1.46608	189.971	190.264
0.494	1.5708	189.661	189.994
0.494	1.67552	187.161	187.663
0.494	1.78024	182.553	183.116
0.494	1.88496	175.928	176.803
0.494	1.98968	167.633	168.926
0.494	2.0944	157.949	159.999
0.494	2.19911	147.191	149.259
0.494	2.30383	135.626	137.682
0.494	2.40855	123.612	125.588
0.494	2.51327	111.483	113.064
0.494	2.61799	99.414	100.456
0.494	2.72271	87.3184	88.1644
0.494	2.82743	75.7858	76.1905
0.494	2.93215	64.5894	64.8138
0.494	3.03687	54.3419	54.3365
0.494	3.14159	44.7179	44.7252
0.5025	-3.14159	43.5315	43.6499
0.5025	-3.03687	35.3227	35.2714
0.5025	-2.93215	27.9484	27.9788
0.5025	-2.82743	21.6925	21.7537
0.5025	-2.72271	16.4997	16.4193
0.5025	-2.61799	12.1905	12.0811
0.5025	-2.51327	8.71739	8.6528
0.5025	-2.40855	6.06315	6.026
0.5025	-2.30383	4.10627	4.08545
0.5025	-2.19911	2.72398	2.71272
0.5025	-2.0944	1.79719	1.79141
0.5025	-1.98968	1.19538	1.18723
0.5025	-1.88496	0.805234	0.800941
0.5025	-1.78024	0.577809	0.576061
0.5025	-1.67552	0.458658	0.458377
0.5025	-1.5708	0.419057	0.41969
0.5025	-1.46608	0.457092	0.447554
0.5025	-1.36136	0.563269	0.560657
0.5025	-1.25664	0.800761	0.805656
0.5025	-1.15192	1.2444	1.24165
0.5025	-1.0472	2.03091	2.01705
0.5025	-0.942478	3.27976	3.22529
0.5025	-0.837758	5.05937	4.99183
0.5025	-0.733038	7.54641	7.45407
0.5025	-0.628319	10.8847	10.7225
0.5025	-0.523599	15.1829	14.9544
0.5025	-0.418879	20.3968	20.2529
0.5025	-0.314159	26.6682	26.5277
0.5025	-0.20944	34.1443	33.8717
0.5025	-0.10472	42.6752	42.3846
0.5025	-2.66454e-15	52.1677	52.0386
0.5025	0.10472	62.76	62.7102
0.5025	0.20944	73.8555	73.9749
0.5025	0.314159	85.6977	86.0495
0.5025	0.418879	97.6777	98.6645
0.5025	0.523599	109.945	111.222
0.5025	0.628319	121.818	123.764
0.5025	0.733038	133.412	136.005
0.5025	0.837758	144.486	147.307
0.5025	0.942478	154.721	157.67
0.5025	1.0472	163.763	166.802
0.5025	1.15192	171.316	174.394
0.5025	1.25664	177.158	180.252
0.5025	1.36136	181.09	183.971
0.5025	1.46608	182.981	185.722
0.5025	1.5708	182.686	185.408
0.5025	1.67552	180.27	183.009
0.5025	1.78024	175.869	178.966
0.5025	1.88496	169.649	172.613
0.5025	1.98968	161.759	164.79
0.5025	2.0944	152.513	155.804
0.5025	2.19911	142.244	145.279
0.5025	2.30383	131.263	134.382
0.5025	2.40855	119.874	122.459
0.5025	2.51327	108.35	110.22
0.5025	2.61799	96.4324	98.0367
0.5025	2.72271	84.879	85.9527
0.5025	2.82743	73.4775	74.2618
0.5025	2.93215	62.7973	63.2905
0.5025	3.03687	52.7235	53.082
0.5025	3.14159	43.5315	43.6499
0.511	-3.14159	42.7251	42.9311
0.511	-3.03687	34.5585	34.7888
0.511	-2.93215	27.4743	27.6109
0.511	-2.82743	21.4557	21.3728
0.511	-2.72271	16.2126	16.1535
0.511	-2.61799	11.9518	11.9397
0.511	-2.51327	8.58641	8.58617
0.511	-2.40855	6.00814	6.01113
0.511	-2.30383	4.10169	4.10416
0.511	-2.19911	2.73786	2.73351
0.511	-2.0944	1.78757	1.78462
0.511	-1.98968	1.16474	1.1638
0.511	-1.88496	0.777566	0.778767
0.511	-1.78024	0.552572	0.555991
0.511	-1.67552	0.437972	0.442504
0.511	-1.5708	0.406222	0.411409
0.511	-1.46608	0.452076	0.451494
0.511	-1.36136	0.532182	0.544026
0.511	-1.25664	0.756574	0.766706
0.511	-1.15192	1.21768	1.22132
0.511	-1.0472	2.01284	2.03933
0.511	-0.942478	3.23947	3.24244
0.511	-0.837758	4.95811	4.95093
0.511	-0.733038	7.37323	7.34741
0.511	-0.628319	10.6275	10.5643
0.511	-0.523599	14.838	14.7163
0.511	-0.418879	20.0704	19.8891
0.511	-0.314159	26.1741	26.0887
0.511	-0.20944	33.3868	33.4384
0.511	-0.10472	41.7743	41.7259
0.511	-2.66454e-15	51.0729	51.1148
0.511	0.10472	61.2393	61.5501
0.511	0.20944	72.1708	72.7423
0.511	0.314159	83.518	84.4489
0.511	0.418879	95.3435	96.6702
0.511	0.523599	107.07	109.165
0.511	0.628319	118.784	121.303
0.511	0.733038	129.842	133.133
0.511	0.837758	140.396	144.356
0.511	0.942478	150.144	154.41
0.511	1.0472	158.787	163.225
0.511	1.15192	166.005	170.593
0.511	1.25664	171.55	176.26
0.511	1.36136	175.273	180.001
0.511	1.46608	177.05	181.81
0.511	1.5708	176.825	181.591
0.511	1.67552	174.503	179.204
0.511	1.78024	170.283	174.95
0.511	1.88496	164.331	168.908
0.511	1.98968	156.861	161.489
0.511	2.0944	148.049	152.575
0.511	2.19911	138.238	142.451
0.511	2.30383	127.747	131.595
0.511	2.40855	116.866	119.984
0.511	2.51327	105.576	108.138
0.511	2.61799	94.1649	96.1332
0.511	2.72271	82.8016	84.2874
0.511	2.82743	71.8129	72.9568
0.511	2.93215	61.3681	62.1869
0.511	3.03687	51.5509	52.0846
0.511	3.14159	42.7251	42.9405
0.5195	-3.14159	41.8576	42.4932
0.5195	-3.03687	33.9715	34.3667
0.5195	-2.93215	27.1274	27.1857
0.5195	-2.82743	21.0059	21.1268
0.5195	-2.72271	15.9101	16.0272
0.5195	-2.61799	11.7662	11.8659
0.5195	-2.51327	8.48302	8.56014
0.5195	-2.40855	5.95763	5.98415
0.5195	-2.30383	4.04611	4.02515
0.5195	-2.19911	2.64342	2.63549
0.5195	-2.0944	1.69039	1.68664
0.5195	-1.98968	1.0468	1.04025
0.5195	-1.88496	0.632043	0.628841
0.5195	-1.78024	0.386931	0.386063
0.5195	-1.67552	0.259451	0.260016
0.5195	-1.5708	0.222243	0.223441
0.5195	-1.46608	0.2739	0.26408
0.5195	-1.36136	0.402839	0.402374
0.5195	-1.25664	0.656641	0.656936
0.5195	-1.15192	1.13599	1.13331
0.5195	-1.0472	1.96869	1.94792
0.5195	-0.942478	3.24276	3.18956
0.5195	-0.837758	4.96415	4.997
0.5195	-0.733038	7.34414	7.37607
0.5195	-0.628319	10.5293	10.5549
0.5195	-0.523599	14.6352	14.6427
0.5195	-0.418879	19.7333	19.7275
0.5195	-0.314159	25.874	25.8014
0.5195	-0.20944	32.9315	32.9932
0.5195	-0.10472	41.0369	41.3115
0.5195	-2.66454e-15	50.2503	50.5306
0.5195	0.10472	60.1218	60.6793
0.5195	0.20944	70.7761	71.6162
0.5195	0.314159	81.8633	83.2814
0.5195	0.418879	93.3153	95.1516
0.5195	0.523599	104.791	107.278
0.5195	0.628319	116.095	119.375
0.5195	0.733038	126.937	130.839
0.5195	0.837758	137.024	141.709
0.5195	0.942478	146.335	151.686
0.5195	1.0472	154.585	160.311
0.5195	1.15192	161.467	167.436
0.5195	1.25664	166.749	172.949
0.5195	1.36136	170.29	176.541
0.5195	1.46608	171.973	178.175
0.5195	1.5708	171.745	177.879
0.5195	1.67552	169.52	175.798
0.5195	1.78024	165.478	171.634
0.5195	1.88496	159.783	165.807
0.5195	1.98968	152.639	158.692
0.5195	2.0944	144.226	149.945
0.5195	2.19911	134.841	139.835
0.5195	2.30383	124.806	129.232
0.5195	2.40855	114.249	117.846
0.5195	2.51327	103.221	106.32
0.5195	2.61799	92.1625	94.5343
0.5195	2.72271	81.0479	83.0331
0.5195	2.82743	70.4379	71.8969
0.5195	2.93215	60.121	61.2385
0.5195	3.03687	50.6724	51.405
0.5195	3.14159	41.8576	42.4723
0.528	-3.14159	41.3274	42.0697
