
# Surface 0 of 1 surfaces

# Curve title: "file u (getx($1)):(gety($2)):(sqrt(column(c)))"

# Contour 0, label:        3
 0.0875002 -0.984688  1.645 
 0.0900002 -1.02548  1.645 
 0.0905209 -1.0472  1.645 
 0.092107 -1.15192  1.645 
 0.0925002 -1.20171  1.645 
 0.0927958 -1.25664  1.645 
 0.0931106 -1.36136  1.645 
 0.0932773 -1.46608  1.645 
 0.0933266 -1.5708  1.645 
 0.0932677 -1.67551  1.645 
 0.0931087 -1.78023  1.645 
 0.0928101 -1.88495  1.645 


# Contour 4, label:        1
 0.0902194 -1.67551  1 
 0.0900002 -1.74654  1 
 0.0898264 -1.78023  1 
 0.0888044 -1.88495  1 
 0.0875002 -1.9519  1 
 0.0862018 -1.98967  1 
 0.0850002 -2.01361  1 
 0.0844345 -1.98967  1 
 0.0828423 -1.88495  1 
 0.0825002 -1.83765  1 
 0.0822759 -1.78023  1 
 0.0820082 -1.67551  1 
 0.0819242 -1.5708  1 
 0.0819803 -1.46608  1 
 0.0822537 -1.36136  1 
 0.0825002 -1.31555  1 
 0.0831342 -1.25664  1 
 0.0850002 -1.16079  1 
 0.0875002 -1.19983  1 
 0.0887632 -1.25664  1 
 0.0900002 -1.36085  1 
 0.0900031 -1.36136  1 
 0.0902925 -1.46608  1 
 0.0903485 -1.5708  1 
 0.0902194 -1.67551  1 

