#x	y	new0_fix	prod
1.15192	0.0024865	153.939	163.531
1.15192	0.002494	153.937	162.805
1.15192	0.0025015	154.41	162.794
1.15192	0.002509	155.223	163.155
1.15192	0.0025165	156.528	163.895
1.15192	0.002524	158.358	165.195
1.15192	0.0025315	160.599	167.046
1.15192	0.002539	163.472	168.939
1.15192	0.0025465	166.923	171.111
1.15192	0.002554	170.975	174.295
1.25664	0.002464	161.728	172.174
1.25664	0.0024715	160.213	170.581
1.25664	0.002479	159.186	169.337
1.25664	0.0024865	158.622	168.883
1.25664	0.002494	158.531	167.963
1.25664	0.0025015	158.921	167.871
1.25664	0.002509	159.674	168.103
1.25664	0.0025165	160.89	168.824
1.25664	0.002524	162.562	170.026
1.25664	0.0025315	164.785	171.697
1.25664	0.002539	167.561	173.805
1.25664	0.0025465	170.911	175.725
1.25664	0.002554	174.859	178.82
1.36136	0.002464	165.136	176.011
1.36136	0.0024715	163.556	174.316
1.36136	0.002479	162.431	173.087
1.36136	0.0024865	161.769	172.23
1.36136	0.002494	161.578	171.596
1.36136	0.0025015	161.868	171.289
1.36136	0.002509	162.563	171.499
1.36136	0.0025165	163.684	172.148
1.36136	0.002524	165.528	173.164
1.36136	0.0025315	167.392	174.755
1.36136	0.002539	170.064	177.021
1.36136	0.0025465	173.307	179.039
1.36136	0.002554	177.142	181.645
1.46608	0.002464	166.958	178.074
1.46608	0.0024715	165.275	176.272
1.46608	0.002479	164.047	175.246
1.46608	0.0024865	163.28	174.138
1.46608	0.002494	162.982	173.207
1.46608	0.0025015	163.165	173.53
1.46608	0.002509	163.792	172.989
1.46608	0.0025165	164.815	173.556
1.46608	0.002524	166.319	174.51
1.46608	0.0025315	168.408	176.034
1.46608	0.002539	170.894	178.124
1.46608	0.0025465	173.992	180.589
1.46608	0.002554	177.689	182.681
1.5708	0.002464	167.111	178.307
1.5708	0.0024715	165.321	176.398
1.5708	0.002479	163.985	174.979
1.5708	0.0024865	163.11	173.847
1.5708	0.002494	162.702	173.115
1.5708	0.0025015	162.772	173.242
1.5708	0.002509	163.322	172.657
1.5708	0.0025165	164.248	173.116
1.5708	0.002524	165.673	174.027
1.5708	0.0025315	167.612	175.45
1.5708	0.002539	170.141	177.419
1.5708	0.0025465	172.648	179.765
1.5708	0.002554	176.598	181.895
1.67552	0.002464	165.603	176.718
1.67552	0.0024715	163.706	174.702
1.67552	0.002479	162.261	173.176
1.67552	0.0024865	161.276	171.876
1.67552	0.002494	160.757	171.611
1.67552	0.0025015	160.714	171.383
1.67552	0.002509	161.156	170.526
1.67552	0.0025165	162.006	170.94
1.67552	0.002524	163.332	171.815
1.67552	0.0025315	165.167	173.063
1.67552	0.002539	167.548	174.925
1.67552	0.0025465	170.469	177.192
1.67552	0.002554	173.838	180.096
1.78024	0.002464	162.501	173.371
1.78024	0.0024715	160.498	171.253
1.78024	0.002479	158.947	169.623
1.78024	0.0024865	157.854	168.204
1.78024	0.002494	157.225	167.857
1.78024	0.0025015	157.07	167.528
1.78024	0.002509	157.398	166.654
1.78024	0.0025165	158.171	166.952
1.78024	0.002524	159.402	167.678
1.78024	0.0025315	161.146	168.952
1.78024	0.002539	163.366	170.719
1.78024	0.0025465	166.164	173.05
1.78024	0.002554	169.538	175.739
1.88496	0.002464	157.928	168.388
1.88496	0.0024715	155.824	166.173
1.88496	0.002479	154.17	164.445
1.88496	0.0024865	152.972	163.173
1.88496	0.002494	152.237	162.368
1.88496	0.0025015	151.973	161.336
1.88496	0.002509	152.19	161.51
1.88496	0.0025165	152.879	161.375
1.88496	0.002524	154.023	162.14
1.88496	0.0025315	155.674	163.577
1.88496	0.002539	157.813	164.933
1.88496	0.0025465	160.506	167.054
1.88496	0.002554	163.956	169.88
1.98968	0.002464	152.052	161.937
1.98968	0.0024715	149.852	159.561
1.98968	0.002479	148.101	157.664
1.98968	0.0024865	146.804	156.259
1.98968	0.002494	145.969	155.327
1.98968	0.0025015	145.603	154.538
1.98968	0.002509	145.713	155.032
1.98968	0.0025165	146.309	154.357
1.98968	0.002524	147.375	155.047
1.98968	0.0025315	148.941	156.105
1.98968	0.002539	151.032	157.744
1.98968	0.0025465	153.605	159.819
1.98968	0.002554	156.773	162.339
2.0944	0.002464	144.841	154.007
2.0944	0.0024715	142.718	151.543
2.0944	0.002479	140.946	149.343
2.0944	0.0024865	139.558	148.055
2.0944	0.002494	138.629	146.971
2.0944	0.0025015	138.167	146.498
2.0944	0.002509	138.18	146.261
2.0944	0.0025165	138.677	146.274
2.0944	0.002524	139.672	146.756
2.0944	0.0025315	141.164	147.695
2.0944	0.002539	143.097	149.182
2.0944	0.0025465	145.497	151.162
2.0944	0.002554	148.465	153.679
2.19911	0.002464	136.654	145.015
2.19911	0.0024715	134.451	142.451
2.19911	0.002479	132.699	140.217
2.19911	0.0024865	131.404	138.792
2.19911	0.002494	130.451	137.757
2.19911	0.0025015	129.872	136.856
2.19911	0.002509	129.724	136.819
2.19911	0.0025165	130.057	136.784
2.19911	0.002524	130.885	137.275
2.19911	0.0025315	132.208	138.258
2.19911	0.002539	134.041	139.559
2.19911	0.0025465	136.409	141.505
2.19911	0.002554	139.266	143.947
2.30383	0.002464	127.816	135.186
2.30383	0.0024715	125.54	132.603
2.30383	0.002479	123.661	130.322
2.30383	0.0024865	122.223	128.853
2.30383	0.002494	121.245	127.658
2.30383	0.0025015	120.58	126.844
2.30383	0.002509	120.35	126.348
2.30383	0.0025165	120.598	126.584
2.30383	0.002524	121.357	126.88
2.30383	0.0025315	122.625	127.855
