#x	y	12_	12a	12b
1.15192	0.0025465	166.935	166.783	167.092
1.15192	0.002554	170.984	170.809	170.89
1.25664	0.002464	161.703	161.674	161.738
1.25664	0.0024715	160.216	160.205	160.23
1.25664	0.002479	159.186	159.184	159.189
1.25664	0.0024865	158.622	158.621	158.622
1.25664	0.002494	158.531	158.526	158.537
1.25664	0.0025015	158.922	158.907	158.943
1.25664	0.002509	159.679	159.654	159.71
1.25664	0.0025165	160.898	160.858	160.948
1.25664	0.002524	162.633	162.58	162.702
1.25664	0.0025315	164.917	164.711	164.925
1.25664	0.002539	167.587	167.468	167.873
1.25664	0.0025465	170.942	170.765	171.122
1.25664	0.002554	173.975	174.726	175.104
1.36136	0.002464	165.122	165.089	165.165
1.36136	0.0024715	163.541	163.526	163.56
1.36136	0.002479	162.416	162.412	162.422
1.36136	0.0024865	161.757	161.756	161.757
1.36136	0.002494	161.569	161.566	161.574
1.36136	0.0025015	161.866	161.853	161.883
1.36136	0.002509	162.559	162.538	162.586
1.36136	0.0025165	163.681	163.645	163.727
1.36136	0.002524	165.317	165.2	165.381
1.36136	0.0025315	167.5	167.304	167.504
1.36136	0.002539	170.072	169.959	170.344
1.36136	0.0025465	173.323	173.186	173.493
1.36136	0.002554	177.164	177.008	177.276
1.46608	0.002464	166.89	166.849	166.944
1.46608	0.0024715	165.206	165.186	165.235
1.46608	0.002479	163.98	163.972	163.992
1.46608	0.0024865	163.253	163.216	163.258
1.46608	0.002494	163.334	162.925	162.934
1.46608	0.0025015	163.121	163.109	163.136
1.46608	0.002509	163.745	163.726	163.77
1.46608	0.0025165	164.767	164.733	164.808
1.46608	0.002524	166.299	166.252	166.358
1.46608	0.0025315	168.374	168.176	168.378
1.46608	0.002539	170.845	170.737	171.056
1.46608	0.0025465	173.986	173.855	174.147
1.46608	0.002554	177.661	177.525	177.828
1.5708	0.002464	166.948	166.896	167.019
1.5708	0.0024715	165.16	165.131	165.201
1.5708	0.002479	163.827	163.813	163.877
1.5708	0.0024865	162.958	162.951	162.969
1.5708	0.002494	162.592	162.554	162.57
1.5708	0.0025015	162.644	162.632	162.66
1.5708	0.002509	163.193	163.174	163.218
1.5708	0.0025165	164.112	164.08	164.153
1.5708	0.002524	165.538	165.493	165.596
1.5708	0.0025315	167.394	167.328	167.574
1.5708	0.002539	169.871	169.768	170.119
1.5708	0.0025465	172.306	172.773	173.055
1.5708	0.002554	176.474	176.344	176.635
1.67552	0.002464	165.301	165.237	165.393
1.67552	0.0024715	163.406	163.366	163.465
1.67552	0.002479	161.966	161.943	162.001
1.67552	0.0024865	160.988	160.975	161.01
1.67552	0.002494	160.48	160.47	160.498
1.67552	0.0025015	160.453	160.439	160.474
1.67552	0.002509	160.916	160.893	160.948
1.67552	0.0025165	161.738	162.015	161.781
1.67552	0.002524	163.059	162.96	163.118
1.67552	0.0025315	164.812	164.862	164.991
1.67552	0.002539	167.18	166.609	167.419
1.67552	0.0025465	170.096	169.972	170.248
1.67552	0.002554	173.599	173.454	173.778
1.78024	0.002464	162.017	161.936	162.134
1.78024	0.0024715	160.016	159.962	160.097
1.78024	0.002479	158.469	158.435	158.523
1.78024	0.0024865	157.382	157.36	157.419
1.78024	0.002494	156.765	156.771	156.794
1.78024	0.0025015	156.626	156.607	156.656
1.78024	0.002509	156.977	156.951	157.014
1.78024	0.0025165	157.725	157.69	157.774
1.78024	0.002524	158.945	158.897	159.009
1.78024	0.0025315	160.695	160.617	160.771
1.78024	0.002539	162.859	162.758	163.092
1.78024	0.0025465	165.665	165.543	165.818
1.78024	0.002554	169.055	168.911	169.233
1.88496	0.002464	157.218	157.118	157.365
1.88496	0.0024715	155.113	155.043	155.22
1.88496	0.002479	153.462	153.414	153.539
1.88496	0.0024865	152.27	152.236	152.327
1.88496	0.002494	151.546	151.519	151.591
1.88496	0.0025015	151.299	151.273	151.341
1.88496	0.002509	151.539	151.508	151.586
1.88496	0.0025165	152.211	152.172	152.269
1.88496	0.002524	153.335	153.283	153.407
1.88496	0.0025315	154.896	154.924	155.068
1.88496	0.002539	157.053	156.95	157.283
1.88496	0.0025465	159.753	158.956	159.598
1.88496	0.002554	163.034	162.89	163.215
1.98968	0.002464	151.074	150.952	151.256
1.98968	0.0024715	148.871	148.782	149.01
1.98968	0.002479	147.121	147.056	147.226
1.98968	0.0024865	145.829	145.781	145.909
1.98968	0.002494	145.003	144.981	145.068
1.98968	0.0025015	144.652	144.616	144.711
1.98968	0.002509	144.786	144.748	144.847
1.98968	0.0025165	145.38	145.334	145.45
1.98968	0.002524	146.414	146.357	146.497
1.98968	0.0025315	147.969	147.903	148.045
1.98968	0.002539	149.924	149.843	150.181
1.98968	0.0025465	152.065	152.391	152.714
1.98968	0.002554	154.978	155.583	155.917
2.0944	0.002464	143.576	143.454	143.763
2.0944	0.0024715	141.445	141.353	141.591
2.0944	0.002479	139.659	139.575	139.795
2.0944	0.0024865	138.273	138.208	138.381
2.0944	0.002494	137.351	137.299	137.441
2.0944	0.0025015	136.921	136.855	136.983
2.0944	0.002509	136.937	136.889	137.016
2.0944	0.0025165	137.451	137.396	137.535
2.0944	0.002524	138.397	138.339	138.499
2.0944	0.0025315	139.874	139.8	139.983
2.0944	0.002539	141.894	141.662	142.008
2.0944	0.0025465	144.284	144.153	144.457
2.0944	0.002554	147.333	147.178	147.515
2.19911	0.002464	135.059	134.912	135.286
2.19911	0.0024715	132.843	132.729	133.025
2.19911	0.002479	131.083	130.993	131.23
2.19911	0.0024865	129.785	129.713	129.908
2.19911	0.002494	128.832	128.764	128.949
2.19911	0.0025015	128.293	128.233	128.397
2.19911	0.002509	128.235	128.176	128.334
2.19911	0.0025165	128.667	128.603	128.769
2.19911	0.002524	129.547	129.475	129.645
2.19911	0.0025315	130.837	130.762	130.947
2.19911	0.002539	132.666	132.466	132.784
2.19911	0.0025465	134.897	134.771	135.188
2.19911	0.002554	137.789	137.643	137.981
2.30383	0.002464	125.873	125.699	126.144
2.30383	0.0024715	123.581	123.443	123.803
2.30383	0.002479	121.743	121.632	121.926
2.30383	0.0024865	120.366	120.275	120.52
2.30383	0.002494	119.456	119.379	119.591
2.30383	0.0025015	118.91	118.843	119.023
2.30383	0.002509	118.695	118.633	118.8
2.30383	0.0025165	118.969	118.905	119.073
2.30383	0.002524	119.694	119.621	119.809
2.30383	0.0025315	120.918	120.856	121.045
2.30383	0.002539	122.676	122.262	122.811
2.30383	0.0025465	124.843	124.711	125.138
2.30383	0.002554	127.659	127.507	127.863
2.40855	0.002464	116.202	116.008	116.499
2.40855	0.0024715	113.779	113.624	114.024
2.40855	0.002479	111.807	111.683	112.009
2.40855	0.0024865	110.291	110.19	110.461
2.40855	0.002494	109.241	109.154	109.387
2.40855	0.0025015	108.663	108.585	108.797
2.40855	0.002509	108.569	108.491	108.697
2.40855	0.0025165	108.809	108.734	108.934
2.40855	0.002524	109.483	109.399	109.615
2.40855	0.0025315	110.651	110.558	110.795
2.40855	0.002539	112.347	112.247	112.5
2.40855	0.0025465	114.14	114.266	114.659
2.40855	0.002554	116.996	116.887	117.195
2.51327	0.002464	106.002	105.78	106.343
2.51327	0.0024715	103.521	103.341	103.805
2.51327	0.002479	101.488	101.342	101.726
2.51327	0.0024865	99.9105	99.7901	100.112
2.51327	0.002494	98.7949	98.6918	98.9704
2.51327	0.0025015	98.1504	98.0571	98.3091
2.51327	0.002509	97.9861	97.8959	98.1367
2.51327	0.0025165	98.3154	98.223	98.4652
2.51327	0.002524	98.9406	98.8582	99.0732
2.51327	0.0025315	99.9366	99.8665	100.102
2.51327	0.002539	101.494	101.32	101.648
2.51327	0.0025465	103.249	103.333	103.739
2.51327	0.002554	106.052	105.898	106.227
2.61799	0.002464	95.7973	95.5706	96.1512
2.61799	0.0024715	93.3498	93.148	93.6552
2.61799	0.002479	91.1985	91.0402	91.4536
2.61799	0.0024865	89.4984	89.3685	89.7135
2.61799	0.002494	88.2566	88.1471	88.4418
2.61799	0.0025015	87.4815	87.3846	87.6464
2.61799	0.002509	87.183	87.0919	87.3367
2.61799	0.0025165	87.3726	87.2809	87.5224
2.61799	0.002524	88.0191	87.9207	88.1768
2.61799	0.0025315	89.0572	88.9487	89.2259
2.61799	0.002539	90.6231	90.5078	90.7997
2.61799	0.0025465	92.6022	92.4472	92.9313
2.61799	0.002554	95.1676	95.0206	95.372
2.72271	0.002464	85.4102	85.1672	85.7849
2.72271	0.0024715	82.8861	82.6876	83.2008
2.72271	0.002479	80.8098	80.6383	81.0753
2.72271	0.0024865	79.0714	78.9235	79.3155
2.72271	0.002494	77.7817	77.6566	77.9927
2.72271	0.0025015	76.9562	76.8459	77.1439
2.72271	0.002509	76.6051	76.5022	76.7787
2.72271	0.0025165	76.7383	76.637	76.9061
2.72271	0.002524	77.3439	77.237	77.5165
2.72271	0.0025315	78.3294	78.224	78.4936
2.72271	0.002539	79.748	79.6342	79.9222
2.72271	0.0025465	81.6016	81.4534	81.8786
2.72271	0.002554	84.0521	83.8851	84.285
2.82743	0.002464	75.2556	74.9897	75.6651
2.82743	0.0024715	72.6973	72.4785	73.0436
2.82743	0.002479	70.5845	70.4038	70.8782
2.82743	0.0024865	68.9233	68.772	69.1753
2.82743	0.002494	67.721	67.5907	67.9417
2.82743	0.0025015	66.8118	66.7004	67.0007
2.82743	0.002509	66.3399	66.2385	66.5117
2.82743	0.0025165	66.3486	66.2507	66.512
2.82743	0.002524	66.8302	66.7278	66.9963
2.82743	0.0025315	67.7122	67.6003	67.8882
2.82743	0.002539	69.1061	68.9855	69.2922
2.82743	0.0025465	70.7339	70.7854	71.2203
2.82743	0.002554	73.3601	73.1885	73.6023
2.93215	0.002464	65.7326	65.4511	66.1645
2.93215	0.0024715	63.0909	62.8633	63.4463
2.93215	0.002479	60.8811	60.6946	61.1807
2.93215	0.0024865	59.1194	58.965	59.3739
2.93215	0.002494	57.8127	57.6819	58.0328
2.93215	0.0025015	56.9696	56.8542	57.1655
2.93215	0.002509	56.5511	56.4415	56.7374
2.93215	0.0025165	56.5197	56.415	56.695
2.93215	0.002524	56.9657	56.8585	57.1416
2.93215	0.0025315	57.8346	57.718	58.0199
2.93215	0.002539	59.2109	59.0852	59.3934
2.93215	0.0025465	61.005	60.7766	61.1877
2.93215	0.002554	63.2254	63.0638	63.4534
3.03687	0.002464	56.6499	56.3515	57.105
3.03687	0.0024715	53.9861	53.7437	54.3634
3.03687	0.002479	51.7533	51.554	52.0722
3.03687	0.0024865	49.9662	49.8011	50.2374
3.03687	0.002494	48.6319	48.4923	48.8663
3.03687	0.0025015	47.7587	47.6363	47.9666
3.03687	0.002509	47.3563	47.2434	47.5474
3.03687	0.0025165	47.4128	47.3152	47.5774
3.03687	0.002524	47.7427	47.6438	47.9058
3.03687	0.0025315	48.4968	48.3894	48.668
3.03687	0.002539	49.7503	49.6187	49.9321
3.03687	0.0025465	51.5247	51.4012	51.7134
3.03687	0.002554	53.7356	53.5725	54.0781
3.14159	0.002464	48.4064	48.1107	48.8576
3.14159	0.0024715	45.7796	45.5362	46.1598
3.14159	0.002479	43.5639	43.3552	43.8966
3.14159	0.0024865	41.7393	41.5762	42.004
3.14159	0.002494	40.3118	40.1765	40.5369
3.14159	0.0025015	39.3416	39.2256	39.5378
3.14159	0.002509	38.8383	38.7337	39.0155
3.14159	0.0025165	38.8129	38.7125	38.9802
3.14159	0.002524	39.2635	39.1632	39.4292
3.14159	0.0025315	40.0163	39.9079	40.1896
3.14159	0.002539	41.2651	41.1339	41.4488
3.14159	0.0025465	43.0318	42.8132	43.2231
3.14159	0.002554	45.2383	45.0753	45.471
