#x	y	12_	12a	12b
0.0236982	-2.93215	25.3767	25.2654	25.5653
0.0236982	-2.82743	19.9165	19.8138	20.0904
0.0236982	-2.72271	15.275	15.1888	15.4193
0.0236982	-2.61799	11.4488	11.3709	11.5795
0.0236982	-2.51327	8.46279	8.40035	8.56848
0.0236982	-2.40855	6.16541	6.11273	6.25464
0.0236982	-2.30383	4.53403	4.49127	4.60643
0.0236982	-2.19911	3.44178	3.40864	3.49788
0.0236982	-2.0944	2.76977	2.74551	2.81018
0.0236982	-1.98968	2.40511	2.38809	2.43305
0.0236982	-1.88496	2.20122	2.18814	2.22328
0.0236982	-1.78024	2.09876	2.09183	2.11046
0.0236982	-1.67552	2.06179	2.05916	2.06624
0.0236982	-1.5708	2.06273	2.06244	2.06362
0.0236982	-1.46608	2.10324	2.10295	2.10366
0.0236982	-1.36136	2.20133	2.19917	2.20477
0.0236982	-1.25664	2.3715	2.3672	2.37838
0.0236982	-1.15192	2.68885	2.68072	2.70254
0.0236982	-1.0472	3.30038	3.28646	3.32409
0.0236982	-0.942478	4.32235	4.30175	4.35732
0.0236982	-0.837758	5.87983	5.85129	5.92822
0.0236982	-0.733038	8.11086	8.07397	8.16832
0.0236982	-0.628319	11.0865	11.0435	11.1597
0.0236982	-0.523599	15.008	14.955	15.0981
0.0236982	-0.418879	19.9697	19.9136	20.0646
0.0236982	-0.314159	25.8314	25.7771	25.9241
0.0236982	-0.20944	32.657	32.603	32.7488
0.0236982	-0.10472	40.3229	40.2703	40.4121
0.0236982	-2.66454e-15	48.8306	48.7816	48.9141
0.0236982	0.10472	58.2424	58.189	58.3329
0.0236982	0.20944	68.4521	68.4056	68.5314
0.0236982	0.314159	79.1318	79.0839	79.2134
0.0236982	0.418879	90.3499	90.3019	90.4315
0.0236982	0.523599	101.891	101.844	101.97
0.0236982	0.628319	113.433	113.397	113.493
0.0236982	0.733038	124.445	124.413	124.499
0.0236982	0.837758	134.953	134.926	134.999
0.0236982	0.942478	144.629	144.599	144.679
0.0236982	1.0472	153.169	153.146	153.209
0.0236982	1.15192	160.324	160.307	160.353
0.0236982	1.25664	165.857	165.846	165.876
0.0236982	1.36136	169.58	169.574	169.59
0.0236982	1.46608	171.366	171.363	171.369
0.0236982	1.5708	171.048	171.042	171.056
0.0236982	1.67552	168.739	168.735	168.745
0.0236982	1.78024	164.532	164.527	164.54
0.0236982	1.88496	158.578	158.569	158.592
0.0236982	1.98968	151.002	150.984	151.029
0.0236982	2.0944	142.114	142.09	142.153
0.0236982	2.19911	132.221	132.188	132.276
0.0236982	2.30383	121.615	121.572	121.689
0.0236982	2.40855	110.59	110.534	110.685
0.0236982	2.51327	99.3755	99.3067	99.4902
0.0236982	2.61799	87.9301	87.8498	88.0653
0.0236982	2.72271	76.8522	76.7608	77.0067
0.0236982	2.82743	66.3399	66.2385	66.5117
0.0236982	2.93215	56.5197	56.415	56.695
0.0236982	3.03687	47.3563	47.2434	47.5474
0.0236982	3.14159	39.0748	38.9587	39.2716
0.0243516	-3.14159	40.3451	40.2174	40.5616
0.0243516	-3.03687	33.2075	33.0826	33.4187
0.0243516	-2.93215	26.9295	26.8112	27.1296
0.0243516	-2.82743	21.4462	21.3377	21.6303
0.0243516	-2.72271	16.8699	16.7716	17.0209
0.0243516	-2.61799	13.0578	12.9767	13.195
0.0243516	-2.51327	10.1189	10.0475	10.2399
0.0243516	-2.40855	7.9398	7.87871	8.04328
0.0243516	-2.30383	6.40007	6.34954	6.48565
0.0243516	-2.19911	5.37977	5.33933	5.44903
0.0243516	-2.0944	4.76545	4.73529	4.81589
0.0243516	-1.98968	4.40196	4.376	4.44611
0.0243516	-1.88496	4.2189	4.20157	4.24841
0.0243516	-1.78024	4.15391	4.14367	4.17138
0.0243516	-1.67552	4.15495	4.15001	4.16339
0.0243516	-1.5708	4.19788	4.19626	4.20029
0.0243516	-1.46608	4.28427	4.28372	4.28494
0.0243516	-1.36136	4.41147	4.41029	4.41299
0.0243516	-1.25664	4.57629	4.57453	4.57909
0.0243516	-1.15192	4.92797	4.92361	4.93537
0.0243516	-1.0472	5.56278	5.55392	5.57794
0.0243516	-0.942478	6.59198	6.57723	6.61698
0.0243516	-0.837758	8.13445	8.11289	8.17085
0.0243516	-0.733038	10.2705	10.2455	10.313
0.0243516	-0.628319	13.1631	13.1303	13.219
0.0243516	-0.523599	16.9587	16.9173	17.0295
0.0243516	-0.418879	21.766	21.7153	21.8524
0.0243516	-0.314159	27.6529	27.6105	27.7254
0.0243516	-0.20944	34.3834	34.3338	34.4679
0.0243516	-0.10472	42.0799	42.0307	42.1629
0.0243516	-2.66454e-15	50.4617	50.4147	50.5406
0.0243516	0.10472	59.4906	59.4483	59.5619
0.0243516	0.20944	69.3229	69.2776	69.3989
0.0243516	0.314159	79.6213	79.5842	79.6841
0.0243516	0.418879	90.3106	90.2736	90.3736
0.0243516	0.523599	101.299	101.262	101.36
0.0243516	0.628319	112.345	112.311	112.402
0.0243516	0.733038	122.924	122.901	122.963
0.0243516	0.837758	132.899	132.88	132.931
0.0243516	0.942478	142.1	142.085	142.125
0.0243516	1.0472	150.211	150.193	150.24
0.0243516	1.15192	156.971	156.959	156.991
0.0243516	1.25664	162.181	162.174	162.193
0.0243516	1.36136	165.663	165.66	165.669
0.0243516	1.46608	167.299	167.297	167.301
0.0243516	1.5708	166.991	166.984	166.999
0.0243516	1.67552	164.723	164.716	164.732
0.0243516	1.78024	160.649	160.641	160.663
0.0243516	1.88496	154.916	154.902	154.938
0.0243516	1.98968	147.712	147.688	147.75
0.0243516	2.0944	139.19	139.158	139.241
0.0243516	2.19911	129.716	129.675	129.785
0.0243516	2.30383	119.57	119.517	119.659
0.0243516	2.40855	109.03	108.964	109.141
0.0243516	2.51327	98.117	98.0376	98.2494
0.0243516	2.61799	87.183	87.0919	87.3367
0.0243516	2.72271	76.6051	76.5022	76.7787
0.0243516	2.82743	66.5798	66.4582	66.7623
0.0243516	2.93215	57.0635	56.9443	57.2646
0.0243516	3.03687	48.2437	48.119	48.4545
0.0243516	3.14159	40.3451	40.2174	40.5616
0.025005	-3.14159	42.3895	42.2533	42.6197
0.025005	-3.03687	35.3775	35.2455	35.6005
0.025005	-2.93215	29.0793	28.9553	29.2895
0.025005	-2.82743	23.7156	23.6091	23.8954
0.025005	-2.72271	19.144	19.0446	19.3121
0.025005	-2.61799	15.5074	15.4168	15.6608
0.025005	-2.51327	12.7086	12.628	12.8451
0.025005	-2.40855	10.6389	10.5692	10.7571
0.025005	-2.30383	9.18358	9.12499	9.28283
0.025005	-2.19911	8.21213	8.17118	8.2727
0.025005	-2.0944	7.60188	7.57238	7.65198
0.025005	-1.98968	7.28372	7.2521	7.32504
0.025005	-1.88496	7.11159	7.09447	7.15289
0.025005	-1.78024	7.03991	7.03164	7.07378
0.025005	-1.67552	7.03821	7.03282	7.04816
0.025005	-1.5708	7.08601	7.08443	7.08861
0.025005	-1.46608	7.17256	7.17247	7.17271
0.025005	-1.36136	7.31609	7.31569	7.31677
0.025005	-1.25664	7.52414	7.5215	7.52962
0.025005	-1.15192	7.86553	7.8598	7.87373
0.025005	-1.0472	8.49955	8.49032	8.51488
0.025005	-0.942478	9.53028	9.51595	9.55452
0.025005	-0.837758	11.072	11.0515	11.107
0.025005	-0.733038	13.2586	13.2308	13.3059
0.025005	-0.628319	16.1509	16.1266	16.1926
0.025005	-0.523599	19.83	19.7981	19.8845
0.025005	-0.418879	24.4747	24.4347	24.5429
0.025005	-0.314159	30.1687	30.1203	30.2509
0.025005	-0.20944	36.8794	36.8405	36.9456
0.025005	-0.10472	44.4313	44.3867	44.5076
0.025005	-2.66454e-15	52.8461	52.8018	52.917
0.025005	0.10472	61.7214	61.6881	61.7768
0.025005	0.20944	71.115	71.0789	71.1672
0.025005	0.314159	81.1376	81.1094	81.1853
0.025005	0.418879	91.3269	91.2983	91.3748
0.025005	0.523599	101.793	101.765	101.839
0.025005	0.628319	112.305	112.279	112.348
0.025005	0.733038	122.54	122.524	122.567
0.025005	0.837758	132.011	131.998	132.032
0.025005	0.942478	140.737	140.728	140.753
0.025005	1.0472	148.454	148.456	148.464
0.025005	1.15192	154.855	154.846	154.869
0.025005	1.25664	159.759	159.754	159.767
0.025005	1.36136	163.014	163.011	163.018
0.025005	1.46608	164.521	164.505	164.51
0.025005	1.5708	164.189	164.186	164.194
0.025005	1.67552	161.982	161.972	161.996
0.025005	1.78024	158.24	158.022	158.056
0.025005	1.88496	152.511	152.492	152.542
0.025005	1.98968	145.597	145.569	145.644
0.025005	2.0944	137.484	137.445	137.549
0.025005	2.19911	128.407	128.355	128.49
0.025005	2.30383	118.695	118.633	118.8
0.025005	2.40855	108.569	108.491	108.697
0.025005	2.51327	97.9861	97.8959	98.1367
0.025005	2.61799	87.5352	87.4326	87.7077
0.025005	2.72271	77.4293	77.3152	77.6223
0.025005	2.82743	67.7876	67.6644	67.9946
0.025005	2.93215	58.5565	58.4256	58.7773
0.025005	3.03687	50.1364	50.0001	50.3671
0.025005	3.14159	42.3895	42.2533	42.6197
0.0256584	-3.14159	45.1652	45.0219	45.407
0.0256584	-3.03687	38.1348	37.9975	38.3676
0.0256584	-2.93215	32.0449	31.9169	32.251
0.0256584	-2.82743	26.7012	26.5844	26.8987
0.0256584	-2.72271	22.3315	22.2221	22.5168
0.0256584	-2.61799	18.8589	18.7587	19.0289
0.0256584	-2.51327	16.1704	16.0846	16.3113
0.0256584	-2.40855	14.0828	14.0173	14.2131
0.0256584	-2.30383	12.6162	12.5654	12.7197
0.0256584	-2.19911	11.6651	11.6159	11.7469
0.0256584	-2.0944	11.1074	11.0721	11.1673
0.0256584	-1.98968	10.7911	10.7537	10.8537
0.0256584	-1.88496	10.6376	10.603	10.6783
0.0256584	-1.78024	10.5899	10.5747	10.6191
0.0256584	-1.67552	10.6199	10.6121	10.6346
0.0256584	-1.5708	10.7073	10.7042	10.7126
0.0256584	-1.46608	10.8375	10.8367	10.8388
0.0256584	-1.36136	11.0099	11.0057	11.026
0.0256584	-1.25664	11.2084	11.2057	11.2096
0.0256584	-1.15192	11.5855	11.5828	11.5894
0.0256584	-1.0472	12.2469	12.2415	12.256
0.0256584	-0.942478	13.2904	13.2809	13.3066
0.0256584	-0.837758	14.8261	14.8113	14.8514
0.0256584	-0.733038	16.9759	16.9548	17.0116
0.0256584	-0.628319	19.8018	19.7777	19.8418
0.0256584	-0.523599	23.4873	23.4571	23.5384
0.0256584	-0.418879	28.0738	28.0427	28.1267
0.0256584	-0.314159	33.5549	33.5248	33.6064
0.0256584	-0.20944	40.032	39.9964	40.093
0.0256584	-0.10472	47.5382	47.5028	47.5979
0.0256584	-2.66454e-15	55.8125	55.7721	55.8803
0.0256584	0.10472	64.637	64.6149	64.6746
0.0256584	0.20944	73.83	73.8118	73.8612
0.0256584	0.314159	83.403	83.3839	83.4355
0.0256584	0.418879	93.3482	93.3264	93.3841
0.0256584	0.523599	103.32	103.298	103.354
0.0256584	0.628319	113.327	113.307	113.359
0.0256584	0.733038	123.126	123.108	123.155
0.0256584	0.837758	132.23	132.222	132.244
0.0256584	0.942478	140.507	140.502	140.516
0.0256584	1.0472	147.816	147.813	147.821
0.0256584	1.15192	153.916	153.908	153.924
0.0256584	1.25664	158.531	158.526	158.537
0.0256584	1.36136	161.569	161.566	161.574
0.0256584	1.46608	163.121	162.925	162.934
0.0256584	1.5708	162.592	162.554	162.57
0.0256584	1.67552	160.453	160.439	160.474
0.0256584	1.78024	156.626	156.607	156.656
0.0256584	1.88496	151.299	151.273	151.341
0.0256584	1.98968	144.652	144.616	144.711
0.0256584	2.0944	136.921	136.855	136.983
0.0256584	2.19911	128.235	128.176	128.334
0.0256584	2.30383	118.935	118.862	119.076
0.0256584	2.40855	109.053	108.965	109.202
0.0256584	2.51327	98.9281	98.8269	99.0971
0.0256584	2.61799	88.9344	88.8205	89.1258
0.0256584	2.72271	79.2745	79.149	79.4868
0.0256584	2.82743	69.8511	69.7164	70.0777
0.0256584	2.93215	61.0307	60.8881	61.2711
0.0256584	3.03687	52.8041	52.7129	53.1087
0.0256584	3.14159	45.1652	45.0219	45.407
