#x	y	new0_fix	flux_lukas
0.5195	3.14159	41.8576	41.8433
0.528	-3.14159	41.3274	41.3124
0.528	-3.03687	33.6706	33.6589
0.528	-2.93215	26.735	26.7243
0.528	-2.82743	20.7816	20.7731
0.528	-2.72271	15.8125	15.8056
0.528	-2.61799	11.758	11.752
0.528	-2.51327	8.44591	8.43993
0.528	-2.40855	5.83083	5.82553
0.528	-2.30383	3.8747	3.86975
0.528	-2.19911	2.46578	2.46091
0.528	-2.0944	1.49585	1.49059
0.528	-1.98968	0.865417	0.860085
0.528	-1.88496	0.470199	0.468756
0.528	-1.78024	0.2044	0.203691
0.528	-1.67552	0.0615279	0.0613345
0.528	-1.5708	0.0155386	0.0155386
0.528	-1.46608	0.0626925	0.0625739
0.528	-1.36136	0.22432	0.223763
0.528	-1.25664	0.546705	0.540222
0.528	-1.15192	1.0447	1.03803
0.528	-1.0472	1.88112	1.87341
0.528	-0.942478	3.13145	3.12215
0.528	-0.837758	4.94756	4.93564
0.528	-0.733038	7.44763	7.43203
0.528	-0.628319	10.6909	10.6594
0.528	-0.523599	14.7095	14.6736
0.528	-0.418879	19.713	19.6713
0.528	-0.314159	25.7474	25.6741
0.528	-0.20944	32.8399	32.7601
0.528	-0.10472	40.7114	40.6283
0.528	-2.66454e-15	49.6296	49.5384
0.528	0.10472	59.4343	59.3383
0.528	0.20944	69.764	69.6589
0.528	0.314159	80.7668	80.6207
0.528	0.418879	91.7923	91.6377
0.528	0.523599	103.12	102.962
0.528	0.628319	113.978	113.812
0.528	0.733038	124.626	124.453
0.528	0.837758	134.365	134.19
0.528	0.942478	143.288	143.104
0.528	1.0472	151.141	150.994
0.528	1.15192	157.692	157.542
0.528	1.25664	162.745	162.594
0.528	1.36136	166.132	165.98
0.528	1.46608	167.74	167.59
0.528	1.5708	167.46	167.339
0.528	1.67552	165.316	165.201
0.528	1.78024	161.448	161.338
0.528	1.88496	156	155.896
0.528	1.98968	149.134	149.054
0.528	2.0944	141.042	140.97
0.528	2.19911	132.057	131.993
0.528	2.30383	122.445	122.389
0.528	2.40855	112.003	111.95
0.528	2.51327	101.389	101.351
0.528	2.61799	90.422	90.3892
0.528	2.72271	79.7345	79.7085
0.528	2.82743	69.2275	69.2047
0.528	2.93215	59.2833	59.265
0.528	3.03687	49.9793	49.96
0.528	3.14159	41.3274	41.3124
0.5365	-3.14159	41.4736	41.4607
0.5365	-3.03687	33.8663	33.8551
0.5365	-2.93215	27.0608	27.0508
0.5365	-2.82743	21.2458	21.2367
0.5365	-2.72271	16.3761	16.3674
0.5365	-2.61799	12.2674	12.2602
0.5365	-2.51327	8.92015	8.91357
0.5365	-2.40855	6.31643	6.31036
0.5365	-2.30383	4.35183	4.34627
0.5365	-2.19911	2.92263	2.91642
0.5365	-2.0944	1.93283	1.92303
0.5365	-1.98968	1.29194	1.28474
0.5365	-1.88496	0.904836	0.897448
0.5365	-1.78024	0.657367	0.639049
0.5365	-1.67552	0.495094	0.481584
0.5365	-1.5708	0.456073	0.442883
0.5365	-1.46608	0.521734	0.509777
0.5365	-1.36136	0.708869	0.698087
0.5365	-1.25664	1.06424	1.05446
0.5365	-1.15192	1.62307	1.59684
0.5365	-1.0472	2.47144	2.44752
0.5365	-0.942478	3.75066	3.7275
0.5365	-0.837758	5.57446	5.55133
0.5365	-0.733038	8.06246	8.03852
0.5365	-0.628319	11.3333	11.3075
0.5365	-0.523599	15.4934	15.4386
0.5365	-0.418879	20.37	20.3348
0.5365	-0.314159	26.2743	26.2145
0.5365	-0.20944	33.2476	33.1825
0.5365	-0.10472	41.1982	41.089
0.5365	-2.66454e-15	49.8569	49.7417
0.5365	0.10472	59.4769	59.3549
0.5365	0.20944	69.5668	69.4409
0.5365	0.314159	80.2493	80.1158
0.5365	0.418879	91.1257	90.9877
0.5365	0.523599	102.066	101.921
0.5365	0.628319	112.852	112.643
0.5365	0.733038	123.022	122.866
0.5365	0.837758	132.65	132.491
0.5365	0.942478	141.173	141.01
0.5365	1.0472	148.7	148.532
0.5365	1.15192	154.992	154.822
0.5365	1.25664	159.847	159.674
0.5365	1.36136	163.104	162.929
0.5365	1.46608	164.56	164.425
0.5365	1.5708	164.249	164.116
0.5365	1.67552	162.204	162.074
0.5365	1.78024	158.507	158.38
0.5365	1.88496	153.228	153.135
0.5365	1.98968	146.58	146.492
0.5365	2.0944	138.827	138.745
0.5365	2.19911	130.214	130.137
0.5365	2.30383	120.702	120.648
0.5365	2.40855	110.584	110.536
0.5365	2.51327	100.157	100.114
0.5365	2.61799	89.533	89.4944
0.5365	2.72271	79.14	79.1042
0.5365	2.82743	68.8513	68.821
0.5365	2.93215	59.1658	59.1471
0.5365	3.03687	49.8647	49.8494
0.5365	3.14159	41.4736	41.4607
0.545	-3.14159	43.0182	42.9789
0.545	-3.03687	35.4504	35.4123
0.545	-2.93215	28.7958	28.757
0.545	-2.82743	23.0918	23.0523
0.545	-2.72271	18.2363	18.1982
0.545	-2.61799	14.079	14.0552
0.545	-2.51327	10.7746	10.7326
0.545	-2.40855	8.1845	8.14067
0.545	-2.30383	6.21436	6.16686
0.545	-2.19911	4.78683	4.73961
0.545	-2.0944	3.84437	3.74388
0.545	-1.98968	3.19322	3.1418
0.545	-1.88496	2.78761	2.73601
0.545	-1.78024	2.51706	2.44072
0.545	-1.67552	2.37131	2.32087
0.545	-1.5708	2.3509	2.2774
0.545	-1.46608	2.4385	2.36801
0.545	-1.36136	2.65566	2.58844
0.545	-1.25664	3.04692	2.98309
0.545	-1.15192	3.6735	3.58072
0.545	-1.0472	4.56031	4.47183
0.545	-0.942478	5.87048	5.78596
0.545	-0.837758	7.71323	7.63222
0.545	-0.733038	10.2025	10.1243
0.545	-0.628319	13.4509	13.3749
0.545	-0.523599	17.5641	17.4893
0.545	-0.418879	22.5167	22.4018
0.545	-0.314159	28.3007	28.1861
0.545	-0.20944	35.1122	34.9967
0.545	-0.10472	42.9669	42.8494
0.545	-2.66454e-15	51.4766	51.3573
0.545	0.10472	60.8648	60.7417
0.545	0.20944	70.8723	70.6897
0.545	0.314159	81.2293	81.0409
0.545	0.418879	91.9168	91.7248
0.545	0.523599	102.499	102.301
0.545	0.628319	113.038	112.836
0.545	0.733038	122.914	122.706
0.545	0.837758	132.306	132.092
0.545	0.942478	140.616	140.399
0.545	1.0472	147.872	147.65
0.545	1.15192	153.937	153.712
0.545	1.25664	158.531	158.356
0.545	1.36136	161.578	161.403
0.545	1.46608	162.982	162.806
0.545	1.5708	162.702	162.526
0.545	1.67552	160.714	160.582
0.545	1.78024	157.07	156.98
0.545	1.88496	151.973	151.847
0.545	1.98968	145.603	145.477
0.545	2.0944	138.167	138.044
0.545	2.19911	129.724	129.641
0.545	2.30383	120.35	120.27
0.545	2.40855	110.615	110.537
0.545	2.51327	100.376	100.301
0.545	2.61799	90.0995	90.0527
0.545	2.72271	79.7546	79.7119
0.545	2.82743	69.7608	69.7193
0.545	2.93215	60.2116	60.1725
0.545	3.03687	51.1813	51.1422
0.545	3.14159	43.0182	42.9789
0.5535	-3.14159	46.7505	46.6202
0.5535	-3.03687	39.3175	39.227
0.5535	-2.93215	32.8108	32.7143
0.5535	-2.82743	27.2353	27.1185
0.5535	-2.72271	22.3849	22.2464
0.5535	-2.61799	18.304	18.1505
0.5535	-2.51327	15.0231	14.851
0.5535	-2.40855	12.4488	12.2777
0.5535	-2.30383	10.5004	10.3227
0.5535	-2.19911	9.07978	8.8965
0.5535	-2.0944	8.20758	7.90048
0.5535	-1.98968	7.54613	7.2386
0.5535	-1.88496	7.01817	6.83356
0.5535	-1.78024	6.79973	6.57201
0.5535	-1.67552	6.66897	6.44697
0.5535	-1.5708	6.66591	6.44823
0.5535	-1.46608	6.78097	6.56837
0.5535	-1.36136	7.03459	6.82771
0.5535	-1.25664	7.46911	7.26846
0.5535	-1.15192	8.14709	7.91893
0.5535	-1.0472	9.09803	8.86043
0.5535	-0.942478	10.4499	10.2201
0.5535	-0.837758	12.324	12.1017
0.5535	-0.733038	14.8283	14.6131
0.5535	-0.628319	18.0697	17.8613
0.5535	-0.523599	22.1485	21.946
0.5535	-0.418879	27.1194	26.8633
0.5535	-0.314159	32.8043	32.5533
0.5535	-0.20944	39.477	39.2302
0.5535	-0.10472	47.1513	46.9075
0.5535	-2.66454e-15	55.5043	55.2638
0.5535	0.10472	64.6347	64.3953
0.5535	0.20944	74.4444	74.1827
0.5535	0.314159	84.5051	84.2425
0.5535	0.418879	95	94.6953
0.5535	0.523599	105.255	104.938
0.5535	0.628319	115.502	115.226
0.5535	0.733038	125.112	124.817
0.5535	0.837758	134.145	133.896
0.5535	0.942478	142.287	142.036
0.5535	1.0472	149.234	148.98
0.5535	1.15192	155.023	154.765
0.5535	1.25664	159.469	159.206
0.5535	1.36136	162.426	162.16
0.5535	1.46608	163.743	163.532
0.5535	1.5708	163.389	163.184
0.5535	1.67552	161.432	161.225
0.5535	1.78024	157.949	157.74
0.5535	1.88496	153.044	152.855
0.5535	1.98968	146.829	146.674
0.5535	2.0944	139.593	139.437
0.5535	2.19911	131.321	131.166
0.5535	2.30383	122.294	122.136
0.5535	2.40855	112.751	112.67
0.5535	2.51327	102.717	102.601
0.5535	2.61799	92.7137	92.6028
0.5535	2.72271	82.5866	82.4672
0.5535	2.82743	72.8845	72.8292
0.5535	2.93215	63.5137	63.4074
0.5535	3.03687	54.7318	54.6484
0.5535	3.14159	46.7522	46.6537
0.562	-3.14159	53.8318	53.5025
0.562	-3.03687	46.5502	46.2115
0.562	-2.93215	40.1882	39.8099
0.562	-2.82743	34.6886	34.3065
0.562	-2.72271	29.9522	29.5682
0.562	-2.61799	25.9334	25.5377
0.562	-2.51327	22.6927	22.2807
0.562	-2.40855	20.1521	19.7303
0.562	-2.30383	18.2173	17.7857
0.562	-2.19911	16.7935	16.3581
0.562	-2.0944	15.7883	15.3507
0.562	-1.98968	15.1178	14.6795
0.562	-1.88496	14.7081	14.2586
0.562	-1.78024	14.4895	13.991
0.562	-1.67552	14.3797	13.8858
0.562	-1.5708	14.4009	13.9131
0.562	-1.46608	14.551	14.0706
0.562	-1.36136	14.8495	14.3775
0.562	-1.25664	15.3365	14.8738
0.562	-1.15192	16.0713	15.5608
0.562	-1.0472	17.0767	16.5637
0.562	-0.942478	18.482	17.981
0.562	-0.837758	20.4001	19.9112
0.562	-0.733038	22.9337	22.4568
0.562	-0.628319	26.184	25.7188
0.562	-0.523599	30.2457	29.7734
0.562	-0.418879	35.1056	34.5857
0.562	-0.314159	40.7097	40.2004
0.562	-0.20944	47.2638	46.7642
0.562	-0.10472	54.7788	54.2877
0.562	-2.66454e-15	62.979	62.4979
0.562	0.10472	71.8784	71.4037
0.562	0.20944	81.419	80.9142
0.562	0.314159	91.1866	90.683
0.562	0.418879	101.375	100.881
0.562	0.523599	111.3	110.706
0.562	0.628319	121.203	120.702
0.562	0.733038	130.489	130.02
0.562	0.837758	139.219	138.739
0.562	0.942478	147.115	146.661
0.562	1.0472	153.732	153.279
0.562	1.15192	159.336	158.89
0.562	1.25664	163.623	163.185
0.562	1.36136	166.459	165.984
0.562	1.46608	167.639	167.229
0.562	1.5708	167.205	166.891
0.562	1.67552	165.317	165.009
0.562	1.78024	161.95	161.567
0.562	1.88496	157.215	156.897
0.562	1.98968	151.125	150.797
0.562	2.0944	144.137	143.835
0.562	2.19911	136.072	135.741
0.562	2.30383	127.349	127.071
0.562	2.40855	118.029	117.825
0.562	2.51327	108.359	108.062
0.562	2.61799	98.6048	98.4
0.562	2.72271	88.7344	88.4329
0.562	2.82743	79.3248	79.0109
0.562	2.93215	70.2698	70.139
0.562	3.03687	61.7161	61.3077
0.562	3.14159	53.8389	53.5046
0.5705	-3.14159	65.1724	64.4505
0.5705	-3.03687	58.1042	57.3726
0.5705	-2.93215	51.8489	51.0861
0.5705	-2.82743	46.4484	45.6694
0.5705	-2.72271	41.8875	41.0877
0.5705	-2.61799	37.9257	37.1124
0.5705	-2.51327	34.7216	33.8879
0.5705	-2.40855	32.1956	31.3525
0.5705	-2.30383	30.2617	29.4113
0.5705	-2.19911	28.8318	27.976
0.5705	-2.0944	27.8197	26.9607
0.5705	-1.98968	27.1453	26.2702
0.5705	-1.88496	26.738	25.8054
0.5705	-1.78024	26.4975	25.556
0.5705	-1.67552	26.4091	25.4736
0.5705	-1.5708	26.4634	25.5358
0.5705	-1.46608	26.6583	25.7402
0.5705	-1.36136	27.0117	26.1048
0.5705	-1.25664	27.5617	26.6131
0.5705	-1.15192	28.3369	27.363
0.5705	-1.0472	29.3974	28.4392
0.5705	-0.942478	30.8685	29.9268
0.5705	-0.837758	32.844	31.9192
0.5705	-0.733038	35.4211	34.5133
0.5705	-0.628319	38.6956	37.7712
0.5705	-0.523599	42.7567	41.797
0.5705	-0.418879	47.4369	46.4863
0.5705	-0.314159	52.9801	52.046
0.5705	-0.20944	59.4371	58.5186
0.5705	-0.10472	66.7961	65.8986
0.5705	-2.66454e-15	74.6875	73.8036
0.5705	0.10472	83.3757	82.5042
0.5705	0.20944	92.7093	91.7656
0.5705	0.314159	102.208	101.272
0.5705	0.418879	112.025	111.083
0.5705	0.523599	121.642	120.706
0.5705	0.628319	131.244	130.321
0.5705	0.733038	140.185	139.276
0.5705	0.837758	148.602	147.602
0.5705	0.942478	156.147	155.252
0.5705	1.0472	162.606	161.795
0.5705	1.15192	167.925	166.996
0.5705	1.25664	171.87	171.063
0.5705	1.36136	174.693	173.903
0.5705	1.46608	175.863	175.027
0.5705	1.5708	175.452	174.756
0.5705	1.67552	173.572	172.89
0.5705	1.78024	170.273	169.415
0.5705	1.88496	165.682	165.011
0.5705	1.98968	159.835	159.017
0.5705	2.0944	152.867	152.213
0.5705	2.19911	145.024	144.364
0.5705	2.30383	136.555	136.052
0.5705	2.40855	127.681	127.164
0.5705	2.51327	118.148	117.659
0.5705	2.61799	108.802	108.082
0.5705	2.72271	99.1657	98.5238
0.5705	2.82743	90.1452	89.4747
0.5705	2.93215	81.2862	80.4501
0.5705	3.03687	72.7776	72.0639
0.5705	3.14159	65.1774	64.452
0.579	-3.14159	81.503	80.188
0.579	-3.03687	74.7087	73.3602
0.579	-2.93215	68.5525	67.1768
0.579	-2.82743	63.2375	61.8416
0.579	-2.72271	58.7344	57.3153
0.579	-2.61799	54.9737	53.5305
0.579	-2.51327	51.7903	50.3322
0.579	-2.40855	49.2731	47.8025
0.579	-2.30383	47.3404	45.8599
0.579	-2.19911	45.9085	44.408
0.579	-2.0944	44.8951	43.3275
0.579	-1.98968	44.21	42.6072
0.579	-1.88496	43.7607	42.1597
0.579	-1.78024	43.527	41.9305
0.579	-1.67552	43.4698	41.8803
0.579	-1.5708	43.5676	41.9876
0.579	-1.46608	43.8179	42.2166
0.579	-1.36136	44.2375	42.5845
0.579	-1.25664	44.8122	43.1583
0.579	-1.15192	45.6272	43.9917
0.579	-1.0472	46.7691	45.1535
0.579	-0.942478	48.3188	46.7241
0.579	-0.837758	50.3649	48.7539
0.579	-0.733038	52.9994	51.3528
0.579	-0.628319	56.2846	54.6337
0.579	-0.523599	60.1446	58.5312
0.579	-0.418879	64.7964	63.2062
0.579	-0.314159	70.2958	68.7281
0.579	-0.20944	76.6737	75.128
0.579	-0.10472	83.758	82.161
0.579	-2.66454e-15	91.4996	89.8984
0.579	0.10472	99.9998	98.3998
0.579	0.20944	108.792	107.215
0.579	0.314159	118.098	116.475
0.579	0.418879	127.637	126.098
0.579	0.523599	136.969	135.441
0.579	0.628319	146.21	144.627
0.579	0.733038	154.822	153.32
0.579	0.837758	162.977	161.48
0.579	0.942478	170.009	168.683
0.579	1.0472	176.418	174.925
0.579	1.15192	181.523	180.126
0.579	1.25664	185.408	183.906
0.579	1.36136	187.947	186.285
0.579	1.46608	188.768	187.648
0.579	1.5708	188.435	187.079
0.579	1.67552	186.798	185.232
0.579	1.78024	183.25	182.054
0.579	1.88496	178.743	177.705
0.579	1.98968	173.14	172.106
0.579	2.0944	166.642	165.331
0.579	2.19911	159.193	157.755
0.579	2.30383	150.741	149.475
0.579	2.40855	142.13	140.862
0.579	2.51327	133.25	131.771
0.579	2.61799	123.903	122.639
0.579	2.72271	114.806	113.517
0.579	2.82743	105.871	104.566
0.579	2.93215	97.1431	95.9546
0.579	3.03687	89.2448	87.9023
0.579	3.14159	81.503	80.1885
