#x	y	new0_fix	flux_lukas
-1.88496	0.002539	3.33731	3.22276
-1.88496	0.0025465	5.24739	5.06873
-1.88496	0.002554	7.585	7.49302
-1.78024	0.002464	8.49442	8.13694
-1.78024	0.0024715	6.10686	5.86488
-1.78024	0.002479	4.13132	3.98216
-1.78024	0.0024865	2.57559	2.49655
-1.78024	0.002494	1.40435	1.35291
-1.78024	0.0025015	0.582199	0.566812
-1.78024	0.002509	0.2044	0.203691
-1.78024	0.0025165	0.287259	0.281111
-1.78024	0.002524	0.825028	0.797298
-1.78024	0.0025315	1.83039	1.76347
-1.78024	0.002539	3.32553	3.20433
-1.78024	0.0025465	5.31318	5.13151
-1.78024	0.002554	7.74776	7.47671
-1.67552	0.002464	7.97192	7.62696
-1.67552	0.0024715	5.6486	5.41682
-1.67552	0.002479	3.73815	3.59692
-1.67552	0.0024865	2.2485	2.17518
-1.67552	0.002494	1.12014	1.07331
-1.67552	0.0025015	0.367788	0.354938
-1.67552	0.002509	0.0615279	0.0613345
-1.67552	0.0025165	0.212233	0.205351
-1.67552	0.002524	0.814067	0.785252
-1.67552	0.0025315	1.88507	1.8174
-1.67552	0.002539	3.44975	3.3318
-1.67552	0.0025465	5.51699	5.33173
-1.67552	0.002554	8.04096	7.77032
-1.5708	0.002464	7.50238	7.17027
-1.5708	0.0024715	5.24845	5.02709
-1.5708	0.002479	3.40849	3.27528
-1.5708	0.0024865	1.9906	1.92297
-1.5708	0.002494	0.920108	0.877784
-1.5708	0.0025015	0.243725	0.233199
-1.5708	0.002509	0.0155386	0.0155386
-1.5708	0.0025165	0.234354	0.226428
-1.5708	0.002524	0.903959	0.87247
-1.5708	0.0025315	2.04613	1.97763
-1.5708	0.002539	3.68664	3.56603
-1.5708	0.0025465	5.8673	5.64181
-1.5708	0.002554	8.5461	8.34724
-1.46608	0.002464	7.0895	6.77037
-1.46608	0.0024715	4.90935	4.6984
-1.46608	0.002479	3.14449	3.0192
-1.46608	0.0024865	1.80326	1.73844
-1.46608	0.002494	0.804954	0.766896
-1.46608	0.0025015	0.209913	0.201378
-1.46608	0.002509	0.0626925	0.0625739
-1.46608	0.0025165	0.350274	0.341185
-1.46608	0.002524	1.09274	1.05868
-1.46608	0.0025315	2.31244	2.23831
-1.46608	0.002539	4.03763	3.91235
-1.46608	0.0025465	6.27883	6.0812
-1.46608	0.002554	10.8465	10.801
-1.36136	0.002464	6.76289	6.45656
-1.36136	0.0024715	4.66005	4.4593
-1.36136	0.002479	2.97406	2.8564
-1.36136	0.0024865	1.7106	1.65392
-1.36136	0.002494	0.80107	0.766884
-1.36136	0.0025015	0.293114	0.285972
-1.36136	0.002509	0.22432	0.223763
-1.36136	0.0025165	0.582241	0.571747
-1.36136	0.002524	1.40203	1.3646
-1.36136	0.0025315	2.70379	2.62336
-1.36136	0.002539	4.52019	4.38922
-1.36136	0.0025465	7.38603	7.25254
-1.36136	0.002554	15.3941	15.588
-1.25664	0.002464	6.57178	6.2832
-1.25664	0.0024715	4.55061	4.36323
-1.25664	0.002479	2.94993	2.83946
-1.25664	0.0024865	1.77036	1.71827
-1.25664	0.002494	0.961013	0.92987
-1.25664	0.0025015	0.546705	0.540222
-1.25664	0.002509	0.549452	0.548066
-1.25664	0.0025165	0.978573	0.966278
-1.25664	0.002524	1.87716	1.83636
-1.25664	0.0025315	3.26847	3.18228
-1.25664	0.002539	5.13384	5.02648
-1.25664	0.0025465	9.75759	9.66199
-1.25664	0.002554	23.5383	20.3988
-1.15192	0.002464	6.58787	6.31728
-1.15192	0.0024715	4.64928	4.47709
-1.15192	0.002479	3.13338	3.03637
-1.15192	0.0024865	2.04767	2.00354
-1.15192	0.002494	1.36249	1.33352
-1.15192	0.0025015	1.0447	1.03803
-1.15192	0.002509	1.11054	1.1078
-1.15192	0.0025165	1.613	1.59839
-1.15192	0.002524	2.59037	2.54747
-1.15192	0.0025315	4.06726	3.97974
-1.15192	0.002539	7.91059	7.82663
-1.15192	0.0025465	14.7749	15.2306
-1.15192	0.002554	20.0962	19.6653
-1.0472	0.002464	6.9242	6.66376
-1.0472	0.0024715	5.069	4.90432
-1.0472	0.002479	3.63935	3.54731
-1.0472	0.0024865	2.64466	2.60282
-1.0472	0.002494	2.09898	2.07236
-1.0472	0.0025015	1.88112	1.87341
-1.0472	0.002509	2.0002	1.99547
-1.0472	0.0025165	2.57871	2.56106
-1.0472	0.002524	3.63094	3.58475
-1.0472	0.0025315	5.20199	5.11093
-1.0472	0.002539	10.6626	10.5981
-1.0472	0.0025465	17.2807	16.9611
-1.0472	0.002554	32.3242	22.5518
-0.942478	0.002464	7.69785	7.44644
-0.942478	0.0024715	5.92903	5.76803
-0.942478	0.002479	4.58638	4.49724
-0.942478	0.0024865	3.68834	3.64637
-0.942478	0.002494	3.24245	3.22616
-0.942478	0.0025015	3.13145	3.12215
-0.942478	0.002509	3.32727	3.31978
-0.942478	0.0025165	3.9792	3.95786
-0.942478	0.002524	5.11317	5.06223
-0.942478	0.0025315	8.59221	8.54365
-0.942478	0.002539	15.6162	16.3411
-0.942478	0.0025465	22.2805	22.0812
-0.942478	0.002554	19.091	18.6265
-0.837758	0.002464	9.03709	8.79636
-0.837758	0.0024715	7.35299	7.19854
-0.837758	0.002479	6.11104	6.01942
-0.837758	0.0024865	5.30203	5.26079
-0.837758	0.002494	4.95811	4.94473
-0.837758	0.0025015	4.94756	4.93564
-0.837758	0.002509	5.21155	5.20043
-0.837758	0.0025165	5.93707	5.9112
-0.837758	0.002524	7.15475	7.09782
-0.837758	0.0025315	11.8641	11.8178
-0.837758	0.002539	17.1355	16.2811
-0.837758	0.0025465	18.3533	17.9887
-0.837758	0.002554	19.8813	19.2311
-0.733038	0.002464	11.0719	10.8238
-0.733038	0.0024715	9.47668	9.31251
-0.733038	0.002479	8.31787	8.22506
-0.733038	0.0024865	7.59814	7.55161
-0.733038	0.002494	7.34414	7.32136
-0.733038	0.0025015	7.44763	7.43203
-0.733038	0.002509	7.77822	7.76244
-0.733038	0.0025165	8.70609	8.54494
-0.733038	0.002524	10.8835	10.8548
-0.733038	0.0025315	16.7025	16.5213
-0.733038	0.002539	18.0605	17.7926
-0.733038	0.0025465	19.3632	18.9969
-0.733038	0.002554	21.9804	21.1016
-0.628319	0.002464	13.8918	13.6431
-0.628319	0.0024715	12.3835	12.2255
-0.628319	0.002479	11.3061	11.2217
-0.628319	0.0024865	10.6867	10.638
-0.628319	0.002494	10.5293	10.5018
-0.628319	0.0025015	10.6914	10.6638
-0.628319	0.002509	11.1515	11.13
-0.628319	0.0025165	12.0212	11.9834
-0.628319	0.002524	15.8519	15.8156
-0.628319	0.0025315	19.879	19.6746
-0.628319	0.002539	19.7342	20.761
-0.628319	0.0025465	21.8383	21.5785
-0.628319	0.002554	27.1733	25.8958
-0.523599	0.002464	17.6395	17.3974
-0.523599	0.0024715	16.2163	16.0594
-0.523599	0.002479	15.2261	15.1328
-0.523599	0.0024865	14.6978	14.6453
-0.523599	0.002494	14.6352	14.6016
-0.523599	0.0025015	14.8369	14.8018
-0.523599	0.002509	15.3807	15.3363
-0.523599	0.0025165	16.8283	16.8063
-0.523599	0.002524	23.1574	23.0023
-0.523599	0.0025315	22.2256	22.0184
-0.523599	0.002539	23.6697	23.4102
-0.523599	0.0025465	26.6808	26.4665
-0.523599	0.002554	30.0676	29.5978
-0.418879	0.002464	22.4191	22.1787
-0.418879	0.0024715	21.0785	20.9208
-0.418879	0.002479	20.1731	20.0767
-0.418879	0.0024865	19.7333	19.6753
-0.418879	0.002494	19.713	19.6713
-0.418879	0.0025015	19.881	19.8502
-0.418879	0.002509	20.479	20.4457
-0.418879	0.0025165	23.9995	23.9632
-0.418879	0.002524	26.2708	30.7824
-0.418879	0.0025315	27.0133	26.828
-0.418879	0.002539	29.2314	28.8988
-0.418879	0.0025465	32.0551	31.7073
-0.418879	0.002554	35.939	35.6024
-0.314159	0.002464	28.2712	28.0371
-0.314159	0.0024715	27.0445	26.8902
-0.314159	0.002479	26.1865	26.0675
-0.314159	0.0024865	25.7474	25.6741
-0.314159	0.002494	25.7774	25.7286
-0.314159	0.0025015	25.9775	25.9388
-0.314159	0.002509	26.6303	26.5885
-0.314159	0.0025165	30.0515	31.4873
-0.314159	0.002524	33.5226	38.3468
-0.314159	0.0025315	33.9765	33.7286
-0.314159	0.002539	36.0931	35.3926
-0.314159	0.0025465	40.7844	40.5757
-0.314159	0.002554	43.7579	43.4881
-0.20944	0.002464	35.0231	34.787
-0.20944	0.0024715	33.8697	33.7115
-0.20944	0.002479	33.1686	33.0553
-0.20944	0.0024865	32.8399	32.7601
-0.20944	0.002494	32.9526	32.8955
-0.20944	0.0025015	33.183	33.1351
-0.20944	0.002509	34.1217	34.092
-0.20944	0.0025165	40.4798	40.341
-0.20944	0.002524	40.6124	40.4441
-0.20944	0.0025315	44.8645	44.6968
-0.20944	0.002539	44.6044	44.3683
-0.20944	0.0025465	46.2081	46.176
-0.20944	0.002554	50.073	49.5435
-0.10472	0.002464	42.8346	42.5625
-0.10472	0.0024715	41.6713	41.4837
-0.10472	0.002479	40.9597	40.8351
-0.10472	0.0024865	40.7114	40.6283
-0.10472	0.002494	40.9416	40.879
-0.10472	0.0025015	41.2857	41.231
-0.10472	0.002509	42.2645	42.2243
-0.10472	0.0025165	48.5942	48.6107
-0.10472	0.002524	48.9632	48.7672
-0.10472	0.0025315	49.9557	49.7219
-0.10472	0.002539	52.6644	56.6833
-0.10472	0.0025465	55.2906	56.2788
-0.10472	0.002554	62.0762	61.799
-2.66454e-15	0.002464	51.5644	51.2881
-2.66454e-15	0.0024715	50.4612	50.2681
-2.66454e-15	0.002479	49.8123	49.6808
-2.66454e-15	0.0024865	49.6296	49.5384
-2.66454e-15	0.002494	49.9964	49.9165
-2.66454e-15	0.0025015	50.2826	50.2283
-2.66454e-15	0.002509	52.5749	52.5172
-2.66454e-15	0.0025165	57.7904	57.7325
-2.66454e-15	0.002524	59.6971	59.4828
-2.66454e-15	0.0025315	59.8913	59.6258
-2.66454e-15	0.002539	64.1386	61.3269
-2.66454e-15	0.0025465	64.8947	64.4974
-2.66454e-15	0.002554	68.7898	68.4762
0.10472	0.002464	61.0962	60.821
0.10472	0.0024715	60.0801	59.8862
0.10472	0.002479	59.522	59.3877
0.10472	0.0024865	59.4343	59.3383
0.10472	0.002494	59.6743	59.5863
0.10472	0.0025015	59.983	59.9204
0.10472	0.002509	62.0147	61.9528
0.10472	0.0025165	69.7771	69.5926
0.10472	0.002524	69.4758	69.2687
0.10472	0.0025315	71.3176	73.1693
0.10472	0.002539	73.0176	72.6687
0.10472	0.0025465	76.6704	74.532
0.10472	0.002554	78.6919	78.2584
0.20944	0.002464	71.2906	71.0089
0.20944	0.0024715	70.3174	70.1161
0.20944	0.002479	69.7607	69.5824
0.20944	0.0024865	69.5668	69.4409
0.20944	0.002494	69.8526	69.7588
0.20944	0.0025015	70.2737	70.2043
0.20944	0.002509	72.2315	72.1646
0.20944	0.0025165	80.4806	82.5246
0.20944	0.002524	81.9962	81.7709
0.20944	0.0025315	92.7013	92.5414
0.20944	0.002539	84.9275	84.5616
0.20944	0.0025465	86.5039	86.1456
0.20944	0.002554	89.8219	89.3751
0.314159	0.002464	82.1179	81.7671
0.314159	0.0024715	81.0364	80.7779
0.314159	0.002479	80.4095	80.2239
0.314159	0.0024865	80.2493	80.1158
0.314159	0.002494	80.5711	80.4692
0.314159	0.0025015	81.0173	80.939
0.314159	0.002509	82.6299	82.5595
0.314159	0.0025165	92.4317	93.3696
0.314159	0.002524	95.3642	95.1206
0.314159	0.0025315	96.7872	96.5016
0.314159	0.002539	97.6132	97.882
0.314159	0.0025465	98.8534	107.233
0.314159	0.002554	101.618	101.158
0.418879	0.002464	92.8236	92.4708
0.418879	0.0024715	91.795	91.5348
0.418879	0.002479	91.2255	91.0367
0.418879	0.0024865	91.1257	90.9877
0.418879	0.002494	91.5108	91.4029
0.418879	0.0025015	92.0657	91.9801
0.418879	0.002509	93.4868	93.409
0.418879	0.0025165	101.505	101.381
0.418879	0.002524	109.357	109.095
0.418879	0.0025315	123.465	123.273
0.418879	0.002539	110.86	110.46
0.418879	0.0025465	111.714	111.327
0.418879	0.002554	113.879	113.406
0.523599	0.002464	103.744	103.384
0.523599	0.0024715	102.721	102.454
0.523599	0.002479	102.158	101.962
0.523599	0.0024865	102.066	101.921
0.523599	0.002494	102.46	102.345
0.523599	0.0025015	103.042	102.948
0.523599	0.002509	104.116	104.033
0.523599	0.0025165	110.744	110.619
0.523599	0.002524	115.976	123.421
0.523599	0.0025315	125.104	124.748
0.523599	0.002539	124.406	123.989
0.523599	0.0025465	124.831	124.43
0.523599	0.002554	127.532	126.966
0.628319	0.002464	114.441	114.017
0.628319	0.0024715	113.385	113.115
0.628319	0.002479	112.852	112.653
0.628319	0.0024865	112.858	112.643
0.628319	0.002494	113.22	113.099
0.628319	0.0025015	113.733	113.622
0.628319	0.002509	114.685	114.596
0.628319	0.0025165	118.215	118.915
0.628319	0.002524	126.283	126.052
0.628319	0.0025315	139.336	138.963
0.628319	0.002539	138.138	137.722
0.628319	0.0025465	142.228	138.171
0.628319	0.002554	167.997	143.927
0.733038	0.002464	124.676	124.306
0.733038	0.0024715	123.658	123.439
0.733038	0.002479	123.104	122.897
0.733038	0.0024865	122.914	122.706
0.733038	0.002494	123.105	122.947
0.733038	0.0025015	123.629	123.512
0.733038	0.002509	124.621	124.527
0.733038	0.0025165	127.942	127.818
0.733038	0.002524	135.156	138.512
0.733038	0.0025315	150.607	154.175
0.733038	0.002539	164.615	155.411
0.733038	0.0025465	156.294	155.852
0.733038	0.002554	154.995	154.42
0.837758	0.002464	134.297	133.924
0.837758	0.0024715	133.281	133
0.837758	0.002479	132.629	132.343
0.837758	0.0024865	132.306	132.092
0.837758	0.002494	132.459	132.297
0.837758	0.0025015	132.966	132.845
0.837758	0.002509	133.909	133.81
0.837758	0.0025165	136.828	136.703
0.837758	0.002524	138.718	143.379
0.837758	0.0025315	155.116	155.13
0.837758	0.002539	169.451	168.97
0.837758	0.0025465	167.683	167.151
0.837758	0.002554	206.512	206.197
0.942478	0.002464	142.975	142.505
0.942478	0.0024715	141.745	141.364
0.942478	0.002479	140.948	140.66
0.942478	0.0024865	140.616	140.399
0.942478	0.002494	140.76	140.595
0.942478	0.0025015	141.313	141.186
0.942478	0.002509	142.275	142.171
0.942478	0.0025165	143.738	143.644
0.942478	0.002524	146.768	146.658
0.942478	0.0025315	162.642	162.043
0.942478	0.002539	179.462	178.603
0.942478	0.0025465	188.894	206.073
0.942478	0.002554	183.051	182.385
1.0472	0.002464	150.448	149.947
1.0472	0.0024715	149.13	148.742
1.0472	0.002479	148.269	147.974
1.0472	0.0024865	147.872	147.65
1.0472	0.002494	147.949	147.781
1.0472	0.0025015	148.467	148.337
1.0472	0.002509	149.359	149.252
1.0472	0.0025165	150.747	150.651
1.0472	0.002524	152.667	152.568
1.0472	0.0025315	161.448	167.5
1.0472	0.002539	171.587	171.164
1.0472	0.0025465	188.68	191.541
1.0472	0.002554	222.181	221.717
1.15192	0.002464	156.748	156.238
1.15192	0.0024715	155.352	154.957
1.15192	0.002479	154.413	154.113
1.15192	0.0024865	153.939	153.712
1.15192	0.002494	153.937	153.766
1.15192	0.0025015	154.41	154.277
1.15192	0.002509	155.223	155.114
1.15192	0.0025165	156.528	156.43
1.15192	0.002524	159.035	158.258
1.15192	0.0025315	165.381	165.173
1.15192	0.002539	176.561	176.139
1.15192	0.0025465	193.225	192.417
1.15192	0.002554	209.463	208.784
1.25664	0.002464	161.728	161.177
1.25664	0.0024715	160.213	159.811
1.25664	0.002479	159.186	158.88
1.25664	0.0024865	158.622	158.392
1.25664	0.002494	158.531	158.356
1.25664	0.0025015	158.921	158.785
1.25664	0.002509	159.674	159.564
1.25664	0.0025165	160.89	160.791
1.25664	0.002524	163.113	162.997
1.25664	0.0025315	165.298	165.187
1.25664	0.002539	180.104	180.068
1.25664	0.0025465	183.067	195.696
1.25664	0.002554	200.595	222.665
1.36136	0.002464	165.136	164.608
1.36136	0.0024715	163.556	163.147
1.36136	0.002479	162.431	162.123
1.36136	0.0024865	161.769	161.536
1.36136	0.002494	161.578	161.403
1.36136	0.0025015	161.868	161.732
1.36136	0.002509	162.563	162.453
1.36136	0.0025165	163.684	163.585
1.36136	0.002524	165.679	165.563
1.36136	0.0025315	167.76	167.649
1.36136	0.002539	176.557	179.547
1.36136	0.0025465	185.081	184.681
1.36136	0.002554	201.911	201.137
1.46608	0.002464	166.958	166.42
1.46608	0.0024715	165.275	164.858
1.46608	0.002479	164.047	163.73
1.46608	0.0024865	163.28	163.082
1.46608	0.002494	162.982	162.806
1.46608	0.0025015	163.165	163.029
1.46608	0.002509	163.792	163.683
1.46608	0.0025165	164.815	164.718
1.46608	0.002524	166.343	166.245
1.46608	0.0025315	168.408	168.295
1.46608	0.002539	171.142	171.026
1.46608	0.0025465	177.743	177.552
1.46608	0.002554	189.058	201.476
1.5708	0.002464	167.111	166.562
1.5708	0.0024715	165.321	164.897
1.5708	0.002479	163.985	163.695
1.5708	0.0024865	163.11	162.871
1.5708	0.002494	162.702	162.526
1.5708	0.0025015	162.772	162.638
1.5708	0.002509	163.322	163.214
1.5708	0.0025165	164.248	164.153
1.5708	0.002524	165.673	165.578
1.5708	0.0025315	167.846	167.736
1.5708	0.002539	170.141	169.975
1.5708	0.0025465	173.239	179.055
1.5708	0.002554	187.943	187.552
1.67552	0.002464	165.603	165.044
1.67552	0.0024715	163.706	163.274
1.67552	0.002479	162.261	161.935
1.67552	0.0024865	161.276	161.035
1.67552	0.002494	160.757	160.619
1.67552	0.0025015	160.714	160.582
1.67552	0.002509	161.156	161.049
1.67552	0.0025165	162.006	161.914
1.67552	0.002524	163.701	163.24
1.67552	0.0025315	165.469	165.361
1.67552	0.002539	168.541	167.442
1.67552	0.0025465	170.558	173.044
1.67552	0.002554	177.538	177.337
1.78024	0.002464	162.501	161.932
1.78024	0.0024715	160.498	160.059
1.78024	0.002479	158.947	158.616
1.78024	0.0024865	157.854	157.61
1.78024	0.002494	157.225	157.049
1.78024	0.0025015	157.07	156.98
1.78024	0.002509	157.398	157.295
1.78024	0.0025165	158.171	158.083
1.78024	0.002524	159.402	159.315
1.78024	0.0025315	161.146	161.046
1.78024	0.002539	164.242	163.306
1.78024	0.0025465	168.516	168.265
1.78024	0.002554	169.85	169.69
1.88496	0.002464	157.928	157.348
1.88496	0.0024715	155.824	155.376
1.88496	0.002479	154.17	153.833
1.88496	0.0024865	153.839	152.726
1.88496	0.002494	152.237	152.061
1.88496	0.0025015	151.973	151.847
1.88496	0.002509	152.19	152.093
1.88496	0.0025165	152.879	152.796
1.88496	0.002524	154.023	153.942
1.88496	0.0025315	156.287	155.58
1.88496	0.002539	158.385	158.276
1.88496	0.0025465	164.914	164.719
1.88496	0.002554	163.956	163.746
1.98968	0.002464	152.052	151.46
1.98968	0.0024715	149.852	149.396
1.98968	0.002479	148.101	147.758
1.98968	0.0024865	146.804	146.555
1.98968	0.002494	145.969	145.792
1.98968	0.0025015	145.603	145.477
1.98968	0.002509	145.713	145.621
1.98968	0.0025165	146.309	146.231
1.98968	0.002524	147.375	147.299
1.98968	0.0025315	148.941	148.853
1.98968	0.002539	151.032	150.919
1.98968	0.0025465	154.368	155.447
1.98968	0.002554	158.756	158.458
2.0944	0.002464	144.841	144.375
2.0944	0.0024715	142.718	142.322
2.0944	0.002479	140.946	140.597
2.0944	0.0024865	139.558	139.305
2.0944	0.002494	138.629	138.489
2.0944	0.0025015	138.167	138.044
2.0944	0.002509	138.18	138.092
2.0944	0.0025165	138.677	138.604
2.0944	0.002524	139.672	139.601
2.0944	0.0025315	141.164	141.083
2.0944	0.002539	143.097	142.994
2.0944	0.0025465	146.355	146.237
2.0944	0.002554	151.858	153.125
2.19911	0.002464	136.654	136.18
2.19911	0.0024715	134.451	134.098
2.19911	0.002479	132.699	132.447
2.19911	0.0024865	131.404	131.207
2.19911	0.002494	130.451	130.271
2.19911	0.0025015	129.872	129.751
2.19911	0.002509	129.724	129.641
2.19911	0.0025165	130.057	129.992
2.19911	0.002524	130.885	130.823
2.19911	0.0025315	132.208	132.136
2.19911	0.002539	134.041	133.945
2.19911	0.0025465	136.409	136.276
2.19911	0.002554	140.366	140.532
2.30383	0.002464	127.816	127.332
2.30383	0.0024715	125.54	125.181
2.30383	0.002479	123.661	123.404
2.30383	0.0024865	122.223	122.047
2.30383	0.002494	121.245	121.098
2.30383	0.0025015	120.58	120.459
2.30383	0.002509	120.35	120.27
2.30383	0.0025165	120.598	120.539
2.30383	0.002524	121.357	121.3
2.30383	0.0025315	122.625	122.559
