#x	y	new0_fix	flux_lukas
0.0184709	-3.03687	58.7559	58.684
0.0184709	-2.93215	49.451	49.3869
0.0184709	-2.82743	41.5105	41.4529
0.0184709	-2.72271	34.8756	34.8232
0.0184709	-2.61799	29.4439	29.4101
0.0184709	-2.51327	25.1053	25.0792
0.0184709	-2.40855	21.7427	21.7187
0.0184709	-2.30383	19.2193	19.1967
0.0184709	-2.19911	17.3954	17.3735
0.0184709	-2.0944	16.1355	16.1133
0.0184709	-1.98968	15.3113	15.2897
0.0184709	-1.88496	14.8131	14.7912
0.0184709	-1.78024	14.5513	14.5278
0.0184709	-1.67552	14.4535	14.4363
0.0184709	-1.5708	14.4177	14.4019
0.0184709	-1.46608	14.5152	14.4927
0.0184709	-1.36136	14.7468	14.7285
0.0184709	-1.25664	15.2264	15.2057
0.0184709	-1.15192	15.9902	15.968
0.0184709	-1.0472	17.0933	17.0664
0.0184709	-0.942478	18.723	18.6943
0.0184709	-0.837758	21.0693	21.037
0.0184709	-0.733038	24.2587	24.2214
0.0184709	-0.628319	28.4466	28.4036
0.0184709	-0.523599	33.7492	33.6891
0.0184709	-0.418879	40.3782	40.3225
0.0184709	-0.314159	48.3584	48.2923
0.0184709	-0.20944	57.7832	57.7038
0.0184709	-0.10472	68.6777	68.5855
0.0184709	-2.66454e-15	81.0201	80.9136
0.0184709	0.10472	94.5447	94.3669
0.0184709	0.20944	109.032	108.844
0.0184709	0.314159	124.53	124.331
0.0184709	0.418879	141.016	140.786
0.0184709	0.523599	157.687	157.443
0.0184709	0.628319	174.434	174.175
0.0184709	0.733038	190.856	190.582
0.0184709	0.837758	206.103	205.866
0.0184709	0.942478	219.988	219.7
0.0184709	1.0472	232.4	232.106
0.0184709	1.15192	242.831	242.533
0.0184709	1.25664	250.944	250.643
0.0184709	1.36136	256.049	255.792
0.0184709	1.46608	258.674	258.417
0.0184709	1.5708	258.443	258.189
0.0184709	1.67552	255.024	254.807
0.0184709	1.78024	249.116	248.905
0.0184709	1.88496	240.592	240.407
0.0184709	1.98968	229.873	229.697
0.0184709	2.0944	217.31	217.143
0.0184709	2.19911	203.294	203.135
0.0184709	2.30383	188.234	188.083
0.0184709	2.40855	172.237	172.11
0.0184709	2.51327	155.738	155.629
0.0184709	2.61799	139.401	139.305
0.0184709	2.72271	123.533	123.449
0.0184709	2.82743	108.412	108.339
0.0184709	2.93215	94.263	94.1998
0.0184709	3.03687	81.2545	81.1992
0.0184709	3.14159	69.4485	69.3671
0.0191243	-3.14159	61.2758	61.2261
0.0191243	-3.03687	51.1385	51.0967
0.0191243	-2.93215	42.3179	42.2828
0.0191243	-2.82743	34.7902	34.7606
0.0191243	-2.72271	28.482	28.4579
0.0191243	-2.61799	23.3348	23.3136
0.0191243	-2.51327	19.2344	19.2155
0.0191243	-2.40855	16.0602	16.0426
0.0191243	-2.30383	13.682	13.6654
0.0191243	-2.19911	11.9673	11.9511
0.0191243	-2.0944	10.7866	10.7706
0.0191243	-1.98968	10.02	10.0037
0.0191243	-1.88496	9.56376	9.54554
0.0191243	-1.78024	9.26545	9.2544
0.0191243	-1.67552	9.12203	9.11173
0.0191243	-1.5708	9.10242	9.09129
0.0191243	-1.46608	9.21103	9.20045
0.0191243	-1.36136	9.45777	9.43489
0.0191243	-1.25664	9.89732	9.87896
0.0191243	-1.15192	10.549	10.5248
0.0191243	-1.0472	11.5932	11.5731
0.0191243	-0.942478	13.1573	13.1341
0.0191243	-0.837758	15.3826	15.3582
0.0191243	-0.733038	18.4085	18.3802
0.0191243	-0.628319	22.3499	22.3049
0.0191243	-0.523599	27.3533	27.3035
0.0191243	-0.418879	33.5732	33.5167
0.0191243	-0.314159	41.1052	41.0404
0.0191243	-0.20944	50.2939	50.2122
0.0191243	-0.10472	60.6046	60.4876
0.0191243	-2.66454e-15	72.3613	72.1902
0.0191243	0.10472	85.1908	85.0658
0.0191243	0.20944	99.0463	98.8733
0.0191243	0.314159	113.763	113.58
0.0191243	0.418879	129.402	129.192
0.0191243	0.523599	145.228	145.004
0.0191243	0.628319	161.123	160.885
0.0191243	0.733038	176.703	176.452
0.0191243	0.837758	191.339	191.077
0.0191243	0.942478	204.605	204.337
0.0191243	1.0472	216.356	216.082
0.0191243	1.15192	226.222	225.945
0.0191243	1.25664	233.686	233.605
0.0191243	1.36136	238.768	238.531
0.0191243	1.46608	241.217	240.981
0.0191243	1.5708	240.843	240.642
0.0191243	1.67552	237.766	237.569
0.0191243	1.78024	232.119	231.927
0.0191243	1.88496	224.105	223.919
0.0191243	1.98968	213.904	213.746
0.0191243	2.0944	201.954	201.804
0.0191243	2.19911	188.63	188.488
0.0191243	2.30383	174.273	174.162
0.0191243	2.40855	158.906	158.808
0.0191243	2.51327	143.339	143.255
0.0191243	2.61799	127.863	127.79
0.0191243	2.72271	112.828	112.764
0.0191243	2.82743	98.4975	98.4425
0.0191243	2.93215	85.0855	85.0376
0.0191243	3.03687	72.7144	72.6551
0.0191243	3.14159	61.2758	61.2261
0.0197777	-3.14159	54.6275	54.5887
0.0197777	-3.03687	45.0137	44.9818
0.0197777	-2.93215	36.6497	36.6234
0.0197777	-2.82743	29.5126	29.4908
0.0197777	-2.72271	23.5405	23.5227
0.0197777	-2.61799	18.6659	18.6504
0.0197777	-2.51327	14.7851	14.7711
0.0197777	-2.40855	11.7835	11.7704
0.0197777	-2.30383	9.53762	9.52503
0.0197777	-2.19911	7.92174	7.90926
0.0197777	-2.0944	6.80605	6.79866
0.0197777	-1.98968	6.0398	6.03254
0.0197777	-1.88496	5.56104	5.55383
0.0197777	-1.78024	5.28886	5.28162
0.0197777	-1.67552	5.16541	5.15803
0.0197777	-1.5708	5.15916	5.15137
0.0197777	-1.46608	5.26752	5.25844
0.0197777	-1.36136	5.48379	5.47076
0.0197777	-1.25664	5.8427	5.82972
0.0197777	-1.15192	6.47178	6.45844
0.0197777	-1.0472	7.47528	7.45983
0.0197777	-0.942478	8.97117	8.95637
0.0197777	-0.837758	11.0908	11.0738
0.0197777	-0.733038	13.9262	13.8927
0.0197777	-0.628319	17.6546	17.6177
0.0197777	-0.523599	22.4234	22.3818
0.0197777	-0.418879	28.3472	28.2996
0.0197777	-0.314159	35.5173	35.4623
0.0197777	-0.20944	43.9948	43.9309
0.0197777	-0.10472	53.9942	53.89
0.0197777	-2.66454e-15	65.089	64.9733
0.0197777	0.10472	77.4141	77.2462
0.0197777	0.20944	90.748	90.5949
0.0197777	0.314159	104.736	104.567
0.0197777	0.418879	119.395	119.253
0.0197777	0.523599	134.442	134.289
0.0197777	0.628319	149.551	149.388
0.0197777	0.733038	164.358	164.184
0.0197777	0.837758	178.472	178.289
0.0197777	0.942478	191.233	190.981
0.0197777	1.0472	202.36	202.104
0.0197777	1.15192	211.694	211.434
0.0197777	1.25664	218.825	218.607
0.0197777	1.36136	223.61	223.391
0.0197777	1.46608	225.894	225.676
0.0197777	1.5708	225.599	225.389
0.0197777	1.67552	222.636	222.456
0.0197777	1.78024	217.235	217.06
0.0197777	1.88496	209.592	209.422
0.0197777	1.98968	199.968	199.804
0.0197777	2.0944	188.623	188.487
0.0197777	2.19911	175.953	175.824
0.0197777	2.30383	162.083	161.987
0.0197777	2.40855	147.477	147.393
0.0197777	2.51327	132.665	132.591
0.0197777	2.61799	117.982	117.918
0.0197777	2.72271	103.724	103.699
0.0197777	2.82743	90.1549	90.1095
0.0197777	2.93215	77.433	77.3935
0.0197777	3.03687	65.477	65.43
0.0197777	3.14159	54.6275	54.5887
0.0204311	-3.14159	49.4579	49.4277
0.0204311	-3.03687	40.3341	40.3097
0.0204311	-2.93215	32.3966	32.3769
0.0204311	-2.82743	25.6233	25.6072
0.0204311	-2.72271	19.9617	19.9482
0.0204311	-2.61799	15.3396	15.3277
0.0204311	-2.51327	11.6614	11.6499
0.0204311	-2.40855	8.77441	8.76356
0.0204311	-2.30383	6.61615	6.60651
0.0204311	-2.19911	5.06314	5.05429
0.0204311	-2.0944	3.99451	3.98606
0.0204311	-1.98968	3.27966	3.27401
0.0204311	-1.88496	2.83503	2.82934
0.0204311	-1.78024	2.58744	2.58169
0.0204311	-1.67552	2.48199	2.47612
0.0204311	-1.5708	2.48857	2.48251
0.0204311	-1.46608	2.51131	2.51094
0.0204311	-1.36136	2.65655	2.65221
0.0204311	-1.25664	2.98031	2.97209
0.0204311	-1.15192	3.55454	3.54703
0.0204311	-1.0472	4.48899	4.47896
0.0204311	-0.942478	5.87793	5.86304
0.0204311	-0.837758	7.83412	7.81566
0.0204311	-0.733038	10.5446	10.5214
0.0204311	-0.628319	14.1478	14.1186
0.0204311	-0.523599	18.7735	18.7369
0.0204311	-0.418879	24.5101	24.4694
0.0204311	-0.314159	31.3432	31.2959
0.0204311	-0.20944	39.4182	39.3629
0.0204311	-0.10472	48.7572	48.6926
0.0204311	-2.66454e-15	59.3411	59.2659
0.0204311	0.10472	71.1096	70.9552
0.0204311	0.20944	83.8494	83.6833
0.0204311	0.314159	97.3313	97.1732
0.0204311	0.418879	111.263	111.096
0.0204311	0.523599	125.701	125.507
0.0204311	0.628319	140.033	139.831
0.0204311	0.733038	154.073	153.859
0.0204311	0.837758	167.451	167.227
0.0204311	0.942478	179.735	179.498
0.0204311	1.0472	190.274	190.032
0.0204311	1.15192	199.106	198.861
0.0204311	1.25664	205.928	205.698
0.0204311	1.36136	210.433	210.229
0.0204311	1.46608	212.561	212.358
0.0204311	1.5708	212.246	212.044
0.0204311	1.67552	209.489	209.309
0.0204311	1.78024	204.322	204.161
0.0204311	1.88496	197.028	196.872
0.0204311	1.98968	187.859	187.707
0.0204311	2.0944	177.115	176.968
0.0204311	2.19911	165.053	164.947
0.0204311	2.30383	151.714	151.631
0.0204311	2.40855	137.826	137.754
0.0204311	2.51327	123.747	123.684
0.0204311	2.61799	109.795	109.741
0.0204311	2.72271	96.2516	96.2044
0.0204311	2.82743	83.3528	83.3114
0.0204311	2.93215	71.1566	71.117
0.0204311	3.03687	59.7552	59.7179
0.0204311	3.14159	49.4579	49.4277
0.0210845	-3.14159	45.6328	45.613
0.0210845	-3.03687	36.9718	36.9555
0.0210845	-2.93215	29.4449	29.4315
0.0210845	-2.82743	22.98	22.9649
0.0210845	-2.72271	17.4934	17.4812
0.0210845	-2.61799	13.0204	13.0105
0.0210845	-2.51327	9.46547	9.45714
0.0210845	-2.40855	6.71978	6.71261
0.0210845	-2.30383	4.66733	4.66092
0.0210845	-2.19911	3.19012	3.18414
0.0210845	-2.0944	2.17364	2.16775
0.0210845	-1.98968	1.51032	1.50425
0.0210845	-1.88496	1.10489	1.09859
0.0210845	-1.78024	0.883914	0.877145
0.0210845	-1.67552	0.736858	0.735898
0.0210845	-1.5708	0.685658	0.684855
0.0210845	-1.46608	0.720217	0.719103
0.0210845	-1.36136	0.871857	0.870198
0.0210845	-1.25664	1.19161	1.18899
0.0210845	-1.15192	1.75668	1.75206
0.0210845	-1.0472	2.63872	2.62926
0.0210845	-0.942478	3.92285	3.91163
0.0210845	-0.837758	5.80502	5.79071
0.0210845	-0.733038	8.40524	8.38714
0.0210845	-0.628319	11.8552	11.8312
0.0210845	-0.523599	16.2777	16.2473
0.0210845	-0.418879	21.7737	21.7233
0.0210845	-0.314159	28.4164	28.3576
0.0210845	-0.20944	36.1901	36.1413
0.0210845	-0.10472	45.0891	45.0145
0.0210845	-2.66454e-15	55.1393	55.0058
0.0210845	0.10472	66.2506	66.1074
0.0210845	0.20944	78.3747	78.2209
0.0210845	0.314159	91.3604	91.1849
0.0210845	0.418879	104.686	104.529
0.0210845	0.523599	118.395	118.179
0.0210845	0.628319	132.013	131.795
0.0210845	0.733038	145.347	145.145
0.0210845	0.837758	158.047	157.839
0.0210845	0.942478	169.754	169.537
0.0210845	1.0472	179.972	179.743
0.0210845	1.15192	188.331	188.099
0.0210845	1.25664	194.793	194.558
0.0210845	1.36136	199.105	198.914
0.0210845	1.46608	201.087	200.896
0.0210845	1.5708	200.748	200.558
0.0210845	1.67552	198.108	197.921
0.0210845	1.78024	193.249	193.084
0.0210845	1.88496	186.286	186.14
0.0210845	1.98968	177.545	177.404
0.0210845	2.0944	167.314	167.177
0.0210845	2.19911	155.606	155.513
0.0210845	2.30383	142.932	142.849
0.0210845	2.40855	129.755	129.68
0.0210845	2.51327	116.402	116.336
0.0210845	2.61799	103.176	103.117
0.0210845	2.72271	90.3129	90.2722
0.0210845	2.82743	77.9658	77.9458
0.0210845	2.93215	66.2072	66.1766
0.0210845	3.03687	55.3908	55.3661
0.0210845	3.14159	45.6328	45.613
0.021738	-3.14159	43.0481	43.0323
0.021738	-3.03687	34.8372	34.8247
0.021738	-2.93215	27.5589	27.5452
0.021738	-2.82743	21.3044	21.2936
0.021738	-2.72271	16.0858	16.0772
0.021738	-2.61799	11.8299	11.8229
0.021738	-2.51327	8.44591	8.43993
0.021738	-2.40855	5.83083	5.82553
0.021738	-2.30383	3.8747	3.86975
0.021738	-2.19911	2.46578	2.46091
0.021738	-2.0944	1.49585	1.49059
0.021738	-1.98968	0.865417	0.860085
0.021738	-1.88496	0.470199	0.468756
0.021738	-1.78024	0.2044	0.203691
0.021738	-1.67552	0.0615279	0.0613345
0.021738	-1.5708	0.0155386	0.0155386
0.021738	-1.46608	0.0626925	0.0625739
0.021738	-1.36136	0.22432	0.223763
0.021738	-1.25664	0.546705	0.540222
0.021738	-1.15192	1.0447	1.03803
0.021738	-1.0472	1.88112	1.87341
0.021738	-0.942478	3.13145	3.12215
0.021738	-0.837758	4.94756	4.93564
0.021738	-0.733038	7.44763	7.43203
0.021738	-0.628319	10.7431	10.7093
0.021738	-0.523599	14.9383	14.8995
0.021738	-0.418879	20.1677	20.1225
0.021738	-0.314159	26.5116	26.4459
0.021738	-0.20944	33.9512	33.8657
0.021738	-0.10472	42.5706	42.4764
0.021738	-2.66454e-15	52.1679	52.0423
0.021738	0.10472	62.7527	62.6184
0.021738	0.20944	74.2984	74.1543
0.021738	0.314159	86.6508	86.4962
0.021738	0.418879	99.5894	99.4395
0.021738	0.523599	112.599	112.374
0.021738	0.628319	125.552	125.318
0.021738	0.733038	138.231	138.005
0.021738	0.837758	150.294	150.098
0.021738	0.942478	161.407	161.204
0.021738	1.0472	171.239	171.028
0.021738	1.15192	179.254	179.032
0.021738	1.25664	185.36	185.136
0.021738	1.36136	189.457	189.256
0.021738	1.46608	191.354	191.174
0.021738	1.5708	190.993	190.813
0.021738	1.67552	188.447	188.269
0.021738	1.78024	183.812	183.637
0.021738	1.88496	177.249	177.085
0.021738	1.98968	168.914	168.781
0.021738	2.0944	159.053	158.94
0.021738	2.19911	147.837	147.754
0.021738	2.30383	135.777	135.703
0.021738	2.40855	123.242	123.177
0.021738	2.51327	110.546	110.488
0.021738	2.61799	97.9721	97.9199
0.021738	2.72271	85.7714	85.7242
0.021738	2.82743	73.7918	73.7608
0.021738	2.93215	62.5947	62.57
0.021738	3.03687	52.318	52.2983
0.021738	3.14159	43.0481	43.0323
0.0223914	-3.14159	41.6825	41.669
0.0223914	-3.03687	33.7206	33.7068
0.0223914	-2.93215	26.735	26.7243
0.0223914	-2.82743	20.7816	20.7731
0.0223914	-2.72271	15.8125	15.8056
0.0223914	-2.61799	11.758	11.7519
0.0223914	-2.51327	8.48302	8.46967
0.0223914	-2.40855	5.95763	5.94471
0.0223914	-2.30383	4.08039	4.06741
0.0223914	-2.19911	2.72398	2.70951
0.0223914	-2.0944	1.77705	1.77554
0.0223914	-1.98968	1.14644	1.14513
0.0223914	-1.88496	0.749078	0.74778
0.0223914	-1.78024	0.514968	0.513444
0.0223914	-1.67552	0.394861	0.392777
0.0223914	-1.5708	0.363064	0.360038
0.0223914	-1.46608	0.418375	0.413291
0.0223914	-1.36136	0.508977	0.507053
0.0223914	-1.25664	0.753418	0.749912
0.0223914	-1.15192	1.21768	1.21269
0.0223914	-1.0472	2.01314	2.00583
0.0223914	-0.942478	3.24245	3.22616
0.0223914	-0.837758	4.95811	4.94473
0.0223914	-0.733038	7.34414	7.32136
0.0223914	-0.628319	10.5293	10.5018
0.0223914	-0.523599	14.6352	14.6016
0.0223914	-0.418879	19.713	19.6713
0.0223914	-0.314159	25.7474	25.6741
0.0223914	-0.20944	32.8399	32.7601
0.0223914	-0.10472	41.0664	40.9787
0.0223914	-2.66454e-15	50.4091	50.3092
0.0223914	0.10472	60.5166	60.3894
0.0223914	0.20944	71.5159	71.3799
0.0223914	0.314159	83.2791	83.1336
0.0223914	0.418879	95.6134	95.4579
0.0223914	0.523599	108.162	107.947
0.0223914	0.628319	120.478	120.254
0.0223914	0.733038	132.545	132.312
0.0223914	0.837758	144.026	143.804
0.0223914	0.942478	154.577	154.385
0.0223914	1.0472	163.904	163.706
0.0223914	1.15192	171.714	171.511
0.0223914	1.25664	177.605	177.388
0.0223914	1.36136	181.466	181.247
0.0223914	1.46608	183.286	183.059
0.0223914	1.5708	182.942	182.768
0.0223914	1.67552	180.485	180.314
0.0223914	1.78024	176.046	175.877
0.0223914	1.88496	169.784	169.617
0.0223914	1.98968	161.701	161.591
0.0223914	2.0944	152.158	152.054
0.0223914	2.19911	141.535	141.438
0.0223914	2.30383	130.079	130.012
0.0223914	2.40855	118.153	118.094
0.0223914	2.51327	106.077	106.024
0.0223914	2.61799	94.12	94.0722
0.0223914	2.72271	82.3252	82.2924
0.0223914	2.82743	70.9227	70.8966
0.0223914	2.93215	60.2733	60.2526
0.0223914	3.03687	50.4993	50.4828
0.0223914	3.14159	41.6825	41.669
0.0230448	-3.14159	41.3274	41.3124
0.0230448	-3.03687	33.6706	33.6589
0.0230448	-2.93215	27.0171	27.0076
0.0230448	-2.82743	21.303	21.29
0.0230448	-2.72271	16.4472	16.4288
0.0230448	-2.61799	12.2917	12.278
0.0230448	-2.51327	8.97228	8.9596
0.0230448	-2.40855	6.4041	6.39912
0.0230448	-2.30383	4.46087	4.45631
0.0230448	-2.19911	3.08779	3.0834
0.0230448	-2.0944	2.16582	2.1614
0.0230448	-1.98968	1.58654	1.58202
0.0230448	-1.88496	1.25481	1.25007
0.0230448	-1.78024	1.04134	1.04008
0.0230448	-1.67552	0.913646	0.913069
0.0230448	-1.5708	0.862223	0.862036
0.0230448	-1.46608	0.883227	0.883063
0.0230448	-1.36136	0.998346	0.997943
0.0230448	-1.25664	1.26085	1.25986
0.0230448	-1.15192	1.7248	1.71678
0.0230448	-1.0472	2.49054	2.4814
0.0230448	-0.942478	3.68238	3.67193
0.0230448	-0.837758	5.43241	5.41156
0.0230448	-0.733038	7.81281	7.78868
0.0230448	-0.628319	11.0223	10.9936
0.0230448	-0.523599	15.1363	15.1027
0.0230448	-0.418879	20.0743	20.0199
0.0230448	-0.314159	25.9507	25.89
0.0230448	-0.20944	32.8542	32.7782
0.0230448	-0.10472	40.7114	40.6283
0.0230448	-2.66454e-15	49.6296	49.5384
0.0230448	0.10472	59.4769	59.3549
0.0230448	0.20944	69.9611	69.8311
0.0230448	0.314159	81.1684	81.0298
0.0230448	0.418879	92.9149	92.7673
0.0230448	0.523599	104.975	104.818
0.0230448	0.628319	116.762	116.546
0.0230448	0.733038	128.234	128.01
0.0230448	0.837758	139.162	138.931
0.0230448	0.942478	149.205	149
0.0230448	1.0472	158.055	157.867
0.0230448	1.15192	165.458	165.266
0.0230448	1.25664	171.175	170.979
0.0230448	1.36136	174.939	174.726
0.0230448	1.46608	176.63	176.413
0.0230448	1.5708	176.325	176.106
0.0230448	1.67552	173.988	173.823
0.0230448	1.78024	169.732	169.568
0.0230448	1.88496	163.619	163.509
0.0230448	1.98968	155.83	155.727
0.0230448	2.0944	146.734	146.637
0.0230448	2.19911	136.616	136.525
0.0230448	2.30383	125.773	125.688
0.0230448	2.40855	114.437	114.382
0.0230448	2.51327	102.946	102.896
0.0230448	2.61799	91.5491	91.506
0.0230448	2.72271	80.1496	80.1207
0.0230448	2.82743	69.2991	69.276
0.0230448	2.93215	59.1658	59.1471
0.0230448	3.03687	49.8647	49.8494
0.0230448	3.14159	41.3274	41.3124
0.0236982	-3.14159	41.9474	41.9352
0.0236982	-3.03687	34.6526	34.6443
0.0236982	-2.93215	28.1285	28.122
0.0236982	-2.82743	22.4094	22.3949
0.0236982	-2.72271	17.4479	17.4351
0.0236982	-2.61799	13.2954	13.2904
0.0236982	-2.51327	9.99061	9.98614
0.0236982	-2.40855	7.46252	7.45832
0.0236982	-2.30383	5.59604	5.59192
0.0236982	-2.19911	4.27452	4.27031
0.0236982	-2.0944	3.38485	3.3804
0.0236982	-1.98968	2.82778	2.82327
0.0236982	-1.88496	2.4697	2.46671
0.0236982	-1.78024	2.24255	2.24048
0.0236982	-1.67552	2.11772	2.11642
0.0236982	-1.5708	2.07146	2.07067
0.0236982	-1.46608	2.10578	2.10521
0.0236982	-1.36136	2.23571	2.23513
0.0236982	-1.25664	2.47725	2.46869
0.0236982	-1.15192	2.90252	2.89425
0.0236982	-1.0472	3.65464	3.6457
0.0236982	-0.942478	4.8245	4.81431
0.0236982	-0.837758	6.55387	6.54177
0.0236982	-0.733038	8.97136	8.95615
0.0236982	-0.628319	12.1744	12.1384
0.0236982	-0.523599	16.1922	16.1597
0.0236982	-0.418879	21.1649	21.1069
0.0236982	-0.314159	27.0123	26.9546
0.0236982	-0.20944	33.7624	33.6974
0.0236982	-0.10472	41.4438	41.3635
0.0236982	-2.66454e-15	49.9621	49.8748
0.0236982	0.10472	59.4343	59.3383
0.0236982	0.20944	69.5668	69.4409
0.0236982	0.314159	80.2493	80.1158
0.0236982	0.418879	91.4408	91.2988
0.0236982	0.523599	102.926	102.775
0.0236982	0.628319	114.328	114.118
0.0236982	0.733038	125.238	125.021
0.0236982	0.837758	135.625	135.402
0.0236982	0.942478	145.198	144.967
0.0236982	1.0472	153.607	153.427
0.0236982	1.15192	160.627	160.443
0.0236982	1.25664	166.039	165.852
0.0236982	1.36136	169.665	169.476
0.0236982	1.46608	171.388	171.197
0.0236982	1.5708	171.047	170.892
0.0236982	1.67552	168.758	168.615
0.0236982	1.78024	164.621	164.482
0.0236982	1.88496	158.79	158.654
0.0236982	1.98968	151.369	151.271
0.0236982	2.0944	142.696	142.605
0.0236982	2.19911	133.056	132.97
0.0236982	2.30383	122.73	122.648
0.0236982	2.40855	111.999	111.921
0.0236982	2.51327	101.079	101.03
0.0236982	2.61799	89.9535	89.9136
0.0236982	2.72271	79.14	79.1042
0.0236982	2.82743	68.8513	68.821
0.0236982	2.93215	59.2044	59.186
0.0236982	3.03687	50.1644	50.1497
0.0236982	3.14159	41.9474	41.9352
0.0243516	-3.14159	43.5428	43.5331
0.0243516	-3.03687	36.345	36.337
0.0243516	-2.93215	29.7944	29.788
0.0243516	-2.82743	24.0549	24.0486
0.0243516	-2.72271	19.1058	19.1003
0.0243516	-2.61799	15.0921	15.087
0.0243516	-2.51327	11.9224	11.9175
0.0243516	-2.40855	9.49402	9.48899
0.0243516	-2.30383	7.69766	7.69121
0.0243516	-2.19911	6.42095	6.41521
0.0243516	-2.0944	5.56017	5.55665
0.0243516	-1.98968	4.99139	4.98369
0.0243516	-1.88496	4.61655	4.61134
0.0243516	-1.78024	4.39472	4.39053
0.0243516	-1.67552	4.27642	4.27309
0.0243516	-1.5708	4.23993	4.23676
0.0243516	-1.46608	4.28782	4.28543
0.0243516	-1.36136	4.41593	4.40417
0.0243516	-1.25664	4.619	4.60853
0.0243516	-1.15192	5.04478	5.03484
0.0243516	-1.0472	5.78493	5.77468
0.0243516	-0.942478	6.93834	6.92717
0.0243516	-0.837758	8.62361	8.61077
0.0243516	-0.733038	10.9289	10.8943
0.0243516	-0.628319	14.0002	13.9639
0.0243516	-0.523599	17.9812	17.9414
0.0243516	-0.418879	22.9393	22.8824
0.0243516	-0.314159	28.7094	28.6472
0.0243516	-0.20944	35.4792	35.4162
0.0243516	-0.10472	43.0304	42.9596
0.0243516	-2.66454e-15	51.3498	51.2639
0.0243516	0.10472	60.3969	60.3036
0.0243516	0.20944	70.2572	70.1229
0.0243516	0.314159	80.4596	80.3287
0.0243516	0.418879	91.1257	90.9877
0.0243516	0.523599	102.066	101.921
0.0243516	0.628319	113.043	112.89
0.0243516	0.733038	123.485	123.274
0.0243516	0.837758	133.362	133.144
0.0243516	0.942478	142.464	142.234
0.0243516	1.0472	150.485	150.271
0.0243516	1.15192	157.142	156.964
0.0243516	1.25664	162.266	162.085
0.0243516	1.36136	165.689	165.506
0.0243516	1.46608	167.299	167.115
0.0243516	1.5708	167.001	166.862
0.0243516	1.67552	164.794	164.656
0.0243516	1.78024	160.83	160.696
0.0243516	1.88496	155.257	155.126
0.0243516	1.98968	148.242	148.141
0.0243516	2.0944	139.97	139.882
0.0243516	2.19911	130.781	130.697
0.0243516	2.30383	120.944	120.865
0.0243516	2.40855	110.725	110.648
0.0243516	2.51327	100.157	100.114
0.0243516	2.61799	89.533	89.4944
0.0243516	2.72271	79.2354	79.2002
0.0243516	2.82743	69.4408	69.408
0.0243516	2.93215	60.1055	60.0883
0.0243516	3.03687	51.4165	51.4019
0.0243516	3.14159	43.5428	43.5331
0.025005	-3.14159	45.8641	45.8542
0.025005	-3.03687	38.5975	38.5898
0.025005	-2.93215	32.1346	32.1425
0.025005	-2.82743	26.4279	26.4211
