#	0	11a	11b	8
0.002464	13.9235	13.4949	14.4416	13.8604
0.0024715	9.40427	9.13061	9.69509	9.34158
0.002479	5.79291	5.63468	5.97456	5.76157
0.0024865	3.15215	3.06516	3.25949	3.13779
0.002494	1.35921	1.32777	1.38469	1.35044
0.0025015	0.335659	0.326373	0.346745	0.33473
0.002509	0	0	0	0
0.0025165	0.195432	0.192836	0.198338	0.19499
0.002524	0.782596	0.766253	0.801149	0.781564
0.0025315	1.78607	1.75451	1.82214	1.78311
0.002539	3.2477	3.1918	3.31693	3.24367
0.0025465	5.17652	5.06219	5.28616	5.17088
0.002554	7.53696	7.40011	7.69841	7.52526
