#	0	11a	11b	8
-3.14159	41.6587	41.6218	41.7051	41.6855
-3.03687	33.9476	33.95	34.0372	33.9979
-2.93215	26.9903	26.9489	27.0428	26.9947
-2.82743	21.0163	20.9743	21.0695	21.0178
-2.72271	16.0185	15.9783	16.0696	16.0185
-2.61799	11.9285	11.8922	11.9748	11.9282
-2.51327	8.54083	8.51306	8.57636	8.53638
-2.40855	5.88893	5.86761	5.91628	5.88601
-2.30383	3.89989	3.8853	3.91868	3.89831
-2.19911	2.4658	2.4575	2.47656	2.46528
-2.0944	1.48224	1.479	1.48646	1.48233
-1.98968	0.852478	0.851933	0.853125	0.852415
-1.88496	0.475439	0.475453	0.475422	0.47479
-1.78024	0.242085	0.234054	0.252331	0.241809
-1.67552	0.0569623	0.0576829	0.0623806	0.0569649
-1.5708	0	0	0	0
-1.46608	0.0459534	0.0452198	0.0467982	0.0458708
-1.36136	0.20393	0.200995	0.207315	0.203446
-1.25664	0.523051	0.516498	0.530623	0.52163
-1.15192	1.0316	1.02967	1.03406	1.02833
-1.0472	1.85269	1.84904	1.85691	1.84607
-0.942478	3.10556	3.09828	3.1139	3.09539
-0.837758	4.91567	4.90379	4.92929	4.90083
-0.733038	7.39424	7.38573	7.40507	7.3819
-0.628319	10.5769	10.5584	10.6007	10.5679
-0.523599	14.7036	14.673	14.7398	14.6947
-0.418879	19.7144	19.6986	19.733	19.6827
-0.314159	25.7615	25.7414	25.7851	25.7218
-0.20944	32.9236	32.8994	32.9522	32.8749
-0.10472	40.8654	40.8529	40.8815	40.8322
1.11022e-16	49.8019	49.7837	49.8256	49.7733
0.10472	59.5741	59.5606	59.592	59.5416
0.20944	69.6716	69.6579	69.6897	69.6561
0.314159	80.3865	80.3711	80.407	80.3743
0.418879	91.285	91.2724	91.3017	91.2853
0.523599	102.275	102.264	102.291	102.276
0.628319	113.054	113.048	113.062	113.063
0.733038	123.115	123.118	123.111	123.107
0.837758	132.538	132.512	132.574	132.57
0.942478	140.831	140.815	140.851	140.953
1.0472	148.057	148.049	148.069	148.173
1.15192	154.104	154.103	154.106	154.209
1.25664	158.782	158.786	158.743	158.872
1.36136	161.946	161.952	161.937	162.016
1.46608	163.293	163.287	163.301	163.49
1.5708	162.952	162.953	162.951	163.127
1.67552	160.978	160.982	160.973	161.129
1.78024	157.454	157.455	157.451	157.578
1.88496	152.312	152.313	152.311	152.546
1.98968	145.889	145.891	145.886	146.092
2.0944	138.441	138.438	138.444	138.613
2.19911	130.041	130.028	130.054	130.176
2.30383	120.679	120.679	120.68	120.891
2.40855	110.897	110.892	110.903	111.087
2.51327	100.524	100.511	100.538	100.678
2.61799	89.9181	89.9077	89.9302	90.0537
2.72271	79.3962	79.3786	79.4176	79.4979
2.82743	69.106	69.0783	69.14	69.1859
2.93215	59.3961	59.361	59.4396	59.4487
3.03687	50.1209	50.0763	50.1764	50.1592
3.14159	41.6587	41.6218	41.7051	41.6855
