#x	y	0	11a	11b	8
0.0178175	0.426	171.337	171.605	171.034	170.881
0.0178175	0.4345	134.198	134.403	133.995	133.814
0.0178175	0.443	104.234	104.273	104.183	103.993
0.0178175	0.4515	80.6126	80.6529	80.5624	80.4099
0.0178175	0.46	63.0574	63.0852	63.0223	62.8862
0.0178175	0.4685	50.6443	50.6446	50.6412	50.5027
0.0178175	0.477	42.2284	42.2227	42.2287	42.1093
0.0178175	0.4855	36.6438	36.6211	36.6678	36.5425
0.0178175	0.494	32.843	32.8073	32.8822	32.756
0.0178175	0.5025	29.9139	29.8833	29.9279	29.8394
0.0178175	0.511	27.2572	27.242	27.2734	27.1916
0.0178175	0.5195	24.786	24.7729	24.7999	24.7271
0.0178175	0.528	22.7588	22.751	22.7668	22.7046
0.0178175	0.5365	21.8081	21.8072	21.8084	21.7567
0.0178175	0.545	22.8233	22.8218	22.8244	22.7731
0.0178175	0.5535	26.8427	26.85	26.8336	26.7901
0.0178175	0.562	34.6707	34.6762	34.6629	34.6151
0.0178175	0.5705	47.2806	47.2748	47.2848	47.218
0.0178175	0.579	65.334	65.3063	65.3617	65.2609
0.0184709	0.426	158.401	158.631	158.142	158.005
0.0184709	0.4345	121.928	121.998	121.92	121.684
0.0184709	0.443	92.7698	92.81	92.7194	92.5639
0.0184709	0.4515	69.7323	69.7674	69.6884	69.5645
0.0184709	0.46	52.6095	52.6334	52.5794	52.4709
0.0184709	0.4685	40.6091	40.6246	40.5893	40.4987
0.0184709	0.477	32.6039	32.6042	32.6013	32.5129
0.0184709	0.4855	27.4847	27.4615	27.501	27.4087
0.0184709	0.494	24.1248	24.1089	24.1334	24.0621
0.0184709	0.5025	21.5718	21.5579	21.5867	21.5188
0.0184709	0.511	19.3397	19.3242	19.3565	19.2941
0.0184709	0.5195	17.251	17.2376	17.2657	17.211
0.0184709	0.528	15.5474	15.5388	15.5566	15.5113
0.0184709	0.5365	14.8472	14.845	14.8493	14.8134
0.0184709	0.545	16.0508	16.0543	16.0463	16.0172
0.0184709	0.5535	20.0783	20.0845	20.0705	20.044
0.0184709	0.562	27.8884	27.8905	27.8848	27.8505
0.0184709	0.5705	40.4234	40.4138	40.4321	40.3787
0.0184709	0.579	58.3429	58.3116	58.3751	58.288
0.0191243	0.426	147.209	147.382	146.992	146.867
0.0191243	0.4345	111.529	111.524	111.528	111.32
0.0191243	0.443	82.8762	82.8948	82.8504	82.7058
0.0191243	0.4515	60.4912	60.5215	60.4532	60.3538
0.0191243	0.46	43.7725	43.7957	43.7435	43.6652
0.0191243	0.4685	32.1326	32.1453	32.1164	32.0472
0.0191243	0.477	24.5585	24.5576	24.5582	24.4903
0.0191243	0.4855	19.8827	19.8686	19.8947	19.8277
0.0191243	0.494	16.8874	16.8783	16.8969	16.8434
0.0191243	0.5025	14.7694	14.7555	14.7846	14.7335
0.0191243	0.511	12.9494	12.9341	12.9663	12.9194
0.0191243	0.5195	11.2326	11.2193	11.2474	11.2073
0.0191243	0.528	9.84336	9.83455	9.85308	9.82122
0.0191243	0.5365	9.38575	9.38268	9.38901	9.36532
0.0191243	0.545	10.7475	10.7495	10.745	10.7268
0.0191243	0.5535	14.7958	14.7995	14.7909	14.7748
0.0191243	0.562	22.5984	22.5991	22.5983	22.5738
0.0191243	0.5705	35.0532	35.0403	35.0659	35.022
0.0191243	0.579	52.8355	52.8008	52.8717	52.7944
0.0197777	0.426	137.599	137.727	137.521	137.308
0.0197777	0.4345	102.708	102.697	102.714	102.531
0.0197777	0.443	74.4998	74.5127	74.4808	74.3585
0.0197777	0.4515	52.6107	52.6353	52.5797	52.5004
0.0197777	0.46	36.3919	36.4114	36.3674	36.3078
0.0197777	0.4685	25.1547	25.165	25.1415	25.0903
0.0197777	0.477	17.9946	17.9926	17.9959	17.9452
0.0197777	0.4855	13.6799	13.6778	13.6817	13.6421
0.0197777	0.494	11.1007	11.0916	11.1106	11.0717
0.0197777	0.5025	9.40411	9.39058	9.41905	9.38146
0.0197777	0.511	7.98321	7.96853	7.99952	7.96502
0.0197777	0.5195	6.62821	6.6154	6.64252	6.61358
0.0197777	0.528	5.54423	5.53559	5.5539	5.53226
0.0197777	0.5365	5.32124	5.31778	5.32509	5.31051
0.0197777	0.545	6.79984	6.80197	6.79721	6.78954
0.0197777	0.5535	10.9077	10.9094	10.9053	10.8962
0.0197777	0.562	18.6976	18.6941	18.7007	18.6826
0.0197777	0.5705	31.068	31.0521	31.0844	31.0469
0.0197777	0.579	48.6754	48.6061	48.7455	48.6439
0.0204311	0.426	129.669	129.614	129.753	129.484
0.0204311	0.4345	95.3724	95.3555	95.3855	95.2233
