#x	y	new0	0_E	0_M
-2.82743	0.002509	20.9288	16.6056	0.240061
-2.82743	0.0025165	20.7816	16.5698	0.0419542
-2.82743	0.002524	21.1016	16.5383	0.100496
-2.82743	0.0025315	21.886	16.5038	0.532469
-2.82743	0.002539	23.1443	16.4708	1.24478
-2.82743	0.0025465	24.8958	16.4423	2.30104
-2.82743	0.002554	27.0598	16.4183	3.76425
-2.72271	0.002464	25.7081	12.7739	8.46243
-2.72271	0.0024715	23.02	12.7046	6.16763
-2.72271	0.002479	20.7501	12.6403	4.24409
-2.72271	0.0024865	18.9044	12.5807	2.69083
-2.72271	0.002494	17.4896	12.5261	1.50766
-2.72271	0.0025015	16.5136	12.4761	0.695282
-2.72271	0.002509	15.9619	12.4342	0.224199
-2.72271	0.0025165	15.8125	12.3896	0.0355051
-2.72271	0.002524	16.1292	12.3532	0.113273
-2.72271	0.0025315	16.9218	12.3213	0.566341
-2.72271	0.002539	18.152	12.2902	1.29111
-2.72271	0.0025465	19.797	12.2575	2.36916
-2.72271	0.002554	21.9622	12.229	3.85089
-2.61799	0.002464	21.5204	9.35297	8.30404
-2.61799	0.0024715	18.8428	9.28939	6.03287
-2.61799	0.002479	16.5817	9.23051	4.13292
-2.61799	0.0024865	14.7433	9.16491	2.60323
-2.61799	0.002494	13.3344	9.1035	1.4437
-2.61799	0.0025015	12.3631	9.04691	0.655064
-2.61799	0.002509	11.8385	8.99506	0.205483
-2.61799	0.0025165	11.758	8.94788	0.0288353
-2.61799	0.002524	12.076	8.90533	0.131092
-2.61799	0.0025315	12.7634	8.86742	0.609347
-2.61799	0.002539	13.9273	8.83395	1.35161
-2.61799	0.0025465	15.5879	8.80484	2.45748
-2.61799	0.002554	17.7685	8.78023	3.96757
-2.51327	0.002464	18.1559	6.63682	8.11573
-2.51327	0.0024715	15.4933	6.56526	5.87297
-2.51327	0.002479	13.2459	6.49875	4.00137
-2.51327	0.0024865	11.4198	6.43672	2.50003
-2.51327	0.002494	10.0222	6.37932	1.36892
-2.51327	0.0025015	9.06134	6.32651	0.608846
-2.51327	0.002509	8.5462	6.27821	0.185058
-2.51327	0.0025165	8.44591	6.23447	0.0230482
-2.51327	0.002524	8.70039	6.19501	0.154827
-2.51327	0.0025315	9.40794	6.15735	0.664684
-2.51327	0.002539	10.5923	6.11729	1.42672
-2.51327	0.0025465	12.2733	6.08189	2.55794
-2.51327	0.002554	14.4746	6.05109	4.10202
-2.40855	0.002464	15.5075	4.56363	7.90061
-2.40855	0.0024715	12.865	4.4958	5.69073
-2.40855	0.002479	10.6366	4.43277	3.85194
-2.40855	0.0024865	8.82856	4.374	2.38343
-2.40855	0.002494	7.44826	4.31965	1.28522
-2.40855	0.0025015	6.50392	4.26966	0.558222
-2.40855	0.002509	6.0048	4.21657	0.164213
-2.40855	0.0025165	5.83083	4.16538	0.0194471
-2.40855	0.002524	6.10299	4.1188	0.185215
-2.40855	0.0025315	6.83577	4.0768	0.731307
-2.40855	0.002539	8.0453	4.03932	1.51698
-2.40855	0.0025465	9.75203	4.00632	2.69602
-2.40855	0.002554	11.9019	3.97777	4.27925
-2.30383	0.002464	13.4617	3.05374	7.66219
-2.30383	0.0024715	10.8451	2.98922	5.4893
-2.30383	0.002479	8.64148	2.92926	3.68743
-2.30383	0.0024865	6.85768	2.87337	2.25585
-2.30383	0.002494	5.50104	2.81628	1.19468
-2.30383	0.0025015	4.57998	2.75898	0.504915
-2.30383	0.002509	4.04163	2.7062	0.144296
-2.30383	0.0025165	3.8747	2.65791	0.0189763
-2.30383	0.002524	4.17409	2.61407	0.223918
-2.30383	0.0025315	4.93712	2.57463	0.809423
-2.30383	0.002539	6.17733	2.53956	1.62395
-2.30383	0.0025465	7.88665	2.50884	2.84583
-2.30383	0.002554	10.0144	2.48242	4.47378
-2.19911	0.002464	11.9021	1.99797	7.40425
-2.19911	0.0024715	9.31845	1.93044	5.27205
-2.19911	0.002479	7.14672	1.86736	3.51081
-2.19911	0.0024865	5.39369	1.8087	2.11988
-2.19911	0.002494	4.06769	1.75441	1.09948
-2.19911	0.0025015	3.17721	1.70446	0.44918
-2.19911	0.002509	2.6002	1.6588	0.126727
-2.19911	0.0025165	2.46578	1.61741	0.022856
-2.19911	0.002524	2.80077	1.58024	0.271184
-2.19911	0.0025315	3.60015	1.54395	0.884997
-2.19911	0.002539	4.87686	1.51173	1.74757
-2.19911	0.0025465	6.59065	1.48372	3.0161
-2.19911	0.002554	8.75993	1.45991	4.69342
-2.0944	0.002464	10.7185	1.25788	7.13077
-2.0944	0.0024715	8.17427	1.19522	5.04252
-2.0944	0.002479	6.04151	1.13685	3.32516
-2.0944	0.0024865	4.32713	1.08273	1.97816
-2.0944	0.002494	3.03912	1.03282	1.00183
-2.0944	0.0025015	2.13561	0.98711	0.391418
-2.0944	0.002509	1.58928	0.945558	0.107921
-2.0944	0.0025165	1.49585	0.908142	0.0326838
-2.0944	0.002524	1.87482	0.874839	0.327422
-2.0944	0.0025315	2.71557	0.845634	0.972651
-2.0944	0.002539	4.03516	0.820495	1.88214
-2.0944	0.0025465	5.7936	0.799423	3.19442
-2.0944	0.002554	8.17854	0.7824	4.9373
-1.98968	0.002464	9.81059	0.77971	6.84582
-1.98968	0.0024715	7.3122	0.722909	4.8043
-1.98968	0.002479	5.22516	0.670257	3.13362
-1.98968	0.0024865	3.5567	0.621727	1.83334
-1.98968	0.002494	2.31489	0.577291	0.903901
-1.98968	0.0025015	1.40658	0.536926	0.335759
-1.98968	0.002509	0.908417	0.500613	0.0774634
-1.98968	0.0025165	0.865417	0.468333	0.0495874
-1.98968	0.002524	1.29361	0.440073	0.395205
-1.98968	0.0025315	2.18183	0.415827	1.07276
-1.98968	0.002539	3.55124	0.395561	2.03566
-1.98968	0.0025465	5.37981	0.379289	3.41631
-1.98968	0.002554	7.65104	0.366997	5.18958
-1.88496	0.002464	9.09189	0.480058	6.55348
-1.88496	0.0024715	6.64585	0.430332	4.56096
-1.88496	0.002479	4.61127	0.384637	2.93923
-1.88496	0.0024865	2.99577	0.342963	1.68797
-1.88496	0.002494	1.79731	0.305272	0.807738
-1.88496	0.0025015	0.912145	0.271574	0.283711
-1.88496	0.002509	0.470199	0.241844	0.051328
-1.88496	0.0025165	0.48767	0.216071	0.0744795
-1.88496	0.002524	0.967753	0.194249	0.473003
-1.88496	0.0025315	1.91021	0.176372	1.1854
-1.88496	0.002539	3.33731	0.162435	2.20656
-1.88496	0.0025465	5.24739	0.152435	3.64388
-1.88496	0.002554	7.585	0.146372	5.4928
-1.78024	0.002464	8.49442	0.292061	6.25776
-1.78024	0.0024715	6.10686	0.250678	4.31596
-1.78024	0.002479	4.13132	0.213242	2.74493
-1.78024	0.0024865	2.57559	0.17974	1.54446
-1.78024	0.002494	1.40435	0.150165	0.715215
-1.78024	0.0025015	0.582199	0.124511	0.236521
-1.78024	0.002509	0.2044	0.102769	0.031761
-1.78024	0.0025165	0.287259	0.0849408	0.108012
-1.78024	0.002524	0.825028	0.0710211	0.561563
-1.78024	0.0025315	1.83039	0.0610107	1.31031
-1.78024	0.002539	3.32553	0.0549105	2.39639
-1.78024	0.0025465	5.31318	0.0527574	3.8854
-1.78024	0.002554	7.74776	0.0538052	5.80063
-1.67552	0.002464	7.97192	0.168769	5.96249
-1.67552	0.0024715	5.6486	0.136903	4.0726
-1.67552	0.002479	3.73815	0.108931	2.55346
-1.67552	0.0024865	2.2485	0.0848509	1.40499
-1.67552	0.002494	1.12014	0.0646584	0.627963
-1.67552	0.0025015	0.367788	0.0483533	0.195741
-1.67552	0.002509	0.0615279	0.0359371	0.0196445
-1.67552	0.0025165	0.212233	0.0274133	0.150529
-1.67552	0.002524	0.814067	0.0227863	0.660651
-1.67552	0.0025315	1.88507	0.0220111	1.44692
-1.67552	0.002539	3.44975	0.0238051	2.59388
-1.67552	0.0025465	5.51699	0.0277068	4.14541
-1.67552	0.002554	8.04096	0.0337412	6.11582
-1.5708	0.002464	7.50238	0.0855566	5.67129
-1.5708	0.0024715	5.24845	0.0641824	3.83393
-1.5708	0.002479	3.40849	0.0466859	2.3673
-1.5708	0.0024865	1.9906	0.0330688	1.27147
-1.5708	0.002494	0.920108	0.0233347	0.54733
-1.5708	0.0025015	0.243725	0.017489	0.160113
-1.5708	0.002509	0.0155386	0.0155386	0.0155386
-1.5708	0.0025165	0.234354	0.0165797	0.202028
-1.5708	0.002524	0.903959	0.0197166	0.769659
-1.5708	0.0025315	2.04613	0.0249713	1.59422
-1.5708	0.002539	3.68664	0.032368	2.80083
-1.5708	0.0025465	5.8673	0.0419338	4.41821
-1.5708	0.002554	8.5461	0.0536978	6.45611
-1.46608	0.002464	7.0895	0.0415788	5.38749
-1.46608	0.0024715	4.90935	0.0314049	3.60269
-1.46608	0.002479	3.14449	0.0251174	2.18864
-1.46608	0.0024865	1.80326	0.0227301	1.14551
-1.46608	0.002494	0.804954	0.0234287	0.474349
-1.46608	0.0025015	0.209913	0.0260931	0.13227
-1.46608	0.002509	0.0626925	0.0308728	0.0197035
-1.46608	0.0025165	0.350274	0.0377947	0.262135
-1.46608	0.002524	1.09274	0.0468831	0.887555
-1.46608	0.0025315	2.31244	0.0581701	1.75216
-1.46608	0.002539	4.03763	0.0716864	3.02371
-1.46608	0.0025465	6.27883	0.0874664	4.68974
-1.46608	0.002554	10.8465	0.105546	6.80464
-1.36136	0.002464	6.76289	0.0600103	5.1141
-1.36136	0.0024715	4.66005	0.0607909	3.38132
-1.36136	0.002479	2.97406	0.062841	2.01932
-1.36136	0.0024865	1.7106	0.0670213	1.0284
-1.36136	0.002494	0.80107	0.0733548	0.40928
-1.36136	0.0025015	0.293114	0.0818683	0.1094
-1.36136	0.002509	0.22432	0.0925926	0.0320506
-1.36136	0.0025165	0.582241	0.105558	0.330108
-1.36136	0.002524	1.40203	0.1208	0.996224
-1.36136	0.0025315	2.70379	0.138354	1.91877
-1.36136	0.002539	4.52019	0.15826	3.23668
-1.36136	0.0025465	7.38603	0.180558	4.97553
-1.36136	0.002554	15.3941	0.205291	7.15963
-1.25664	0.002464	6.57178	0.177133	4.85376
-1.25664	0.0024715	4.55061	0.182362	3.1719
-1.25664	0.002479	2.94993	0.189794	1.86087
-1.25664	0.0024865	1.77036	0.199461	0.921063
-1.25664	0.002494	0.961013	0.211393	0.345967
-1.25664	0.0025015	0.546705	0.225626	0.0758969
-1.25664	0.002509	0.549452	0.242196	0.0520904
-1.25664	0.0025165	0.978573	0.261143	0.404836
-1.25664	0.002524	1.87716	0.282508	1.10745
-1.25664	0.0025315	3.26847	0.306333	2.08547
-1.25664	0.002539	5.13384	0.332664	3.48087
-1.25664	0.0025465	9.75759	0.361549	5.28364
-1.25664	0.002554	23.5383	0.393037	7.51675
-1.15192	0.002464	6.58787	0.447342	4.60875
-1.15192	0.0024715	4.64928	0.457439	2.97615
-1.15192	0.002479	3.13338	0.469869	1.71443
-1.15192	0.0024865	2.04767	0.475537	0.82411
-1.15192	0.002494	1.36249	0.496861	0.291115
-1.15192	0.0025015	1.0447	0.520956	0.0507913
-1.15192	0.002509	1.11054	0.543699	0.0789927
-1.15192	0.0025165	1.613	0.568398	0.484871
-1.15192	0.002524	2.59037	0.595687	1.22305
-1.15192	0.0025315	4.06726	0.625615	2.25899
-1.15192	0.002539	7.91059	0.658234	3.71231
-1.15192	0.0025465	14.7749	0.693598	5.57583
-1.15192	0.002554	20.0962	0.731763	7.86739
-1.0472	0.002464	6.9242	0.937368	4.38099
-1.0472	0.0024715	5.069	0.932898	2.79544
-1.0472	0.002479	3.63935	0.954353	1.58084
-1.0472	0.0024865	2.64466	0.978668	0.737818
-1.0472	0.002494	2.09898	1.00589	0.244959
-1.0472	0.0025015	1.88112	1.03607	0.0335291
-1.0472	0.002509	2.0002	1.06925	0.111622
-1.0472	0.0025165	2.57871	1.10255	0.568464
-1.0472	0.002524	3.63094	1.13711	1.34088
-1.0472	0.0025315	5.20199	1.17459	2.43268
-1.0472	0.002539	10.6626	1.21502	3.93711
-1.0472	0.0025465	17.2807	1.25848	5.84536
-1.0472	0.002554	32.3242	1.30496	8.21121
-0.942478	0.002464	7.69785	1.73862	4.17202
-0.942478	0.0024715	5.92903	1.74415	2.63081
-0.942478	0.002479	4.58638	1.77255	1.46061
-0.942478	0.0024865	3.68834	1.80407	0.662182
-0.942478	0.002494	3.24245	1.83517	0.207611
-0.942478	0.0025015	3.13145	1.86641	0.023285
-0.942478	0.002509	3.32727	1.90059	0.148583
-0.942478	0.0025165	3.9792	1.93778	0.65363
-0.942478	0.002524	5.11317	1.97804	1.45852
-0.942478	0.0025315	8.59221	2.02144	2.60748
-0.942478	0.002539	15.6162	2.06804	4.15066
-0.942478	0.0025465	22.2805	2.1179	6.11765
-0.942478	0.002554	19.091	2.1711	8.51624
-0.837758	0.002464	9.03709	2.97498	3.98307
-0.837758	0.0024715	7.35299	3.00521	2.48298
-0.837758	0.002479	6.11104	3.03872	1.354
-0.837758	0.0024865	5.30203	3.07557	0.596947
-0.837758	0.002494	4.95811	3.10921	0.178012
-0.837758	0.0025015	4.94756	3.14534	0.0190126
-0.837758	0.002509	5.21155	3.18464	0.188285
-0.837758	0.0025165	5.93707	3.22719	0.737267
-0.837758	0.002524	7.15475	3.27304	1.57343
-0.837758	0.0025315	11.8641	3.32228	2.76029
-0.837758	0.002539	17.1355	3.37496	4.33625
-0.837758	0.0025465	18.3533	3.43117	6.349
-0.837758	0.002554	19.8813	3.49098	8.80476
-0.733038	0.002464	11.0719	4.82971	3.81506
-0.733038	0.0024715	9.47668	4.85808	2.35244
-0.733038	0.002479	8.31787	4.88942	1.261
-0.733038	0.0024865	7.59814	4.92399	0.541665
-0.733038	0.002494	7.34414	4.96183	0.155322
-0.733038	0.0025015	7.44763	5.00301	0.0199994
-0.733038	0.002509	7.77822	5.04761	0.228115
-0.733038	0.0025165	8.70609	5.09569	0.813505
-0.733038	0.002524	10.8835	5.14732	1.68111
-0.733038	0.0025315	16.7025	5.20259	2.90069
-0.733038	0.002539	18.0605	5.26157	4.5249
-0.733038	0.0025465	19.3632	5.32433	6.57375
-0.733038	0.002554	21.9804	5.39096	9.05632
-0.628319	0.002464	13.8918	7.36608	3.66865
-0.628319	0.0024715	12.3835	7.39895	2.23942
-0.628319	0.002479	11.3061	7.43525	1.18145
-0.628319	0.0024865	10.6867	7.47498	0.495746
-0.628319	0.002494	10.5293	7.51825	0.13856
-0.628319	0.0025015	10.6914	7.56511	0.024392
-0.628319	0.002509	11.1515	7.61549	0.268977
-0.628319	0.0025165	12.0212	7.66967	0.884757
-0.628319	0.002524	15.8519	7.72759	1.77334
-0.628319	0.0025315	19.879	7.78945	3.02847
-0.628319	0.002539	19.7342	7.85112	4.68939
-0.628319	0.0025465	21.8383	7.9102	6.77622
-0.628319	0.002554	27.1733	7.97307	9.31421
-0.523599	0.002464	17.6395	10.7221	3.54428
-0.523599	0.0024715	16.2163	10.7608	2.14401
-0.523599	0.002479	15.2261	10.7948	1.11507
-0.523599	0.0024865	14.6978	10.832	0.456541
-0.523599	0.002494	14.6352	10.8726	0.126692
-0.523599	0.0025015	14.8369	10.9167	0.0309791
-0.523599	0.002509	15.3807	10.9642	0.306445
-0.523599	0.0025165	16.8283	11.0154	0.949117
-0.523599	0.002524	23.1574	11.0702	1.85478
-0.523599	0.0025315	22.2256	11.1288	3.12969
-0.523599	0.002539	23.6697	11.1913	4.83023
-0.523599	0.0025465	26.6808	11.2577	6.95439
-0.523599	0.002554	30.0676	11.3282	9.56066
-0.418879	0.002464	22.4191	14.9004	3.44225
-0.418879	0.0024715	21.0785	14.9377	2.06617
-0.418879	0.002479	20.1731	14.9783	1.06147
-0.418879	0.0024865	19.7333	15.021	0.423738
-0.418879	0.002494	19.713	15.0596	0.115806
-0.418879	0.0025015	19.881	15.1014	0.0384526
-0.418879	0.002509	20.479	15.1467	0.338165
-0.418879	0.0025165	23.9995	15.1954	1.00165
-0.418879	0.002524	26.2708	15.2477	1.92609
-0.418879	0.0025315	27.0133	15.3036	3.23838
-0.418879	0.002539	29.2314	15.3632	4.94602
-0.418879	0.0025465	32.0551	15.4267	7.10515
-0.418879	0.002554	35.939	15.494	9.5255
-0.314159	0.002464	28.2712	19.9212	3.36271
-0.314159	0.0024715	27.0445	19.9502	2.00578
-0.314159	0.002479	26.1865	19.9818	1.02029
-0.314159	0.0024865	25.7474	20.0164	0.399045
-0.314159	0.002494	25.7774	20.0541	0.102749
-0.314159	0.0025015	25.9775	20.0948	0.0456729
-0.314159	0.002509	26.6303	20.1388	0.363528
-0.314159	0.0025165	30.0515	20.186	1.04998
-0.314159	0.002524	33.5226	20.2367	1.98284
-0.314159	0.0025315	33.9765	20.2908	3.3048
-0.314159	0.002539	36.0931	20.3486	5.04192
-0.314159	0.0025465	40.7844	20.41	7.22572
-0.314159	0.002554	43.7579	20.4752	9.87274
-0.20944	0.002464	35.0231	25.6659	3.30572
-0.20944	0.0024715	33.8697	25.6955	1.9627
-0.20944	0.002479	33.1686	25.7278	0.991154
-0.20944	0.0024865	32.8399	25.7629	0.381899
-0.20944	0.002494	32.9526	25.8008	0.0940283
-0.20944	0.0025015	33.183	25.8417	0.0516795
-0.20944	0.002509	34.1217	25.8856	0.382634
-0.20944	0.0025165	40.4798	25.9267	1.08353
-0.20944	0.002524	40.6124	25.9669	2.02709
-0.20944	0.0025315	44.8645	26.01	3.37289
-0.20944	0.002539	44.6044	26.0562	5.12884
-0.20944	0.0025465	46.2081	26.1055	7.31386
-0.20944	0.002554	50.073	26.1581	9.96557
-0.10472	0.002464	42.8346	31.9356	3.2713
-0.10472	0.0024715	41.6713	31.9589	1.9368
-0.10472	0.002479	40.9597	31.9842	0.973787
-0.10472	0.0024865	40.7114	32.0117	0.371857
-0.10472	0.002494	40.9416	32.0415	0.0890896
-0.10472	0.0025015	41.2857	32.0736	0.0557432
-0.10472	0.002509	42.2645	32.1082	0.394654
-0.10472	0.0025165	48.5942	32.1454	1.10439
-0.10472	0.002524	48.9632	32.1852	2.05284
-0.10472	0.0025315	49.9557	32.2277	3.40787
-0.10472	0.002539	52.6644	32.2731	5.17322
-0.10472	0.0025465	55.2906	32.3214	7.36211
-0.10472	0.002554	62.0762	32.3727	10.0305
-2.66454e-15	0.002464	51.5644	38.7894	3.25947
-2.66454e-15	0.0024715	50.4612	38.8129	1.92799
-2.66454e-15	0.002479	49.8123	38.8346	0.967996
-2.66454e-15	0.0024865	49.6296	38.8579	0.368636
-2.66454e-15	0.002494	49.9964	38.8831	0.0875808
-2.66454e-15	0.0025015	50.2826	38.9101	0.0574281
-2.66454e-15	0.002509	52.5749	38.9391	0.397886
-2.66454e-15	0.0025165	57.7904	38.9702	1.11152
-2.66454e-15	0.002524	59.6971	39.0034	2.05797
-2.66454e-15	0.0025315	59.8913	39.0389	3.42028
-2.66454e-15	0.002539	64.1386	39.0767	5.18885
-2.66454e-15	0.0025465	64.8947	39.117	7.37491
-2.66454e-15	0.002554	68.7898	39.1598	9.99563
0.10472	0.002464	61.0962	46.0585	3.27021
0.10472	0.0024715	60.0801	46.0897	1.93622
0.10472	0.002479	59.522	46.1225	0.973706
0.10472	0.0024865	59.4343	46.1572	0.37213
0.10472	0.002494	59.6743	46.1939	0.0893726
0.10472	0.0025015	59.983	46.2325	0.0565169
0.10472	0.002509	62.0147	46.2732	0.395756
0.10472	0.0025165	69.7771	46.316	1.10594
0.10472	0.002524	69.4758	46.3612	2.05417
0.10472	0.0025315	71.3176	46.4087	3.40959
0.10472	0.002539	73.0176	46.4586	5.1603
0.10472	0.0025465	76.6704	46.5111	7.37043
0.10472	0.002554	78.6919	46.5662	10.0053
0.20944	0.002464	71.2906	53.9957	3.30352
0.20944	0.0024715	70.3174	54.0384	1.96152
0.20944	0.002479	69.7607	54.0829	0.990967
0.20944	0.0024865	69.5668	54.1294	0.382416
0.20944	0.002494	69.8526	54.1778	0.0945668
0.20944	0.0025015	70.2737	54.2284	0.0531466
0.20944	0.002509	72.2315	54.2812	0.384804
0.20944	0.0025165	80.4806	54.3362	1.08342
0.20944	0.002524	81.9962	54.3936	2.0296
0.20944	0.0025315	92.7013	54.4534	3.36298
0.20944	0.002539	84.9275	54.5158	5.13302
0.20944	0.0025465	86.5039	54.5809	7.39784
0.20944	0.002554	89.8219	54.6377	9.8024
0.314159	0.002464	82.1179	62.2682	3.35937
0.314159	0.0024715	81.0364	62.3094	2.00396
0.314159	0.002479	80.4095	62.3519	1.01995
0.314159	0.0024865	80.2493	62.3959	0.399753
0.314159	0.002494	80.5711	62.4414	0.10349
0.314159	0.0025015	81.0173	62.4885	0.0477921
0.314159	0.002509	82.6299	62.5372	0.366698
0.314159	0.0025165	92.4317	62.5878	1.05448
0.314159	0.002524	95.3642	62.6402	1.98664
0.314159	0.0025315	96.7872	62.6945	3.32087
0.314159	0.002539	97.6132	62.7509	5.06277
0.314159	0.0025465	98.8534	62.8094	7.23303
0.314159	0.002554	101.618	62.8701	9.88254
0.418879	0.002464	92.8236	70.7674	3.43775
0.418879	0.0024715	91.795	70.8187	2.06366
0.418879	0.002479	91.2255	70.8714	1.06092
0.418879	0.0024865	91.1257	70.9257	0.424559
0.418879	0.002494	91.5108	70.9816	0.116671
0.418879	0.0025015	92.0657	71.0391	0.0411311
0.418879	0.002509	93.4868	71.0985	0.342235
0.418879	0.0025165	101.505	71.1597	1.01056
0.418879	0.002524	109.357	71.2228	1.931
0.418879	0.0025315	123.465	71.2879	3.24495
0.418879	0.002539	110.86	71.3551	4.9529
0.418879	0.0025465	111.714	71.4245	7.11469
0.418879	0.002554	113.879	71.4962	9.7393
0.523599	0.002464	103.744	79.3688	3.53857
0.523599	0.0024715	102.721	79.4173	2.14075
0.523599	0.002479	102.158	79.4668	1.11421
0.523599	0.0024865	102.066	79.5174	0.457378
0.523599	0.002494	102.46	79.5691	0.129818
0.523599	0.0025015	103.042	79.622	0.0340985
0.523599	0.002509	104.116	79.6762	0.311803
0.523599	0.0025165	110.744	79.7317	0.956127
0.523599	0.002524	115.976	79.7887	1.86175
0.523599	0.0025315	125.104	79.8472	3.14982
0.523599	0.002539	124.406	79.9072	4.84446
0.523599	0.0025465	124.831	79.9689	6.966
0.523599	0.002554	127.532	80.0324	9.52565
0.628319	0.002464	114.441	87.7365	3.66168
0.628319	0.0024715	113.385	87.7908	2.23534
0.628319	0.002479	112.852	87.8461	1.1802
0.628319	0.0024865	112.858	87.9026	0.497257
0.628319	0.002494	113.22	87.9603	0.141995
0.628319	0.0025015	113.733	88.0193	0.0278145
0.628319	0.002509	114.685	88.0797	0.275032
0.628319	0.0025165	118.215	88.1415	0.89278
0.628319	0.002524	126.283	88.2047	1.78138
0.628319	0.0025315	139.336	88.2695	3.03768
0.628319	0.002539	138.138	88.3359	4.70077
0.628319	0.0025465	142.228	88.404	6.78967
0.628319	0.002554	167.997	88.4739	9.21939
0.733038	0.002464	124.676	95.929	3.8068
0.733038	0.0024715	123.658	95.9772	2.34747
0.733038	0.002479	123.104	96.0262	1.25925
0.733038	0.0024865	122.914	96.0758	0.543067
0.733038	0.002494	123.105	96.1262	0.158916
0.733038	0.0025015	123.629	96.1775	0.0236124
0.733038	0.002509	124.621	96.2296	0.235581
0.733038	0.0025165	127.942	96.2826	0.819946
0.733038	0.002524	135.156	96.3367	1.68848
0.733038	0.0025315	150.607	96.3918	2.9107
0.733038	0.002539	164.615	96.448	4.53759
0.733038	0.0025465	156.294	96.5055	6.58887
0.733038	0.002554	154.995	96.5642	9.08954
0.837758	0.002464	134.297	103.387	3.97348
0.837758	0.0024715	133.281	103.434	2.47705
0.837758	0.002479	132.629	103.483	1.35165
0.837758	0.0024865	132.306	103.532	0.598106
0.837758	0.002494	132.459	103.581	0.181607
0.837758	0.0025015	132.966	103.632	0.0225744
0.837758	0.002509	133.909	103.684	0.195188
0.837758	0.0025165	136.828	103.737	0.745544
0.837758	0.002524	138.718	103.791	1.58217
0.837758	0.0025315	155.116	103.846	2.77181
0.837758	0.002539	169.451	103.902	4.35801
0.837758	0.0025465	167.683	103.959	6.36544
0.837758	0.002554	206.512	104.018	8.82378
0.942478	0.002464	142.975	110.281	4.16108
0.942478	0.0024715	141.745	110.323	2.62385
0.942478	0.002479	140.948	110.366	1.45757
0.942478	0.0024865	140.616	110.411	0.662964
0.942478	0.002494	140.76	110.456	0.21105
0.942478	0.0025015	141.313	110.502	0.0266909
0.942478	0.002509	142.275	110.549	0.155619
0.942478	0.0025165	143.738	110.597	0.664208
0.942478	0.002524	146.768	110.647	1.46757
0.942478	0.0025315	162.642	110.697	2.62059
0.942478	0.002539	179.462	110.749	4.15551
0.942478	0.0025465	188.894	110.802	6.12664
0.942478	0.002554	183.051	110.856	8.56362
1.0472	0.002464	150.448	116.291	4.3687
1.0472	0.0024715	149.13	116.321	2.78742
1.0472	0.002479	148.269	116.352	1.57701
1.0472	0.0024865	147.872	116.383	0.7381
1.0472	0.002494	147.949	116.414	0.248087
1.0472	0.0025015	148.467	116.446	0.0366284
1.0472	0.002509	149.359	116.479	0.118597
1.0472	0.0025165	150.747	116.513	0.579244
1.0472	0.002524	152.667	116.547	1.35003
1.0472	0.0025315	161.448	116.581	2.44103
1.0472	0.002539	171.587	116.617	3.95325
1.0472	0.0025465	188.68	116.653	5.87316
1.0472	0.002554	222.181	116.69	8.23246
1.15192	0.002464	156.748	121.181	4.59514
