#x	y	new0	0_E	0_M
0.0204311	0.002539	4.85007	1.34299	2.51134
0.0204311	0.0025465	6.56609	1.34838	3.53718
0.0204311	0.002554	8.75214	1.35592	4.97473
0.0210845	0.002464	7.95106	0.43724	3.66997
0.0210845	0.0024715	5.77779	0.428189	2.33064
0.0210845	0.002479	4.00836	0.423023	1.36277
0.0210845	0.0024865	2.58692	0.418538	0.757374
0.0210845	0.002494	1.58244	0.410303	0.476042
0.0210845	0.0025015	0.93641	0.405946	0.398102
0.0210845	0.002509	0.685658	0.405364	0.39386
0.0210845	0.0025165	0.792826	0.406858	0.396917
0.0210845	0.002524	1.28768	0.410439	0.464975
0.0210845	0.0025315	2.20739	0.41613	0.873986
0.0210845	0.002539	3.62123	0.419237	1.59536
0.0210845	0.0025465	5.45843	0.423836	2.62078
0.0210845	0.002554	7.79754	0.430559	4.05821
0.021738	0.002464	6.72261	0.0415788	3.25947
0.021738	0.0024715	4.65585	0.0314049	1.92799
0.021738	0.002479	3.0067	0.0251174	0.967996
0.021738	0.0024865	1.72416	0.0227301	0.368636
0.021738	0.002494	0.80107	0.0233347	0.0875808
0.021738	0.0025015	0.209913	0.017489	0.0190126
0.021738	0.002509	0.0155386	0.0155386	0.0155386
0.021738	0.0025165	0.212233	0.0165797	0.0189763
0.021738	0.002524	0.814067	0.0197166	0.0859407
0.021738	0.0025315	1.83039	0.0220111	0.492821
0.021738	0.002539	3.32553	0.0238051	1.18678
0.021738	0.0025465	5.2832	0.0277068	2.21535
0.021738	0.002554	7.76979	0.0337412	3.64891
0.0223914	0.002464	6.57178	0.166086	3.35536
0.0223914	0.0024715	4.55061	0.165084	2.03143
0.0223914	0.002479	2.94993	0.157442	1.07904
0.0223914	0.0024865	1.7106	0.153748	0.485847
0.0223914	0.002494	0.885596	0.153978	0.205767
0.0223914	0.0025015	0.428185	0.156823	0.145928
0.0223914	0.002509	0.363064	0.157161	0.143214
0.0223914	0.0025165	0.62354	0.157464	0.146996
0.0223914	0.002524	1.21118	0.160348	0.212851
0.0223914	0.0025315	2.09062	0.159387	0.617652
0.0223914	0.002539	3.44579	0.160127	1.28557
0.0223914	0.0025465	5.24739	0.163324	2.31364
0.0223914	0.002554	7.585	0.168775	3.74429
0.0230448	0.002464	7.17868	0.809223	3.9576
0.0230448	0.0024715	5.19875	0.808789	2.64095
0.0230448	0.002479	3.58311	0.81243	1.69587
0.0230448	0.0024865	2.34936	0.810827	1.10896
0.0230448	0.002494	1.49977	0.810502	0.830531
0.0230448	0.0025015	1.03932	0.812084	0.779088
0.0230448	0.002509	0.862223	0.812361	0.776825
0.0230448	0.0025165	1.02732	0.812167	0.78057
0.0230448	0.002524	1.59054	0.810582	0.845682
0.0230448	0.0025315	2.55901	0.808914	1.2477
0.0230448	0.002539	4.00407	0.809158	1.89165
0.0230448	0.0025465	5.88384	0.811326	2.92015
0.0230448	0.002554	8.14318	0.812745	4.34142
0.0236982	0.002464	8.55571	1.94695	5.06616
0.0236982	0.0024715	6.54498	1.94646	3.75651
0.0236982	0.002479	5.00257	1.94824	2.81847
0.0236982	0.0024865	3.73944	1.95208	2.23792
0.0236982	0.002494	2.78752	1.958	1.9618
0.0236982	0.0025015	2.23722	1.96498	1.91817
0.0236982	0.002509	2.07146	1.96876	1.91633
0.0236982	0.0025165	2.31472	1.97462	1.91992
0.0236982	0.002524	2.95822	1.97483	1.98437
0.0236982	0.0025315	4.00522	1.9705	2.37653
0.0236982	0.002539	5.37872	1.96507	3.00493
0.0236982	0.0025465	7.20691	1.95749	4.0335
0.0236982	0.002554	9.56345	1.95521	5.46384
0.0243516	0.002464	10.8001	3.61433	6.681
0.0243516	0.0024715	8.76096	3.62132	5.37809
0.0243516	0.002479	7.07111	3.62477	4.44682
0.0243516	0.0024865	5.7801	3.62996	3.8727
0.0243516	0.002494	4.87377	3.63728	3.59952
0.0243516	0.0025015	4.36209	3.64677	3.5621
0.0243516	0.002509	4.23993	3.65611	3.56103
0.0243516	0.0025165	4.53685	3.66095	3.56459
0.0243516	0.002524	5.11434	3.65812	3.6289
0.0243516	0.0025315	6.11131	3.64739	3.99693
0.0243516	0.002539	7.56843	3.63789	4.62696
0.0243516	0.0025465	9.49043	3.63324	5.65371
0.0243516	0.002554	11.9419	3.63115	7.08087
0.025005	0.002464	13.7273	5.76449	8.8021
0.025005	0.0024715	11.6581	5.77016	7.50567
0.025005	0.002479	9.99472	5.77796	6.58089
0.025005	0.0024865	8.74114	5.78793	6.01325
0.025005	0.002494	7.88023	5.79517	5.74362
0.025005	0.0025015	7.33811	5.80311	5.71209
0.025005	0.002509	7.11813	5.81319	5.71097
0.025005	0.0025165	7.38238	5.82543	5.71502
0.025005	0.002524	8.04346	5.83987	5.77922
0.025005	0.0025315	9.13799	5.83361	6.12434
0.025005	0.002539	10.6774	5.82221	6.75286
0.025005	0.0025465	12.691	5.81105	7.77957
0.025005	0.002554	15.2352	5.79702	9.20361
0.0256584	0.002464	17.4521	8.44501	11.4294
0.0256584	0.0024715	15.4158	8.44982	10.1392
0.0256584	0.002479	13.8063	8.45662	9.22067
0.0256584	0.0024865	12.583	8.46545	8.6591
0.0256584	0.002494	11.5941	8.47633	8.39403
0.0256584	0.0025015	10.9626	8.48932	8.36809
0.0256584	0.002509	10.7882	8.50031	8.36669
0.0256584	0.0025165	11.1237	8.51122	8.37118
0.0256584	0.002524	11.8574	8.52419	8.43528
0.0256584	0.0025315	13.0343	8.51671	8.75868
0.0256584	0.002539	14.6562	8.49768	9.39019
0.0256584	0.0025465	16.7695	8.4828	10.4142
0.0256584	0.002554	19.4042	8.46795	11.8447
