#x	y	new0	0_E	0_M
0.0204311	0.20944	83.8494	59.4175	1.30705
0.0204311	0.314159	97.3313	69.4374	1.3027
0.0204311	0.418879	111.263	80.3545	1.29755
0.0204311	0.523599	125.701	91.4698	1.29233
0.0204311	0.628319	140.033	101.739	1.28809
0.0204311	0.733038	154.073	112.288	1.28598
0.0204311	0.837758	167.451	122.136	1.28775
0.0204311	0.942478	179.735	131.17	1.29481
0.0204311	1.0472	190.274	139.162	1.30761
0.0204311	1.15192	199.106	145.861	1.32709
0.0204311	1.25664	205.928	151.054	1.31471
0.0204311	1.36136	210.433	154.569	1.29674
0.0204311	1.46608	212.561	156.291	1.28597
0.0204311	1.5708	212.246	156.042	1.28285
0.0204311	1.67552	209.489	153.73	1.28834
0.0204311	1.78024	204.322	149.571	1.30149
0.0204311	1.88496	197.028	143.838	1.31515
0.0204311	1.98968	187.859	136.728	1.31532
0.0204311	2.0944	177.115	128.469	1.29848
0.0204311	2.19911	165.053	119.314	1.28838
0.0204311	2.30383	151.714	109.525	1.28394
0.0204311	2.40855	137.826	99.3617	1.28401
0.0204311	2.51327	123.747	89.0711	1.28742
0.0204311	2.61799	109.795	78.8803	1.2929
0.0204311	2.72271	96.2516	68.9896	1.29606
0.0204311	2.82743	83.3528	59.5683	1.29847
0.0204311	2.93215	71.1566	50.7529	1.30073
0.0204311	3.03687	59.7552	42.6465	1.30227
0.0204311	3.14159	49.4579	35.3203	1.30273
0.0210845	-3.14159	45.6328	33.6163	0.423027
0.0210845	-3.03687	36.9718	27.4097	0.422206
0.0210845	-2.93215	29.4449	21.9575	0.420067
0.0210845	-2.82743	22.98	17.1278	0.416965
0.0210845	-2.72271	17.4934	12.9767	0.413477
0.0210845	-2.61799	13.0204	9.53733	0.407282
0.0210845	-2.51327	9.46547	6.77869	0.401398
0.0210845	-2.40855	6.71978	4.66911	0.397609
0.0210845	-2.30383	4.66733	3.11029	0.396917
0.0210845	-2.19911	3.19012	2.01364	0.400711
0.0210845	-2.0944	2.17364	1.28945	0.410262
0.0210845	-1.98968	1.51032	0.836798	0.426695
0.0210845	-1.88496	1.10489	0.584217	0.432361
0.0210845	-1.78024	0.883914	0.46479	0.412131
0.0210845	-1.67552	0.736858	0.416154	0.399106
0.0210845	-1.5708	0.685658	0.405364	0.39386
0.0210845	-1.46608	0.720217	0.421972	0.397143
0.0210845	-1.36136	0.871857	0.481746	0.408396
0.0210845	-1.25664	1.19161	0.612178	0.427118
0.0210845	-1.15192	1.75668	0.925513	0.434403
0.0210845	-1.0472	2.63872	1.45365	0.415812
0.0210845	-0.942478	3.92285	2.31625	0.404142
0.0210845	-0.837758	5.80502	3.65459	0.398394
0.0210845	-0.733038	8.40524	5.56859	0.398102
0.0210845	-0.628319	11.8552	8.17646	0.401345
0.0210845	-0.523599	16.2777	11.5195	0.406912
0.0210845	-0.418879	21.7737	15.6693	0.413478
0.0210845	-0.314159	28.4164	20.5985	0.419946
0.0210845	-0.20944	36.1901	26.2036	0.425389
0.0210845	-0.10472	45.0891	32.5413	0.429321
0.0210845	-2.66454e-15	55.1393	39.7455	0.430869
0.0210845	0.10472	66.2506	47.776	0.430072
0.0210845	0.20944	78.3747	56.5571	0.427061
0.0210845	0.314159	91.3604	65.9763	0.422072
0.0210845	0.418879	104.686	75.8829	0.416169
0.0210845	0.523599	118.395	86.0903	0.410051
0.0210845	0.628319	132.013	96.3789	0.404795
0.0210845	0.733038	145.347	106.803	0.40176
0.0210845	0.837758	158.047	116.595	0.401978
0.0210845	0.942478	169.754	125.167	0.407584
0.0210845	1.0472	179.972	132.74	0.418964
0.0210845	1.15192	188.331	139.079	0.437127
0.0210845	1.25664	194.793	143.981	0.433511
0.0210845	1.36136	199.105	147.284	0.414252
0.0210845	1.46608	201.087	148.88	0.402379
0.0210845	1.5708	200.748	148.659	0.398332
0.0210845	1.67552	198.108	146.484	0.402763
0.0210845	1.78024	193.249	142.514	0.415007
0.0210845	1.88496	186.286	137.036	0.434468
0.0210845	1.98968	177.545	130.25	0.432095
0.0210845	2.0944	167.314	122.375	0.414787
0.0210845	2.19911	155.606	113.646	0.404403
0.0210845	2.30383	142.932	104.318	0.399873
0.0210845	2.40855	129.755	94.6336	0.399927
0.0210845	2.51327	116.402	84.8306	0.403131
0.0210845	2.61799	103.176	75.1234	0.408535
0.0210845	2.72271	90.3129	65.7347	0.414515
0.0210845	2.82743	77.9658	56.7266	0.417674
0.0210845	2.93215	66.2072	48.3273	0.420506
0.0210845	3.03687	55.3908	40.6015	0.422415
0.0210845	3.14159	45.6328	33.6163	0.423027
0.021738	-3.14159	43.0481	32.9085	0.0496669
0.021738	-3.03687	34.8372	26.8902	0.04877
0.021738	-2.93215	27.5589	21.3841	0.0463289
0.021738	-2.82743	21.3044	16.5067	0.0419542
0.021738	-2.72271	16.0858	12.3339	0.0355051
0.021738	-2.61799	11.8299	8.8983	0.0288353
0.021738	-2.51327	8.44591	6.14479	0.0230482
0.021738	-2.40855	5.83083	4.05531	0.0194471
0.021738	-2.30383	3.8747	2.53161	0.0189763
0.021738	-2.19911	2.46578	1.47339	0.022856
0.021738	-2.0944	1.49585	0.7824	0.0326838
0.021738	-1.98968	0.865417	0.366997	0.0495874
0.021738	-1.88496	0.470199	0.146372	0.051328
0.021738	-1.78024	0.2044	0.0527574	0.031761
0.021738	-1.67552	0.0615279	0.0220111	0.0196445
0.021738	-1.5708	0.0155386	0.0155386	0.0155386
0.021738	-1.46608	0.0626925	0.0227301	0.0197035
0.021738	-1.36136	0.22432	0.0600103	0.0320506
0.021738	-1.25664	0.546705	0.177133	0.0520904
0.021738	-1.15192	1.0447	0.447342	0.0507913
0.021738	-1.0472	1.88112	0.932898	0.0335291
0.021738	-0.942478	3.13145	1.74766	0.023285
0.021738	-0.837758	4.94756	3.04437	0.0190126
0.021738	-0.733038	7.44763	4.92724	0.0199994
0.021738	-0.628319	10.7431	7.50687	0.024392
0.021738	-0.523599	14.9383	10.8507	0.0309791
0.021738	-0.418879	20.1677	15.0174	0.0384526
0.021738	-0.314159	26.5116	19.9937	0.0456729
0.021738	-0.20944	33.9512	25.6754	0.0516795
0.021738	-0.10472	42.5706	31.9356	0.0557432
0.021738	-2.66454e-15	52.1679	38.7894	0.0574281
0.021738	0.10472	62.7527	46.4251	0.0565169
0.021738	0.20944	74.2984	54.7708	0.0531466
0.021738	0.314159	86.6508	63.7191	0.0477921
0.021738	0.418879	99.5894	73.1267	0.0411311
0.021738	0.523599	112.599	82.816	0.0340985
0.021738	0.628319	125.552	92.5782	0.0278145
0.021738	0.733038	138.231	102.179	0.0236124
0.021738	0.837758	150.294	111.367	0.0225744
0.021738	0.942478	161.407	119.881	0.0266909
0.021738	1.0472	171.239	127.571	0.0366284
0.021738	1.15192	179.254	133.573	0.0534445
0.021738	1.25664	185.36	138.202	0.0584097
0.021738	1.36136	189.457	141.308	0.0378146
0.021738	1.46608	191.354	142.786	0.0247762
0.021738	1.5708	190.993	142.574	0.0198737
0.021738	1.67552	188.447	140.532	0.0231936
0.021738	1.78024	183.812	136.756	0.0345118
0.021738	1.88496	177.249	131.519	0.0532948
0.021738	1.98968	168.914	125.039	0.0548528
0.021738	2.0944	159.053	117.522	0.0370643
0.021738	2.19911	147.837	109.198	0.026409
0.021738	2.30383	135.777	100.304	0.0217851
0.021738	2.40855	123.242	91.1539	0.0216478
0.021738	2.51327	110.546	81.7293	0.0246697
0.021738	2.61799	97.9721	72.4772	0.0299939
0.021738	2.72271	85.7714	63.4972	0.0363041
0.021738	2.82743	73.7918	54.9416	0.0424749
0.021738	2.93215	62.5947	46.9332	0.0466165
0.021738	3.03687	52.318	39.5676	0.0489025
0.021738	3.14159	43.0481	32.9085	0.0496669
0.0223914	-3.14159	41.6825	33.0289	0.179336
0.0223914	-3.03687	33.7206	26.9149	0.178082
0.0223914	-2.93215	26.735	21.3405	0.174576
0.0223914	-2.82743	20.7816	16.4183	0.16925
0.0223914	-2.72271	15.8125	12.229	0.162805
0.0223914	-2.61799	11.758	8.78023	0.156179
0.0223914	-2.51327	8.48302	6.05109	0.150502
0.0223914	-2.40855	5.95763	3.97777	0.147087
0.0223914	-2.30383	4.08039	2.48242	0.146996
0.0223914	-2.19911	2.72398	1.45991	0.150947
0.0223914	-2.0944	1.77705	0.807479	0.161042
0.0223914	-1.98968	1.14644	0.429218	0.178415
0.0223914	-1.88496	0.749078	0.240605	0.176226
0.0223914	-1.78024	0.514968	0.172417	0.15734
0.0223914	-1.67552	0.394861	0.159387	0.146148
0.0223914	-1.5708	0.363064	0.157161	0.143214
0.0223914	-1.46608	0.418375	0.153748	0.148271
0.0223914	-1.36136	0.508977	0.166086	0.161681
0.0223914	-1.25664	0.753418	0.247781	0.182972
0.0223914	-1.15192	1.21768	0.475235	0.173415
0.0223914	-1.0472	2.01314	0.937368	0.157506
0.0223914	-0.942478	3.24245	1.73862	0.148711
0.0223914	-0.837758	4.95811	2.97498	0.145928
0.0223914	-0.733038	7.34414	4.82971	0.148166
0.0223914	-0.628319	10.5293	7.36608	0.153718
0.0223914	-0.523599	14.6352	10.7221	0.16132
0.0223914	-0.418879	19.713	14.9004	0.16971
0.0223914	-0.314159	25.7474	19.9212	0.17769
0.0223914	-0.20944	32.8399	25.6659	0.184266
0.0223914	-0.10472	41.0664	32.0292	0.188681
0.0223914	-2.66454e-15	50.4091	38.7928	0.19046
0.0223914	0.10472	60.5166	46.0585	0.189429
0.0223914	0.20944	71.5159	53.9957	0.185727
0.0223914	0.314159	83.2791	62.5021	0.179801
0.0223914	0.418879	95.6134	71.4413	0.172374
0.0223914	0.523599	108.162	80.6442	0.164419
0.0223914	0.628319	120.478	89.9124	0.157092
0.0223914	0.733038	132.545	99.0231	0.151725
0.0223914	0.837758	144.026	107.737	0.149466
0.0223914	0.942478	154.577	115.807	0.152076
0.0223914	1.0472	163.904	122.992	0.160549
0.0223914	1.15192	171.714	129.064	0.175994
0.0223914	1.25664	177.605	133.822	0.18934
0.0223914	1.36136	181.466	136.607	0.167343
0.0223914	1.46608	183.286	137.931	0.15323
0.0223914	1.5708	182.942	137.706	0.147455
0.0223914	1.67552	180.485	135.794	0.149584
0.0223914	1.78024	176.046	132.219	0.15996
0.0223914	1.88496	169.784	127.211	0.178048
0.0223914	1.98968	161.701	121.02	0.183539
0.0223914	2.0944	152.158	113.844	0.165273
0.0223914	2.19911	141.535	105.9	0.154345
0.0223914	2.30383	130.079	97.4157	0.149693
0.0223914	2.40855	118.153	88.6733	0.149166
0.0223914	2.51327	106.077	79.8175	0.152078
0.0223914	2.61799	94.12	70.8858	0.15724
0.0223914	2.72271	82.3252	62.3268	0.163521
0.0223914	2.82743	70.9227	54.1771	0.169705
0.0223914	2.93215	60.2733	46.5558	0.17484
0.0223914	3.03687	50.4993	39.5277	0.178201
0.0223914	3.14159	41.6825	33.0222	0.179336
0.0230448	-3.14159	41.3274	33.6525	0.812399
0.0230448	-3.03687	33.6706	27.438	0.811149
0.0230448	-2.93215	27.0171	21.8172	0.807634
0.0230448	-2.82743	21.303	16.8675	0.802297
0.0230448	-2.72271	16.4472	12.6488	0.795858
0.0230448	-2.61799	12.2917	9.19166	0.78928
0.0230448	-2.51327	8.97228	6.48651	0.783717
0.0230448	-2.40855	6.4041	4.44503	0.78057
0.0230448	-2.30383	4.46087	2.97578	0.7809
0.0230448	-2.19911	3.08779	1.98796	0.784921
0.0230448	-2.0944	2.16582	1.37384	0.795286
0.0230448	-1.98968	1.58654	1.03295	0.813107
0.0230448	-1.88496	1.25481	0.865529	0.807019
0.0230448	-1.78024	1.04134	0.812745	0.788828
0.0230448	-1.67552	0.913646	0.808914	0.778572
0.0230448	-1.5708	0.862223	0.812167	0.776825
0.0230448	-1.46608	0.883227	0.810502	0.78281
0.0230448	-1.36136	0.998346	0.808789	0.797385
0.0230448	-1.25664	1.26085	0.855994	0.819973
0.0230448	-1.15192	1.7248	1.03581	0.802224
0.0230448	-1.0472	2.49054	1.45021	0.787689
0.0230448	-0.942478	3.68238	2.20568	0.780353
0.0230448	-0.837758	5.43241	3.42395	0.779088
0.0230448	-0.733038	7.81281	5.23364	0.782544
0.0230448	-0.628319	11.0223	7.76438	0.789215
0.0230448	-0.523599	15.1363	11.1051	0.797875
0.0230448	-0.418879	20.0743	15.3102	0.80719
0.0230448	-0.314159	25.9507	20.3532	0.815937
0.0230448	-0.20944	32.8542	26.177	0.823086
0.0230448	-0.10472	40.7114	32.6316	0.827856
0.0230448	-2.66454e-15	49.6296	39.5226	0.829753
0.0230448	0.10472	59.4769	46.6231	0.828601
0.0230448	0.20944	69.9611	54.1768	0.824542
0.0230448	0.314159	81.1684	62.2682	0.818037
0.0230448	0.418879	92.9149	70.7674	0.809838
0.0230448	0.523599	104.975	79.5135	0.800949
0.0230448	0.628319	116.762	88.3175	0.792571
0.0230448	0.733038	128.234	96.9677	0.786049
0.0230448	0.837758	139.162	105.237	0.782598
0.0230448	0.942478	149.205	112.89	0.783678
0.0230448	1.0472	158.055	119.699	0.790671
0.0230448	1.15192	165.458	125.447	0.804723
0.0230448	1.25664	171.175	129.945	0.826125
0.0230448	1.36136	174.939	132.915	0.802943
0.0230448	1.46608	176.63	134.216	0.787669
0.0230448	1.5708	176.325	133.956	0.780967
0.0230448	1.67552	173.988	132.161	0.781892
0.0230448	1.78024	169.732	128.906	0.791313
0.0230448	1.88496	163.619	124.275	0.808692
0.0230448	1.98968	155.83	118.429	0.818112
0.0230448	2.0944	146.734	111.524	0.799363
0.0230448	2.19911	136.616	103.975	0.788163
0.0230448	2.30383	125.773	95.8215	0.783384
