
# Surface 0 of 1 surfaces

# Curve title: "file u (getx($1)):(gety($2)):(sqrt(column(c)))"

# Contour 0, label:        3
 0.559937  1.88495  3 
 0.559927  1.98967  3 
 0.559946  2.09439  3 
 0.559969  2.19911  3 
 0.559981  2.30383  3 
 0.559982  2.40855  3 
 0.55999  2.51327  3 
 0.559996  2.61799  3 
 0.559996  2.72271  3 
 0.559995  2.82743  3 
 0.559992  2.93215  3 
 0.55999  3.03687  3 
 0.559988  3.14159  3 


# Contour 1, label:        2
 0.47082 -3.14159  2 
 0.470823 -3.03687  2 
 0.470828 -2.93215  2 
 0.470837 -2.82743  2 
 0.470851 -2.72271  2 
 0.470843 -2.61799  2 
 0.470833 -2.51327  2 
 0.470826 -2.40855  2 
 0.470827 -2.30383  2 
 0.470837 -2.19911  2 
 0.47085 -2.09439  2 
 0.470844 -1.98967  2 
 0.470853 -1.88495  2 
 0.470876 -1.78023  2 
 0.470902 -1.67551  2 
 0.470889 -1.5708  2 
 0.470892 -1.46608  2 
 0.470912 -1.36136  2 
 0.470919 -1.25664  2 
 0.470923 -1.15192  2 
 0.47094 -1.0472  2 
 0.470968 -0.942477  2 
 0.470994 -0.837757  2 
 0.470987 -0.733038  2 
 0.470987 -0.628318  2 
 0.470992 -0.523598  2 
 0.471 -0.418879  2 
 0.471009 -0.314159  2 
 0.471017 -0.209439  2 
 0.471021 -0.10472  2 
 0.471022 -1.94289e-16  2 
 0.471018  0.10472  2 
 0.471011  0.209439  2 
 0.471001  0.314159  2 
 0.470989  0.418879  2 
 0.470978  0.523598  2 
 0.47097  0.628318  2 
 0.470966  0.733038  2 
 0.470971  0.837757  2 
 0.470946  0.942477  2 
 0.470916  1.0472  2 
 0.470896  1.15192  2 
 0.470889  1.25664  2 
 0.470884  1.36136  2 
 0.470862  1.46608  2 
 0.470857  1.5708  2 
 0.47087  1.67551  2 
 0.470848  1.78023  2 
 0.470824  1.88495  2 
 0.470815  1.98967  2 
 0.470821  2.09439  2 
 0.470812  2.19911  2 
 0.470803  2.30383  2 
 0.470804  2.40855  2 
 0.470813  2.51327  2 
 0.470826  2.61799  2 
 0.470839  2.72271  2 
 0.470828  2.82743  2 
 0.470822  2.93215  2 
 0.47082  3.03687  2 
 0.47082  3.14159  2 

 0.551737 -3.14159  2 
 0.551734 -3.03687  2 
 0.551731 -2.93215  2 
 0.551725 -2.82743  2 
 0.551715 -2.72271  2 
 0.551699 -2.61799  2 
 0.551675 -2.51327  2 
 0.551643 -2.40855  2 
 0.55166 -2.30383  2 
 0.551667 -2.19911  2 
 0.55166 -2.09439  2 
 0.551645 -1.98967  2 
 0.551642 -1.88495  2 
 0.55162 -1.78023  2 
 0.551576 -1.67551  2 
 0.551587 -1.5708  2 
 0.551594 -1.46608  2 
 0.55158 -1.36136  2 
 0.55157 -1.25664  2 
 0.55156 -1.15192  2 
 0.551533 -1.0472  2 
 0.551505 -0.942477  2 
 0.551525 -0.837757  2 
 0.551533 -0.733038  2 
 0.551531 -0.628318  2 
 0.551522 -0.523598  2 
 0.55151 -0.418879  2 
 0.551507 -0.314159  2 
 0.551509 -0.209439  2 
 0.55151 -0.10472  2 
 0.551511 -1.94289e-16  2 
 0.551513  0.10472  2 
 0.551515  0.209439  2 
 0.551516  0.314159  2 
 0.551521  0.418879  2 
 0.551536  0.523598  2 
 0.551547  0.628318  2 
 0.551553  0.733038  2 
 0.551548  0.837757  2 
 0.55153  0.942477  2 
 0.551556  1.0472  2 
 0.551586  1.15192  2 
 0.551599  1.25664  2 
 0.551608  1.36136  2 
 0.551625  1.46608  2 
 0.551619  1.5708  2 
 0.551603  1.67551  2 
 0.551648  1.78023  2 
 0.551672  1.88495  2 
 0.551675  1.98967  2 
 0.551687  2.09439  2 
 0.551693  2.19911  2 
 0.551685  2.30383  2 
 0.551667  2.40855  2 
 0.551693  2.51327  2 
 0.551715  2.61799  2 
 0.551728  2.72271  2 
 0.551735  2.82743  2 
 0.551738  2.93215  2 
 0.551738  3.03687  2 
 0.551737  3.14159  2 


# Contour 2, label:     1.96
 0.471185 -3.14159  1.96 
 0.471188 -3.03687  1.96 
 0.471193 -2.93215  1.96 
 0.471202 -2.82743  1.96 
 0.471215 -2.72271  1.96 
 0.471207 -2.61799  1.96 
 0.471198 -2.51327  1.96 
 0.471194 -2.40855  1.96 
 0.471196 -2.30383  1.96 
 0.471209 -2.19911  1.96 
 0.471224 -2.09439  1.96 
 0.471215 -1.98967  1.96 
 0.47122 -1.88495  1.96 
 0.471242 -1.78023  1.96 
 0.471266 -1.67551  1.96 
 0.471256 -1.5708  1.96 
 0.471262 -1.46608  1.96 
 0.471285 -1.36136  1.96 
 0.471292 -1.25664  1.96 
 0.471293 -1.15192  1.96 
 0.471307 -1.0472  1.96 
 0.471333 -0.942477  1.96 
 0.471359 -0.837757  1.96 
 0.471353 -0.733038  1.96 
 0.471355 -0.628318  1.96 
 0.471363 -0.523598  1.96 
 0.471372 -0.418879  1.96 
 0.471382 -0.314159  1.96 
 0.471391 -0.209439  1.96 
 0.471396 -0.10472  1.96 
 0.471397 -1.94289e-16  1.96 
 0.471393  0.10472  1.96 
 0.471385  0.209439  1.96 
 0.471374  0.314159  1.96 
 0.471361  0.418879  1.96 
 0.471349  0.523598  1.96 
 0.471339  0.628318  1.96 
 0.471334  0.733038  1.96 
 0.471336  0.837757  1.96 
 0.471312  0.942477  1.96 
 0.471283  1.0472  1.96 
 0.471266  1.15192  1.96 
 0.471262  1.25664  1.96 
 0.471258  1.36136  1.96 
 0.471233  1.46608  1.96 
 0.471225  1.5708  1.96 
 0.471234  1.67551  1.96 
 0.471214  1.78023  1.96 
 0.471192  1.88495  1.96 
 0.471186  1.98967  1.96 
 0.471195  2.09439  1.96 
 0.471185  2.19911  1.96 
 0.471173  2.30383  1.96 
 0.471172  2.40855  1.96 
 0.471179  2.51327  1.96 
 0.47119  2.61799  1.96 
 0.471203  2.72271  1.96 
 0.471193  2.82743  1.96 
 0.471187  2.93215  1.96 
 0.471185  3.03687  1.96 
 0.471185  3.14159  1.96 

 0.551358 -3.14159  1.96 
 0.551356 -3.03687  1.96 
 0.551353 -2.93215  1.96 
 0.551348 -2.82743  1.96 
 0.551339 -2.72271  1.96 
 0.551325 -2.61799  1.96 
 0.551302 -2.51327  1.96 
 0.551271 -2.40855  1.96 
 0.551286 -2.30383  1.96 
 0.55129 -2.19911  1.96 
 0.55128 -2.09439  1.96 
 0.551263 -1.98967  1.96 
 0.551264 -1.88495  1.96 
 0.551245 -1.78023  1.96 
 0.551205 -1.67551  1.96 
 0.551214 -1.5708  1.96 
 0.551218 -1.46608  1.96 
 0.5512 -1.36136  1.96 
 0.55119 -1.25664  1.96 
 0.551184 -1.15192  1.96 
 0.55116 -1.0472  1.96 
 0.551133 -0.942477  1.96 
 0.551152 -0.837757  1.96 
 0.551157 -0.733038  1.96 
 0.551153 -0.628318  1.96 
 0.551142 -0.523598  1.96 
 0.551128 -0.418879  1.96 
 0.551125 -0.314159  1.96 
 0.551128 -0.209439  1.96 
 0.55113 -0.10472  1.96 
 0.551131 -1.94289e-16  1.96 
 0.551133  0.10472  1.96 
 0.551134  0.209439  1.96 
 0.551134  0.314159  1.96 
 0.551138  0.418879  1.96 
 0.551155  0.523598  1.96 
 0.551169  0.628318  1.96 
 0.551176  0.733038  1.96 
 0.551174  0.837757  1.96 
 0.551158  0.942477  1.96 
 0.551183  1.0472  1.96 
 0.55121  1.15192  1.96 
 0.551219  1.25664  1.96 
 0.551227  1.36136  1.96 
 0.551247  1.46608  1.96 
 0.551245  1.5708  1.96 
 0.551231  1.67551  1.96 
 0.551273  1.78023  1.96 
 0.551294  1.88495  1.96 
 0.551293  1.98967  1.96 
 0.551307  2.09439  1.96 
 0.551317  2.19911  1.96 
 0.551311  2.30383  1.96 
 0.551295  2.40855  1.96 
 0.55132  2.51327  1.96 
 0.55134  2.61799  1.96 
 0.551352  2.72271  1.96 
 0.551358  2.82743  1.96 
 0.55136  2.93215  1.96 
 0.551359  3.03687  1.96 
 0.551358  3.14159  1.96 


# Contour 3, label:     1.65
 0.474064 -3.14159  1.645 
 0.474066 -3.03687  1.645 
 0.474068 -2.93215  1.645 
 0.474072 -2.82743  1.645 
 0.474079 -2.72271  1.645 
 0.474077 -2.61799  1.645 
 0.474078 -2.51327  1.645 
 0.474087 -2.40855  1.645 
 0.474106 -2.30383  1.645 
 0.474139 -2.19911  1.645 
 0.474167 -2.09439  1.645 
 0.474134 -1.98967  1.645 
 0.474118 -1.88495  1.645 
 0.47412 -1.78023  1.645 
 0.474135 -1.67551  1.645 
 0.474144 -1.5708  1.645 
 0.474174 -1.46608  1.645 
 0.474225 -1.36136  1.645 
 0.474228 -1.25664  1.645 
 0.474206 -1.15192  1.645 
 0.474202 -1.0472  1.645 
 0.474213 -0.942477  1.645 
 0.474232 -0.837757  1.645 
 0.474241 -0.733038  1.645 
 0.474257 -0.628318  1.645 
 0.474279 -0.523598  1.645 
 0.474301 -0.418879  1.645 
 0.474322 -0.314159  1.645 
 0.474338 -0.209439  1.645 
 0.474348 -0.10472  1.645 
 0.474351 -1.94289e-16  1.645 
 0.474346  0.10472  1.645 
 0.474334  0.209439  1.645 
 0.474315  0.314159  1.645 
 0.474292  0.418879  1.645 
 0.474267  0.523598  1.645 
 0.474243  0.628318  1.645 
 0.474224  0.733038  1.645 
 0.474212  0.837757  1.645 
 0.474193  0.942477  1.645 
 0.474179  1.0472  1.645 
 0.47418  1.15192  1.645 
 0.474199  1.25664  1.645 
 0.474203  1.36136  1.645 
 0.47415  1.46608  1.645 
 0.474117  1.5708  1.645 
 0.474106  1.67551  1.645 
 0.474093  1.78023  1.645 
 0.474089  1.88495  1.645 
 0.474105  1.98967  1.645 
 0.474138  2.09439  1.645 
 0.474118  2.19911  1.645 
 0.474086  2.30383  1.645 
 0.474068  2.40855  1.645 
 0.474061  2.51327  1.645 
 0.474062  2.61799  1.645 
 0.474067  2.72271  1.645 
 0.474063  2.82743  1.645 
 0.474062  2.93215  1.645 
 0.474063  3.03687  1.645 
 0.474064  3.14159  1.645 

 0.548373 -3.14159  1.645 
 0.548373 -3.03687  1.645 
 0.548374 -2.93215  1.645 
 0.548377 -2.82743  1.645 
 0.548378 -2.72271  1.645 
 0.548375 -2.61799  1.645 
 0.548365 -2.51327  1.645 
 0.548346 -2.40855  1.645 
 0.548344 -2.30383  1.645 
 0.548327 -2.19911  1.645 
 0.548291 -2.09439  1.645 
 0.548257 -1.98967  1.645 
 0.548289 -1.88495  1.645 
 0.548297 -1.78023  1.645 
 0.54828 -1.67551  1.645 
 0.548275 -1.5708  1.645 
 0.548252 -1.46608  1.645 
 0.548203 -1.36136  1.645 
 0.548197 -1.25664  1.645 
 0.548221 -1.15192  1.645 
 0.548221 -1.0472  1.645 
 0.548208 -0.942477  1.645 
 0.54821 -0.837757  1.645 
 0.548198 -0.733038  1.645 
 0.548176 -0.628318  1.645 
 0.548148 -0.523598  1.645 
 0.548118 -0.418879  1.645 
 0.548117 -0.314159  1.645 
 0.548129 -0.209439  1.645 
 0.548136 -0.10472  1.645 
 0.548139 -1.94289e-16  1.645 
 0.548139  0.10472  1.645 
 0.548135  0.209439  1.645 
 0.548126  0.314159  1.645 
 0.548126  0.418879  1.645 
 0.548158  0.523598  1.645 
 0.548189  0.628318  1.645 
 0.548213  0.733038  1.645 
 0.548228  0.837757  1.645 
 0.54823  0.942477  1.645 
 0.548243  1.0472  1.645 
 0.548245  1.15192  1.645 
 0.548226  1.25664  1.645 
 0.548224  1.36136  1.645 
 0.548276  1.46608  1.645 
 0.548302  1.5708  1.645 
 0.548305  1.67551  1.645 
 0.548324  1.78023  1.645 
 0.548317  1.88495  1.645 
 0.548287  1.98967  1.645 
 0.548313  2.09439  1.645 
 0.548349  2.19911  1.645 
 0.548366  2.30383  1.645 
 0.548367  2.40855  1.645 
 0.548382  2.51327  1.645 
 0.54839  2.61799  1.645 
 0.548391  2.72271  1.645 
 0.548387  2.82743  1.645 
 0.548381  2.93215  1.645 
 0.548376  3.03687  1.645 
 0.548373  3.14159  1.645 


# Contour 4, label:        1
 0.480838 -3.14159  1 
 0.480843 -3.03687  1 
 0.480855 -2.93215  1 
 0.480877 -2.82743  1 
 0.480913 -2.72271  1 
 0.480964 -2.61799  1 
 0.480898 -2.51327  1 
 0.480863 -2.40855  1 
 0.480851 -2.30383  1 
 0.48086 -2.19911  1 
 0.480877 -2.09439  1 
 0.480854 -1.98967  1 
 0.48087 -1.88495  1 
 0.480932 -1.78023  1 
 0.481023 -1.67551  1 
 0.480952 -1.5708  1 
 0.480939 -1.46608  1 
 0.480967 -1.36136  1 
 0.480975 -1.25664  1 
 0.480982 -1.15192  1 
 0.481029 -1.0472  1 
 0.48111 -0.942477  1 
 0.481157 -0.837757  1 
 0.481109 -0.733038  1 
 0.481093 -0.628318  1 
 0.481098 -0.523598  1 
 0.481109 -0.418879  1 
 0.481124 -0.314159  1 
 0.481139 -0.209439  1 
 0.481149 -0.10472  1 
 0.481152 -1.94289e-16  1 
 0.481148  0.10472  1 
 0.481137  0.209439  1 
 0.48112  0.314159  1 
 0.481103  0.418879  1 
 0.48109  0.523598  1 
 0.481081  0.628318  1 
 0.481094  0.733038  1 
 0.481136  0.837757  1 
 0.481102  0.942477  1 
 0.481017  1.0472  1 
 0.480965  1.15192  1 
 0.480954  1.25664  1 
 0.480951  1.36136  1 
 0.480917  1.46608  1 
 0.480925  1.5708  1 
 0.480989  1.67551  1 
 0.480916  1.78023  1 
 0.48085  1.88495  1 
 0.48083  1.98967  1 
 0.480852  2.09439  1 
 0.48084  2.19911  1 
 0.480831  2.30383  1 
 0.480842  2.40855  1 
 0.480877  2.51327  1 
 0.480955  2.61799  1 
 0.480904  2.72271  1 
 0.48087  2.82743  1 
 0.48085  2.93215  1 
 0.480841  3.03687  1 
 0.480838  3.14159  1 

 0.541649 -3.14159  1 
 0.541647 -3.03687  1 
 0.541645 -2.93215  1 
 0.54164 -2.82743  1 
 0.541627 -2.72271  1 
 0.5416 -2.61799  1 
 0.541552 -2.51327  1 
 0.541534 -2.40855  1 
 0.541583 -2.30383  1 
 0.541603 -2.19911  1 
 0.541585 -2.09439  1 
 0.541555 -1.98967  1 
 0.541578 -1.88495  1 
 0.54155 -1.78023  1 
 0.541463 -1.67551  1 
 0.541489 -1.5708  1 
 0.541518 -1.46608  1 
 0.54149 -1.36136  1 
 0.541487 -1.25664  1 
 0.541492 -1.15192  1 
 0.54145 -1.0472  1 
 0.541366 -0.942477  1 
 0.541377 -0.837757  1 
 0.54141 -0.733038  1 
 0.541414 -0.628318  1 
 0.5414 -0.523598  1 
 0.541375 -0.418879  1 
 0.541375 -0.314159  1 
 0.541387 -0.209439  1 
 0.541392 -0.10472  1 
 0.541394 -1.94289e-16  1 
 0.541394  0.10472  1 
 0.54139  0.209439  1 
 0.54138  0.314159  1 
 0.541378  0.418879  1 
 0.541404  0.523598  1 
 0.541421  0.628318  1 
 0.54142  0.733038  1 
 0.541391  0.837757  1 
 0.54137  0.942477  1 
 0.541458  1.0472  1 
 0.541505  1.15192  1 
 0.541504  1.25664  1 
 0.541502  1.36136  1 
 0.541535  1.46608  1 
 0.541512  1.5708  1 
 0.541473  1.67551  1 
 0.541565  1.78023  1 
 0.541597  1.88495  1 
 0.541577  1.98967  1 
 0.541602  2.09439  1 
 0.541622  2.19911  1 
 0.541604  2.30383  1 
 0.541556  2.40855  1 
 0.541562  2.51327  1 
 0.54161  2.61799  1 
 0.541636  2.72271  1 
 0.541648  2.82743  1 
 0.541651  2.93215  1 
 0.54165  3.03687  1 
 0.541649  3.14159  1 

