#x	y	new0_fix	new11a	new11b
0.0184709	2.51327	155.738	155.735	155.742
0.0184709	2.61799	139.401	139.399	139.403
0.0184709	2.72271	123.533	123.532	123.533
0.0184709	2.82743	108.412	108.412	108.412
0.0184709	2.93215	94.263	94.263	94.263
0.0184709	3.03687	81.2545	81.2544	81.2546
0.0184709	3.14159	69.4485	69.4482	69.4488
0.0191243	-3.14159	61.2758	61.2756	61.276
0.0191243	-3.03687	51.1385	51.1379	51.1391
0.0191243	-2.93215	42.3179	42.3169	42.3189
0.0191243	-2.82743	34.7902	34.789	34.7914
0.0191243	-2.72271	28.482	28.4797	28.4846
0.0191243	-2.61799	23.3348	23.3329	23.3369
0.0191243	-2.51327	19.2344	19.2331	19.236
0.0191243	-2.40855	16.0602	16.0594	16.061
0.0191243	-2.30383	13.682	13.6818	13.6823
0.0191243	-2.19911	11.9673	11.9673	11.9673
0.0191243	-2.0944	10.7866	10.7865	10.7867
0.0191243	-1.98968	10.02	10.0192	10.0208
0.0191243	-1.88496	9.56376	9.56176	9.564
0.0191243	-1.78024	9.26545	9.26544	9.26546
0.0191243	-1.67552	9.12203	9.12152	9.12259
0.0191243	-1.5708	9.10242	9.10067	9.1044
0.0191243	-1.46608	9.21103	9.20267	9.20696
0.0191243	-1.36136	9.45777	9.45098	9.46516
0.0191243	-1.25664	9.89732	9.89411	9.89945
0.0191243	-1.15192	10.549	10.5447	10.5476
0.0191243	-1.0472	11.5932	11.5868	11.6007
0.0191243	-0.942478	13.1573	13.1444	13.1687
0.0191243	-0.837758	15.3826	15.3648	15.3983
0.0191243	-0.733038	18.4085	18.3909	18.4288
0.0191243	-0.628319	22.3499	22.341	22.3605
0.0191243	-0.523599	27.3533	27.3411	27.3677
0.0191243	-0.418879	33.5732	33.7105	33.5917
0.0191243	-0.314159	41.1052	41.2971	41.3721
0.0191243	-0.20944	50.0135	50.2561	50.3393
0.0191243	-0.10472	60.3233	60.7615	60.6353
0.0191243	-2.66454e-15	72.0142	72.661	72.3783
0.0191243	0.10472	85.0141	85.2789	85.2851
0.0191243	0.20944	98.968	99.3116	99.0589
0.0191243	0.314159	113.693	114.045	114.132
0.0191243	0.418879	129.125	129.475	129.549
0.0191243	0.523599	144.972	145.304	145.369
0.0191243	0.628319	160.888	161.251	161.154
0.0191243	0.733038	176.491	176.863	176.734
0.0191243	0.837758	191.339	191.329	191.352
0.0191243	0.942478	204.605	204.596	204.616
0.0191243	1.0472	216.356	216.349	216.365
0.0191243	1.15192	226.139	226.125	226.229
0.0191243	1.25664	233.686	233.675	233.7
0.0191243	1.36136	238.768	238.76	238.778
0.0191243	1.46608	241.217	241.212	241.224
0.0191243	1.5708	240.843	240.954	240.856
0.0191243	1.67552	237.766	237.76	237.775
0.0191243	1.78024	232.119	232.115	232.124
0.0191243	1.88496	224.105	224.102	224.107
0.0191243	1.98968	213.904	213.9	213.91
0.0191243	2.0944	201.954	201.952	201.956
0.0191243	2.19911	188.63	188.63	188.631
0.0191243	2.30383	174.273	174.271	174.275
0.0191243	2.40855	158.906	158.906	158.907
0.0191243	2.51327	143.339	143.339	143.339
0.0191243	2.61799	127.863	127.863	127.864
0.0191243	2.72271	112.828	112.827	112.829
0.0191243	2.82743	98.4975	98.4952	98.4999
0.0191243	2.93215	85.0855	85.0819	85.0893
0.0191243	3.03687	72.7144	72.7144	72.7144
0.0191243	3.14159	61.2758	61.2756	61.276
0.0197777	-3.14159	54.6275	54.6269	54.628
0.0197777	-3.03687	45.0137	45.0126	45.0148
0.0197777	-2.93215	36.6497	36.6482	36.6514
0.0197777	-2.82743	29.5126	29.5107	29.5145
0.0197777	-2.72271	23.5405	23.538	23.5433
0.0197777	-2.61799	18.6659	18.6639	18.6682
0.0197777	-2.51327	14.7851	14.7837	14.7868
0.0197777	-2.40855	11.7835	11.7827	11.7844
0.0197777	-2.30383	9.53762	9.53734	9.53797
0.0197777	-2.19911	7.92174	7.92173	7.92176
0.0197777	-2.0944	6.80605	6.80368	6.80876
0.0197777	-1.98968	6.0398	6.03874	6.04101
0.0197777	-1.88496	5.56104	5.56081	5.56131
0.0197777	-1.78024	5.28886	5.28886	5.28887
0.0197777	-1.67552	5.16541	5.16493	5.16595
0.0197777	-1.5708	5.15916	5.15745	5.16108
0.0197777	-1.46608	5.26752	5.26383	5.27173
0.0197777	-1.36136	5.48379	5.4833	5.48441
0.0197777	-1.25664	5.8427	5.84089	5.84481
0.0197777	-1.15192	6.47178	6.46796	6.47624
0.0197777	-1.0472	7.47528	7.46746	7.48283
0.0197777	-0.942478	8.96895	8.96341	8.98345
0.0197777	-0.837758	11.0908	11.0774	11.1064
0.0197777	-0.733038	13.9262	13.9198	13.9338
0.0197777	-0.628319	17.6546	17.6452	17.6657
0.0197777	-0.523599	22.4234	22.4107	22.4384
0.0197777	-0.418879	28.3472	28.3311	28.3663
0.0197777	-0.314159	35.5173	35.7392	35.773
0.0197777	-0.20944	43.9948	44.19	44.233
0.0197777	-0.10472	53.8804	54.1145	54.024
0.0197777	-2.66454e-15	64.9232	65.1334	65.1616
0.0197777	0.10472	77.2853	77.3994	77.4336
0.0197777	0.20944	90.748	90.7446	90.7681
0.0197777	0.314159	104.736	104.725	104.75
0.0197777	0.418879	119.395	119.557	119.413
0.0197777	0.523599	134.442	134.586	134.638
0.0197777	0.628319	149.551	149.676	149.728
0.0197777	0.733038	164.358	164.464	164.515
0.0197777	0.837758	178.472	178.562	178.61
0.0197777	0.942478	191.233	191.224	191.245
0.0197777	1.0472	202.36	202.353	202.369
0.0197777	1.15192	211.694	211.689	211.701
0.0197777	1.25664	218.825	218.814	218.84
0.0197777	1.36136	223.61	223.602	223.621
0.0197777	1.46608	225.894	225.889	225.901
0.0197777	1.5708	225.599	225.588	225.609
0.0197777	1.67552	222.636	222.629	222.645
0.0197777	1.78024	217.235	217.232	217.241
0.0197777	1.88496	209.592	209.59	209.594
0.0197777	1.98968	199.968	199.967	199.968
0.0197777	2.0944	188.623	188.621	188.626
0.0197777	2.19911	175.953	175.952	175.954
0.0197777	2.30383	162.083	162.081	162.085
0.0197777	2.40855	147.477	147.477	147.478
0.0197777	2.51327	132.665	132.665	132.665
0.0197777	2.61799	117.982	117.982	117.982
0.0197777	2.72271	103.724	103.723	103.752
0.0197777	2.82743	90.1549	90.1525	90.1575
0.0197777	2.93215	77.433	77.4293	77.437
0.0197777	3.03687	65.477	65.4768	65.4771
0.0197777	3.14159	54.6275	54.6269	54.628
0.0204311	-3.14159	49.4579	49.4568	49.459
0.0204311	-3.03687	40.3341	40.3323	40.336
0.0204311	-2.93215	32.3966	32.3943	32.3992
0.0204311	-2.82743	25.6233	25.6198	25.6262
0.0204311	-2.72271	19.9617	19.959	19.9647
0.0204311	-2.61799	15.3396	15.3374	15.3421
0.0204311	-2.51327	11.6614	11.6586	11.6632
0.0204311	-2.40855	8.77441	8.77143	8.77804
0.0204311	-2.30383	6.61615	6.61415	6.61857
0.0204311	-2.19911	5.06314	5.06208	5.06441
0.0204311	-2.0944	3.99451	3.99417	3.9949
0.0204311	-1.98968	3.27966	3.27852	3.28096
0.0204311	-1.88496	2.83503	2.83476	2.83534
0.0204311	-1.78024	2.58744	2.58744	2.58745
0.0204311	-1.67552	2.48199	2.48156	2.48248
0.0204311	-1.5708	2.48857	2.48695	2.48911
0.0204311	-1.46608	2.51131	2.51075	2.51196
0.0204311	-1.36136	2.65655	2.65464	2.65874
0.0204311	-1.25664	2.9778	2.97373	2.98237
0.0204311	-1.15192	3.55454	3.5477	3.5624
0.0204311	-1.0472	4.48899	4.47873	4.50079
0.0204311	-0.942478	5.87793	5.87374	5.88288
0.0204311	-0.837758	7.83412	7.82763	7.84236
0.0204311	-0.733038	10.5446	10.5343	10.5568
0.0204311	-0.628319	14.1478	14.1337	14.1643
0.0204311	-0.523599	18.775	18.7556	18.7956
0.0204311	-0.418879	24.5101	24.4936	24.5296
0.0204311	-0.314159	31.3432	31.3234	31.3668
0.0204311	-0.20944	39.4182	39.3951	39.4457
0.0204311	-0.10472	48.7572	48.7313	48.7884
0.0204311	-2.66454e-15	59.3411	59.3126	59.3755
0.0204311	0.10472	71.1096	71.0956	71.1281
0.0204311	0.20944	83.8494	83.8332	83.8709
0.0204311	0.314159	97.3313	97.3199	97.3457
0.0204311	0.418879	111.263	111.252	111.278
0.0204311	0.523599	125.626	125.68	125.73
0.0204311	0.628319	139.974	140.012	140.062
0.0204311	0.733038	154.029	154.007	154.101
0.0204311	0.837758	167.421	167.401	167.477
0.0204311	0.942478	179.735	179.725	179.747
0.0204311	1.0472	190.274	190.266	190.284
0.0204311	1.15192	199.106	199.101	199.114
0.0204311	1.25664	205.928	205.916	205.943
0.0204311	1.36136	210.433	210.424	210.444
0.0204311	1.46608	212.561	212.555	212.568
0.0204311	1.5708	212.246	212.243	212.25
0.0204311	1.67552	209.489	209.482	209.499
0.0204311	1.78024	204.322	204.318	204.328
0.0204311	1.88496	197.028	197.027	197.031
0.0204311	1.98968	187.859	187.858	187.859
0.0204311	2.0944	177.115	177.115	177.115
0.0204311	2.19911	165.053	165.051	165.056
0.0204311	2.30383	151.714	151.712	151.717
0.0204311	2.40855	137.826	137.826	137.827
0.0204311	2.51327	123.747	123.747	123.747
0.0204311	2.61799	109.795	109.795	109.795
0.0204311	2.72271	96.2516	96.2505	96.2526
0.0204311	2.82743	83.3528	83.3505	83.3552
0.0204311	2.93215	71.1566	71.1523	71.1614
0.0204311	3.03687	59.7552	59.7547	59.7556
0.0204311	3.14159	49.4579	49.4568	49.459
0.0210845	-3.14159	45.6328	45.6094	45.6447
0.0210845	-3.03687	36.9718	36.9598	36.986
0.0210845	-2.93215	29.4449	29.4315	29.4608
0.0210845	-2.82743	22.98	22.9739	22.9874
0.0210845	-2.72271	17.4934	17.4872	17.5009
0.0210845	-2.61799	13.0204	13.0147	13.0275
0.0210845	-2.51327	9.46547	9.46046	9.47164
0.0210845	-2.40855	6.71978	6.7158	6.72468
0.0210845	-2.30383	4.66733	4.66452	4.67078
0.0210845	-2.19911	3.19012	3.18847	3.19215
0.0210845	-2.0944	2.17364	2.17294	2.17448
0.0210845	-1.98968	1.51032	1.51015	1.51054
0.0210845	-1.88496	1.10489	1.10487	1.1049
0.0210845	-1.78024	0.883914	0.883414	0.884457
0.0210845	-1.67552	0.736858	0.736682	0.737077
0.0210845	-1.5708	0.685658	0.685602	0.685734
0.0210845	-1.46608	0.720217	0.71965	0.720689
0.0210845	-1.36136	0.871857	0.870051	0.873836
0.0210845	-1.25664	1.19161	1.18779	1.19604
0.0210845	-1.15192	1.7572	1.74959	1.76402
0.0210845	-1.0472	2.63872	2.63488	2.64361
0.0210845	-0.942478	3.92285	3.91851	3.92798
0.0210845	-0.837758	5.80502	5.79782	5.81349
0.0210845	-0.733038	8.40524	8.39469	8.41805
0.0210845	-0.628319	11.8552	11.841	11.8719
0.0210845	-0.523599	16.2777	16.2595	16.3
0.0210845	-0.418879	21.7737	21.7563	21.796
0.0210845	-0.314159	28.4164	28.3945	28.4448
0.0210845	-0.20944	36.1901	36.1668	36.1494
0.0210845	-0.10472	45.0891	45.0629	45.1207
0.0210845	-2.66454e-15	55.1393	55.1284	55.1535
0.0210845	0.10472	66.212	66.2373	66.268
0.0210845	0.20944	78.3747	78.368	78.395
0.0210845	0.314159	91.3604	91.3433	91.3728
0.0210845	0.418879	104.686	104.674	104.701
0.0210845	0.523599	118.395	118.375	118.423
0.0210845	0.628319	132.013	131.992	132.04
0.0210845	0.733038	145.347	145.327	145.374
0.0210845	0.837758	158.047	158.028	158.072
0.0210845	0.942478	169.754	169.737	169.776
0.0210845	1.0472	179.972	179.965	179.983
0.0210845	1.15192	188.331	188.326	188.339
0.0210845	1.25664	194.793	194.789	194.798
0.0210845	1.36136	199.105	199.096	199.117
0.0210845	1.46608	201.087	201.081	201.095
0.0210845	1.5708	200.748	200.745	200.752
0.0210845	1.67552	198.108	198.107	198.11
0.0210845	1.78024	193.249	193.245	193.255
0.0210845	1.88496	186.286	186.284	186.289
0.0210845	1.98968	177.545	177.545	177.546
0.0210845	2.0944	167.314	167.314	167.314
0.0210845	2.19911	155.606	155.605	155.609
0.0210845	2.30383	142.932	142.932	142.932
0.0210845	2.40855	129.755	129.754	129.755
0.0210845	2.51327	116.402	116.401	116.404
0.0210845	2.61799	103.176	103.171	103.18
0.0210845	2.72271	90.3129	90.3119	90.3139
0.0210845	2.82743	77.9658	77.9625	77.9878
0.0210845	2.93215	66.2072	66.2017	66.2135
0.0210845	3.03687	55.3908	55.3829	55.3999
0.0210845	3.14159	45.6328	45.6094	45.6447
0.021738	-3.14159	43.0481	43.0365	43.0621
0.021738	-3.03687	34.8372	34.8238	34.8534
0.021738	-2.93215	27.5589	27.5519	27.5676
0.021738	-2.82743	21.3044	21.2968	21.3138
0.021738	-2.72271	16.0858	16.0782	16.0953
0.021738	-2.61799	11.8299	11.8227	11.8389
0.021738	-2.51327	8.44591	8.43971	8.45377
0.021738	-2.40855	5.83083	5.8257	5.83721
0.021738	-2.30383	3.8747	3.87093	3.87938
0.021738	-2.19911	2.46578	2.46339	2.46897
0.021738	-2.0944	1.49585	1.49444	1.49726
0.021738	-1.98968	0.865417	0.865189	0.865659
0.021738	-1.88496	0.470199	0.466549	0.474787
0.021738	-1.78024	0.2044	0.202704	0.206534
0.021738	-1.67552	0.0615279	0.0610895	0.0620811
0.021738	-1.5708	0.0155386	0.0155386	0.0155386
0.021738	-1.46608	0.0626925	0.062256	0.0631903
0.021738	-1.36136	0.22432	0.222572	0.226311
0.021738	-1.25664	0.546705	0.545553	0.54686
0.021738	-1.15192	1.0447	1.0434	1.04631
0.021738	-1.0472	1.88112	1.87753	1.88566
0.021738	-0.942478	3.13145	3.12697	3.13673
0.021738	-0.837758	4.94756	4.94022	4.9562
0.021738	-0.733038	7.44763	7.43694	7.46021
0.021738	-0.628319	10.7431	10.7347	10.7537
0.021738	-0.523599	14.9383	14.9258	14.9541
0.021738	-0.418879	20.1677	20.1508	20.1892
0.021738	-0.314159	26.5116	26.4902	26.5348
0.021738	-0.20944	33.9512	33.9394	33.9662
0.021738	-0.10472	42.5706	42.5555	42.5635
0.021738	-2.66454e-15	52.1679	52.1573	52.1816
0.021738	0.10472	62.7527	62.7398	62.7695
0.021738	0.20944	74.2984	74.2834	74.3179
0.021738	0.314159	86.6508	86.6341	86.6725
0.021738	0.418879	99.5894	99.5773	99.6047
0.021738	0.523599	112.599	112.591	112.534
0.021738	0.628319	125.552	125.541	125.563
0.021738	0.733038	138.231	138.212	138.257
0.021738	0.837758	150.294	150.276	150.318
0.021738	0.942478	161.407	161.392	161.429
0.021738	1.0472	171.239	171.225	171.257
0.021738	1.15192	179.254	179.249	179.262
0.021738	1.25664	185.36	185.356	185.365
0.021738	1.36136	189.457	189.455	189.46
0.021738	1.46608	191.354	191.349	191.362
0.021738	1.5708	190.993	190.99	190.998
0.021738	1.67552	188.447	188.445	188.449
0.021738	1.78024	183.812	183.812	183.813
0.021738	1.88496	177.249	177.247	177.252
0.021738	1.98968	168.914	168.913	168.915
0.021738	2.0944	159.053	159.053	159.053
0.021738	2.19911	147.837	147.836	147.839
0.021738	2.30383	135.777	135.777	135.777
0.021738	2.40855	123.242	123.242	123.243
0.021738	2.51327	110.546	110.544	110.548
0.021738	2.61799	97.9721	97.9673	97.9773
0.021738	2.72271	85.7714	85.7629	85.7809
0.021738	2.82743	73.7918	73.7882	73.796
0.021738	2.93215	62.5947	62.5885	62.602
0.021738	3.03687	52.318	52.309	52.3287
0.021738	3.14159	43.0481	43.0365	43.0621
0.0223914	-3.14159	41.6825	41.6703	41.6971
0.0223914	-3.03687	33.7206	33.7137	33.7292
0.0223914	-2.93215	26.735	26.727	26.7448
0.0223914	-2.82743	20.7816	20.773	20.7922
0.0223914	-2.72271	15.8125	15.8039	15.8232
0.0223914	-2.61799	11.758	11.7499	11.7681
0.0223914	-2.51327	8.48302	8.47935	8.48771
0.0223914	-2.40855	5.95763	5.95484	5.96123
0.0223914	-2.30383	4.08039	4.07857	4.08276
0.0223914	-2.19911	2.72398	2.72319	2.72488
0.0223914	-2.0944	1.77705	1.77411	1.78457
0.0223914	-1.98968	1.14644	1.14283	1.15114
0.0223914	-1.88496	0.749078	0.747292	0.751443
0.0223914	-1.78024	0.514968	0.514435	0.51571
0.0223914	-1.67552	0.394861	0.394854	0.394883
0.0223914	-1.5708	0.363066	0.362717	0.363464
0.0223914	-1.46608	0.418375	0.416725	0.419703
0.0223914	-1.36136	0.508916	0.508958	0.508998
0.0223914	-1.25664	0.756574	0.751637	0.753365
0.0223914	-1.15192	1.21768	1.21402	1.22213
0.0223914	-1.0472	2.01284	2.00773	2.02164
0.0223914	-0.942478	3.23947	3.23743	3.24531
0.0223914	-0.837758	4.95811	4.9504	4.96159
0.0223914	-0.733038	7.34414	7.33622	7.35387
0.0223914	-0.628319	10.5293	10.5172	10.5443
0.0223914	-0.523599	14.6352	14.6185	14.6562
0.0223914	-0.418879	19.713	19.6966	19.7339
0.0223914	-0.314159	25.7474	25.7393	25.7575
0.0223914	-0.20944	32.8399	32.8286	32.8542
0.0223914	-0.10472	41.0664	41.0518	41.0848
0.0223914	-2.66454e-15	50.4091	50.3913	50.4317
0.0223914	0.10472	60.5166	60.5042	60.5327
0.0223914	0.20944	71.5159	71.5014	71.5346
0.0223914	0.314159	83.2791	83.263	83.3
0.0223914	0.418879	95.6134	95.5962	95.6358
0.0223914	0.523599	108.162	108.154	108.154
0.0223914	0.628319	120.478	120.471	120.488
0.0223914	0.733038	132.545	132.538	132.555
0.0223914	0.837758	144.026	144.009	144.049
0.0223914	0.942478	154.577	154.562	154.598
0.0223914	1.0472	163.904	163.891	163.922
0.0223914	1.15192	171.714	171.704	171.728
0.0223914	1.25664	177.605	177.601	177.611
0.0223914	1.36136	181.466	181.464	181.469
0.0223914	1.46608	183.286	183.284	183.288
0.0223914	1.5708	182.942	182.938	182.947
0.0223914	1.67552	180.485	180.484	180.488
0.0223914	1.78024	176.046	176.046	176.047
0.0223914	1.88496	169.784	169.784	169.784
0.0223914	1.98968	161.701	161.7	161.703
0.0223914	2.0944	152.158	152.158	152.158
0.0223914	2.19911	141.535	141.534	141.535
0.0223914	2.30383	130.079	130.079	130.079
0.0223914	2.40855	118.153	118.153	118.154
0.0223914	2.51327	106.077	106.075	106.079
0.0223914	2.61799	94.12	94.1149	94.1256
0.0223914	2.72271	82.3252	82.3234	82.3272
0.0223914	2.82743	70.9227	70.9187	70.9273
0.0223914	2.93215	60.2733	60.2666	60.2812
0.0223914	3.03687	50.4993	50.4899	50.5107
0.0223914	3.14159	41.6825	41.6703	41.6971
0.0230448	-3.14159	41.3274	41.3214	41.3347
0.0230448	-3.03687	33.6706	33.663	33.68
0.0230448	-2.93215	27.0171	27.0082	27.0281
0.0230448	-2.82743	21.303	21.2844	21.313
0.0230448	-2.72271	16.4472	16.4297	16.4529
0.0230448	-2.61799	12.2917	12.2869	12.2978
0.0230448	-2.51327	8.97228	8.96816	8.97754
0.0230448	-2.40855	6.4041	6.39808	6.41155
0.0230448	-2.30383	4.46087	4.45636	4.46647
0.0230448	-2.19911	3.08779	3.08481	3.09148
0.0230448	-2.0944	2.16582	2.16426	2.16779
0.0230448	-1.98968	1.58654	1.58613	1.58703
0.0230448	-1.88496	1.25481	1.25482	1.25482
0.0230448	-1.78024	1.04134	1.03919	1.04403
0.0230448	-1.67552	0.913646	0.912982	0.91448
0.0230448	-1.5708	0.862223	0.862202	0.862247
0.0230448	-1.46608	0.883227	0.88296	0.883524
0.0230448	-1.36136	0.998346	0.996741	0.999743
0.0230448	-1.25664	1.26085	1.25753	1.26502
0.0230448	-1.15192	1.7248	1.7239	1.72591
0.0230448	-1.0472	2.49054	2.48746	2.49414
0.0230448	-0.942478	3.68238	3.67852	3.68706
0.0230448	-0.837758	5.43241	5.42836	5.43731
0.0230448	-0.733038	7.81281	7.80539	7.82194
0.0230448	-0.628319	11.0223	11.0108	11.0366
0.0230448	-0.523599	15.1363	15.1186	15.1584
0.0230448	-0.418879	20.0743	20.0663	20.0841
0.0230448	-0.314159	25.9507	25.9391	25.9648
0.0230448	-0.20944	32.8542	32.8433	32.8677
0.0230448	-0.10472	40.7114	40.6973	40.729
0.0230448	-2.66454e-15	49.6296	49.6125	49.6512
0.0230448	0.10472	59.4769	59.465	59.4923
0.0230448	0.20944	69.9611	69.9472	69.9789
0.0230448	0.314159	81.1684	81.153	81.1883
0.0230448	0.418879	92.9149	92.8984	92.9363
0.0230448	0.523599	104.975	104.958	104.997
0.0230448	0.628319	116.762	116.755	116.771
0.0230448	0.733038	128.234	128.227	128.243
0.0230448	0.837758	139.162	139.157	139.17
0.0230448	0.942478	149.205	149.19	149.224
0.0230448	1.0472	158.055	158.043	158.072
0.0230448	1.15192	165.458	165.449	165.472
0.0230448	1.25664	171.175	171.168	171.185
0.0230448	1.36136	174.939	174.936	174.942
0.0230448	1.46608	176.63	176.629	176.633
0.0230448	1.5708	176.325	176.325	176.325
0.0230448	1.67552	173.988	173.987	173.991
0.0230448	1.78024	169.732	169.732	169.733
0.0230448	1.88496	163.619	163.616	163.623
0.0230448	1.98968	155.83	155.829	155.831
0.0230448	2.0944	146.734	146.734	146.734
0.0230448	2.19911	136.616	136.615	136.617
0.0230448	2.30383	125.773	125.77	125.776
0.0230448	2.40855	114.437	114.437	114.438
0.0230448	2.51327	102.946	102.944	102.949
0.0230448	2.61799	91.5491	91.5423	91.5573
0.0230448	2.72271	80.1496	80.1475	80.152
0.0230448	2.82743	69.2991	69.295	69.3043
0.0230448	2.93215	59.1658	59.1587	59.1743
0.0230448	3.03687	49.8647	49.8547	49.8768
0.0230448	3.14159	41.3274	41.3214	41.3347
0.0236982	-3.14159	41.9474	41.927	41.973
0.0236982	-3.03687	34.6526	34.635	34.6751
0.0236982	-2.93215	28.1285	28.1351	28.1534
0.0236982	-2.82743	22.4094	22.403	22.4175
0.0236982	-2.72271	17.4479	17.4414	17.4561
