#x	y	new0_fix	new11a	new11b
0.5025	1.5708	182.686	182.674	182.701
0.5025	1.67552	180.27	180.263	180.279
0.5025	1.78024	175.869	175.865	175.873
0.5025	1.88496	169.649	169.648	169.65
0.5025	1.98968	161.759	161.755	161.764
0.5025	2.0944	152.513	152.511	152.514
0.5025	2.19911	142.244	142.244	142.244
0.5025	2.30383	131.263	131.263	131.264
0.5025	2.40855	119.874	119.871	119.878
0.5025	2.51327	108.35	108.35	108.351
0.5025	2.61799	96.4324	96.4309	96.4344
0.5025	2.72271	84.879	84.875	84.8841
0.5025	2.82743	73.4775	73.4713	73.4855
0.5025	2.93215	62.7973	62.7876	62.8096
0.5025	3.03687	52.7235	52.7115	52.7387
0.5025	3.14159	43.5315	43.5167	43.5502
0.511	-3.14159	42.7251	42.7122	42.7424
0.511	-3.03687	34.5585	34.5448	34.5759
0.511	-2.93215	27.4743	27.4591	27.49
0.511	-2.82743	21.4557	21.4396	21.4629
0.511	-2.72271	16.2126	16.2092	16.217
0.511	-2.61799	11.9518	11.9486	11.9558
0.511	-2.51327	8.58641	8.58383	8.58976
0.511	-2.40855	6.00814	6.00628	6.01061
0.511	-2.30383	4.10169	4.10059	4.10315
0.511	-2.19911	2.73786	2.73122	2.74644
0.511	-2.0944	1.78757	1.78308	1.79346
0.511	-1.98968	1.16474	1.16216	1.16815
0.511	-1.88496	0.777566	0.77648	0.77905
0.511	-1.78024	0.552572	0.552382	0.552864
0.511	-1.67552	0.437972	0.437935	0.438002
0.511	-1.5708	0.406222	0.405493	0.407051
0.511	-1.46608	0.452076	0.450686	0.453486
0.511	-1.36136	0.532182	0.532051	0.532304
0.511	-1.25664	0.756574	0.755289	0.758078
0.511	-1.15192	1.21768	1.21402	1.22213
0.511	-1.0472	2.01284	2.00773	2.02164
0.511	-0.942478	3.23947	3.23743	3.24531
0.511	-0.837758	4.95811	4.9504	4.96159
0.511	-0.733038	7.37323	7.36408	7.38456
0.511	-0.628319	10.6275	10.6139	10.6443
0.511	-0.523599	14.838	14.8195	14.8611
0.511	-0.418879	20.0704	20.0605	20.0825
0.511	-0.314159	26.1741	26.1611	26.1901
0.511	-0.20944	33.3868	33.3698	33.4079
0.511	-0.10472	41.7743	41.7535	41.8004
0.511	-2.66454e-15	51.0729	51.0495	51.1022
0.511	0.10472	61.2393	61.2226	61.2541
0.511	0.20944	72.1708	72.1576	72.187
0.511	0.314159	83.518	83.503	83.5362
0.511	0.418879	95.3435	95.3285	95.3617
0.511	0.523599	107.07	107.055	107.089
0.511	0.628319	118.784	118.769	118.801
0.511	0.733038	129.842	129.828	129.858
0.511	0.837758	140.396	140.383	140.411
0.511	0.942478	150.144	150.133	150.157
0.511	1.0472	158.787	158.778	158.797
0.511	1.15192	166.005	165.987	166.028
0.511	1.25664	171.55	171.535	171.568
0.511	1.36136	175.273	175.262	175.286
0.511	1.46608	177.05	177.043	177.058
0.511	1.5708	176.825	176.818	176.829
0.511	1.67552	174.503	174.494	174.513
0.511	1.78024	170.283	170.278	170.288
0.511	1.88496	164.331	164.33	164.333
0.511	1.98968	156.861	156.861	156.861
0.511	2.0944	148.049	148.048	148.051
0.511	2.19911	138.238	138.238	138.238
0.511	2.30383	127.747	127.746	127.747
0.511	2.40855	116.866	116.863	116.868
0.511	2.51327	105.576	105.572	105.582
0.511	2.61799	94.1649	94.1639	94.1663
0.511	2.72271	82.8016	82.7991	82.8049
0.511	2.82743	71.8129	71.8078	71.8192
0.511	2.93215	61.3681	61.3608	61.3776
0.511	3.03687	51.5509	51.5405	51.5648
0.511	3.14159	42.7251	42.7122	42.7424
0.5195	-3.14159	41.8576	41.8437	41.875
0.5195	-3.03687	33.9715	33.9553	33.9919
0.5195	-2.93215	27.1274	27.1098	27.1327
0.5195	-2.82743	21.0059	21.0013	21.0117
0.5195	-2.72271	15.9101	15.9055	15.916
0.5195	-2.61799	11.7662	11.7619	11.7717
0.5195	-2.51327	8.48302	8.47935	8.48771
0.5195	-2.40855	5.95763	5.95484	5.96123
0.5195	-2.30383	4.04611	4.04483	4.04775
0.5195	-2.19911	2.64342	2.64287	2.64414
0.5195	-2.0944	1.69039	1.69031	1.69052
0.5195	-1.98968	1.0468	1.04395	1.05049
0.5195	-1.88496	0.632043	0.630772	0.633725
0.5195	-1.78024	0.386931	0.386658	0.38732
0.5195	-1.67552	0.259451	0.259444	0.259459
0.5195	-1.5708	0.222243	0.22161	0.222971
0.5195	-1.46608	0.2739	0.271795	0.276417
0.5195	-1.36136	0.402839	0.400027	0.406138
0.5195	-1.25664	0.656641	0.653515	0.65566
0.5195	-1.15192	1.13599	1.22658	1.13979
0.5195	-1.0472	1.96869	2.03052	1.96883
0.5195	-0.942478	3.24276	3.2321	3.25595
0.5195	-0.837758	4.96415	4.95968	4.96953
0.5195	-0.733038	7.34414	7.33622	7.35387
0.5195	-0.628319	10.5293	10.5172	10.5443
0.5195	-0.523599	14.6352	14.6185	14.6562
0.5195	-0.418879	19.7333	19.7247	19.7437
0.5195	-0.314159	25.874	25.8618	25.889
0.5195	-0.20944	32.9315	32.9163	32.9504
0.5195	-0.10472	41.0369	41.018	41.0606
0.5195	-2.66454e-15	50.2503	50.2279	50.2785
0.5195	0.10472	60.1218	60.0974	60.1356
0.5195	0.20944	70.7761	70.7635	70.7915
0.5195	0.314159	81.8633	81.85	81.8795
0.5195	0.418879	93.3153	93.301	93.3329
0.5195	0.523599	104.791	104.777	104.808
0.5195	0.628319	116.095	116.081	116.112
0.5195	0.733038	126.937	126.925	126.952
0.5195	0.837758	137.024	137.013	137.037
0.5195	0.942478	146.335	146.325	146.346
0.5195	1.0472	154.585	154.578	154.594
0.5195	1.15192	161.467	161.451	161.488
0.5195	1.25664	166.749	166.736	166.765
0.5195	1.36136	170.29	170.281	170.301
0.5195	1.46608	171.973	171.967	171.979
0.5195	1.5708	171.745	171.743	171.748
0.5195	1.67552	169.52	169.513	169.529
0.5195	1.78024	165.478	165.474	165.482
0.5195	1.88496	159.783	159.782	159.784
0.5195	1.98968	152.639	152.638	152.639
0.5195	2.0944	144.226	144.224	144.227
0.5195	2.19911	134.841	134.841	134.841
0.5195	2.30383	124.806	124.805	124.806
0.5195	2.40855	114.249	114.247	114.252
0.5195	2.51327	103.221	103.216	103.228
0.5195	2.61799	92.1625	92.1614	92.164
0.5195	2.72271	81.0479	81.0447	81.0522
0.5195	2.82743	70.4379	70.4325	70.4448
0.5195	2.93215	60.121	60.1124	60.132
0.5195	3.03687	50.6724	50.6605	50.6945
0.5195	3.14159	41.8576	41.8437	41.875
0.528	-3.14159	41.3274	41.3214	41.3347
0.528	-3.03687	33.6706	33.663	33.68
0.528	-2.93215	26.735	26.727	26.7448
0.528	-2.82743	20.7816	20.773	20.7922
0.528	-2.72271	15.8125	15.8039	15.8232
0.528	-2.61799	11.758	11.7499	11.7681
0.528	-2.51327	8.44591	8.43971	8.45377
0.528	-2.40855	5.83083	5.8257	5.83721
0.528	-2.30383	3.8747	3.87093	3.87938
0.528	-2.19911	2.46578	2.46339	2.46897
0.528	-2.0944	1.49585	1.49444	1.49726
0.528	-1.98968	0.865417	0.865189	0.865659
0.528	-1.88496	0.470199	0.466549	0.474787
0.528	-1.78024	0.2044	0.202704	0.206534
0.528	-1.67552	0.0615279	0.0610895	0.0620811
0.528	-1.5708	0.0155386	0.0155386	0.0155386
0.528	-1.46608	0.0626925	0.062256	0.0631903
0.528	-1.36136	0.22432	0.222572	0.226311
0.528	-1.25664	0.546705	0.545553	0.54686
0.528	-1.15192	1.0447	1.0434	1.04631
0.528	-1.0472	1.88112	1.87753	1.88566
0.528	-0.942478	3.13145	3.12697	3.13673
0.528	-0.837758	4.94756	4.94022	4.9562
0.528	-0.733038	7.44763	7.43694	7.46021
0.528	-0.628319	10.6909	10.6828	10.7011
0.528	-0.523599	14.7095	14.6974	14.7248
0.528	-0.418879	19.713	19.6966	19.7339
0.528	-0.314159	25.7474	25.7393	25.7575
0.528	-0.20944	32.8399	32.8286	32.8542
0.528	-0.10472	40.7114	40.6973	40.729
0.528	-2.66454e-15	49.6296	49.6125	49.6512
0.528	0.10472	59.4343	59.415	59.4584
0.528	0.20944	69.764	69.7426	69.791
0.528	0.314159	80.7668	80.7577	80.778
0.528	0.418879	91.7923	91.7823	91.8048
0.528	0.523599	103.12	103.11	103.132
0.528	0.628319	113.978	113.969	113.99
0.528	0.733038	124.626	124.617	124.637
0.528	0.837758	134.365	134.358	134.374
0.528	0.942478	143.288	143.28	143.293
0.528	1.0472	151.141	151.126	151.16
0.528	1.15192	157.692	157.68	157.707
0.528	1.25664	162.745	162.736	162.755
0.528	1.36136	166.132	166.127	166.139
0.528	1.46608	167.74	167.737	167.744
0.528	1.5708	167.46	167.453	167.47
0.528	1.67552	165.316	165.312	165.322
0.528	1.78024	161.448	161.447	161.45
0.528	1.88496	156	156	156
0.528	1.98968	149.134	149.133	149.136
0.528	2.0944	141.042	141.042	141.042
0.528	2.19911	132.057	132.057	132.058
0.528	2.30383	122.445	122.443	122.448
0.528	2.40855	112.003	111.998	112.008
0.528	2.51327	101.389	101.388	101.39
0.528	2.61799	90.422	90.419	90.4255
0.528	2.72271	79.7345	79.7285	79.7422
0.528	2.82743	69.2275	69.2185	69.2389
0.528	2.93215	59.2833	59.2704	59.2994
0.528	3.03687	49.9793	49.9675	49.9844
0.528	3.14159	41.3274	41.3214	41.3347
0.5365	-3.14159	41.4736	41.461	41.4891
0.5365	-3.03687	33.8663	33.8519	33.884
0.5365	-2.93215	27.0608	27.0447	27.0804
0.5365	-2.82743	21.2458	21.2287	21.2667
0.5365	-2.72271	16.3761	16.3588	16.3971
0.5365	-2.61799	12.2674	12.2523	12.2856
0.5365	-2.51327	8.92015	8.9063	8.93683
0.5365	-2.40855	6.31643	6.30435	6.33096
0.5365	-2.30383	4.35183	4.34189	4.36376
0.5365	-2.19911	2.92244	2.91333	2.92716
0.5365	-2.0944	1.93283	1.92969	1.93693
0.5365	-1.98968	1.29194	1.29061	1.29345
0.5365	-1.88496	0.904836	0.904458	0.905266
0.5365	-1.78024	0.651571	0.645991	0.658835
0.5365	-1.67552	0.495097	0.492135	0.49804
0.5365	-1.5708	0.456073	0.455693	0.456483
0.5365	-1.46608	0.521734	0.521732	0.521738
0.5365	-1.36136	0.708869	0.708377	0.709463
0.5365	-1.25664	1.06424	1.06239	1.06641
0.5365	-1.15192	1.62307	1.62302	1.62316
0.5365	-1.0472	2.47144	2.47168	2.47241
0.5365	-0.942478	3.75066	3.74842	3.7534
0.5365	-0.837758	5.57446	5.57006	5.57974
0.5365	-0.733038	8.06246	8.05538	8.07093
0.5365	-0.628319	11.3333	11.3231	11.3454
0.5365	-0.523599	15.4934	15.4846	15.5011
0.5365	-0.418879	20.37	20.3836	20.378
0.5365	-0.314159	26.2743	26.2655	26.2852
0.5365	-0.20944	33.2476	33.2364	33.2612
0.5365	-0.10472	41.1982	41.1908	41.2076
0.5365	-2.66454e-15	49.8569	49.8471	49.8693
0.5365	0.10472	59.4769	59.465	59.4923
0.5365	0.20944	69.5668	69.5545	69.5838
0.5365	0.314159	80.2493	80.2345	80.2682
0.5365	0.418879	91.1257	91.1106	91.145
0.5365	0.523599	102.066	102.051	102.086
0.5365	0.628319	112.852	112.779	112.811
0.5365	0.733038	123.022	123.008	123.04
0.5365	0.837758	132.65	132.639	132.665
0.5365	0.942478	141.173	141.164	141.186
0.5365	1.0472	148.7	148.692	148.71
0.5365	1.15192	154.992	154.987	155
0.5365	1.25664	159.847	159.844	159.852
0.5365	1.36136	163.104	163.102	163.106
0.5365	1.46608	164.56	164.554	164.567
0.5365	1.5708	164.249	164.246	164.253
0.5365	1.67552	162.204	162.203	162.205
0.5365	1.78024	158.507	158.507	158.507
0.5365	1.88496	153.228	153.294	153.23
0.5365	1.98968	146.58	146.579	146.65
0.5365	2.0944	138.827	138.826	138.828
0.5365	2.19911	130.214	130.212	130.218
0.5365	2.30383	120.702	120.702	120.702
0.5365	2.40855	110.584	110.582	110.586
0.5365	2.51327	100.157	100.153	100.191
0.5365	2.61799	89.533	89.5249	89.5428
0.5365	2.72271	79.14	79.1281	79.1546
0.5365	2.82743	68.8513	68.8364	68.857
0.5365	2.93215	59.1658	59.1587	59.1743
0.5365	3.03687	49.8647	49.8547	49.8768
0.5365	3.14159	41.4736	41.461	41.4891
0.545	-3.14159	43.0182	42.9918	43.0498
0.545	-3.03687	35.4504	35.4213	35.4819
0.545	-2.93215	28.7958	28.7644	28.8333
0.545	-2.82743	23.0918	23.0591	23.1309
0.545	-2.72271	18.2363	18.2036	18.2751
0.545	-2.61799	14.0963	14.0696	14.1373
0.545	-2.51327	10.804	10.7657	10.817
0.545	-2.40855	8.18433	8.1592	8.21689
0.545	-2.30383	6.21412	6.19914	6.23689
0.545	-2.19911	4.78683	4.78294	4.80116
0.545	-2.0944	3.84437	3.83687	3.80753
0.545	-1.98968	3.19322	3.18879	3.19811
0.545	-1.88496	2.78761	2.78517	2.79837
0.545	-1.78024	2.51706	2.50623	2.52791
0.545	-1.67552	2.37131	2.36676	2.37792
0.545	-1.5708	2.3509	2.34869	2.35329
0.545	-1.46608	2.4385	2.43781	2.43922
0.545	-1.36136	2.65566	2.65564	2.65568
0.545	-1.25664	3.04692	3.04669	3.04724
0.545	-1.15192	3.6735	3.6731	3.67387
0.545	-1.0472	4.56031	4.56032	4.56032
0.545	-0.942478	5.87048	5.87008	5.87104
0.545	-0.837758	7.71323	7.71172	7.71518
0.545	-0.733038	10.2025	10.1992	10.2065
0.545	-0.628319	13.4509	13.4455	13.4576
0.545	-0.523599	17.5641	17.5561	17.5738
0.545	-0.418879	22.5167	22.5138	22.5204
0.545	-0.314159	28.3007	28.2963	28.3064
0.545	-0.20944	35.1122	35.1061	35.1199
0.545	-0.10472	42.9669	42.9591	42.9767
0.545	-2.66454e-15	51.4766	51.4668	51.4889
0.545	0.10472	60.8648	60.8536	60.8788
0.545	0.20944	70.8723	70.8674	70.8789
0.545	0.314159	81.2293	81.2235	81.2371
0.545	0.418879	91.9168	91.9107	91.9248
0.545	0.523599	102.499	102.493	102.507
0.545	0.628319	113.038	113.032	113.046
0.545	0.733038	122.914	122.909	122.921
0.545	0.837758	132.306	132.302	132.312
0.545	0.942478	140.616	140.613	140.62
0.545	1.0472	147.872	147.87	147.874
0.545	1.15192	153.937	153.93	153.94
0.545	1.25664	158.531	158.526	158.537
0.545	1.36136	161.578	161.575	161.581
0.545	1.46608	162.982	162.981	162.983
0.545	1.5708	162.702	162.702	162.702
0.545	1.67552	160.714	160.712	160.716
0.545	1.78024	157.07	157.109	157.07
0.545	1.88496	151.973	151.973	151.974
0.545	1.98968	145.603	145.601	145.605
0.545	2.0944	138.167	138.163	138.173
0.545	2.19911	129.724	129.723	129.726
0.545	2.30383	120.35	120.346	120.355
0.545	2.40855	110.615	110.607	110.625
0.545	2.51327	100.376	100.363	100.391
0.545	2.61799	90.0995	90.0933	90.1067
0.545	2.72271	79.7546	79.745	79.766
0.545	2.82743	69.7608	69.7466	69.7775
0.545	2.93215	60.2116	60.1935	60.2331
0.545	3.03687	51.1813	51.1588	51.2079
0.545	3.14159	43.0182	42.9918	43.0498
0.5535	-3.14159	46.7843	46.7202	46.8315
0.5535	-3.03687	39.357	39.2724	39.3801
0.5535	-2.93215	32.8728	32.7651	32.8936
0.5535	-2.82743	27.2213	27.1802	27.2828
0.5535	-2.72271	22.3772	22.3414	22.4109
0.5535	-2.61799	18.304	18.2557	18.3541
0.5535	-2.51327	15.0221	14.9818	15.0596
0.5535	-2.40855	12.4488	12.4164	12.4819
0.5535	-2.30383	10.4992	10.4773	10.5275
0.5535	-2.19911	9.07978	9.06185	9.39717
0.5535	-2.0944	8.20758	8.19293	8.24857
0.5535	-1.98968	7.54613	7.41323	7.55817
0.5535	-1.88496	7.01817	7.01095	7.02608
0.5535	-1.78024	6.79251	6.77713	6.81059
0.5535	-1.67552	6.66897	6.65839	6.68048
0.5535	-1.5708	6.66591	6.6591	6.67326
0.5535	-1.46608	6.78097	6.77714	6.78503
0.5535	-1.36136	7.03459	7.0329	7.03632
0.5535	-1.25664	7.46911	7.4687	7.46949
0.5535	-1.15192	8.14709	8.14709	8.14709
0.5535	-1.0472	9.09803	9.09682	9.09919
0.5535	-0.942478	10.4499	10.4497	10.4501
0.5535	-0.837758	12.324	12.324	12.324
0.5535	-0.733038	14.8283	14.8278	14.8289
0.5535	-0.628319	18.0697	18.0683	18.0717
0.5535	-0.523599	22.1485	22.1456	22.1522
0.5535	-0.418879	27.1194	27.1191	27.12
0.5535	-0.314159	32.8043	32.8033	32.8057
0.5535	-0.20944	39.477	39.4752	39.4796
0.5535	-0.10472	47.1513	47.1485	47.1551
0.5535	-2.66454e-15	55.5043	55.5002	55.5098
0.5535	0.10472	64.6037	64.6298	64.6413
0.5535	0.20944	74.4444	74.4384	74.4524
0.5535	0.314159	84.5051	84.4987	84.5137
0.5535	0.418879	94.9959	94.9994	94.9907
0.5535	0.523599	105.255	105.248	105.261
0.5535	0.628319	115.502	115.496	115.511
0.5535	0.733038	125.112	125.107	125.12
0.5535	0.837758	134.145	134.141	134.152
0.5535	0.942478	142.287	142.285	142.292
0.5535	1.0472	149.234	149.232	149.236
0.5535	1.15192	155.023	155.022	155.024
0.5535	1.25664	159.469	159.469	159.469
0.5535	1.36136	162.426	162.426	162.426
0.5535	1.46608	163.743	163.743	163.744
0.5535	1.5708	163.389	163.389	163.389
0.5535	1.67552	161.432	161.432	161.433
0.5535	1.78024	157.949	157.947	157.951
0.5535	1.88496	153.044	153.044	153.046
0.5535	1.98968	146.829	146.827	146.832
0.5535	2.0944	139.593	139.588	139.599
0.5535	2.19911	131.321	131.311	131.332
0.5535	2.30383	122.294	122.278	122.312
0.5535	2.40855	112.786	112.779	112.75
0.5535	2.51327	102.716	102.673	102.727
0.5535	2.61799	92.7135	92.7303	92.765
0.5535	2.72271	82.6219	82.5522	82.6024
0.5535	2.82743	72.883	72.8574	72.9777
0.5535	2.93215	63.5119	63.5327	63.5537
0.5535	3.03687	54.729	54.6915	54.7737
0.5535	3.14159	46.8031	46.7542	46.8315
0.562	-3.14159	53.8296	53.7748	53.9164
0.562	-3.03687	46.5519	46.4936	46.6256
0.562	-2.93215	40.1751	40.1147	40.2493
0.562	-2.82743	34.6957	34.6211	34.7585
0.562	-2.72271	29.9531	29.8902	30.0276
0.562	-2.61799	25.9345	25.8801	26.0001
0.562	-2.51327	22.6949	22.6474	22.7503
0.562	-2.40855	20.1521	20.1097	20.2016
0.562	-2.30383	18.2173	18.1811	18.2572
0.562	-2.19911	16.7935	16.762	16.828
0.562	-2.0944	15.7883	15.7619	15.8173
0.562	-1.98968	15.1178	15.0964	15.1412
0.562	-1.88496	14.7081	14.6915	14.7262
0.562	-1.78024	14.4895	14.4622	14.5128
0.562	-1.67552	14.3797	14.3584	14.4027
0.562	-1.5708	14.4009	14.3851	14.4179
0.562	-1.46608	14.551	14.54	14.5629
0.562	-1.36136	14.8495	14.8424	14.8571
0.562	-1.25664	15.3365	15.3324	15.3407
0.562	-1.15192	16.0713	16.0694	16.0731
0.562	-1.0472	17.0767	17.0706	17.0829
0.562	-0.942478	18.482	18.4786	18.4854
0.562	-0.837758	20.4001	20.3985	20.4015
0.562	-0.733038	22.9337	22.9332	22.934
0.562	-0.628319	26.184	26.184	26.184
0.562	-0.523599	30.2457	30.2456	30.2459
0.562	-0.418879	35.1056	35.105	35.1061
0.562	-0.314159	40.7097	40.7095	40.7097
0.562	-0.20944	47.2638	47.2638	47.2638
0.562	-0.10472	54.7788	54.7787	54.779
0.562	-2.66454e-15	62.979	62.9786	62.9797
0.562	0.10472	71.8784	71.8777	71.8797
0.562	0.20944	81.419	81.4178	81.4209
0.562	0.314159	91.1866	91.1852	91.1888
0.562	0.418879	101.375	101.373	101.377
0.562	0.523599	111.241	111.241	111.303
0.562	0.628319	121.171	121.17	121.205
0.562	0.733038	130.514	130.486	130.489
0.562	0.837758	139.219	139.219	139.221
0.562	0.942478	147.115	147.115	147.116
0.562	1.0472	153.78	153.783	153.781
0.562	1.15192	159.284	159.337	159.284
0.562	1.25664	163.622	163.617	163.625
0.562	1.36136	166.459	166.401	166.46
0.562	1.46608	167.582	167.639	167.578
0.562	1.5708	167.597	167.267	167.207
0.562	1.67552	165.381	165.375	165.393
0.562	1.78024	162.005	162.03	161.974
0.562	1.88496	157.244	157.215	157.224
0.562	1.98968	151.129	151.182	151.197
0.562	2.0944	144.143	144.125	144.166
0.562	2.19911	136.076	136.13	136.093
0.562	2.30383	127.42	127.351	127.358
0.562	2.40855	118.038	118.104	118.129
0.562	2.51327	108.358	108.36	108.381
0.562	2.61799	98.6032	98.5734	98.6408
0.562	2.72271	88.8236	88.6898	88.8791
0.562	2.82743	79.4023	79.2682	79.4615
0.562	2.93215	70.2734	70.1256	70.3397
0.562	3.03687	61.7056	61.5604	61.6923
0.562	3.14159	53.8347	53.776	53.92
0.5705	-3.14159	65.2432	65.0946	65.2777
0.5705	-3.03687	58.1117	58.0238	58.1995
0.5705	-2.93215	51.8454	51.765	51.9408
0.5705	-2.82743	46.4495	46.3718	46.5396
0.5705	-2.72271	41.8855	41.8033	41.9749
0.5705	-2.61799	37.9257	37.8539	38.0137
0.5705	-2.51327	34.7216	34.6535	34.7962
0.5705	-2.40855	32.1956	32.1321	32.2651
0.5705	-2.30383	30.2617	30.2037	30.3252
0.5705	-2.19911	28.8318	28.7799	28.8887
0.5705	-2.0944	27.8197	27.7742	27.8695
0.5705	-1.98968	27.1453	27.1064	27.1877
0.5705	-1.88496	26.738	26.6964	26.7733
0.5705	-1.78024	26.4975	26.4513	26.5477
0.5705	-1.67552	26.4091	26.3708	26.4506
0.5705	-1.5708	26.4634	26.4325	26.4968
0.5705	-1.46608	26.6583	26.634	26.6843
0.5705	-1.36136	27.0117	26.9934	27.0312
0.5705	-1.25664	27.5617	27.5485	27.5757
0.5705	-1.15192	28.3369	28.3151	28.36
0.5705	-1.0472	29.3974	29.381	29.4146
0.5705	-0.942478	30.8685	30.8567	30.8808
0.5705	-0.837758	32.844	32.8359	32.8523
0.5705	-0.733038	35.4211	35.4158	35.4263
0.5705	-0.628319	38.6956	38.6924	38.6986
0.5705	-0.523599	42.7567	42.7551	42.7582
0.5705	-0.418879	47.4369	47.4313	47.4423
0.5705	-0.314159	52.9801	52.9763	52.9837
0.5705	-0.20944	59.4371	59.4345	59.4394
0.5705	-0.10472	66.7961	66.7946	66.7973
0.5705	-2.66454e-15	74.6875	74.6866	74.6882
0.5705	0.10472	83.3757	83.3752	83.3761
0.5705	0.20944	92.7093	92.7091	92.7094
0.5705	0.314159	102.208	102.208	102.208
0.5705	0.418879	112.025	112.022	112.028
0.5705	0.523599	121.642	121.639	121.645
0.5705	0.628319	131.244	131.243	131.244
0.5705	0.733038	140.185	140.181	140.189
0.5705	0.837758	148.602	148.545	148.602
0.5705	0.942478	156.145	156.197	156.158
0.5705	1.0472	162.606	162.604	162.607
0.5705	1.15192	167.925	167.922	167.928
0.5705	1.25664	171.883	171.986	172.009
0.5705	1.36136	174.701	174.567	174.717
0.5705	1.46608	175.863	175.783	175.866
0.5705	1.5708	175.452	175.446	175.458
0.5705	1.67552	173.568	173.554	173.575
0.5705	1.78024	170.13	170.105	170.299
0.5705	1.88496	165.682	165.533	165.599
0.5705	1.98968	159.673	159.807	159.687
0.5705	2.0944	152.94	152.837	152.895
0.5705	2.19911	145.17	144.989	145.235
0.5705	2.30383	136.55	136.501	136.761
0.5705	2.40855	127.68	127.618	127.769
0.5705	2.51327	118.148	118.219	118.332
0.5705	2.61799	108.799	108.756	108.79
0.5705	2.72271	99.1719	99.1227	99.246
0.5705	2.82743	90.1407	89.9209	90.0509
0.5705	2.93215	81.3061	81.0741	81.3826
0.5705	3.03687	72.9299	72.6991	72.8668
0.5705	3.14159	65.1792	65.0887	65.2766
0.579	-3.14159	81.503	81.392	81.8369
0.579	-3.03687	74.7087	74.6037	74.8358
0.579	-2.93215	68.5525	68.4458	68.6752
0.579	-2.82743	63.2375	63.1308	63.5671
0.579	-2.72271	58.7344	58.6292	58.8491
0.579	-2.61799	54.9737	54.8684	55.0886
0.579	-2.51327	51.7903	51.6894	51.9005
0.579	-2.40855	49.2731	49.1778	49.3771
0.579	-2.30383	47.3404	47.2517	47.4372
0.579	-2.19911	45.9085	45.8272	45.9971
0.579	-2.0944	44.8951	44.8218	44.975
0.579	-1.98968	44.21	44.1162	44.2945
0.579	-1.88496	43.7607	43.6771	43.8517
0.579	-1.78024	43.527	43.4535	43.6068
0.579	-1.67552	43.4698	43.4061	43.5388
0.579	-1.5708	43.5676	43.5133	43.6262
0.579	-1.46608	43.8179	43.7725	43.8668
0.579	-1.36136	44.2375	44.1956	44.2775
0.579	-1.25664	44.8122	44.7619	44.8661
0.579	-1.15192	45.6272	45.5854	45.6717
0.579	-1.0472	46.7691	46.7349	46.8054
0.579	-0.942478	48.3188	48.2912	48.3479
0.579	-0.837758	50.3649	50.3429	50.3878
0.579	-0.733038	52.9994	52.9822	53.017
0.579	-0.628319	56.2846	56.2574	56.313
0.579	-0.523599	60.1446	60.1235	60.1664
0.579	-0.418879	64.7964	64.7791	64.814
0.579	-0.314159	70.2958	70.2816	70.31
0.579	-0.20944	76.6737	76.662	76.6852
0.579	-0.10472	83.758	83.749	83.7668
0.579	-2.66454e-15	91.4996	91.4919	91.5068
0.579	0.10472	99.9998	99.9882	100.006
0.579	0.20944	108.792	108.776	108.857
0.579	0.314159	118.098	118.022	118.103
0.579	0.418879	127.637	127.624	127.65
0.579	0.523599	136.969	136.955	136.982
0.579	0.628319	146.21	146.197	146.223
0.579	0.733038	154.822	154.807	154.836
0.579	0.837758	162.977	162.96	162.993
0.579	0.942478	169.955	170.201	170.263
0.579	1.0472	176.418	176.155	176.221
0.579	1.15192	181.363	181.51	181.535
0.579	1.25664	185.408	185.391	185.423
0.579	1.36136	187.947	187.925	187.992
0.579	1.46608	188.77	188.735	188.796
0.579	1.5708	188.682	188.396	188.7
0.579	1.67552	186.704	186.643	186.762
0.579	1.78024	183.575	183.368	183.282
0.579	1.88496	178.752	178.97	179.107
0.579	1.98968	173.456	173.078	173.201
0.579	2.0944	166.645	166.776	166.846
0.579	2.19911	159.192	158.956	159.051
0.579	2.30383	151.004	150.915	151.052
0.579	2.40855	142.386	142.066	142.225
0.579	2.51327	133.256	133.159	133.143
0.579	2.61799	123.926	123.965	124.059
0.579	2.72271	114.794	114.565	114.948
0.579	2.82743	105.852	105.727	106.005
0.579	2.93215	97.1431	97.0542	97.2516
0.579	3.03687	89.2448	88.8494	89.3162
0.579	3.14159	81.503	81.392	81.6555
