#x	y	new0_fix	new11a	new11b
-2.72271	0.0025315	16.9218	16.9211	16.9224
-2.72271	0.002539	18.152	18.145	18.1598
-2.72271	0.0025465	19.797	19.7777	19.8189
-2.72271	0.002554	21.9622	21.926	22.0038
-2.61799	0.002464	21.5204	21.2614	21.8413
-2.61799	0.0024715	18.8428	18.6445	19.0893
-2.61799	0.002479	16.5817	16.4361	16.7634
-2.61799	0.0024865	14.7433	14.642	14.87
-2.61799	0.002494	13.3344	13.2695	13.4161
-2.61799	0.0025015	12.3631	12.3262	12.4097
-2.61799	0.002509	11.8385	11.8216	11.8599
-2.61799	0.0025165	11.758	11.7499	11.7681
-2.61799	0.002524	12.076	12.0754	12.0767
-2.61799	0.0025315	12.7634	12.7646	12.7644
-2.61799	0.002539	13.9273	13.9194	13.936
-2.61799	0.0025465	15.5879	15.5672	15.6113
-2.61799	0.002554	17.7685	17.7306	17.812
-2.51327	0.002464	18.1559	17.9018	18.4709
-2.51327	0.0024715	15.4933	15.2994	15.7345
-2.51327	0.002479	13.2459	13.104	13.4229
-2.51327	0.0024865	11.4198	11.3218	11.5425
-2.51327	0.002494	10.0222	9.95985	10.1006
-2.51327	0.0025015	9.06134	9.02644	9.10544
-2.51327	0.002509	8.5462	8.53066	8.56596
-2.51327	0.0025165	8.44591	8.43971	8.45377
-2.51327	0.002524	8.70039	8.69999	8.70088
-2.51327	0.0025315	9.40794	9.4065	9.40948
-2.51327	0.002539	10.5923	10.5831	10.6024
-2.51327	0.0025465	12.2733	12.2506	12.2989
-2.51327	0.002554	14.4746	14.4344	14.521
-2.40855	0.002464	15.5075	15.261	15.8133
-2.40855	0.0024715	12.865	12.6778	13.0981
-2.40855	0.002479	10.6366	10.5005	10.8066
-2.40855	0.0024865	8.82856	8.73542	8.94534
-2.40855	0.002494	7.44826	7.3898	7.52186
-2.40855	0.0025015	6.50392	6.47192	6.5444
-2.40855	0.002509	6.0048	5.99119	6.02214
-2.40855	0.0025165	5.83083	5.8257	5.83721
-2.40855	0.002524	6.10299	6.10288	6.10315
-2.40855	0.0025315	6.83577	6.83354	6.83818
-2.40855	0.002539	8.0453	8.03436	8.05751
-2.40855	0.0025465	9.75203	9.72677	9.78066
-2.40855	0.002554	11.9019	11.8585	11.9519
-2.30383	0.002464	13.4617	13.2254	13.7551
-2.30383	0.0024715	10.8451	10.6667	11.0673
-2.30383	0.002479	8.64148	8.51295	8.80217
-2.30383	0.0024865	6.85768	6.7708	6.96673
-2.30383	0.002494	5.50104	5.44754	5.5685
-2.30383	0.0025015	4.57998	4.55163	4.61593
-2.30383	0.002509	4.04163	4.0267	4.06028
-2.30383	0.0025165	3.8747	3.87093	3.87938
-2.30383	0.002524	4.17409	4.1741	4.17409
-2.30383	0.0025315	4.93712	4.9337	4.94085
-2.30383	0.002539	6.17733	6.16402	6.19222
-2.30383	0.0025465	7.88665	7.85822	7.9188
-2.30383	0.002554	10.0144	9.96719	10.0688
-2.19911	0.002464	11.9021	11.678	12.1806
-2.19911	0.0024715	9.31845	9.15083	9.52751
-2.19911	0.002479	7.14672	7.02731	7.29622
-2.19911	0.0024865	5.39369	5.31423	5.49361
-2.19911	0.002494	4.06769	4.01996	4.12799
-2.19911	0.0025015	3.17721	3.153	3.20798
-2.19911	0.002509	2.6002	2.5882	2.61522
-2.19911	0.0025165	2.46578	2.46339	2.46897
-2.19911	0.002524	2.80077	2.80061	2.80093
-2.19911	0.0025315	3.60015	3.59506	3.60576
-2.19911	0.002539	4.87686	4.86056	4.89515
-2.19911	0.0025465	6.59065	6.55824	6.62745
-2.19911	0.002554	8.75993	8.70856	8.8173
-2.0944	0.002464	10.7185	10.5085	10.9799
-2.0944	0.0024715	8.17427	8.01874	8.36848
-2.0944	0.002479	6.04151	5.9323	6.17849
-2.0944	0.0024865	4.32713	4.25596	4.41677
-2.0944	0.002494	3.03912	2.99772	3.09156
-2.0944	0.0025015	2.13561	2.11113	2.16627
-2.0944	0.002509	1.58928	1.58028	1.60056
-2.0944	0.0025165	1.49585	1.49444	1.49726
-2.0944	0.002524	1.87482	1.87406	1.87563
-2.0944	0.0025315	2.71557	2.70823	2.72371
-2.0944	0.002539	4.03516	4.01522	4.05764
-2.0944	0.0025465	5.7936	5.75658	5.83586
-2.0944	0.002554	8.01368	7.96173	8.07364
-1.98968	0.002464	9.81059	9.61574	10.0533
-1.98968	0.0024715	7.3122	7.16979	7.49025
-1.98968	0.002479	5.22516	5.12691	5.34853
-1.98968	0.0024865	3.5567	3.49432	3.63541
-1.98968	0.002494	2.31489	2.2801	2.35906
-1.98968	0.0025015	1.40658	1.38703	1.43111
-1.98968	0.002509	0.908417	0.902267	0.916133
-1.98968	0.0025165	0.865417	0.865189	0.865659
-1.98968	0.002524	1.29361	1.29171	1.29569
-1.98968	0.0025315	2.18183	2.1716	2.19324
-1.98968	0.002539	3.55124	3.52701	3.5787
-1.98968	0.0025465	5.37981	5.33907	5.42826
-1.98968	0.002554	7.65104	7.75077	7.72254
-1.88496	0.002464	9.09189	8.91318	9.31477
-1.88496	0.0024715	6.64585	6.51718	6.80692
-1.88496	0.002479	4.61127	4.5244	4.72054
-1.88496	0.0024865	2.99577	2.94238	3.0633
-1.88496	0.002494	1.79731	1.76358	1.83961
-1.88496	0.0025015	0.912145	0.897357	0.930731
-1.88496	0.002509	0.470199	0.466549	0.474787
-1.88496	0.0025165	0.48767	0.487667	0.487671
-1.88496	0.002524	0.967753	0.964066	0.971828
-1.88496	0.0025315	1.91021	1.8964	1.92539
-1.88496	0.002539	3.33731	3.30817	3.37052
-1.88496	0.0025465	5.24739	5.19976	5.30259
-1.88496	0.002554	7.585	7.53834	7.66235
-1.78024	0.002464	8.49442	8.33234	8.69684
-1.78024	0.0024715	6.10686	5.99225	6.2506
-1.78024	0.002479	4.13132	4.05593	4.22635
-1.78024	0.0024865	2.57559	2.53107	2.63204
-1.78024	0.002494	1.40435	1.37751	1.43806
-1.78024	0.0025015	0.582199	0.571791	0.595314
-1.78024	0.002509	0.2044	0.202704	0.206534
-1.78024	0.0025165	0.287259	0.286846	0.287706
-1.78024	0.002524	0.825028	0.818856	0.831906
-1.78024	0.0025315	1.83039	1.81293	1.8497
-1.78024	0.002539	3.32553	3.28819	3.36492
-1.78024	0.0025465	5.31318	5.26009	5.37541
-1.78024	0.002554	7.74776	7.67991	7.80995
-1.67552	0.002464	7.97192	7.82659	8.15369
-1.67552	0.0024715	5.6486	5.54801	5.775
-1.67552	0.002479	3.73815	3.67402	3.81918
-1.67552	0.0024865	2.2485	2.21249	2.2943
-1.67552	0.002494	1.12014	1.09972	1.14584
-1.67552	0.0025015	0.367788	0.361174	0.376144
-1.67552	0.002509	0.0615279	0.0610895	0.0620811
-1.67552	0.0025165	0.212233	0.210685	0.214173
-1.67552	0.002524	0.814067	0.804681	0.824586
-1.67552	0.0025315	1.88507	1.86211	1.91117
-1.67552	0.002539	3.44975	3.41464	3.49063
-1.67552	0.0025465	5.48022	5.45861	5.5861
-1.67552	0.002554	8.04096	8.1142	8.14484
-1.5708	0.002464	7.50238	7.37359	7.66374
-1.5708	0.0024715	5.24845	5.16152	5.35791
-1.5708	0.002479	3.40849	3.35512	3.47608
-1.5708	0.0024865	1.9906	1.96249	2.02649
-1.5708	0.002494	0.920108	0.905443	0.938614
-1.5708	0.0025015	0.243725	0.240143	0.248267
-1.5708	0.002509	0.0155386	0.0155386	0.0155386
-1.5708	0.0025165	0.234354	0.23091	0.238136
-1.5708	0.002524	0.903959	0.890652	0.918788
-1.5708	0.0025315	2.04613	2.01831	2.0786
-1.5708	0.002539	3.68664	3.64165	3.74434
-1.5708	0.0025465	5.8673	5.76987	5.94019
-1.5708	0.002554	8.24679	10.286	8.5608
-1.46608	0.002464	7.0895	6.97672	7.23104
-1.46608	0.0024715	4.90935	4.83545	5.0026
-1.46608	0.002479	3.14449	3.10118	3.19951
-1.46608	0.0024865	1.80326	1.78225	1.8302
-1.46608	0.002494	0.804954	0.795206	0.817293
-1.46608	0.0025015	0.209913	0.20848	0.211742
-1.46608	0.002509	0.0626925	0.062256	0.0631903
-1.46608	0.0025165	0.350274	0.344143	0.357179
-1.46608	0.002524	1.09274	1.07571	1.11308
-1.46608	0.0025315	2.31244	2.27938	2.35178
-1.46608	0.002539	4.03763	3.98696	4.09717
-1.46608	0.0025465	6.27883	6.506	6.31756
-1.46608	0.002554	8.57953	14.5933	9.1779
-1.36136	0.002464	6.76289	6.66538	6.88553
-1.36136	0.0024715	4.66005	4.59836	4.7381
-1.36136	0.002479	2.97406	2.93991	3.0176
-1.36136	0.0024865	1.7106	1.69626	1.72904
-1.36136	0.002494	0.80107	0.795289	0.808418
-1.36136	0.0025015	0.293114	0.292934	0.29335
-1.36136	0.002509	0.22432	0.222572	0.226311
-1.36136	0.0025165	0.582241	0.572751	0.593132
-1.36136	0.002524	1.40203	1.37908	1.42721
-1.36136	0.0025315	2.70379	2.66398	2.90534
-1.36136	0.002539	4.52019	4.46553	4.58518
-1.36136	0.0025465	6.70475	9.00423	6.89303
-1.36136	0.002554	9.14483	16.8071	11.4111
-1.25664	0.002464	6.57178	6.49389	6.66978
-1.25664	0.0024715	4.55061	4.50375	4.60824
-1.25664	0.002479	2.94993	2.92396	2.97868
-1.25664	0.0024865	1.77036	1.76105	1.78245
-1.25664	0.002494	0.961013	0.958388	0.964402
-1.25664	0.0025015	0.546705	0.546576	0.54686
-1.25664	0.002509	0.549452	0.545553	0.553938
-1.25664	0.0025165	0.978573	0.96483	0.994349
-1.25664	0.002524	1.87716	1.84879	1.90846
-1.25664	0.0025315	3.26847	3.22	3.317
-1.25664	0.002539	5.06137	5.53825	5.23639
-1.25664	0.0025465	7.28364	13.6145	7.8571
-1.25664	0.002554	10.1607	14.5217	16.423
-1.15192	0.002464	6.58787	6.52304	6.66998
-1.15192	0.0024715	4.64928	4.61344	4.69489
-1.15192	0.002479	3.13338	3.11746	3.15393
-1.15192	0.0024865	2.04767	2.04358	2.05313
-1.15192	0.002494	1.36249	1.36182	1.36338
-1.15192	0.0025015	1.0447	1.0434	1.04631
-1.15192	0.002509	1.11054	1.10368	1.11842
-1.15192	0.0025165	1.613	1.59439	1.6344
-1.15192	0.002524	2.59037	2.55212	2.63901
-1.15192	0.0025315	4.06726	4.01387	4.17715
-1.15192	0.002539	5.90946	8.50709	6.15594
-1.15192	0.0025465	8.29351	12.2315	10.6196
-1.15192	0.002554	11.2289	16.8814	23.2158
-1.0472	0.002464	6.9242	6.87089	6.99191
-1.0472	0.0024715	5.069	5.04155	5.10409
-1.0472	0.002479	3.63935	3.62904	3.6531
-1.0472	0.0024865	2.6446	2.6432	2.64664
-1.0472	0.002494	2.09898	2.0984	2.09961
-1.0472	0.0025015	1.88112	1.87753	1.88566
-1.0472	0.002509	2.0002	2.09039	2.01234
-1.0472	0.0025165	2.57871	2.55477	2.60648
-1.0472	0.002524	3.62204	3.59146	3.67819
-1.0472	0.0025315	5.20199	5.79113	5.26791
-1.0472	0.002539	6.925	10.5142	7.92482
-1.0472	0.0025465	9.51527	11.8227	16.2992
-1.0472	0.002554	12.6148	14.8646	27.1318
-0.942478	0.002464	7.69785	7.65479	7.75273
-0.942478	0.0024715	5.92903	5.90621	5.95237
-0.942478	0.002479	4.58638	4.58053	4.59422
-0.942478	0.0024865	3.68834	3.68818	3.68861
-0.942478	0.002494	3.23947	3.23743	3.24531
-0.942478	0.0025015	3.13145	3.12697	3.13673
-0.942478	0.002509	3.32727	3.31258	3.3443
-0.942478	0.0025165	3.9792	3.94983	4.01344
-0.942478	0.002524	5.11317	5.06838	5.2636
-0.942478	0.0025315	6.65244	9.61799	6.81035
-0.942478	0.002539	8.6677	10.5438	11.3383
-0.942478	0.0025465	10.6285	14.5849	26.1155
-0.942478	0.002554	14.4467	15.1069	36.7205
-0.837758	0.002464	9.03709	9.00162	9.08243
-0.837758	0.0024715	7.35299	7.3397	7.37403
-0.837758	0.002479	6.10627	6.10418	6.11059
-0.837758	0.0024865	5.30309	5.30294	5.30325
-0.837758	0.002494	4.95811	4.9504	4.96159
-0.837758	0.0025015	4.94756	4.94022	4.9562
-0.837758	0.002509	5.21155	5.1923	5.23431
-0.837758	0.0025165	5.93707	5.90233	5.97797
-0.837758	0.002524	7.15475	7.64094	7.21569
-0.837758	0.0025315	8.78456	10.7741	9.70105
-0.837758	0.002539	10.8909	14.7342	17.9484
-0.837758	0.0025465	13.4131	15.0163	28.4962
-0.837758	0.002554	16.2967	17.8291	35.8609
-0.733038	0.002464	11.0719	11.0466	11.1072
-0.733038	0.0024715	9.47668	9.46676	9.48977
-0.733038	0.002479	8.31787	8.31661	8.31968
-0.733038	0.0024865	7.59814	7.59727	7.60574
-0.733038	0.002494	7.34414	7.33622	7.35387
-0.733038	0.0025015	7.44763	7.43694	7.46021
-0.733038	0.002509	7.77822	7.75416	7.8065
-0.733038	0.0025165	8.57779	8.53651	8.62344
-0.733038	0.002524	9.80691	11.5613	9.93977
-0.733038	0.0025315	11.3547	12.2357	14.1811
-0.733038	0.002539	13.3603	14.5125	28.8074
-0.733038	0.0025465	16.3363	17.516	36.3011
-0.733038	0.002554	19.9727	20.8272	34.6267
-0.628319	0.002464	13.8918	13.872	13.9175
-0.628319	0.0024715	12.3751	12.3697	12.3913
-0.628319	0.002479	11.306	11.3141	11.3062
-0.628319	0.0024865	10.6867	10.6841	10.6899
-0.628319	0.002494	10.5293	10.5172	10.5443
-0.628319	0.0025015	10.6914	10.6738	10.7119
-0.628319	0.002509	11.1515	11.1226	11.186
-0.628319	0.0025165	12.0212	12.1579	12.0746
-0.628319	0.002524	13.3725	14.6803	13.9328
-0.628319	0.0025315	14.9714	16.5141	22.1536
-0.628319	0.002539	17.56	17.9308	32.4077
-0.628319	0.0025465	20.089	21.5403	36.0933
-0.628319	0.002554	23.0442	27.1097	35.4879
-0.523599	0.002464	17.6395	17.6256	17.6577
-0.523599	0.0024715	16.2163	16.2134	16.2202
-0.523599	0.002479	15.2261	15.2259	15.2262
-0.523599	0.0024865	14.6978	14.6926	14.7042
-0.523599	0.002494	14.6352	14.6185	14.6562
-0.523599	0.0025015	14.8369	14.8152	14.8624
-0.523599	0.002509	15.3807	15.3438	15.421
-0.523599	0.0025165	16.3512	17.0851	16.4462
-0.523599	0.002524	17.696	18.5352	20.2202
-0.523599	0.0025315	19.4989	20.2404	28.6278
-0.523599	0.002539	21.7021	22.8957	37.0373
-0.523599	0.0025465	24.4927	26.4196	37.9415
-0.523599	0.002554	27.8382	30.8917	54.1994
-0.418879	0.002464	22.4191	22.4099	22.4314
-0.418879	0.0024715	21.0785	21.0774	21.08
-0.418879	0.002479	20.1731	20.172	20.1743
-0.418879	0.0024865	19.7333	19.7247	19.7437
-0.418879	0.002494	19.713	19.6966	19.7339
-0.418879	0.0025015	19.881	19.8584	19.9078
-0.418879	0.002509	20.479	20.4412	20.5239
-0.418879	0.0025165	21.5026	22.9104	21.6284
-0.418879	0.002524	23.0521	27.7047	28.2357
-0.418879	0.0025315	25.1335	26.5684	39.7044
-0.418879	0.002539	27.3109	28.0698	41.9526
-0.418879	0.0025465	29.8457	31.6164	43.4451
-0.418879	0.002554	33.748	36.9976	42.7273
-0.314159	0.002464	28.2712	28.2656	28.279
-0.314159	0.0024715	27.0445	27.0443	27.0448
-0.314159	0.002479	26.1865	26.1855	26.1876
-0.314159	0.0024865	25.7474	25.7393	25.7575
-0.314159	0.002494	25.7774	25.7566	25.8041
-0.314159	0.0025015	25.9775	25.9512	26.0088
-0.314159	0.002509	26.6303	27.0231	26.68
-0.314159	0.0025165	27.7024	28.8029	28.224
-0.314159	0.002524	29.315	30.2066	35.9937
-0.314159	0.0025315	31.4625	31.9992	45.8389
-0.314159	0.002539	34.0113	34.5354	46.5174
-0.314159	0.0025465	36.5349	38.0749	47.8493
-0.314159	0.002554	40.5936	42.1788	54.1408
-0.20944	0.002464	35.0231	35.0198	35.0276
-0.20944	0.0024715	33.8697	33.8697	33.8697
-0.20944	0.002479	33.1686	33.1642	33.1738
-0.20944	0.0024865	32.8399	32.8286	32.8542
-0.20944	0.002494	32.9526	32.9274	32.9851
-0.20944	0.0025015	33.183	33.1533	33.2185
-0.20944	0.002509	33.8861	34.7783	33.9403
-0.20944	0.0025165	35.0033	36.297	37.0593
-0.20944	0.002524	36.6734	37.3404	42.8588
-0.20944	0.0025315	38.8821	39.7866	53.5905
-0.20944	0.002539	41.6568	45.1171	52.917
-0.20944	0.0025465	45.0238	46.2526	60.8505
-0.20944	0.002554	48.0322	52.6738	56.8018
-0.10472	0.002464	42.8346	42.8308	42.8396
-0.10472	0.0024715	41.6713	41.6713	41.6713
-0.10472	0.002479	40.9597	40.956	40.9643
-0.10472	0.0024865	40.7114	40.6973	40.729
-0.10472	0.002494	40.9416	41.1959	40.9784
-0.10472	0.0025015	41.2857	41.2527	41.3256
-0.10472	0.002509	42.0692	43.797	42.1736
-0.10472	0.0025165	43.351	45.2957	45.042
-0.10472	0.002524	45.0767	46.1004	52.5746
-0.10472	0.0025315	47.2894	47.6738	64.3667
-0.10472	0.002539	50.0636	51.1777	61.6303
-0.10472	0.0025465	53.4276	53.9673	62.5711
-0.10472	0.002554	56.9452	68.3718	69.8838
-2.66454e-15	0.002464	51.5644	51.5623	51.5673
-2.66454e-15	0.0024715	50.4612	50.461	50.4615
-2.66454e-15	0.002479	49.8123	49.8067	49.8192
-2.66454e-15	0.0024865	49.6296	49.6125	49.6512
-2.66454e-15	0.002494	49.9309	49.9736	49.9427
-2.66454e-15	0.0025015	50.2826	50.2528	50.3187
-2.66454e-15	0.002509	51.1127	52.7403	51.1671
-2.66454e-15	0.0025165	52.3586	54.1154	57.7586
-2.66454e-15	0.002524	54.1528	56.2949	66.8259
-2.66454e-15	0.0025315	56.4909	57.3086	73.2761
-2.66454e-15	0.002539	59.3952	60.1052	73.5181
-2.66454e-15	0.0025465	62.853	64.8147	73.2248
-2.66454e-15	0.002554	66.5463	67.807	76.5037
0.10472	0.002464	61.0962	61.0948	61.0982
0.10472	0.0024715	60.0801	60.0796	60.0807
0.10472	0.002479	59.522	59.5151	59.5304
0.10472	0.0024865	59.4343	59.415	59.4584
0.10472	0.002494	59.6743	59.6487	59.708
0.10472	0.0025015	59.983	59.9512	60.0216
0.10472	0.002509	60.8022	65.4249	60.8993
0.10472	0.0025165	62.1147	65.0522	66.9665
0.10472	0.002524	63.9418	67.8756	75.8261
0.10472	0.0025315	66.3164	70.8354	86.9138
0.10472	0.002539	69.2346	76.7949	94.7244
0.10472	0.0025465	72.8006	74.6156	85.9071
0.10472	0.002554	76.5724	79.9289	86.4691
0.20944	0.002464	71.2906	71.2899	71.2917
0.20944	0.0024715	70.3174	70.3163	70.3187
0.20944	0.002479	69.7607	69.7572	69.7651
0.20944	0.0024865	69.5668	69.5545	69.5838
0.20944	0.002494	69.8526	69.8253	69.8174
0.20944	0.0025015	70.2737	70.2402	70.3147
0.20944	0.002509	71.1855	75.6222	71.2921
0.20944	0.0025165	72.602	76.9653	76.9321
0.20944	0.002524	74.5395	77.1712	85.5367
0.20944	0.0025315	76.9627	79.3079	98.1778
0.20944	0.002539	79.9352	86.4675	97.9811
0.20944	0.0025465	83.5069	92.6084	99.6743
0.20944	0.002554	87.1512	98.7876	99.6433
0.314159	0.002464	82.1179	82.1164	82.1188
0.314159	0.0024715	81.0364	81.0363	81.0364
0.314159	0.002479	80.4095	80.4051	80.415
0.314159	0.0024865	80.2493	80.2345	80.2682
0.314159	0.002494	80.5711	80.5421	80.6093
0.314159	0.0025015	81.0173	80.9829	81.0595
0.314159	0.002509	81.9371	85.7403	82.0474
0.314159	0.0025165	83.3659	89.6272	87.1729
0.314159	0.002524	85.3169	89.331	95.5081
0.314159	0.0025315	87.8039	93.1549	108.795
0.314159	0.002539	90.8723	98.0201	127.858
0.314159	0.0025465	94.3655	103.686	119.735
0.314159	0.002554	98.8421	110.964	113.655
0.418879	0.002464	92.8236	92.8209	92.8271
0.418879	0.0024715	91.795	91.7949	91.7951
0.418879	0.002479	91.2255	91.221	91.2312
0.418879	0.0024865	91.1257	91.1106	91.145
0.418879	0.002494	91.5108	91.4811	91.5494
0.418879	0.0025015	92.0657	92.0309	92.1088
0.418879	0.002509	93.0606	96.2439	93.1745
0.418879	0.0025165	94.57	102.857	97.6757
0.418879	0.002524	96.561	102.047	105.68
0.418879	0.0025315	99.0496	103.065	118.662
0.418879	0.002539	102.101	110.073	129.046
0.418879	0.0025465	105.676	118.97	128.664
0.418879	0.002554	109.87	123.651	127.22
0.523599	0.002464	103.744	103.742	103.747
0.523599	0.0024715	102.721	102.721	102.721
0.523599	0.002479	102.158	102.199	102.164
0.523599	0.0024865	102.066	102.051	102.086
0.523599	0.002494	102.46	102.43	102.499
0.523599	0.0025015	103.042	103.007	103.085
0.523599	0.002509	104.026	106.604	104.138
0.523599	0.0025165	105.524	113.957	108.101
0.523599	0.002524	107.478	118.938	110.044
0.523599	0.0025315	109.969	117.817	128.475
0.523599	0.002539	112.999	130.319	146.857
0.523599	0.0025465	116.644	130.064	144.309
0.523599	0.002554	120.906	128.957	143.929
0.628319	0.002464	114.379	114.376	114.383
0.628319	0.0024715	113.385	113.385	113.385
0.628319	0.002479	112.852	112.848	112.858
0.628319	0.0024865	112.858	112.779	112.811
0.628319	0.002494	113.22	113.191	113.257
0.628319	0.0025015	113.733	113.708	113.765
0.628319	0.002509	114.685	114.645	114.735
0.628319	0.0025165	116.07	119.901	116.206
0.628319	0.002524	118	132.051	120.187
0.628319	0.0025315	120.466	130.726	137.918
0.628319	0.002539	123.47	130.355	155.967
0.628319	0.0025465	127.089	131.861	159.62
0.628319	0.002554	131.326	135.705	203.119
0.733038	0.002464	124.676	124.672	124.68
0.733038	0.0024715	123.658	123.658	123.658
0.733038	0.002479	123.104	123.1	123.109
0.733038	0.0024865	122.914	122.909	122.921
0.733038	0.002494	123.105	123.089	123.125
0.733038	0.0025015	123.629	123.605	123.66
0.733038	0.002509	124.621	124.582	124.67
0.733038	0.0025165	126.052	128.841	126.183
0.733038	0.002524	128.024	138.701	129.953
0.733038	0.0025315	130.535	143.414	147.022
0.733038	0.002539	133.607	143.217	150.999
0.733038	0.0025465	137.206	150.61	169.27
0.733038	0.002554	141.401	163.438	179.267
0.837758	0.002464	134.297	134.293	134.303
0.837758	0.0024715	133.281	133.281	133.368
0.837758	0.002479	132.629	132.629	132.629
0.837758	0.0024865	132.306	132.302	132.312
0.837758	0.002494	132.459	132.445	132.478
0.837758	0.0025015	132.966	132.944	132.995
0.837758	0.002509	133.909	133.872	133.955
0.837758	0.0025165	135.296	136.787	135.417
0.837758	0.002524	137.217	148.661	137.862
0.837758	0.0025315	139.677	162.353	146.372
0.837758	0.002539	142.696	158.891	158.007
0.837758	0.0025465	146.272	157.683	175.815
0.837758	0.002554	150.491	158.667	200.317
0.942478	0.002464	142.975	142.969	142.983
0.942478	0.0024715	141.745	141.741	141.749
0.942478	0.002479	140.948	140.948	140.948
0.942478	0.0024865	140.616	140.613	140.62
0.942478	0.002494	140.76	140.748	140.776
0.942478	0.0025015	141.313	141.292	141.338
0.942478	0.002509	142.275	142.24	142.318
0.942478	0.0025165	143.738	144.905	143.798
0.942478	0.002524	145.497	151.316	145.785
0.942478	0.0025315	148.001	163.353	153.699
0.942478	0.002539	150.955	175.269	165.324
0.942478	0.0025465	154.459	174.876	182.79
0.942478	0.002554	158.607	190.803	243.952
1.0472	0.002464	150.448	150.43	150.47
1.0472	0.0024715	149.13	149.124	149.136
1.0472	0.002479	148.269	148.269	148.269
1.0472	0.0024865	147.872	147.87	147.874
1.0472	0.002494	147.949	147.939	147.962
1.0472	0.0025015	148.467	148.449	148.489
1.0472	0.002509	149.359	149.327	149.398
1.0472	0.0025165	150.747	150.702	150.804
1.0472	0.002524	152.667	153.742	153.641
1.0472	0.0025315	154.977	168.929	160.3
1.0472	0.002539	157.913	184.942	171.647
1.0472	0.0025465	161.48	182.605	175.998
1.0472	0.002554	165.594	182.031	204.658
1.15192	0.002464	156.748	156.726	156.775
1.15192	0.0024715	155.352	155.345	155.362
1.15192	0.002479	154.413	154.412	154.414
1.15192	0.0024865	153.939	153.938	153.94
1.15192	0.002494	153.937	153.93	153.947
1.15192	0.0025015	154.41	154.396	154.428
1.15192	0.002509	155.223	155.195	155.257
1.15192	0.0025165	156.528	156.487	156.581
1.15192	0.002524	158.358	158.306	159.092
1.15192	0.0025315	160.599	167.262	161.388
1.15192	0.002539	163.472	176.516	168.193
1.15192	0.0025465	166.923	193.514	179.698
