#x	y	stats	nuenorm1_anti	nuenorm2_anti	nuenorm3_anti	nuenorm4_anti	nuenorm5_anti
0.0191243	0.443	298.467	292.663	284.324	279.016	275.613	273.02
0.0191243	0.4515	224.773	219.541	211.903	206.85	203.616	201.418
0.0191243	0.46	171.083	166.398	159.577	155.204	152.507	150.319
0.0191243	0.4685	133.746	129.563	123.568	119.575	116.797	114.898
0.0191243	0.477	108.222	104.415	98.9107	95.273	92.9743	91.3901
0.0191243	0.4855	90.1021	86.832	81.9839	78.8867	76.9767	75.5073
0.0191243	0.494	76.8158	73.9503	69.7869	67.1449	65.3791	63.9782
0.0191243	0.5025	65.8598	63.3683	59.8082	57.5158	55.8944	54.7454
0.0191243	0.511	55.7282	53.581	50.5151	48.5768	47.241	46.2292
0.0191243	0.5195	46.013	44.1812	41.5676	39.9212	38.9798	38.1187
0.0191243	0.528	37.4304	35.8858	33.6837	32.2679	31.482	31.0283
0.0191243	0.5365	31.7682	30.4835	28.6041	27.4089	26.754	26.3401
0.0191243	0.545	31.7196	30.6651	29.0685	28.0866	27.494	27.1358
0.0191243	0.5535	39.8736	39.0273	37.8235	37.0861	36.683	36.4536
0.0191243	0.562	61.1552	60.4923	59.5499	58.9734	58.6586	58.4706
0.0191243	0.5705	99.5283	99.0017	98.2537	97.7965	97.5472	97.4055
0.0191243	0.579	159.501	159.131	158.606	158.285	158.11	158.011
0.0197777	0.426	493.753	488.028	479.802	474.672	471.413	468.906
0.0197777	0.4345	365.292	360.177	352.692	347.846	344.811	342.725
0.0197777	0.443	266.429	261.872	255.337	251.172	248.501	246.357
0.0197777	0.4515	193.647	189.612	183.749	179.801	177.235	175.481
0.0197777	0.46	141.093	137.551	132.378	129.064	127.007	125.343
0.0197777	0.4685	105.01	101.917	97.4925	94.5682	92.4406	90.9791
0.0197777	0.477	80.9499	78.1605	74.1717	71.5033	69.8031	68.6295
0.0197777	0.4855	64.4022	62.11	58.6815	56.5056	55.1708	54.2245
0.0197777	0.494	52.8193	50.8745	48.0499	46.25	45.1597	44.1808
0.0197777	0.5025	43.6666	42.0375	39.7144	38.2289	37.2613	36.4394
0.0197777	0.511	35.3988	34.0545	32.1392	30.9548	30.1831	29.538
0.0197777	0.5195	27.5628	26.4734	24.9224	23.9709	23.4187	23.0605
0.0197777	0.528	20.8271	19.9635	18.735	17.9642	17.5202	17.2675
0.0197777	0.5365	16.9327	16.2667	15.2953	14.6642	14.3196	14.1234
0.0197777	0.545	18.5285	18.0089	17.2506	16.7757	16.5165	16.3519
0.0197777	0.5535	28.2094	27.8552	27.3525	27.0459	26.8788	26.7839
0.0197777	0.562	50.7938	50.5578	50.2233	50.0194	49.9085	49.8456
0.0197777	0.5705	90.2492	90.0942	89.8745	89.7408	89.6682	89.627
0.0197777	0.579	151.14	151.066	150.96	150.896	150.862	150.842
0.0204311	0.426	464.805	460.276	453.78	449.742	447.157	445.075
0.0204311	0.4345	337.044	333.072	327.224	323.425	321.015	319.333
0.0204311	0.443	238.973	235.506	230.543	227.371	225.378	223.652
0.0204311	0.4515	167.144	164.144	159.822	156.83	154.871	153.521
0.0204311	0.46	115.766	113.202	109.437	107.031	105.535	104.377
0.0204311	0.4685	80.9769	78.8042	75.7017	73.7046	72.1517	71.0938
0.0204311	0.477	58.3854	56.4747	53.7481	51.8927	50.7092	49.9072
0.0204311	0.4855	43.4816	41.9785	39.7232	38.3092	37.4358	36.8571
0.0204311	0.494	33.6402	32.4341	30.6855	29.5595	28.9384	28.4193
0.0204311	0.5025	26.3296	25.3767	24.0206	23.1726	22.6832	22.235
0.0204311	0.511	19.9652	19.2335	18.1931	17.5562	17.2083	16.9525
0.0204311	0.5195	14.0491	13.5076	12.7382	12.2679	12.0114	11.8655
0.0204311	0.528	9.20245	8.82092	8.27932	7.9488	7.7687	7.6593
0.0204311	0.5365	7.11921	6.86847	6.51282	6.26579	6.13014	6.05313
0.0204311	0.545	10.3739	10.2123	9.98327	9.84275	9.75958	9.71241
0.0204311	0.5535	21.6565	21.5824	21.4774	21.4092	21.3706	21.3487
0.0204311	0.562	45.5896	45.5643	45.5284	45.5067	45.4949	45.4882
0.0204311	0.5705	86.1744	86.1703	86.1646	86.1611	86.1592	86.1581
0.0204311	0.579	148.029	148.025	148.019	148.016	148.014	148.013
0.0210845	0.426	440.162	436.683	431.702	428.615	426.656	424.969
0.0210845	0.4345	313.143	310.164	305.733	302.844	300.987	299.676
0.0210845	0.443	215.903	213.372	209.755	207.433	206.061	204.725
0.0210845	0.4515	145.065	142.942	139.911	137.754	136.326	135.311
0.0210845	0.46	94.901	93.1525	90.5595	88.9168	87.9007	87.2022
0.0210845	0.4685	61.4411	60.0222	57.9999	56.7527	55.7416	54.9876
0.0210845	0.477	40.3537	39.1524	37.4413	36.2475	35.5021	35.0184
0.0210845	0.4855	27.1288	26.2394	24.9072	24.0905	23.5669	23.2626
0.0210845	0.494	19.0642	18.4182	17.4892	16.8746	16.539	16.348
0.0210845	0.5025	13.6314	13.172	12.5194	12.1209	11.9036	11.7665
0.0210845	0.511	9.20711	8.90102	8.46671	8.20188	8.05766	7.97574
0.0210845	0.5195	5.24875	5.0639	4.80183	4.64228	4.55551	4.50628
0.0210845	0.528	2.33012	2.2353	2.10097	2.01932	1.97498	1.94984
0.0210845	0.5365	2.09839	2.06334	2.01372	1.98361	1.96728	1.95802
0.0210845	0.545	7.05438	7.04717	7.03696	7.03077	7.02742	7.02553
0.0210845	0.5535	19.9432	19.9421	19.9406	19.9396	19.9391	19.9388
0.0210845	0.562	45.3053	45.2779	45.2392	45.2158	45.2032	45.196
0.0210845	0.5705	87.0636	86.9937	86.895	86.8355	86.8033	86.7851
0.0210845	0.579	149.891	149.747	149.545	149.42	149.349	149.309
0.0217379	0.426	419.649	417.076	413.399	411.127	409.748	408.428
0.0217379	0.4345	293.377	291.235	288.049	285.937	284.564	283.591
0.0217379	0.443	197.038	195.291	192.799	191.187	190.244	189.409
0.0217379	0.4515	127.226	125.825	123.827	122.399	121.408	120.717
0.0217379	0.46	78.3095	77.2172	75.5669	74.5416	73.8847	73.4682
0.0217379	0.4685	46.2118	45.3835	44.2053	43.4836	42.9892	42.517
0.0217379	0.477	26.6616	26.0029	25.0666	24.3879	24.0005	23.7078
0.0217379	0.4855	15.1474	14.7015	14.0462	13.646	13.4181	13.2583
0.0217379	0.494	8.89201	8.63087	8.26042	8.01106	7.86947	7.78905
0.0217379	0.5025	5.37003	5.22466	5.0186	4.89323	4.82508	4.7864
0.0217379	0.511	2.91966	2.85572	2.76517	2.71017	2.6803	2.66338
0.0217379	0.5195	0.954147	0.938328	0.915947	0.902375	0.895016	0.890847
0.0217379	0.528	0	0	0	0	0	0
0.0217379	0.5365	1.65755	1.64206	1.62019	1.60697	1.59982	1.59577
0.0217379	0.545	8.35463	8.30161	8.22679	8.18161	8.15721	8.14342
0.0217379	0.5535	22.866	22.742	22.5671	22.4618	22.4049	22.3728
0.0217379	0.562	49.7203	49.4819	49.146	48.9439	48.8351	48.7737
0.0217379	0.5705	92.5646	92.2911	91.8539	91.5588	91.4	91.3105
0.0217379	0.579	156.52	156.018	155.311	154.888	154.66	154.53
0.0223914	0.426	403.101	401.294	398.715	397.127	396.207	395.302
0.0223914	0.4345	277.586	276.14	274.011	272.548	271.591	270.925
0.0223914	0.443	182.207	181.096	179.514	178.476	177.89	177.505
0.0223914	0.4515	113.454	112.622	111.438	110.605	109.983	109.582
0.0223914	0.46	65.8162	65.2202	64.2922	63.7245	63.371	63.1514
0.0223914	0.4685	35.1112	34.7134	34.1487	33.8039	33.616	33.5092
0.0223914	0.477	17.1286	16.849	16.4522	16.1471	15.9653	15.862
0.0223914	0.4855	7.33889	7.18474	6.96625	6.83329	6.76099	6.71996
0.0223914	0.494	2.93801	2.88961	2.82108	2.77946	2.75687	2.74405
0.0223914	0.5025	1.3573	1.34983	1.33925	1.33284	1.32936	1.32739
0.0223914	0.511	0.912324	0.910231	0.907273	0.905484	0.904515	0.903968
0.0223914	0.5195	0.972278	0.941076	0.897028	0.870421	0.856045	0.847923
0.0223914	0.528	2.01661	1.92286	1.79063	1.71089	1.66787	1.64358
0.0223914	0.5365	5.59878	5.4101	5.14421	4.98413	4.89787	4.8492
0.0223914	0.545	13.926	13.7015	13.3624	13.1122	12.9775	12.9015
0.0223914	0.5535	30.1916	29.7978	29.1677	28.7895	28.5862	28.4716
0.0223914	0.562	58.4604	57.9749	57.0543	56.5028	56.2068	56.0402
0.0223914	0.5705	102.457	101.873	100.845	100.141	99.7636	99.5514
0.0223914	0.579	167.343	166.647	165.139	164.238	163.756	163.485
0.0230448	0.426	390.364	389.184	387.504	386.472	385.87	385.439
0.0230448	0.4345	265.638	264.735	263.444	262.533	261.929	261.524
0.0230448	0.443	171.251	170.63	169.747	169.154	168.828	168.626
0.0230448	0.4515	103.588	103.175	102.589	102.223	101.903	101.674
0.0230448	0.46	57.2574	56.9855	56.58	56.3328	56.1981	56.1055
0.0230448	0.4685	27.9731	27.8486	27.6721	27.5647	27.5063	27.4732
0.0230448	0.477	11.5863	11.5249	11.4381	11.3696	11.3153	11.2844
0.0230448	0.4855	3.53289	3.52132	3.50492	3.49498	3.48959	3.48653
0.0230448	0.494	1.02917	1.02436	1.01758	1.01346	1.01123	1.00998
0.0230448	0.5025	1.41788	1.37515	1.31485	1.27843	1.25877	1.24765
0.0230448	0.511	3.00331	2.88996	2.72433	2.6245	2.57066	2.54028
0.0230448	0.5195	5.09843	4.88642	4.57427	4.38112	4.27708	4.21841
0.0230448	0.528	8.19165	7.82483	7.29999	6.98475	6.81519	6.71967
0.0230448	0.5365	13.6982	13.1862	12.4109	11.9459	11.6962	11.5557
0.0230448	0.545	23.5736	23.1171	22.2518	21.6514	21.3211	21.1354
0.0230448	0.5535	41.5985	40.8596	39.5632	38.7497	38.3139	38.069
0.0230448	0.562	71.0585	70.456	68.7833	67.7178	67.1478	66.8278
0.0230448	0.5705	116.438	115.51	113.68	112.405	111.722	111.338
0.0230448	0.579	182.167	181.33	178.843	177.296	176.471	176.008
0.0236982	0.426	381.295	380.607	379.628	379.029	378.678	378.473
0.0236982	0.4345	257.37	256.89	256.21	255.756	255.442	255.193
0.0236982	0.443	164.023	163.749	163.358	163.084	162.934	162.849
0.0236982	0.4515	97.4756	97.3357	97.133	97.002	96.9308	96.8904
0.0236982	0.46	52.4517	52.3827	52.2848	52.2254	52.1931	52.1747
0.0236982	0.4685	24.6425	24.6367	24.6283	24.6233	24.6205	24.6189
0.0236982	0.477	9.87725	9.87625	9.8748	9.87393	9.87346	9.87319
0.0236982	0.4855	3.58535	3.55445	3.51084	3.48449	3.47026	3.46222
0.0236982	0.494	3.0038	2.87631	2.69654	2.58821	2.5298	2.49685
0.0236982	0.5025	5.38406	5.13969	4.79002	4.5797	4.46645	4.40261
0.0236982	0.511	8.97404	8.58853	8.04602	7.71511	7.53018	7.42603
0.0236982	0.5195	13.1073	12.5755	11.7649	11.2789	11.0078	10.8544
0.0236982	0.528	18.247	17.5009	16.3669	15.6658	15.29	15.0786
0.0236982	0.5365	25.2788	24.761	23.2571	22.3349	21.8412	21.5639
0.0236982	0.545	37.031	36.2777	34.7266	33.6398	33.0328	32.692
0.0236982	0.5535	56.813	55.7579	53.5869	52.1816	51.4312	51.0104
0.0236982	0.562	87.5234	86.611	84.1594	82.4264	81.4998	80.9807
0.0236982	0.5705	134.282	133.041	130.177	128.188	127.115	126.514
0.0236982	0.579	200.946	199.778	196.252	193.897	192.644	191.944
0.0243516	0.426	375.759	375.428	374.96	374.673	374.509	374.408
0.0243516	0.4345	252.658	252.471	252.204	252.042	251.947	251.866
0.0243516	0.443	160.382	160.314	160.215	160.137	160.095	160.07
0.0243516	0.4515	94.9687	94.9536	94.9322	94.9192	94.9121	94.9081
0.0243516	0.46	51.2709	51.2708	51.2707	51.2707	51.2706	51.2706
0.0243516	0.4685	24.9741	24.9349	24.8796	24.8462	24.8282	24.818
0.0243516	0.477	11.7839	11.7091	11.555	11.4622	11.4121	11.3838
0.0243516	0.4855	7.34693	7.13751	6.84246	6.64923	6.53662	6.47314
0.0243516	0.494	8.70329	8.29684	7.71468	7.36518	7.17728	7.07146
0.0243516	0.5025	13.0123	12.4582	11.6197	11.0964	10.8155	10.6575
0.0243516	0.511	18.5456	17.8858	16.7169	16.0144	15.6378	15.4249
0.0243516	0.5195	24.6906	23.8591	22.3318	21.3966	20.896	20.6148
0.0243516	0.528	31.5631	30.7882	28.8105	27.6089	26.9505	26.5811
0.0243516	0.5365	40.4907	39.6917	37.5308	36.0042	35.1896	34.733
0.0243516	0.545	54.108	53.0752	50.6556	48.9292	47.9677	47.4291
0.0243516	0.5535	75.55	74.2855	71.0832	68.935	67.7919	67.1522
0.0243516	0.562	107.701	106.492	103.007	100.477	99.1152	98.3538
0.0243516	0.5705	155.824	154.21	150.198	147.335	145.793	144.932
0.0243516	0.579	223.34	221.851	217.206	213.885	212.125	211.143
0.025005	0.426	373.628	373.525	373.379	373.29	373.242	373.214
0.025005	0.4345	251.38	251.349	251.306	251.279	251.264	251.256
0.025005	0.443	160.199	160.198	160.196	160.194	160.194	160.193
0.025005	0.4515	95.9195	95.8993	95.8707	95.8534	95.8441	95.8388
0.025005	0.46	53.5943	53.518	53.4104	53.3455	53.3104	53.2907
0.025005	0.4685	28.8314	28.6095	28.2969	28.1088	28.0075	27.9504
0.025005	0.477	17.1537	16.869	16.3992	16.0874	15.9197	15.8253
0.025005	0.4855	14.5825	14.1331	13.3582	12.8487	12.5752	12.4213
0.025005	0.494	17.7834	17.1468	15.9379	15.2148	14.8273	14.6094
0.025005	0.5025	24.0167	23.1868	21.6395	20.6975	20.1781	19.8864
0.025005	0.511	31.4771	30.5614	28.6225	27.4071	26.7576	26.3932
0.025005	0.5195	39.4149	38.5339	36.1493	34.6267	33.8143	33.3589
0.025005	0.528	48.1731	47.3523	44.5165	42.6566	41.6648	41.0972
0.025005	0.5365	59.1546	58.0815	55.0896	52.8167	51.6079	50.9318
0.025005	0.545	74.6793	73.3152	69.8946	67.3807	65.9908	65.2139
0.025005	0.5535	97.5483	96.2413	91.9067	88.87	87.2597	86.3604
0.025005	0.562	131.32	129.778	125.204	121.722	119.856	118.812
0.025005	0.5705	180.806	178.907	173.594	169.705	167.619	166.456
0.025005	0.579	249.306	247.565	241.554	237.117	234.774	233.47
0.0256584	0.426	374.785	374.78	374.773	374.769	374.767	374.765
0.0256584	0.4345	253.415	253.408	253.399	253.394	253.391	253.389
0.0256584	0.443	163.3	163.252	163.184	163.128	163.097	163.079
0.0256584	0.4515	100.228	100.063	99.8307	99.6908	99.6154	99.5729
0.0256584	0.46	59.2205	59.0004	58.5844	58.3343	58.1826	58.095
0.0256584	0.4685	36.0185	35.5242	34.7592	34.2941	34.0443	33.9038
0.0256584	0.477	25.7337	25.2646	24.3013	23.6463	23.2951	23.0977
0.0256584	0.4855	24.7792	24.2911	22.926	21.9901	21.4891	21.2078
0.0256584	0.494	29.805	29.1956	27.2405	26.0159	25.3616	24.9945
0.0256584	0.5025	37.8801	37.1314	34.749	33.241	32.4346	31.9719
0.0256584	0.511	47.3755	46.4471	43.6342	41.7743	40.7835	40.2286
0.0256584	0.5195	57.3635	56.4242	53.0872	50.8437	49.6505	48.983
0.0256584	0.528	68.0906	67.0028	63.3586	60.7011	59.29	58.5014
0.0256584	0.5365	81.0162	79.6993	75.7701	72.6443	70.9713	70.0374
0.0256584	0.545	98.45	96.8266	92.3088	88.865	86.9761	85.9224
0.0256584	0.5535	122.935	121.478	115.921	111.856	109.707	108.51
0.0256584	0.562	158.264	156.499	150.612	146.024	143.595	142.229
0.0256584	0.5705	209.095	207.029	200.226	195.165	192.462	190.958
0.0256584	0.579	278.794	276.613	269.157	263.458	260.46	258.794
