#x	y	stats	nuenorm1_anti	nuenorm2_anti	nuenorm3_anti	nuenorm4_anti	nuenorm5_anti
-2.82743	0.0025315	58.5926	50.1838	36.9164	27.7615	22.3167	19.171
-2.82743	0.002539	63.8826	55.6462	42.2458	33.3219	28.3326	24.9941
-2.82743	0.0025465	72.1506	63.9506	50.5519	41.6647	36.6998	33.3221
-2.82743	0.002554	83.3901	75.2248	61.8286	52.9762	48.0115	44.6204
-2.72271	0.002464	122.815	116.037	106.286	99.1202	94.9981	92.6226
-2.72271	0.0024715	102.328	95.6773	85.899	78.8188	74.7227	72.3624
-2.72271	0.002479	84.8493	78.3266	68.4629	61.5256	57.4546	55.1089
-2.72271	0.0024865	70.3782	63.9855	54.0341	47.2411	43.1942	40.8624
-2.72271	0.002494	58.9149	52.6536	42.6123	35.965	31.9412	29.6228
-2.72271	0.0025015	50.4582	44.3298	34.1965	27.6878	23.6944	21.3553
-2.72271	0.002509	45.0062	38.62	28.7848	22.1687	18.1819	15.8849
-2.72271	0.0025165	42.2545	35.795	26.3745	19.3763	15.4094	13.1241
-2.72271	0.002524	42.3917	35.9657	26.6677	19.5788	15.6309	13.3567
-2.72271	0.0025315	45.4508	39.128	29.5152	22.7722	18.8424	16.5786
-2.72271	0.002539	50.9576	45.2397	35.0399	28.658	25.0301	22.5248
-2.72271	0.0025465	59.4407	53.6971	43.5404	37.186	33.527	31.0316
-2.72271	0.002554	70.8939	65.1266	55.0105	48.6818	44.9941	42.5079
-2.61799	0.002464	109.37	104.817	98.105	92.9542	90.097	88.4553
-2.61799	0.0024715	89.2304	84.7127	77.9715	72.885	70.0477	68.4175
-2.61799	0.002479	72.1009	67.6169	60.7769	55.8235	53.0052	51.3861
-2.61799	0.0024865	57.9814	53.5294	46.5889	41.7701	38.9701	37.3615
-2.61799	0.002494	46.8714	42.45	35.4071	30.7246	27.9419	26.3433
-2.61799	0.0025015	38.7699	34.3536	27.2305	22.6857	19.9195	18.2883
-2.61799	0.002509	33.3904	29.0239	22.0571	17.4063	14.6336	13.0408
-2.61799	0.0025165	30.7901	26.4495	19.8184	14.8447	12.0868	10.5026
-2.61799	0.002524	31.1857	26.8696	20.2262	15.2775	12.5336	10.9574
-2.61799	0.0025315	34.573	30.28	23.5076	18.7004	15.9697	14.4011
-2.61799	0.002539	40.7492	36.2964	29.2691	24.8956	22.315	20.536
-2.61799	0.0025465	49.4853	45.0017	38.0054	33.6514	31.0375	29.2657
-2.61799	0.002554	61.1898	56.6777	49.7102	45.3744	42.7296	40.9643
-2.51327	0.002464	98.2245	95.3601	90.7387	87.3167	85.4267	84.3438
-2.51327	0.0024715	78.387	75.5482	70.9153	67.5198	65.6444	64.57
-2.51327	0.002479	61.5579	58.7434	54.1006	50.7301	48.8687	47.8023
-2.51327	0.0024865	47.7372	44.9298	40.2475	36.948	35.0999	34.0411
-2.51327	0.002494	36.9248	33.9934	29.3447	26.1732	24.3376	23.286
-2.51327	0.0025015	29.1193	26.0631	21.4461	18.4045	16.5807	15.5048
-2.51327	0.002509	24.0961	21.1371	16.55	13.3812	11.538	10.4821
-2.51327	0.0025165	21.7912	19.0567	14.4106	11.0914	9.25869	8.20878
-2.51327	0.002524	22.4807	19.7632	15.0967	11.7952	9.97229	8.92804
-2.51327	0.0025315	26.1603	23.4071	18.7735	15.4884	13.6746	12.6357
-2.51327	0.002539	32.6328	29.422	24.8276	21.9828	20.2353	19.0175
-2.51327	0.0025465	41.6087	38.4125	33.8391	31.0074	29.2254	28.0125
-2.51327	0.002554	53.555	50.3722	45.8181	42.9985	41.1842	39.9757
-2.40855	0.002464	89.1085	87.4586	84.3001	82.1547	80.9745	80.3
-2.40855	0.0024715	69.6051	67.9647	64.7946	62.6679	61.4981	60.8296
-2.40855	0.002479	53.1086	51.3416	48.2971	46.1881	45.028	44.3651
-2.40855	0.0024865	39.6194	37.7251	34.8078	32.7153	31.5645	30.9069
-2.40855	0.002494	29.0833	27.1149	24.3057	22.2493	21.1071	20.4545
-2.40855	0.0025015	21.463	19.5097	16.7221	14.7888	13.6547	13.0003
-2.40855	0.002509	16.8469	14.9076	12.14	10.0335	8.87375	8.21104
-2.40855	0.0025165	14.9836	13.3057	10.1499	8.05407	6.90135	6.2427
-2.40855	0.002524	16.0003	14.4315	11.1516	9.06749	7.92131	7.2664
-2.40855	0.0025315	20.0056	18.0655	15.1428	13.0696	11.9294	11.2779
-2.40855	0.002539	26.3718	24.4023	21.5913	19.859	18.7562	17.957
-2.40855	0.0025465	35.6736	33.7132	30.9154	29.1913	28.0535	27.2574
-2.40855	0.002554	47.9441	45.9919	43.2059	41.4891	40.3187	39.5255
-2.30383	0.002464	81.7174	80.6933	78.6608	77.4116	76.727	76.3367
-2.30383	0.0024715	62.578	61.4749	59.5073	58.2707	57.593	57.2066
-2.30383	0.002479	46.3171	45.2122	43.361	42.1361	41.4649	41.0823
-2.30383	0.0024865	33.0489	31.9551	30.2222	29.0083	28.3432	27.964
-2.30383	0.002494	22.7867	21.7032	20.0905	18.8868	18.2272	17.8513
-2.30383	0.0025015	15.5292	14.4552	12.9262	11.7701	11.1158	10.7428
-2.30383	0.002509	11.2744	10.2091	8.54033	7.29767	6.61666	6.22843
-2.30383	0.0025165	10.0193	8.90808	6.89926	5.66466	4.98809	4.60241
-2.30383	0.002524	11.4358	10.2481	8.25112	7.02383	6.35129	5.96791
-2.30383	0.0025315	15.4203	14.3079	12.5916	11.3709	10.7019	10.3206
-2.30383	0.002539	22.1058	20.9994	19.4241	18.4575	17.838	17.3387
-2.30383	0.0025465	31.7648	30.6636	29.0956	28.1337	27.4796	26.9821
-2.30383	0.002554	44.3909	43.2941	41.7324	40.7744	40.0882	39.5923
-2.19911	0.002464	75.5237	74.7667	73.6903	73.0313	72.6714	72.4667
-2.19911	0.0024715	56.657	55.9834	54.9198	54.2688	53.9132	53.7109
-2.19911	0.002479	40.7767	40.2078	39.156	38.5122	38.1607	37.9607
-2.19911	0.0024865	27.9017	27.3772	26.3991	25.762	25.4141	25.2162
-2.19911	0.002494	18.0315	17.5129	16.6484	16.0175	15.673	15.477
-2.19911	0.0025015	11.1648	10.6516	9.90281	9.27746	8.93596	8.74173
-2.19911	0.002509	7.29927	6.79098	5.7747	5.10572	4.74029	4.5324
-2.19911	0.0025165	6.36495	5.60182	4.51661	3.85227	3.48939	3.28295
-2.19911	0.002524	8.08761	7.32913	6.25055	5.59028	5.22964	5.02448
-2.19911	0.0025315	12.4401	11.8881	10.9721	10.3154	9.95668	9.75262
-2.19911	0.002539	19.5134	18.9643	18.1842	17.7074	17.4375	17.1429
-2.19911	0.0025465	29.5586	29.0119	28.2352	27.7605	27.4573	27.1635
-2.19911	0.002554	42.5692	42.0244	41.2503	40.7773	40.4432	40.1502
-2.0944	0.002464	70.1067	69.7579	69.2628	68.9608	68.7963	68.7029
-2.0944	0.0024715	51.7347	51.391	50.9033	50.6058	50.4437	50.3518
-2.0944	0.002479	36.3699	36.031	35.5499	35.2565	35.0967	35.006
-2.0944	0.0024865	23.9526	23.6779	23.2028	22.9131	22.7554	22.6658
-2.0944	0.002494	14.4994	14.3022	13.8615	13.5751	13.4191	13.3305
-2.0944	0.0025015	8.04841	7.85381	7.52438	7.22872	7.05387	6.95459
-2.0944	0.002509	4.5974	4.22992	3.70832	3.39008	3.21672	3.11828
-2.0944	0.0025165	3.74438	3.37957	2.86176	2.54585	2.37376	2.27605
-2.0944	0.002524	5.88358	5.52099	5.00634	4.69237	4.52133	4.42422
-2.0944	0.0025315	10.7871	10.5611	10.1376	9.82519	9.655	9.55837
-2.0944	0.002539	18.2741	18.0492	17.7303	17.536	17.4303	17.3453
-2.0944	0.0025465	28.7315	28.5073	28.1895	27.9958	27.8905	27.7739
-2.0944	0.002554	42.1526	41.9289	41.6116	41.4183	41.3132	41.1677
-1.98968	0.002464	65.5758	65.447	65.2644	65.1534	65.0931	65.0589
-1.98968	0.0024715	47.6452	47.519	47.3401	47.2313	47.1721	47.1386
-1.98968	0.002479	32.7211	32.5971	32.4214	32.3146	32.2566	32.2237
-1.98968	0.0024865	20.8035	20.6815	20.5086	20.4035	20.3464	20.314
-1.98968	0.002494	11.8914	11.7713	11.6009	11.4973	11.441	11.4091
-1.98968	0.0025015	5.87805	5.82672	5.61708	5.48954	5.42023	5.38093
-1.98968	0.002509	2.56716	2.4206	2.21287	2.0865	2.01783	1.97889
-1.98968	0.0025165	2.15441	2.00891	1.80269	1.67724	1.60906	1.57041
-1.98968	0.002524	4.73262	4.5879	4.38279	4.25801	4.1902	4.15175
-1.98968	0.0025315	10.1603	10.0954	9.94864	9.8243	9.75673	9.71842
-1.98968	0.002539	18.0838	18.019	17.9274	17.8717	17.8415	17.8243
-1.98968	0.0025465	28.9761	28.9114	28.8197	28.764	28.7338	28.7166
-1.98968	0.002554	42.8308	42.7659	42.6739	42.618	42.5877	42.5705
-1.88496	0.002464	61.6755	61.644	61.5994	61.5724	61.5577	61.5494
-1.88496	0.0024715	44.204	44.1735	44.1303	44.1041	44.0899	44.0818
-1.88496	0.002479	29.7382	29.7086	29.6666	29.6411	29.6273	29.6195
-1.88496	0.0024865	18.2782	18.2492	18.2082	18.1833	18.1699	18.1622
-1.88496	0.002494	9.82314	9.79472	9.75451	9.73011	9.71688	9.70939
-1.88496	0.0025015	4.22766	4.18361	4.12125	4.08339	4.06285	4.05123
-1.88496	0.002509	1.28026	1.23661	1.17482	1.1373	1.11695	1.10543
-1.88496	0.0025165	1.32655	1.28314	1.22169	1.1844	1.16415	1.15269
-1.88496	0.002524	4.36269	4.31937	4.25805	4.22083	4.20063	4.18919
-1.88496	0.0025315	10.2907	10.2837	10.2739	10.242	10.2218	10.2103
-1.88496	0.002539	18.6698	18.6627	18.6527	18.6467	18.6434	18.6415
-1.88496	0.0025465	30.0165	30.0093	29.9991	29.9929	29.9896	29.9877
-1.88496	0.002554	44.3241	44.3167	44.3062	44.2999	44.2964	44.2945
-1.78024	0.002464	58.2013	58.199	58.1957	58.1937	58.1926	58.192
-1.78024	0.0024715	41.2025	41.2004	41.1974	41.1955	41.1945	41.194
-1.78024	0.002479	27.209	27.207	27.2042	27.2025	27.2015	27.201
-1.78024	0.0024865	16.2206	16.2187	16.216	16.2144	16.2136	16.2131
-1.78024	0.002494	8.23647	8.23467	8.23211	8.23056	8.22972	8.22925
-1.78024	0.0025015	2.99144	2.98396	2.97336	2.96694	2.96347	2.9615
-1.78024	0.002509	0.518805	0.51135	0.500794	0.494399	0.490935	0.488975
-1.78024	0.0025165	1.03898	1.03149	1.02088	1.01445	1.01097	1.009
-1.78024	0.002524	4.54805	4.54046	4.52971	4.5232	4.51967	4.51768
-1.78024	0.0025315	10.9542	10.9528	10.9509	10.9498	10.9492	10.9488
-1.78024	0.002539	19.8042	19.8029	19.8012	19.8001	19.7995	19.7992
-1.78024	0.0025465	31.6207	31.6195	31.6179	31.617	31.6164	31.6161
-1.78024	0.002554	46.3968	46.3958	46.3944	46.3936	46.3931	46.3928
-1.67552	0.002464	55.0113	55.0106	55.0095	55.0089	55.0085	55.0083
-1.67552	0.0024715	38.4946	38.4938	38.4926	38.4919	38.4916	38.4914
-1.67552	0.002479	24.9828	24.982	24.9808	24.98	24.9796	24.9794
-1.67552	0.0024865	14.4758	14.475	14.4737	14.4729	14.4725	14.4723
-1.67552	0.002494	6.97269	6.9718	6.97052	6.96975	6.96933	6.9691
-1.67552	0.0025015	2.11055	2.1103	2.10995	2.10974	2.10962	2.10955
-1.67552	0.002509	0.123085	0.122815	0.122435	0.122204	0.122079	0.122009
-1.67552	0.0025165	1.12773	1.12743	1.12701	1.12675	1.12661	1.12653
-1.67552	0.002524	5.12051	5.12016	5.11967	5.11937	5.1192	5.11911
-1.67552	0.0025315	11.9827	11.9718	11.9565	11.9473	11.9423	11.9394
-1.67552	0.002539	21.3147	21.3043	21.2896	21.2807	21.2758	21.2731
-1.67552	0.0025465	33.6122	33.6023	33.5883	33.5798	33.5752	33.5726
-1.67552	0.002554	48.8684	48.859	48.8457	48.8377	48.8334	48.8309
-1.5708	0.002464	52.0346	52.0323	52.0289	52.0269	52.0258	52.0252
-1.5708	0.0024715	36.0048	36.0024	35.999	35.997	35.9958	35.9952
-1.5708	0.002479	22.9799	22.9775	22.9741	22.972	22.9709	22.9702
-1.5708	0.0024865	12.9596	12.9572	12.9538	12.9518	12.9507	12.95
-1.5708	0.002494	5.94283	5.94051	5.93723	5.93524	5.93417	5.93356
-1.5708	0.0025015	1.49642	1.49642	1.49642	1.49641	1.49641	1.49641
-1.5708	0.002509	0	0	0	0	0	0
-1.5708	0.0025165	1.4952	1.4952	1.4952	1.49519	1.49519	1.49519
-1.5708	0.002524	5.97795	5.97794	5.97792	5.97791	5.9779	5.9779
-1.5708	0.0025315	13.2724	13.2584	13.2386	13.2267	13.2202	13.2165
-1.5708	0.002539	23.0931	23.0798	23.0609	23.0494	23.0433	23.0398
-1.5708	0.0025465	35.8785	35.8658	35.8479	35.8371	35.8313	35.828
-1.5708	0.002554	51.6215	51.6096	51.5929	51.5827	51.5772	51.5741
-1.46608	0.002464	49.2762	49.2759	49.2756	49.2754	49.2753	49.2753
-1.46608	0.0024715	33.7335	33.7332	33.7329	33.7327	33.7326	33.7326
-1.46608	0.002479	21.1957	21.1955	21.1952	21.1951	21.195	21.1949
-1.46608	0.0024865	11.6627	11.6625	11.6622	11.6621	11.662	11.662
-1.46608	0.002494	5.13141	5.1303	5.12871	5.12775	5.12723	5.12694
-1.46608	0.0025015	1.13246	1.13123	1.12949	1.12843	1.12786	1.12754
-1.46608	0.002509	0.128232	0.126854	0.124907	0.123728	0.123089	0.122728
-1.46608	0.0025165	2.11533	2.11377	2.11156	2.11023	2.1095	2.10909
-1.46608	0.002524	7.08958	7.0878	7.08528	7.08375	7.08292	7.08246
-1.46608	0.0025315	14.7893	14.783	14.7742	14.7688	14.7659	14.7642
-1.46608	0.002539	25.1005	25.0948	25.0866	25.0817	25.079	25.0775
-1.46608	0.0025465	38.3758	38.3706	38.3632	38.3588	38.3564	38.355
-1.46608	0.002554	54.608	54.6034	54.5969	54.5929	54.5908	54.5896
-1.36136	0.002464	46.8183	46.8131	46.8056	46.8011	46.7987	46.7973
-1.36136	0.0024715	31.7581	31.7527	31.745	31.7404	31.7379	31.7365
-1.36136	0.002479	19.7031	19.6975	19.6896	19.6848	19.6822	19.6807
-1.36136	0.0024865	10.6531	10.6473	10.639	10.634	10.6313	10.6297
-1.36136	0.002494	4.58617	4.57117	4.54994	4.53707	4.5301	4.52615
-1.36136	0.0025015	1.0757	1.06012	1.0381	1.02474	1.0175	1.0134
-1.36136	0.002509	0.559925	0.543683	0.520706	0.506772	0.499221	0.494946
-1.36136	0.0025165	3.03538	3.01836	2.99429	2.97968	2.97177	2.96729
-1.36136	0.002524	8.49782	8.47991	8.45457	8.43921	8.43088	8.42616
-1.36136	0.0025315	16.5704	16.5703	16.57	16.5699	16.5698	16.5698
-1.36136	0.002539	27.3692	27.3689	27.3685	27.3682	27.3681	27.368
-1.36136	0.0025465	41.1315	41.1311	41.1304	41.13	41.1298	41.1297
-1.36136	0.002554	57.8504	57.8497	57.8487	57.8481	57.8478	57.8476
-1.25664	0.002464	44.8182	44.7725	44.7079	44.6686	44.6474	44.6353
-1.25664	0.0024715	30.2309	30.1846	30.119	30.0792	30.0576	30.0453
-1.25664	0.002479	18.6495	18.6024	18.5356	18.4951	18.4731	18.4606
-1.25664	0.0024865	10.0735	10.0253	9.95717	9.91577	9.89332	9.8806
-1.25664	0.002494	4.48554	4.41592	4.31733	4.25744	4.22493	4.20652
-1.25664	0.0025015	1.4547	1.38355	1.28278	1.22157	1.18835	1.16952
-1.25664	0.002509	1.41874	1.34585	1.24262	1.17991	1.14587	1.12659
-1.25664	0.0025165	4.37412	4.29928	4.19328	4.12888	4.09392	4.07412
-1.25664	0.002524	10.3165	10.2395	10.1304	10.0641	10.0281	10.0078
-1.25664	0.0025315	18.7227	18.698	18.6632	18.6421	18.6306	18.6241
-1.25664	0.002539	30.001	29.9749	29.938	29.9156	29.9035	29.8966
-1.25664	0.0025465	44.2428	44.2151	44.1759	44.1521	44.1391	44.1269
-1.25664	0.002554	61.4407	61.4112	61.3694	61.3441	61.3303	61.3137
-1.15192	0.002464	43.5014	43.336	43.1017	42.959	42.8815	42.8375
-1.15192	0.0024715	29.3729	29.2058	28.969	28.8249	28.7465	28.7021
-1.15192	0.002479	18.251	18.0819	17.8422	17.6963	17.617	17.572
-1.15192	0.0024865	10.1352	9.96372	9.7207	9.57279	9.49238	9.44678
-1.15192	0.002494	5.02401	4.82092	4.52604	4.34648	4.24882	4.19342
-1.15192	0.0025015	2.46397	2.25288	1.95356	1.77128	1.67214	1.6159
-1.15192	0.002509	2.89432	2.67976	2.3755	2.19021	2.08942	2.03225
-1.15192	0.0025165	6.31629	6.0979	5.78821	5.5996	5.49701	5.4388
-1.15192	0.002524	12.6422	12.5029	12.1873	11.995	11.8904	11.8311
-1.15192	0.0025315	21.4174	21.2939	21.1189	21.0125	20.894	20.7784
-1.15192	0.002539	33.1626	33.0355	32.8554	32.7458	32.6214	32.504
-1.15192	0.0025465	47.8712	47.7401	47.5545	47.4415	47.3135	47.1941
-1.15192	0.002554	65.5357	65.4005	65.2088	65.0526	64.909	64.8274
-1.0472	0.002464	43.1522	42.7307	42.1322	41.7668	41.5677	41.4546
-1.0472	0.0024715	29.4638	29.0388	28.4354	28.067	27.8663	27.7522
-1.0472	0.002479	18.7828	18.3539	17.745	17.3732	17.1706	17.0555
-1.0472	0.0024865	11.0762	10.6754	10.0603	9.68469	9.48	9.3277
-1.0472	0.002494	6.30447	5.98665	5.29682	4.87545	4.6457	4.51517
-1.0472	0.0025015	4.35492	3.8638	3.16624	2.74013	2.5078	2.37578
-1.0472	0.002509	5.23329	4.73624	4.03024	3.59894	3.36377	3.23014
-1.0472	0.0025165	9.10374	8.60024	7.88506	7.44813	7.20987	7.07449
-1.0472	0.002524	15.658	15.311	14.7262	14.2832	14.0416	13.9043
-1.0472	0.0025315	24.8821	24.529	24.0278	23.722	23.3654	23.1481
-1.0472	0.002539	37.0765	36.7167	36.2061	35.8946	35.5344	35.3145
-1.0472	0.0025465	52.1226	51.8216	51.3469	51.0292	50.6676	50.4448
-1.0472	0.002554	70.0355	69.7273	69.29	68.9775	68.6795	68.5101
-0.942478	0.002464	44.1011	43.2194	41.9649	41.1963	40.7762	40.5371
-0.942478	0.0024715	30.7824	29.942	28.6793	27.9056	27.4827	27.242
-0.942478	0.002479	20.422	19.6724	18.4005	17.6212	17.1951	16.9138
-0.942478	0.0024865	13.0663	12.3974	11.1279	10.3423	9.87382	9.53981
-0.942478	0.002494	8.71395	8.03842	6.77085	5.92629	5.46442	5.16925
-0.942478	0.0025015	7.36264	6.44718	5.05744	4.20545	3.7395	3.47424
-0.942478	0.002509	8.72722	7.7416	6.33883	5.47881	5.00844	4.74066
-0.942478	0.0025165	13.0234	12.028	10.6112	9.74254	9.26742	8.99692
-0.942478	0.002524	19.7379	18.9684	17.87	16.992	16.5118	16.1444
-0.942478	0.0025315	29.3886	28.6093	27.501	26.8048	26.1364	25.7553
-0.942478	0.002539	41.8363	41.1239	40.097	39.3966	38.7215	38.3366
-0.942478	0.0025465	57.2055	56.4821	55.4534	54.8239	54.2301	53.8815
-0.942478	0.002554	75.5343	74.7991	73.7536	73.1138	72.583	72.2359
-0.837758	0.002464	46.4861	45.089	42.7792	41.3581	40.5787	40.1341
-0.837758	0.0024715	33.5094	32.1981	29.8757	28.4469	27.6631	27.1705
-0.837758	0.002479	23.5393	22.2204	19.9798	18.5424	17.7393	17.1729
-0.837758	0.0024865	16.575	15.2468	13.0906	11.6439	10.7501	10.1804
-0.837758	0.002494	12.615	11.2768	9.10362	7.58793	6.75624	6.19152
-0.837758	0.0025015	11.6569	10.258	7.77841	6.25196	5.41433	4.93641
-0.837758	0.002509	13.6272	11.9466	9.44832	7.91034	7.06633	6.58476
-0.837758	0.0025165	18.1155	16.5992	14.1095	12.5592	11.7083	11.2229
-0.837758	0.002524	25.1886	23.7292	21.6492	20.1937	19.2415	18.6182
-0.837758	0.0025315	35.1191	33.7185	31.6652	30.3423	29.2426	28.6144
-0.837758	0.002539	47.911	46.4949	44.4768	43.1683	42.1431	41.5576
-0.837758	0.0025465	63.6704	62.238	60.1966	58.9418	57.9107	57.3196
-0.837758	0.002554	82.3898	80.9403	78.8743	77.6043	76.6375	76.0406
-0.733038	0.002464	50.7907	48.4951	44.7604	42.3642	41.0449	40.2407
-0.733038	0.0024715	38.172	35.8651	32.2065	29.7993	28.4739	27.5843
-0.733038	0.002479	28.5609	26.242	22.6608	20.2416	18.842	17.9341
-0.733038	0.0024865	21.9568	19.6248	16.1225	13.6903	12.2017	11.2893
-0.733038	0.002494	18.358	16.0119	12.4577	9.9523	8.56544	7.64828
-0.733038	0.0025015	17.6924	15.4009	11.4879	8.96786	7.5798	6.78589
-0.733038	0.002509	19.7389	17.6136	13.5136	10.978	9.58123	8.78234
-0.733038	0.0025165	24.6375	22.4176	18.5309	15.9786	14.5727	13.7685
-0.733038	0.002524	32.3301	29.8404	26.2829	23.8989	22.3684	21.3929
-0.733038	0.0025315	42.5987	40.1341	36.6128	34.3285	32.6893	31.7405
-0.733038	0.002539	55.7506	53.2649	49.7133	47.4834	45.8321	44.8866
-0.733038	0.0025465	71.8707	69.3629	65.7795	63.5663	61.9416	60.9888
-0.733038	0.002554	90.9514	88.4205	84.8037	82.5698	81.0101	80.0496
-0.628319	0.002464	57.252	53.7163	48.0918	44.3238	42.2406	40.9229
-0.628319	0.0024715	45.0204	41.4056	35.8517	32.0688	29.9525	28.5766
-0.628319	0.002479	35.7976	32.1025	26.6204	22.8217	20.6181	19.2368
-0.628319	0.0024865	29.5613	25.8064	20.3971	16.5813	14.2898	12.9027
-0.628319	0.002494	26.1469	22.5154	16.9948	13.11	10.9617	9.57251
-0.628319	0.0025015	25.5254	22.2269	16.3442	12.4405	10.2815	9.0434
-0.628319	0.002509	27.8999	24.582	18.6896	14.7657	12.5955	11.3509
-0.628319	0.0025165	33.2467	29.797	24.0269	20.0817	17.8996	16.6482
-0.628319	0.002524	41.4067	37.5473	31.9148	28.2887	25.9442	24.4863
-0.628319	0.0025315	52.2306	48.26	42.5698	39.0084	36.5068	35.0708
-0.628319	0.002539	65.7097	61.7114	55.982	52.4255	49.956	48.511
-0.628319	0.0025465	82.1534	78.1305	72.3602	68.778	66.372	64.9176
-0.628319	0.002554	101.468	97.5097	91.6967	88.0876	85.747	84.2829
-0.523599	0.002464	66.2122	61.1149	52.9461	47.3384	44.2246	42.26
-0.523599	0.0024715	54.2625	49.0847	40.9809	35.3544	32.1885	30.1839
-0.523599	0.002479	45.3228	40.0633	31.9578	26.3787	23.1262	21.1148
-0.523599	0.0024865	39.3922	34.0496	25.9126	20.4102	17.0704	15.0517
-0.523599	0.002494	36.0875	31.0112	22.8677	17.146	13.9682	11.9927
-0.523599	0.0025015	35.7545	30.6552	22.497	16.7518	13.5608	11.7256
-0.523599	0.002509	38.4185	33.2949	25.1228	19.3527	16.1477	14.3045
-0.523599	0.0025165	44.0754	38.926	30.679	24.9447	21.7249	19.8732
-0.523599	0.002524	52.451	47.0798	38.677	33.4346	30.0075	27.9135
-0.523599	0.0025315	63.4706	58.0966	49.6509	44.3777	40.8473	38.7481
-0.523599	0.002539	77.3804	72.0852	63.4375	58.0336	54.5649	52.4547
-0.523599	0.0025465	94.0246	88.7986	80.0902	74.6544	71.2492	69.1276
-0.523599	0.002554	113.628	108.463	99.7016	94.2326	90.8927	88.7592
-0.418879	0.002464	78.0976	70.7636	59.3375	51.4979	47.0473	44.2838
-0.418879	0.0024715	66.3035	59.0323	47.5128	39.7433	35.2491	32.4362
-0.418879	0.002479	57.5176	50.3107	38.6955	30.9976	26.4169	23.5957
