#	stats	nuenorm1_anti	nuenorm2_anti	nuenorm3_anti	nuenorm4_anti	nuenorm5_anti
-3.14159	111.888	93.6439	64.9496	45.7106	33.7608	26.6843
-3.03687	90.6116	76.3167	53.192	37.8949	28.3403	22.7869
-2.93215	71.9386	60.7961	42.9163	30.8504	23.5183	19.2693
-2.82743	56.1747	47.2306	34.086	24.7401	19.2466	16.0725
-2.72271	42.2545	35.795	26.3745	19.3763	15.4094	13.1241
-2.61799	30.7901	26.4495	19.8184	14.8447	12.0868	10.5026
-2.51327	21.7912	19.0567	14.4106	11.0914	9.25869	8.20878
-2.40855	14.9836	13.3057	10.1499	8.05407	6.90135	6.2427
-2.30383	10.0193	8.90808	6.89926	5.66466	4.98809	4.60241
-2.19911	6.36495	5.60182	4.51661	3.85227	3.48939	3.28295
-2.0944	3.74438	3.37957	2.86176	2.54585	2.37376	2.27605
-1.98968	2.15441	2.00891	1.80269	1.67724	1.60906	1.57041
-1.88496	1.28026	1.23661	1.17482	1.1373	1.11695	1.10543
-1.78024	0.518805	0.51135	0.500794	0.494399	0.490935	0.488975
-1.67552	0.123085	0.122815	0.122435	0.122204	0.122079	0.122009
-1.5708	0	0	0	0	0	0
-1.46608	0.128232	0.126854	0.124907	0.123728	0.123089	0.122728
-1.36136	0.559925	0.543683	0.520706	0.506772	0.499221	0.494946
-1.25664	1.41874	1.34585	1.24262	1.17991	1.14587	1.12659
-1.15192	2.46397	2.25288	1.95356	1.77128	1.67214	1.6159
-1.0472	4.35492	3.8638	3.16624	2.74013	2.5078	2.37578
-0.942478	7.36264	6.44718	5.05744	4.20545	3.7395	3.47424
-0.837758	11.6569	10.258	7.77841	6.25196	5.41433	4.93641
-0.733038	17.6924	15.4009	11.4879	8.96786	7.5798	6.78589
-0.628319	25.5254	22.2269	16.3442	12.4405	10.2815	9.0434
-0.523599	35.7545	30.6552	22.497	16.7518	13.5608	11.7256
-0.418879	48.6498	41.2151	30.0784	21.9741	17.4525	14.8446
-0.314159	64.1926	53.9908	38.8401	28.1365	21.9731	18.4067
-0.20944	81.8721	69.1081	49.0796	35.191	27.0175	22.2753
-0.10472	102.442	86.5078	60.6517	43.3144	32.7666	26.6286
1.11022e-16	125.983	105.547	73.789	52.4935	39.2087	31.4559
0.10472	151.511	126.837	88.4157	62.165	46.3132	36.7351
0.20944	179.284	149.752	104.314	72.5089	54.0268	42.4316
0.314159	208.018	173.745	120.623	83.5651	61.7703	48.495
0.418879	237.993	198.945	137.724	95.1388	69.5566	54.4945
0.523599	268.863	224.058	154.545	106.322	77.4155	60.024
0.628319	299.329	248.996	171.206	117.509	85.2999	65.55
0.733038	328.719	273.517	187.582	128.498	92.5591	70.9599
0.837758	356.865	296.99	203.254	138.488	99.4247	75.9799
0.942478	382.533	317.956	217.448	147.403	105.782	80.3004
1.0472	404.665	336.593	229.654	155.347	111.171	84.1186
1.15192	423.429	352.253	239.9	162.004	115.447	87.0441
1.25664	438.247	363.981	247.605	166.81	118.199	89.2822
1.36136	448.447	372.131	252.87	169.999	119.911	90.1667
1.46608	453.869	376.497	255.524	171.462	120.521	90.2649
1.5708	454.317	376.785	255.485	171.156	120.013	89.636
1.67552	449.697	372.767	252.767	169.105	118.417	88.3093
1.78024	440.491	364.975	247.169	165.192	115.693	86.0956
1.88496	426.675	353.671	238.997	159.468	111.681	83.2309
1.98968	408.761	338.737	228.738	152.448	106.925	79.3286
2.0944	387.412	320.816	216.723	144.364	101.57	75.0319
2.19911	363.019	300.64	203.319	135.463	95.1284	70.4796
2.30383	336.227	278.558	188.3	126.001	88.3529	65.7999
2.40855	307.361	254.573	172.373	115.783	81.4329	60.5753
2.51327	277.711	229.856	155.977	104.981	74.1724	55.3815
2.61799	247.406	205.222	139.622	94.1174	66.7888	50.345
2.72271	217.352	180.788	123.467	83.6014	59.6638	45.5166
2.82743	188.592	156.719	107.352	73.1554	52.8608	40.7019
2.93215	161.351	134.12	92.2291	63.2195	46.3301	35.64
3.03687	135.357	113.211	78.1584	54.0514	39.7804	30.9672
3.14159	111.888	93.6439	64.9496	45.7106	33.7608	26.6843
