#	stats	nuenorm1_anti	nuenorm2_anti	nuenorm3_anti	nuenorm4_anti	nuenorm5_anti
0.426	373.628	373.525	373.379	373.29	373.242	373.214
0.4345	251.38	251.349	251.306	251.279	251.264	251.256
0.443	160.199	160.198	160.196	160.137	160.095	160.07
0.4515	94.9687	94.9536	94.9322	94.9192	94.9121	94.9081
0.46	51.2709	51.2708	51.2707	51.2707	51.2706	51.2706
0.4685	24.6425	24.6367	24.6283	24.6233	24.6205	24.6189
0.477	9.87725	9.87625	9.8748	9.87393	9.87346	9.87319
0.4855	3.53289	3.52132	3.50492	3.48449	3.47026	3.46222
0.494	1.02917	1.02436	1.01758	1.01346	1.01123	1.00998
0.5025	1.3573	1.34983	1.31485	1.27843	1.25877	1.24765
0.511	0.912324	0.910231	0.907273	0.905484	0.904515	0.903968
0.5195	0.954147	0.938328	0.897028	0.870421	0.856045	0.847923
0.528	0	0	0	0	0	0
0.5365	1.65755	1.64206	1.62019	1.60697	1.59982	1.59577
0.545	7.05438	7.04717	7.03696	7.03077	7.02742	7.02553
0.5535	19.9432	19.9421	19.9406	19.9396	19.9391	19.9388
0.562	45.3053	45.2779	45.2392	45.2158	45.2032	45.196
0.5705	86.1744	86.1703	86.1646	86.1611	86.1592	86.1581
0.579	148.029	148.025	148.019	148.016	148.014	148.013
