#x	y	new0	new11a	new11b	new8
0.494	-1.98968	1.35167	1.35139	1.35202	1.34909
0.494	-1.88496	0.998128	0.998131	0.998123	0.995983
0.494	-1.78024	0.814619	0.814254	0.815011	0.813132
0.494	-1.67552	0.709566	0.709291	0.709906	0.709048
0.494	-1.5708	0.654873	0.654851	0.654901	0.654391
0.494	-1.46608	0.664069	0.6637	0.664487	0.663043
0.494	-1.36136	0.768561	0.767009	0.770329	0.766484
0.494	-1.25664	1.02463	1.02111	1.02865	1.0206
0.494	-1.15192	1.51486	1.50877	1.5229	1.50776
0.494	-1.0472	2.3451	2.33641	2.34941	2.33525
0.494	-0.942478	3.56495	3.56109	3.56962	3.54657
0.494	-0.837758	5.40156	5.3948	5.4095	5.37589
0.494	-0.733038	7.96121	7.95124	7.97293	7.93757
0.494	-0.628319	11.3165	11.3028	11.3325	11.2843
0.494	-0.523599	15.6432	15.6315	15.6579	15.6152
0.494	-0.418879	21.049	21.0329	21.0694	21.0166
0.494	-0.314159	27.651	27.6304	27.6775	27.6131
0.494	-0.20944	35.3134	35.303	35.3265	35.2791
0.494	-0.10472	43.9952	43.9815	44.0125	43.9571
0.494	-2.66454e-15	53.8925	53.8756	53.914	53.8509
0.494	0.10472	64.5982	64.5796	64.6219	64.5724
0.494	0.20944	76.1832	76.1621	76.2101	76.157
0.494	0.314159	88.3161	88.2944	88.3438	88.3112
0.494	0.418879	100.824	100.801	100.854	100.823
0.494	0.523599	113.386	113.364	113.41	113.412
0.494	0.628319	125.781	125.759	125.807	125.815
0.494	0.733038	137.946	137.925	137.974	137.99
0.494	0.837758	149.556	149.535	149.582	149.611
0.494	0.942478	160.273	160.255	160.296	160.341
0.494	1.0472	169.769	169.753	169.789	169.851
0.494	1.15192	177.736	177.724	177.753	177.833
0.494	1.25664	183.91	183.9	183.922	184.022
0.494	1.36136	188.069	188.051	188.086	188.204
0.494	1.46608	189.971	189.958	189.988	190.123
0.494	1.5708	189.661	189.653	189.672	189.829
0.494	1.67552	187.161	187.156	187.167	187.343
0.494	1.78024	182.553	182.543	182.565	182.752
0.494	1.88496	175.928	175.923	175.935	176.138
0.494	1.98968	167.633	167.631	167.635	167.851
0.494	2.0944	157.949	157.949	157.95	158.173
0.494	2.19911	147.191	147.191	147.191	147.416
0.494	2.30383	135.626	135.626	135.626	135.85
0.494	2.40855	123.612	123.611	123.612	123.831
0.494	2.51327	111.483	111.481	111.485	111.694
0.494	2.61799	99.414	99.4103	99.4186	99.5931
0.494	2.72271	87.3184	87.3112	87.3274	87.4861
0.494	2.82743	75.7858	75.7755	75.7957	75.9202
0.494	2.93215	64.5894	64.5859	64.5937	64.7085
0.494	3.03687	54.3419	54.337	54.3478	54.4293
0.494	3.14159	44.7179	44.7112	44.7261	44.7941
0.5025	-3.14159	43.5315	43.5167	43.5502	43.6253
0.5025	-3.03687	35.3227	35.319	35.3275	35.3863
0.5025	-2.93215	27.9484	27.9438	27.9543	28.0008
0.5025	-2.82743	21.6925	21.6874	21.6989	21.7344
0.5025	-2.72271	16.4997	16.4945	16.5062	16.5318
0.5025	-2.61799	12.1905	12.1867	12.1954	12.2082
0.5025	-2.51327	8.71739	8.71417	8.72149	8.72891
0.5025	-2.40855	6.06315	6.06082	6.06614	6.06965
0.5025	-2.30383	4.10627	4.10479	4.10817	4.10943
0.5025	-2.19911	2.72398	2.72329	2.72488	2.72494
0.5025	-2.0944	1.79719	1.797	1.79733	1.79661
0.5025	-1.98968	1.19538	1.19225	1.19944	1.19553
0.5025	-1.88496	0.805234	0.803788	0.807141	0.804986
0.5025	-1.78024	0.577809	0.577486	0.578305	0.577381
0.5025	-1.67552	0.458658	0.458657	0.458658	0.4584
0.5025	-1.5708	0.419057	0.418553	0.41943	0.419021
0.5025	-1.46608	0.457092	0.455174	0.459312	0.457176
0.5025	-1.36136	0.563269	0.560646	0.566473	0.562592
0.5025	-1.25664	0.800761	0.799705	0.801589	0.798652
0.5025	-1.15192	1.2444	1.24173	1.24787	1.24097
0.5025	-1.0472	2.03091	2.02509	2.03817	2.02547
0.5025	-0.942478	3.27976	3.26975	3.34104	3.2725
0.5025	-0.837758	5.05937	5.05032	5.07009	5.04092
0.5025	-0.733038	7.54641	7.53861	7.55621	7.53021
0.5025	-0.628319	10.8847	10.8725	10.8999	10.8648
0.5025	-0.523599	15.1829	15.1668	15.2031	15.1681
0.5025	-0.418879	20.3968	20.3803	20.4067	20.3742
0.5025	-0.314159	26.6682	26.6565	26.6827	26.642
0.5025	-0.20944	34.1443	34.1288	34.1636	34.1145
0.5025	-0.10472	42.6752	42.6569	42.6981	42.6576
0.5025	-2.66454e-15	52.1677	52.146	52.1952	52.149
0.5025	0.10472	62.76	62.7351	62.7916	62.7406
0.5025	0.20944	73.8555	73.8435	73.8703	73.8481
0.5025	0.314159	85.6977	85.684	85.7145	85.693
0.5025	0.418879	97.6777	97.664	97.6945	97.6979
0.5025	0.523599	109.945	109.931	109.962	109.972
0.5025	0.628319	121.818	121.805	121.834	121.876
0.5025	0.733038	133.412	133.4	133.428	133.481
0.5025	0.837758	144.486	144.475	144.5	144.568
0.5025	0.942478	154.721	154.711	154.733	154.816
0.5025	1.0472	163.763	163.742	163.788	163.882
0.5025	1.15192	171.316	171.299	171.337	171.451
0.5025	1.25664	177.158	177.144	177.174	177.309
0.5025	1.36136	181.09	181.081	181.102	181.258
0.5025	1.46608	182.981	182.975	182.988	183.165
0.5025	1.5708	182.686	182.674	182.701	182.892
0.5025	1.67552	180.27	180.263	180.279	180.49
0.5025	1.78024	175.869	175.865	175.873	176.101
0.5025	1.88496	169.649	169.648	169.65	169.89
0.5025	1.98968	161.759	161.755	161.764	162.011
0.5025	2.0944	152.513	152.511	152.514	152.768
0.5025	2.19911	142.244	142.244	142.244	142.5
0.5025	2.30383	131.263	131.263	131.264	131.515
0.5025	2.40855	119.874	119.871	119.878	120.119
0.5025	2.51327	108.35	108.35	108.351	108.586
0.5025	2.61799	96.4324	96.4309	96.4344	96.635
0.5025	2.72271	84.879	84.875	84.8841	85.0679
0.5025	2.82743	73.4775	73.4713	73.4855	73.6327
0.5025	2.93215	62.7973	62.7876	62.8096	62.9375
0.5025	3.03687	52.7235	52.7115	52.7387	52.8306
0.5025	3.14159	43.5315	43.5167	43.5502	43.6253
0.511	-3.14159	42.7251	42.7122	42.7424	42.8215
0.511	-3.03687	34.5585	34.5448	34.5759	34.6344
0.511	-2.93215	27.4743	27.4591	27.49	27.5378
0.511	-2.82743	21.4557	21.4396	21.4629	21.5031
0.511	-2.72271	16.2126	16.2092	16.217	16.2418
0.511	-2.61799	11.9518	11.9486	11.9558	11.9731
0.511	-2.51327	8.58641	8.58383	8.58976	8.6012
0.511	-2.40855	6.00814	6.00628	6.01061	6.01767
0.511	-2.30383	4.10169	4.10059	4.10315	4.10723
0.511	-2.19911	2.73786	2.73122	2.74644	2.7423
0.511	-2.0944	1.78757	1.78308	1.79346	1.78968
0.511	-1.98968	1.16474	1.16216	1.16815	1.16526
0.511	-1.88496	0.777566	0.77648	0.77905	0.777223
0.511	-1.78024	0.552572	0.552382	0.552864	0.551915
0.511	-1.67552	0.437972	0.437935	0.438002	0.437416
0.511	-1.5708	0.406222	0.405493	0.407051	0.405963
0.511	-1.46608	0.452006	0.450686	0.453486	0.452162
0.511	-1.36136	0.532182	0.532051	0.532304	0.531721
0.511	-1.25664	0.756574	0.755289	0.758078	0.755628
0.511	-1.15192	1.21768	1.21402	1.22213	1.21578
0.511	-1.0472	2.01314	2.00773	2.02164	2.03642
0.511	-0.942478	3.24245	3.23743	3.24531	3.23371
0.511	-0.837758	4.95811	4.9504	4.96159	4.95011
0.511	-0.733038	7.37323	7.36408	7.38456	7.3622
0.511	-0.628319	10.6275	10.6139	10.6443	10.6141
0.511	-0.523599	14.838	14.8195	14.8611	14.8216
0.511	-0.418879	20.0704	20.0605	20.0825	20.0457
0.511	-0.314159	26.1741	26.1611	26.1901	26.1581
0.511	-0.20944	33.3868	33.3698	33.4079	33.3688
0.511	-0.10472	41.7743	41.7535	41.8004	41.7545
0.511	-2.66454e-15	51.0729	51.0495	51.1022	51.0682
0.511	0.10472	61.2393	61.2226	61.2541	61.2283
0.511	0.20944	72.1708	72.1576	72.187	72.1797
0.511	0.314159	83.518	83.503	83.5362	83.5311
0.511	0.418879	95.3435	95.3285	95.3617	95.3818
0.511	0.523599	107.07	107.055	107.089	107.117
0.511	0.628319	118.784	118.769	118.801	118.86
0.511	0.733038	129.842	129.828	129.858	129.931
0.511	0.837758	140.396	140.383	140.411	140.499
0.511	0.942478	150.144	150.133	150.157	150.261
0.511	1.0472	158.787	158.778	158.797	158.92
0.511	1.15192	166.005	165.987	166.028	166.164
0.511	1.25664	171.55	171.535	171.568	171.726
0.511	1.36136	175.273	175.262	175.286	175.465
0.511	1.46608	177.05	177.043	177.058	177.258
0.511	1.5708	176.825	176.818	176.829	177.049
0.511	1.67552	174.503	174.494	174.513	174.746
0.511	1.78024	170.283	170.278	170.288	170.538
0.511	1.88496	164.331	164.33	164.333	164.595
0.511	1.98968	156.861	156.861	156.861	157.131
0.511	2.0944	148.049	148.048	148.051	148.324
0.511	2.19911	138.238	138.238	138.238	138.512
0.511	2.30383	127.747	127.746	127.747	128.016
0.511	2.40855	116.866	116.863	116.868	117.127
0.511	2.51327	105.576	105.572	105.582	105.807
0.511	2.61799	94.1649	94.1639	94.1663	94.3823
0.511	2.72271	82.8016	82.7991	82.8049	82.9851
0.511	2.82743	71.8129	71.8078	71.8192	71.9809
0.511	2.93215	61.3681	61.3608	61.3776	61.5021
0.511	3.03687	51.5508	51.5405	51.5648	51.6692
0.511	3.14159	42.7251	42.7122	42.7424	42.8215
0.5195	-3.14159	41.8576	41.8437	41.875	41.9521
0.5195	-3.03687	33.9715	33.9553	33.9919	34.0525
0.5195	-2.93215	27.1274	27.1098	27.1327	27.1806
0.5195	-2.82743	21.0059	21.0013	21.0117	21.0487
0.5195	-2.72271	15.9101	15.9055	15.916	15.9432
0.5195	-2.61799	11.7662	11.7619	11.7717	11.7906
0.5195	-2.51327	8.48302	8.47935	8.48771	8.50018
0.5195	-2.40855	5.95763	5.95484	5.96123	5.96891
0.5195	-2.30383	4.04611	4.04483	4.04775	4.04987
0.5195	-2.19911	2.64342	2.64287	2.64414	2.64489
0.5195	-2.0944	1.69039	1.69031	1.69052	1.69032
0.5195	-1.98968	1.0468	1.04395	1.05049	1.04724
0.5195	-1.88496	0.632043	0.630772	0.633725	0.631919
0.5195	-1.78024	0.386931	0.386658	0.38732	0.386633
0.5195	-1.67552	0.259451	0.259444	0.259459	0.259239
0.5195	-1.5708	0.222243	0.22161	0.222971	0.222199
0.5195	-1.46608	0.2739	0.271795	0.276417	0.273947
0.5195	-1.36136	0.402839	0.400027	0.406138	0.402073
0.5195	-1.25664	0.656641	0.653515	0.65566	0.652515
0.5195	-1.15192	1.13599	1.22658	1.13979	1.1327
0.5195	-1.0472	1.96016	2.03052	1.96883	1.95652
0.5195	-0.942478	3.24276	3.2321	3.25595	3.23481
0.5195	-0.837758	4.96415	4.95968	4.96953	4.95657
0.5195	-0.733038	7.34414	7.33622	7.35387	7.33513
0.5195	-0.628319	10.5293	10.5172	10.5443	10.5185
0.5195	-0.523599	14.6352	14.6185	14.6562	14.622
0.5195	-0.418879	19.7333	19.7247	19.7437	19.7124
0.5195	-0.314159	25.874	25.8618	25.889	25.85
0.5195	-0.20944	32.9315	32.9163	32.9504	32.9184
0.5195	-0.10472	41.0369	41.018	41.0606	41.0228
0.5195	-2.66454e-15	50.2503	50.2279	50.2785	50.2356
0.5195	0.10472	60.1218	60.0974	60.1356	60.1186
0.5195	0.20944	70.7761	70.7635	70.7915	70.7743
0.5195	0.314159	81.8633	81.85	81.8795	81.8843
0.5195	0.418879	93.3153	93.301	93.3329	93.3426
0.5195	0.523599	104.791	104.777	104.808	104.846
0.5195	0.628319	116.095	116.081	116.112	116.16
0.5195	0.733038	126.937	126.925	126.952	127.035
0.5195	0.837758	137.024	137.013	137.037	137.137
0.5195	0.942478	146.335	146.325	146.346	146.462
0.5195	1.0472	154.585	154.578	154.594	154.728
0.5195	1.15192	161.467	161.451	161.488	161.636
0.5195	1.25664	166.749	166.736	166.765	166.935
0.5195	1.36136	170.29	170.281	170.301	170.493
0.5195	1.46608	171.973	171.967	171.979	172.192
0.5195	1.5708	171.745	171.743	171.748	171.98
0.5195	1.67552	169.52	169.513	169.529	169.774
0.5195	1.78024	165.478	165.474	165.482	165.743
0.5195	1.88496	159.783	159.782	159.784	160.057
0.5195	1.98968	152.639	152.638	152.639	152.918
0.5195	2.0944	144.226	144.224	144.227	144.509
0.5195	2.19911	134.841	134.841	134.841	135.123
0.5195	2.30383	124.806	124.805	124.806	125.082
0.5195	2.40855	114.249	114.247	114.252	114.498
0.5195	2.51327	103.221	103.216	103.228	103.459
0.5195	2.61799	92.1625	92.1614	92.164	92.3675
0.5195	2.72271	81.0479	81.0447	81.0522	81.2391
0.5195	2.82743	70.4379	70.4325	70.4448	70.595
0.5195	2.93215	60.121	60.1124	60.132	60.2631
0.5195	3.03687	50.6724	50.6605	50.6945	50.8021
0.5195	3.14159	41.8576	41.8437	41.875	41.9521
0.528	-3.14159	41.3274	41.3214	41.3347	41.4223
0.528	-3.03687	33.6706	33.663	33.68	33.7512
0.528	-2.93215	26.735	26.727	26.7448	26.7906
0.528	-2.82743	20.7816	20.773	20.7922	20.8266
0.528	-2.72271	15.8125	15.8039	15.8232	15.8476
0.528	-2.61799	11.758	11.7499	11.7681	11.7844
0.528	-2.51327	8.44591	8.43971	8.45377	8.4605
0.528	-2.40855	5.83083	5.8257	5.83721	5.84027
0.528	-2.30383	3.8747	3.87093	3.87938	3.8802
0.528	-2.19911	2.46578	2.46339	2.46897	2.46846
0.528	-2.0944	1.49585	1.49444	1.49726	1.49657
0.528	-1.98968	0.865417	0.865189	0.865659	0.865283
0.528	-1.88496	0.470199	0.466549	0.474787	0.470661
0.528	-1.78024	0.2044	0.202704	0.206534	0.204493
0.528	-1.67552	0.0615279	0.0610895	0.0620811	0.061525
0.528	-1.5708	0.0155386	0.0155386	0.0155386	0.0155386
0.528	-1.46608	0.0626925	0.062256	0.0631903	0.0626044
0.528	-1.36136	0.22432	0.222572	0.226311	0.223805
0.528	-1.25664	0.546705	0.545553	0.54686	0.544586
0.528	-1.15192	1.0447	1.0434	1.04631	1.04112
0.528	-1.0472	1.88112	1.87753	1.88566	1.87586
0.528	-0.942478	3.13145	3.12697	3.13673	3.12075
0.528	-0.837758	4.94756	4.94022	4.9562	4.93189
0.528	-0.733038	7.44763	7.43694	7.46021	7.4256
0.528	-0.628319	10.6909	10.6828	10.7011	10.6789
0.528	-0.523599	14.7095	14.6974	14.7248	14.6951
0.528	-0.418879	19.713	19.6966	19.7339	19.6958
0.528	-0.314159	25.7474	25.7393	25.7575	25.7223
0.528	-0.20944	32.8399	32.8286	32.8542	32.8117
0.528	-0.10472	40.7114	40.6973	40.729	40.6961
0.528	-2.66454e-15	49.6296	49.6125	49.6512	49.6138
0.528	0.10472	59.4343	59.415	59.4584	59.4358
0.528	0.20944	69.764	69.7426	69.791	69.7683
0.528	0.314159	80.7668	80.7577	80.778	80.7865
0.528	0.418879	91.7923	91.7823	91.8048	91.8181
0.528	0.523599	103.12	103.11	103.132	103.159
0.528	0.628319	113.978	113.969	113.99	114.042
0.528	0.733038	124.626	124.617	124.637	124.702
0.528	0.837758	134.365	134.358	134.374	134.476
0.528	0.942478	143.288	143.28	143.293	143.412
0.528	1.0472	151.141	151.126	151.16	151.292
0.528	1.15192	157.692	157.68	157.707	157.86
0.528	1.25664	162.745	162.736	162.755	162.93
0.528	1.36136	166.132	166.127	166.139	166.334
0.528	1.46608	167.74	167.737	167.744	167.958
0.528	1.5708	167.46	167.453	167.47	167.699
0.528	1.67552	165.316	165.312	165.322	165.569
0.528	1.78024	161.448	161.447	161.45	161.712
0.528	1.88496	156	156	156	156.272
0.528	1.98968	149.134	149.133	149.136	149.416
0.528	2.0944	141.042	141.042	141.042	141.325
0.528	2.19911	132.057	132.057	132.058	132.338
0.528	2.30383	122.445	122.443	122.448	122.715
0.528	2.40855	112.003	111.998	112.008	112.25
0.528	2.51327	101.389	101.388	101.39	101.626
0.528	2.61799	90.422	90.419	90.4255	90.6273
0.528	2.72271	79.7345	79.7285	79.7422	79.9264
0.528	2.82743	69.2275	69.2185	69.2389	69.3864
0.528	2.93215	59.2833	59.2704	59.2994	59.4266
0.528	3.03687	49.9793	49.9675	49.9844	50.0885
0.528	3.14159	41.3274	41.3214	41.3347	41.4223
0.5365	-3.14159	41.4736	41.461	41.4891	41.5664
0.5365	-3.03687	33.8663	33.8519	33.884	33.9321
0.5365	-2.93215	27.0608	27.0447	27.0804	27.1153
0.5365	-2.82743	21.2458	21.2287	21.2667	21.2898
0.5365	-2.72271	16.3761	16.3588	16.3971	16.4106
0.5365	-2.61799	12.2674	12.2523	12.2856	12.2871
0.5365	-2.51327	8.92015	8.9063	8.93683	8.93414
0.5365	-2.40855	6.31643	6.30435	6.33096	6.32579
0.5365	-2.30383	4.35183	4.34189	4.36376	4.35764
0.5365	-2.19911	2.92263	2.91333	2.92716	2.92667
0.5365	-2.0944	1.93283	1.92969	1.93693	1.93551
0.5365	-1.98968	1.29194	1.29061	1.29345	1.29318
0.5365	-1.88496	0.904836	0.904458	0.905266	0.905068
0.5365	-1.78024	0.657367	0.645991	0.658835	0.654003
0.5365	-1.67552	0.495094	0.492135	0.49804	0.495271
0.5365	-1.5708	0.456073	0.455693	0.456483	0.455881
0.5365	-1.46608	0.521734	0.521732	0.521738	0.521261
0.5365	-1.36136	0.708869	0.708377	0.709463	0.707866
0.5365	-1.25664	1.06424	1.06239	1.06641	1.06222
0.5365	-1.15192	1.62307	1.62302	1.62316	1.61841
0.5365	-1.0472	2.47144	2.47168	2.47241	2.4652
0.5365	-0.942478	3.75066	3.74842	3.7534	3.74092
0.5365	-0.837758	5.57446	5.57006	5.57974	5.56013
0.5365	-0.733038	8.06246	8.05538	8.07093	8.04235
0.5365	-0.628319	11.3333	11.3231	11.3454	11.3061
0.5365	-0.523599	15.4934	15.4846	15.5011	15.4605
0.5365	-0.418879	20.37	20.3836	20.378	20.338
0.5365	-0.314159	26.2743	26.2655	26.2852	26.2343
0.5365	-0.20944	33.2476	33.2364	33.2612	33.1986
0.5365	-0.10472	41.1982	41.1908	41.2076	41.1719
0.5365	-2.66454e-15	49.8569	49.8471	49.8693	49.8325
0.5365	0.10472	59.4769	59.465	59.4923	59.4522
0.5365	0.20944	69.5668	69.5545	69.5838	69.5617
0.5365	0.314159	80.2493	80.2345	80.2682	80.2475
0.5365	0.418879	91.1257	91.1106	91.145	91.1487
0.5365	0.523599	102.066	102.051	102.086	102.097
0.5365	0.628319	112.852	112.779	112.811	112.853
0.5365	0.733038	123.022	123.008	123.04	123.094
0.5365	0.837758	132.65	132.639	132.665	132.756
0.5365	0.942478	141.173	141.164	141.186	141.295
0.5365	1.0472	148.7	148.692	148.71	148.837
0.5365	1.15192	154.992	154.987	155	155.147
0.5365	1.25664	159.847	159.844	159.852	160.019
0.5365	1.36136	163.104	163.102	163.106	163.293
0.5365	1.46608	164.56	164.554	164.567	164.772
0.5365	1.5708	164.249	164.246	164.253	164.476
0.5365	1.67552	162.204	162.203	162.205	162.445
0.5365	1.78024	158.507	158.507	158.507	158.759
0.5365	1.88496	153.228	153.294	153.23	153.493
0.5365	1.98968	146.58	146.579	146.65	146.849
0.5365	2.0944	138.827	138.826	138.828	139.099
0.5365	2.19911	130.214	130.212	130.218	130.486
0.5365	2.30383	120.702	120.702	120.702	120.949
0.5365	2.40855	110.584	110.582	110.586	110.824
0.5365	2.51327	100.157	100.153	100.191	100.368
0.5365	2.61799	89.533	89.5249	89.5428	89.7326
0.5365	2.72271	79.14	79.1281	79.1546	79.3073
0.5365	2.82743	68.8513	68.8364	68.857	69.0032
0.5365	2.93215	59.1658	59.1587	59.1743	59.2855
0.5365	3.03687	49.8647	49.8547	49.8768	49.9713
0.5365	3.14159	41.4736	41.461	41.4891	41.5664
0.545	-3.14159	43.0182	42.9918	43.0498	43.1047
0.545	-3.03687	35.4504	35.4213	35.4819	35.5108
0.545	-2.93215	28.7958	28.7644	28.8333	28.846
0.545	-2.82743	23.0918	23.0591	23.1309	23.1326
0.545	-2.72271	18.2363	18.2036	18.2751	18.2585
0.545	-2.61799	14.079	14.0696	14.1373	14.1191
0.545	-2.51327	10.7746	10.7657	10.817	10.7918
0.545	-2.40855	8.1845	8.1592	8.21689	8.19656
0.545	-2.30383	6.21436	6.19914	6.23689	6.2237
0.545	-2.19911	4.78683	4.78294	4.80116	4.79493
0.545	-2.0944	3.84437	3.83687	3.80753	3.84868
0.545	-1.98968	3.19322	3.18879	3.19811	3.19556
0.545	-1.88496	2.78761	2.78517	2.79837	2.78845
0.545	-1.78024	2.51706	2.50623	2.52791	2.51763
0.545	-1.67552	2.37131	2.36676	2.37792	2.37101
0.545	-1.5708	2.3509	2.34869	2.35329	2.34998
0.545	-1.46608	2.4385	2.43781	2.43922	2.43698
0.545	-1.36136	2.65566	2.65564	2.65568	2.65335
0.545	-1.25664	3.04692	3.04669	3.04724	3.04341
0.545	-1.15192	3.6735	3.6731	3.67387	3.66711
0.545	-1.0472	4.56031	4.56032	4.56032	4.5513
0.545	-0.942478	5.87048	5.87008	5.87104	5.85795
0.545	-0.837758	7.71323	7.71172	7.71518	7.6962
0.545	-0.733038	10.2025	10.1992	10.2065	10.1799
0.545	-0.628319	13.4509	13.4455	13.4576	13.4215
0.545	-0.523599	17.5641	17.5561	17.5738	17.5266
0.545	-0.418879	22.5167	22.5138	22.5204	22.4838
0.545	-0.314159	28.3007	28.2963	28.3064	28.2605
0.545	-0.20944	35.1122	35.1061	35.1199	35.0637
0.545	-0.10472	42.9669	42.9591	42.9767	42.9097
0.545	-2.66454e-15	51.4766	51.4668	51.4889	51.4327
0.545	0.10472	60.8648	60.8536	60.8788	60.8145
0.545	0.20944	70.8723	70.8674	70.8789	70.8492
0.545	0.314159	81.2293	81.2235	81.2371	81.2086
0.545	0.418879	91.9168	91.9107	91.9248	91.9196
0.545	0.523599	102.499	102.493	102.507	102.509
0.545	0.628319	113.038	113.032	113.046	113.077
0.545	0.733038	122.914	122.909	122.921	122.964
0.545	0.837758	132.306	132.302	132.312	132.369
0.545	0.942478	140.616	140.613	140.62	140.714
0.545	1.0472	147.872	147.87	147.874	147.986
0.545	1.15192	153.937	153.93	153.94	154.069
0.545	1.25664	158.531	158.526	158.537	158.684
0.545	1.36136	161.578	161.575	161.581	161.749
0.545	1.46608	162.982	162.981	162.983	163.17
0.545	1.5708	162.702	162.702	162.702	162.906
0.545	1.67552	160.714	160.712	160.716	160.935
0.545	1.78024	157.07	157.109	157.07	157.303
0.545	1.88496	151.973	151.973	151.974	152.216
0.545	1.98968	145.603	145.601	145.605	145.852
0.545	2.0944	138.167	138.163	138.173	138.42
0.545	2.19911	129.724	129.723	129.726	129.957
0.545	2.30383	120.35	120.346	120.355	120.58
0.545	2.40855	110.615	110.607	110.625	110.839
0.545	2.51327	100.376	100.363	100.391	100.573
0.545	2.61799	90.0995	90.0933	90.1067	90.2837
0.545	2.72271	79.7546	79.745	79.766	79.9086
0.545	2.82743	69.7608	69.7466	69.7775	69.9023
0.545	2.93215	60.2116	60.1935	60.2331	60.323
0.545	3.03687	51.1813	51.1588	51.2079	51.2802
0.545	3.14159	43.0182	42.9918	43.0498	43.1047
0.5535	-3.14159	46.7505	46.7202	46.8315	46.8758
0.5535	-3.03687	39.3175	39.2724	39.3801	39.4309
0.5535	-2.93215	32.8108	32.7651	32.8936	32.8761
0.5535	-2.82743	27.2353	27.1802	27.2828	27.2674
0.5535	-2.72271	22.3849	22.3414	22.4109	22.4046
0.5535	-2.61799	18.304	18.2557	18.3541	18.3199
0.5535	-2.51327	15.0231	14.9818	15.0596	15.0406
0.5535	-2.40855	12.4488	12.4164	12.4819	12.4666
0.5535	-2.30383	10.5004	10.4773	10.5275	10.5127
0.5535	-2.19911	9.07978	9.06185	9.39717	9.08937
0.5535	-2.0944	8.20758	8.19293	8.24857	8.21353
0.5535	-1.98968	7.54613	7.41323	7.55817	7.549
0.5535	-1.88496	7.01817	7.01095	7.02608	7.019
0.5535	-1.78024	6.79973	6.77713	6.81059	6.79633
0.5535	-1.67552	6.66897	6.65839	6.68048	6.66749
0.5535	-1.5708	6.66591	6.6591	6.67326	6.66336
0.5535	-1.46608	6.78097	6.77714	6.78503	6.7774
0.5535	-1.36136	7.03459	7.0329	7.03632	7.02984
0.5535	-1.25664	7.46911	7.4687	7.46949	7.46281
0.5535	-1.15192	8.14709	8.14709	8.14709	8.13865
0.5535	-1.0472	9.09803	9.09682	9.09919	9.08551
0.5535	-0.942478	10.4499	10.4497	10.4501	10.4337
0.5535	-0.837758	12.324	12.324	12.324	12.303
0.5535	-0.733038	14.8283	14.8278	14.8289	14.8016
0.5535	-0.628319	18.0697	18.0683	18.0717	18.0362
0.5535	-0.523599	22.1485	22.1456	22.1522	22.1071
0.5535	-0.418879	27.1194	27.1191	27.12	27.0824
0.5535	-0.314159	32.8043	32.8033	32.8057	32.7601
0.5535	-0.20944	39.477	39.4752	39.4796	39.4253
0.5535	-0.10472	47.1513	47.1485	47.1551	47.0914
0.5535	-2.66454e-15	55.5043	55.5002	55.5098	55.4572
0.5535	0.10472	64.6347	64.6298	64.6413	64.5822
0.5535	0.20944	74.4444	74.4384	74.4524	74.4102
0.5535	0.314159	84.5051	84.4987	84.5137	84.4691
0.5535	0.418879	95	94.9994	94.9907	94.979
0.5535	0.523599	105.255	105.248	105.261	105.247
0.5535	0.628319	115.502	115.496	115.511	115.499
0.5535	0.733038	125.112	125.107	125.12	125.144
0.5535	0.837758	134.145	134.141	134.152	134.188
0.5535	0.942478	142.287	142.285	142.292	142.37
0.5535	1.0472	149.234	149.232	149.236	149.324
0.5535	1.15192	155.023	155.022	155.024	155.127
0.5535	1.25664	159.469	159.469	159.469	159.589
0.5535	1.36136	162.426	162.426	162.426	162.564
0.5535	1.46608	163.743	163.743	163.744	163.904
0.5535	1.5708	163.389	163.389	163.389	163.564
0.5535	1.67552	161.432	161.432	161.433	161.621
0.5535	1.78024	157.949	157.947	157.951	158.151
0.5535	1.88496	153.044	153.044	153.046	153.279
0.5535	1.98968	146.829	146.827	146.832	147.086
0.5535	2.0944	139.593	139.588	139.599	139.819
0.5535	2.19911	131.321	131.311	131.332	131.527
0.5535	2.30383	122.294	122.278	122.312	122.5
0.5535	2.40855	112.751	112.779	112.75	112.974
0.5535	2.51327	102.717	102.673	102.727	102.909
0.5535	2.61799	92.7137	92.7303	92.765	92.9248
0.5535	2.72271	82.5866	82.5522	82.6024	82.7829
0.5535	2.82743	72.8845	72.8574	72.9777	73.0699
0.5535	2.93215	63.5137	63.5327	63.5537	63.6787
0.5535	3.03687	54.7318	54.6915	54.7737	54.8848
0.5535	3.14159	46.7522	46.7542	46.8315	46.8317
0.562	-3.14159	53.8318	53.7748	53.9164	53.9178
0.562	-3.03687	46.5502	46.4936	46.6256	46.6261
0.562	-2.93215	40.1882	40.1147	40.2493	40.2456
0.562	-2.82743	34.6886	34.6211	34.7585	34.7442
0.562	-2.72271	29.9522	29.8902	30.0276	29.997
0.562	-2.61799	25.9334	25.8801	26.0001	25.9674
0.562	-2.51327	22.6927	22.6474	22.7503	22.7205
0.562	-2.40855	20.1521	20.1097	20.2016	20.1726
0.562	-2.30383	18.2173	18.1811	18.2572	18.2329
0.562	-2.19911	16.7935	16.762	16.828	16.8036
0.562	-2.0944	15.7883	15.7619	15.8173	15.794
0.562	-1.98968	15.1178	15.0964	15.1412	15.1201
