#	new0	new11a	new11b	new8
0.0178175	21.1454	21.1436	21.1527	21.0898
0.0184709	14.4177	14.416	14.4206	14.3908
0.0191243	9.10242	9.10067	9.1044	9.08609
0.0197777	5.15916	5.15745	5.16108	5.15092
0.0204311	2.48199	2.48156	2.48248	2.47879
0.0210845	0.685658	0.685602	0.685734	0.684864
0.021738	0.0155386	0.0155386	0.0155386	0.0155386
0.0223914	0.363064	0.362717	0.363464	0.362477
0.0230448	0.862223	0.862202	0.862247	0.862242
0.0236982	2.07146	2.07096	2.07111	2.07046
0.0243516	4.23993	4.23933	4.23984	4.23812
0.025005	7.11813	7.11688	7.11794	7.11181
0.0256584	10.7882	10.7872	10.7897	10.7796
