#x	y	new0	new11a	new11b	new8
0.0197777	0.002539	7.21475	7.18558	7.24803	7.20425
0.0197777	0.0025465	8.82787	8.78001	8.87849	8.81662
0.0197777	0.002554	10.899	10.8382	10.9711	10.8817
0.0204311	0.002464	10.0818	9.99939	10.1842	10.0641
0.0204311	0.0024715	7.85152	7.80141	7.91403	7.83565
0.0204311	0.002479	6.0332	6.00724	6.0657	6.01953
0.0204311	0.0024865	4.55774	4.54331	4.57606	4.54836
0.0204311	0.002494	3.49946	3.49574	3.50413	3.49177
0.0204311	0.0025015	2.79731	2.79677	2.79793	2.79254
0.0204311	0.002509	2.48881	2.48859	2.48911	2.48551
0.0204311	0.0025165	2.48199	2.48156	2.48248	2.47879
0.0204311	0.002524	2.83784	2.83169	2.84478	2.8344
0.0204311	0.0025315	3.62415	3.61063	3.63943	3.61926
0.0204311	0.002539	4.85007	4.82136	4.88288	4.84433
0.0204311	0.0025465	6.56609	6.52473	6.61382	6.55686
0.0204311	0.002554	8.75214	8.69267	8.8228	8.74168
0.0210845	0.002464	7.95106	7.8738	8.04349	7.9388
0.0210845	0.0024715	5.77779	5.72409	5.84496	5.7675
0.0210845	0.002479	4.00836	3.97983	4.04419	3.99954
0.0210845	0.0024865	2.58692	2.57005	2.60814	2.58206
0.0210845	0.002494	1.58244	1.57776	1.58838	1.57857
0.0210845	0.0025015	0.93641	0.935489	0.937566	0.934647
0.0210845	0.002509	0.685658	0.685602	0.685734	0.684864
0.0210845	0.0025165	0.792826	0.791114	0.794726	0.791654
0.0210845	0.002524	1.28768	1.2779	1.29868	1.28615
0.0210845	0.0025315	2.20739	2.18874	2.22845	2.20457
0.0210845	0.002539	3.62123	3.55162	3.62767	3.58293
0.0210845	0.0025465	5.45843	5.43914	5.49972	5.48655
0.0210845	0.002554	7.79754	7.73967	7.86663	7.79048
0.021738	0.002464	6.72261	6.64432	6.82113	6.7145
0.021738	0.0024715	4.65585	4.60937	4.71449	4.64897
0.021738	0.002479	3.0067	2.98349	3.03624	3.0011
0.021738	0.0024865	1.72416	1.71136	1.74058	1.72155
0.021738	0.002494	0.80107	0.795206	0.808418	0.799296
0.021738	0.0025015	0.209913	0.20848	0.211742	0.209494
0.021738	0.002509	0.0155386	0.0155386	0.0155386	0.0155386
0.021738	0.0025165	0.212233	0.210685	0.214173	0.211944
0.021738	0.002524	0.814067	0.804681	0.824586	0.813311
0.021738	0.0025315	1.83039	1.81293	1.8497	1.82548
0.021738	0.002539	3.32553	3.28819	3.36492	3.32266
0.021738	0.0025465	5.2832	5.23096	5.33285	5.27807
0.021738	0.002554	7.76979	7.78122	7.8362	7.76403
0.0223914	0.002464	6.57178	6.49389	6.66978	6.56539
0.0223914	0.0024715	4.55061	4.50375	4.60824	4.54517
0.0223914	0.002479	2.94993	2.92396	2.97868	2.94564
0.0223914	0.0024865	1.7106	1.69626	1.72904	1.70881
0.0223914	0.002494	0.885596	0.884128	0.890049	0.88443
0.0223914	0.0025015	0.428185	0.427816	0.428699	0.427761
0.0223914	0.002509	0.363064	0.362717	0.363464	0.362477
0.0223914	0.0025165	0.62354	0.625896	0.626331	0.623489
0.0223914	0.002524	1.21118	1.19988	1.22153	1.21008
0.0223914	0.0025315	2.09062	2.07271	2.11082	2.08768
0.0223914	0.002539	3.44579	3.41118	3.48137	3.44211
0.0223914	0.0025465	5.24739	5.19976	5.30259	5.24137
0.0223914	0.002554	7.585	7.53834	7.66235	7.57671
0.0230448	0.002464	7.17868	7.09591	7.28234	7.17364
0.0230448	0.0024715	5.19875	5.14873	5.26249	5.19452
0.0230448	0.002479	3.58311	3.55627	3.61742	3.57925
0.0230448	0.0024865	2.34936	2.33429	2.3687	2.34751
0.0230448	0.002494	1.49977	1.49606	1.50466	1.49855
0.0230448	0.0025015	1.03932	1.0388	1.04006	1.03881
0.0230448	0.002509	0.862223	0.862202	0.862247	0.862242
0.0230448	0.0025165	1.02732	1.02609	1.02868	1.02697
0.0230448	0.002524	1.59054	1.58329	1.59662	1.58898
0.0230448	0.0025315	2.55901	2.54202	2.57983	2.55824
0.0230448	0.002539	4.00407	3.97259	4.03934	3.99938
0.0230448	0.0025465	5.88384	5.84484	5.92872	5.87827
0.0230448	0.002554	8.14318	8.08593	8.21092	8.13657
0.0236982	0.002464	8.55571	8.46538	8.65334	8.54975
0.0236982	0.0024715	6.54498	6.48899	6.61602	6.54068
0.0236982	0.002479	5.00257	4.92519	4.99286	4.9511
0.0236982	0.0024865	3.73944	3.71646	3.76844	3.73742
0.0236982	0.002494	2.78752	2.77976	2.79745	2.78595
0.0236982	0.0025015	2.23722	2.23484	2.24026	2.23644
0.0236982	0.002509	2.07146	2.07096	2.07111	2.07046
0.0236982	0.0025165	2.31472	2.31369	2.31585	2.31316
0.0236982	0.002524	2.95822	2.95316	2.96383	2.95549
0.0236982	0.0025315	4.00522	3.99389	4.01799	4.00349
0.0236982	0.002539	5.37872	5.35809	5.40213	5.37485
0.0236982	0.0025465	7.20691	7.16929	7.25028	7.20187
0.0236982	0.002554	9.56345	9.50812	9.62908	9.55744
0.0243516	0.002464	10.8001	10.7041	10.9076	10.7948
0.0243516	0.0024715	8.76096	8.69189	8.84984	8.75653
0.0243516	0.002479	7.07111	7.03236	7.12034	7.0669
0.0243516	0.0024865	5.7801	5.76108	5.81056	5.77725
0.0243516	0.002494	4.87377	4.86562	4.88421	4.87105
0.0243516	0.0025015	4.36209	4.35938	4.36558	4.35958
0.0243516	0.002509	4.23993	4.23933	4.23984	4.23812
0.0243516	0.0025165	4.53685	4.53679	4.53691	4.53509
0.0243516	0.002524	5.11434	5.11219	5.11674	5.11183
0.0243516	0.0025315	6.11131	6.10086	6.12328	6.10807
0.0243516	0.002539	7.56843	7.54877	7.59073	7.56344
0.0243516	0.0025465	9.49043	9.45419	9.53224	9.48426
0.0243516	0.002554	11.9419	11.8885	12.0054	11.9348
0.025005	0.002464	13.7273	13.6194	13.8469	13.72
0.025005	0.0024715	11.6581	11.5862	11.7324	11.6523
0.025005	0.002479	9.99472	9.9557	10.0443	9.98921
0.025005	0.0024865	8.74114	8.71605	8.77311	8.7362
0.025005	0.002494	7.88023	7.87144	7.89155	7.87525
0.025005	0.0025015	7.33811	7.3294	7.34881	7.33568
0.025005	0.002509	7.11813	7.11688	7.11794	7.11181
0.025005	0.0025165	7.38238	7.38232	7.38245	7.37801
0.025005	0.002524	8.04346	8.04155	8.04279	8.03539
0.025005	0.0025315	9.13799	9.12811	9.14914	9.13177
0.025005	0.002539	10.6774	10.6588	10.6986	10.6698
0.025005	0.0025465	12.691	12.6562	12.7312	12.6822
0.025005	0.002554	15.2352	15.1837	15.2965	15.2255
0.0256584	0.002464	17.4521	17.3404	17.5766	17.4449
0.0256584	0.0024715	15.4158	15.3443	15.5063	15.4082
0.0256584	0.002479	13.8063	13.7658	13.8578	13.7984
0.0256584	0.0024865	12.583	12.5567	12.6166	12.575
0.0256584	0.002494	11.5941	11.5759	11.6167	11.5891
0.0256584	0.0025015	10.9626	10.9532	10.9743	10.9577
0.0256584	0.002509	10.7882	10.7872	10.7897	10.7796
0.0256584	0.0025165	11.1237	11.1236	11.1238	11.1155
0.0256584	0.002524	11.8574	11.8554	11.8596	11.8484
0.0256584	0.0025315	13.0343	13.0246	13.0452	13.0241
0.0256584	0.002539	14.6562	14.6384	14.6763	14.6446
0.0256584	0.0025465	16.7695	16.7361	16.808	16.7566
0.0256584	0.002554	19.4042	19.3546	19.4633	19.3905
