#x	y	new0	new11a	new11b	new8
0.021738	-2.51327	8.44591	8.43971	8.45377	8.4605
0.021738	-2.40855	5.83083	5.8257	5.83721	5.84027
0.021738	-2.30383	3.8747	3.87093	3.87938	3.8802
0.021738	-2.19911	2.46578	2.46339	2.46897	2.46846
0.021738	-2.0944	1.49585	1.49444	1.49726	1.49657
0.021738	-1.98968	0.865417	0.865189	0.865659	0.865283
0.021738	-1.88496	0.470199	0.466549	0.474787	0.470661
0.021738	-1.78024	0.2044	0.202704	0.206534	0.204493
0.021738	-1.67552	0.0615279	0.0610895	0.0620811	0.061525
0.021738	-1.5708	0.0155386	0.0155386	0.0155386	0.0155386
0.021738	-1.46608	0.0626925	0.062256	0.0631903	0.0626044
0.021738	-1.36136	0.22432	0.222572	0.226311	0.223805
0.021738	-1.25664	0.546705	0.545553	0.54686	0.544586
0.021738	-1.15192	1.0447	1.0434	1.04631	1.04112
0.021738	-1.0472	1.88112	1.87753	1.88566	1.87586
0.021738	-0.942478	3.13145	3.12697	3.13673	3.12075
0.021738	-0.837758	4.94756	4.94022	4.9562	4.93189
0.021738	-0.733038	7.44763	7.43694	7.46021	7.4256
0.021738	-0.628319	10.7431	10.7347	10.7537	10.7229
0.021738	-0.523599	14.9383	14.9258	14.9541	14.9138
0.021738	-0.418879	20.1677	20.1508	20.1892	20.1385
0.021738	-0.314159	26.5116	26.4902	26.5348	26.4775
0.021738	-0.20944	33.9512	33.9394	33.9662	33.9068
0.021738	-0.10472	42.5706	42.5555	42.5635	42.4652
0.021738	-2.66454e-15	52.1679	52.1573	52.1816	52.0266
0.021738	0.10472	62.7527	62.7398	62.7695	62.6844
0.021738	0.20944	74.2984	74.2834	74.3179	74.2258
0.021738	0.314159	86.6508	86.6341	86.6725	86.5748
0.021738	0.418879	99.5894	99.5773	99.6047	99.4504
0.021738	0.523599	112.599	112.591	112.534	112.371
0.021738	0.628319	125.552	125.541	125.563	125.452
0.021738	0.733038	138.231	138.212	138.257	138.139
0.021738	0.837758	150.294	150.276	150.318	150.206
0.021738	0.942478	161.407	161.392	161.429	161.326
0.021738	1.0472	171.239	171.225	171.257	171.165
0.021738	1.15192	179.254	179.249	179.262	179.175
0.021738	1.25664	185.36	185.356	185.365	185.298
0.021738	1.36136	189.457	189.455	189.46	189.401
0.021738	1.46608	191.354	191.349	191.362	191.265
0.021738	1.5708	190.993	190.99	190.998	190.983
0.021738	1.67552	188.447	188.445	188.449	188.462
0.021738	1.78024	183.812	183.812	183.813	183.853
0.021738	1.88496	177.249	177.247	177.252	177.241
0.021738	1.98968	168.914	168.913	168.915	168.988
0.021738	2.0944	159.053	159.053	159.053	159.084
0.021738	2.19911	147.837	147.836	147.839	147.907
0.021738	2.30383	135.777	135.777	135.777	135.853
0.021738	2.40855	123.242	123.242	123.243	123.323
0.021738	2.51327	110.546	110.544	110.548	110.628
0.021738	2.61799	97.9721	97.9673	97.9773	98.053
0.021738	2.72271	85.7714	85.7629	85.7809	85.8493
0.021738	2.82743	73.7918	73.7882	73.796	73.8747
0.021738	2.93215	62.5947	62.5885	62.602	62.6702
0.021738	3.03687	52.318	52.309	52.3287	52.3852
0.021738	3.14159	43.0481	43.0365	43.0621	43.1065
0.0223914	-3.14159	41.6825	41.6703	41.6971	41.7596
0.0223914	-3.03687	33.7206	33.7137	33.7292	33.7875
0.0223914	-2.93215	26.735	26.727	26.7448	26.7906
0.0223914	-2.82743	20.7816	20.773	20.7922	20.8266
0.0223914	-2.72271	15.8125	15.8039	15.8232	15.8476
0.0223914	-2.61799	11.758	11.7499	11.7681	11.7844
0.0223914	-2.51327	8.48302	8.47935	8.48771	8.50018
0.0223914	-2.40855	5.95763	5.95484	5.96123	5.96891
0.0223914	-2.30383	4.08039	4.07857	4.08276	4.0872
0.0223914	-2.19911	2.72398	2.72319	2.72488	2.72494
0.0223914	-2.0944	1.77705	1.77411	1.78457	1.77979
0.0223914	-1.98968	1.14644	1.14283	1.15114	1.14733
0.0223914	-1.88496	0.749078	0.747292	0.751443	0.748825
0.0223914	-1.78024	0.514968	0.514435	0.51571	0.514205
0.0223914	-1.67552	0.394861	0.394854	0.394883	0.394044
0.0223914	-1.5708	0.363064	0.362717	0.363464	0.362477
0.0223914	-1.46608	0.418375	0.416725	0.419703	0.418359
0.0223914	-1.36136	0.508977	0.508958	0.508998	0.508371
0.0223914	-1.25664	0.753418	0.751637	0.753365	0.751631
0.0223914	-1.15192	1.21768	1.21402	1.22213	1.21578
0.0223914	-1.0472	2.01314	2.00773	2.02164	2.02547
0.0223914	-0.942478	3.24245	3.23743	3.24531	3.23371
0.0223914	-0.837758	4.95811	4.9504	4.96159	4.95011
0.0223914	-0.733038	7.34414	7.33622	7.35387	7.33513
0.0223914	-0.628319	10.5293	10.5172	10.5443	10.5185
0.0223914	-0.523599	14.6352	14.6185	14.6562	14.622
0.0223914	-0.418879	19.713	19.6966	19.7339	19.6958
0.0223914	-0.314159	25.7474	25.7393	25.7575	25.7223
0.0223914	-0.20944	32.8399	32.8286	32.8542	32.8117
0.0223914	-0.10472	41.0664	41.0518	41.0848	41.0352
0.0223914	-2.66454e-15	50.4091	50.3913	50.4317	50.3703
0.0223914	0.10472	60.5166	60.5042	60.5327	60.4714
0.0223914	0.20944	71.5159	71.5014	71.5346	71.4687
0.0223914	0.314159	83.2791	83.263	83.3	83.2309
0.0223914	0.418879	95.6134	95.5962	95.6358	95.5653
0.0223914	0.523599	108.162	108.154	108.154	108.032
0.0223914	0.628319	120.478	120.471	120.488	120.413
0.0223914	0.733038	132.545	132.538	132.555	132.484
0.0223914	0.837758	144.026	144.009	144.049	143.977
0.0223914	0.942478	154.577	154.562	154.598	154.536
0.0223914	1.0472	163.904	163.891	163.922	163.873
