#x	y	new0	new11a	new11b	new8
-2.82743	0.002524	21.1016	21.1005	21.1029	21.1423
-2.82743	0.0025315	21.886	21.8855	21.8866	21.9189
-2.82743	0.002539	23.1443	23.1381	23.1513	23.1674
-2.82743	0.0025465	24.8958	24.8779	24.9159	24.917
-2.82743	0.002554	27.0598	27.032	27.0917	27.0595
-2.72271	0.002464	25.7081	25.4472	26.0312	25.7566
-2.72271	0.0024715	23.02	22.8199	23.2686	23.0685
-2.72271	0.002479	20.7501	20.6028	20.9337	20.798
-2.72271	0.0024865	18.9044	18.8017	19.0328	18.951
-2.72271	0.002494	17.4896	17.4234	17.5727	17.5344
-2.72271	0.0025015	16.5136	16.4758	16.5613	16.5559
-2.72271	0.002509	15.9619	15.9383	15.9913	16.0006
-2.72271	0.0025165	15.8125	15.8039	15.8232	15.8476
-2.72271	0.002524	16.1292	16.1281	16.1306	16.1601
-2.72271	0.0025315	16.9218	16.9211	16.9224	16.9468
-2.72271	0.002539	18.152	18.145	18.1598	18.1587
-2.72271	0.0025465	19.797	19.7777	19.8189	19.7955
-2.72271	0.002554	21.9622	21.926	22.0038	21.9519
-2.61799	0.002464	21.5204	21.2614	21.8413	21.5608
-2.61799	0.0024715	18.8428	18.6445	19.0893	18.8826
-2.61799	0.002479	16.5817	16.4361	16.7634	16.6206
-2.61799	0.0024865	14.7433	14.642	14.87	14.7807
-2.61799	0.002494	13.3344	13.2695	13.4161	13.3699
-2.61799	0.0025015	12.3631	12.3262	12.4097	12.3961
-2.61799	0.002509	11.8385	11.8216	11.8599	11.8683
-2.61799	0.0025165	11.758	11.7499	11.7681	11.7844
-2.61799	0.002524	12.076	12.0754	12.0767	12.0919
-2.61799	0.0025315	12.7634	12.7646	12.7644	12.7745
-2.61799	0.002539	13.9273	13.9194	13.936	13.93
-2.61799	0.0025465	15.5879	15.5672	15.6113	15.5834
-2.61799	0.002554	17.7685	17.7306	17.812	17.7562
-2.51327	0.002464	18.1559	17.9018	18.4709	18.1891
-2.51327	0.0024715	15.4933	15.2994	15.7345	15.5255
-2.51327	0.002479	13.2459	13.104	13.4229	13.2768
-2.51327	0.0024865	11.4198	11.3218	11.5425	11.4491
-2.51327	0.002494	10.0222	9.95985	10.1006	10.0494
-2.51327	0.0025015	9.06134	9.02644	9.10544	9.08604
-2.51327	0.002509	8.5462	8.53066	8.56596	8.56799
-2.51327	0.0025165	8.44591	8.43971	8.45377	8.4605
-2.51327	0.002524	8.70039	8.69999	8.70088	8.71009
-2.51327	0.0025315	9.40794	9.4065	9.40948	9.41293
-2.51327	0.002539	10.5923	10.5831	10.6024	10.5915
-2.51327	0.0025465	12.2733	12.2506	12.2989	12.2662
-2.51327	0.002554	14.4746	14.4344	14.521	14.4606
-2.40855	0.002464	15.5075	15.261	15.8133	15.5344
-2.40855	0.0024715	12.865	12.6778	13.0981	12.8907
-2.40855	0.002479	10.6366	10.5005	10.8066	10.6608
-2.40855	0.0024865	8.82856	8.73542	8.94534	8.85094
-2.40855	0.002494	7.44826	7.3898	7.52186	7.46852
-2.40855	0.0025015	6.50392	6.47192	6.5444	6.5218
-2.40855	0.002509	6.0048	5.99119	6.02214	6.01995
-2.40855	0.0025165	5.83083	5.8257	5.83721	5.84027
-2.40855	0.002524	6.10299	6.10288	6.10315	6.10855
-2.40855	0.0025315	6.83577	6.83354	6.83818	6.83713
-2.40855	0.002539	8.0453	8.03436	8.05751	8.04178
-2.40855	0.0025465	9.75203	9.72677	9.78066	9.74291
-2.40855	0.002554	11.9019	11.8585	11.9519	11.8771
-2.30383	0.002464	13.4617	13.2254	13.7551	13.4832
-2.30383	0.0024715	10.8451	10.6667	11.0673	10.8651
-2.30383	0.002479	8.64148	8.51295	8.80217	8.65996
-2.30383	0.0024865	6.85768	6.7708	6.96673	6.87433
-2.30383	0.002494	5.50104	5.44754	5.5685	5.51565
-2.30383	0.0025015	4.57998	4.55163	4.61593	4.59234
-2.30383	0.002509	4.04163	4.0267	4.06028	4.04972
-2.30383	0.0025165	3.8747	3.87093	3.87938	3.8802
-2.30383	0.002524	4.17409	4.1741	4.17409	4.1765
-2.30383	0.0025315	4.93712	4.9337	4.94085	4.9359
-2.30383	0.002539	6.17733	6.16402	6.19222	6.17178
-2.30383	0.0025465	7.88665	7.85822	7.9188	7.86908
-2.30383	0.002554	10.0144	9.96719	10.0688	9.99183
-2.19911	0.002464	11.9021	11.678	12.1806	11.9196
-2.19911	0.0024715	9.31845	9.15083	9.52751	9.33409
-2.19911	0.002479	7.14672	7.02731	7.29622	7.16046
-2.19911	0.0024865	5.39369	5.31423	5.49361	5.40574
-2.19911	0.002494	4.06769	4.01996	4.12799	4.07781
-2.19911	0.0025015	3.17721	3.153	3.20798	3.18526
-2.19911	0.002509	2.6002	2.5882	2.61522	2.60514
-2.19911	0.0025165	2.46578	2.46339	2.46897	2.46846
-2.19911	0.002524	2.80077	2.80061	2.80093	2.80099
-2.19911	0.0025315	3.60015	3.59506	3.60576	3.59713
-2.19911	0.002539	4.87686	4.86056	4.89515	4.87018
-2.19911	0.0025465	6.59065	6.55824	6.62745	6.57496
-2.19911	0.002554	8.75993	8.70856	8.8173	8.74123
-2.0944	0.002464	10.7185	10.5085	10.9799	10.7324
-2.0944	0.0024715	8.17427	8.01874	8.36848	8.18633
-2.0944	0.002479	6.04151	5.9323	6.17849	6.05182
-2.0944	0.0024865	4.32713	4.25596	4.41677	4.33555
-2.0944	0.002494	3.03912	2.99772	3.09156	3.04576
-2.0944	0.0025015	2.13561	2.11113	2.16627	2.14007
-2.0944	0.002509	1.58928	1.58028	1.60056	1.59198
-2.0944	0.0025165	1.49585	1.49444	1.49726	1.49657
-2.0944	0.002524	1.87482	1.87406	1.87563	1.87359
-2.0944	0.0025315	2.71557	2.70823	2.72371	2.71162
-2.0944	0.002539	4.03516	4.01522	4.05764	4.02838
-2.0944	0.0025465	5.7936	5.75658	5.83586	5.78036
-2.0944	0.002554	8.17854	7.96173	8.07364	8.00358
-1.98968	0.002464	9.81059	9.61574	10.0533	9.82123
-1.98968	0.0024715	7.3122	7.16979	7.49025	7.32117
-1.98968	0.002479	5.22516	5.12691	5.34853	5.23249
-1.98968	0.0024865	3.5567	3.49432	3.63541	3.56241
-1.98968	0.002494	2.31489	2.2801	2.35906	2.31897
-1.98968	0.0025015	1.40658	1.38703	1.43111	1.4093
-1.98968	0.002509	0.908417	0.902267	0.916133	0.909691
-1.98968	0.0025165	0.865417	0.865189	0.865659	0.865283
-1.98968	0.002524	1.29361	1.29171	1.29569	1.29165
-1.98968	0.0025315	2.18183	2.1716	2.19324	2.17781
-1.98968	0.002539	3.55124	3.52701	3.5787	3.54512
-1.98968	0.0025465	5.37981	5.33907	5.42826	5.36944
-1.98968	0.002554	7.65104	7.75077	7.72254	7.63887
-1.88496	0.002464	9.09189	8.91318	9.31477	9.0997
-1.88496	0.0024715	6.64585	6.51718	6.80692	6.65217
-1.88496	0.002479	4.61127	4.5244	4.72054	4.61619
-1.88496	0.0024865	2.99577	2.94238	3.0633	2.99935
-1.88496	0.002494	1.79731	1.76358	1.83961	1.80003
-1.88496	0.0025015	0.912145	0.897357	0.930731	0.913714
-1.88496	0.002509	0.470199	0.466549	0.474787	0.470661
-1.88496	0.0025165	0.48767	0.487667	0.487671	0.487057
-1.88496	0.002524	0.967753	0.964066	0.971828	0.965764
-1.88496	0.0025315	1.91021	1.8964	1.92539	1.90687
-1.88496	0.002539	3.33731	3.30817	3.37052	3.33259
-1.88496	0.0025465	5.24739	5.19976	5.30259	5.24137
-1.88496	0.002554	7.585	7.53834	7.66235	7.57671
-1.78024	0.002464	8.49442	8.33234	8.69684	8.49973
-1.78024	0.0024715	6.10686	5.99225	6.2506	6.11093
-1.78024	0.002479	4.13132	4.05593	4.22635	4.13429
-1.78024	0.0024865	2.57559	2.53107	2.63204	2.57753
-1.78024	0.002494	1.40435	1.37751	1.43806	1.40598
-1.78024	0.0025015	0.582199	0.571791	0.595314	0.583066
-1.78024	0.002509	0.2044	0.202704	0.206534	0.204493
-1.78024	0.0025165	0.287259	0.286846	0.287706	0.286599
-1.78024	0.002524	0.825028	0.818856	0.831906	0.823534
-1.78024	0.0025315	1.83039	1.81293	1.8497	1.82548
-1.78024	0.002539	3.32553	3.28819	3.36492	3.32266
-1.78024	0.0025465	5.31318	5.26009	5.37541	5.3089
-1.78024	0.002554	7.74776	7.67991	7.80995	7.74395
-1.67552	0.002464	7.97192	7.82659	8.15369	7.97497
-1.67552	0.0024715	5.6486	5.54801	5.775	5.65073
-1.67552	0.002479	3.73815	3.67402	3.81918	3.73953
-1.67552	0.0024865	2.2485	2.21249	2.2943	2.24921
-1.67552	0.002494	1.12014	1.09972	1.14584	1.12091
-1.67552	0.0025015	0.367788	0.361174	0.376144	0.368167
-1.67552	0.002509	0.0615279	0.0610895	0.0620811	0.061525
-1.67552	0.0025165	0.212233	0.210685	0.214173	0.211944
-1.67552	0.002524	0.814067	0.804681	0.824586	0.813311
-1.67552	0.0025315	1.88507	1.86211	1.91117	1.88394
-1.67552	0.002539	3.44975	3.41464	3.49063	3.44828
-1.67552	0.0025465	5.51699	5.45861	5.5861	5.5154
-1.67552	0.002554	8.04096	8.1142	8.14484	8.04014
-1.5708	0.002464	7.50238	7.37359	7.66374	7.50331
-1.5708	0.0024715	5.24845	5.16152	5.35791	5.24884
-1.5708	0.002479	3.40849	3.35512	3.47608	3.40852
-1.5708	0.0024865	1.9906	1.96249	2.02649	1.99037
-1.5708	0.002494	0.920108	0.905443	0.938614	0.920116
-1.5708	0.0025015	0.243725	0.240143	0.248267	0.243725
-1.5708	0.002509	0.0155386	0.0155386	0.0155386	0.0155386
-1.5708	0.0025165	0.234354	0.23091	0.238136	0.234332
-1.5708	0.002524	0.903959	0.890652	0.918788	0.903885
-1.5708	0.0025315	2.04613	2.01831	2.0786	2.04602
-1.5708	0.002539	3.68664	3.64165	3.74434	3.68666
-1.5708	0.0025465	5.8673	5.76987	5.94019	5.86776
-1.5708	0.002554	8.5461	10.286	8.5608	8.54617
-1.46608	0.002464	7.0895	6.97672	7.23104	7.08835
-1.46608	0.0024715	4.90935	4.83545	5.0026	4.9081
-1.46608	0.002479	3.14449	3.10118	3.19951	3.14332
-1.46608	0.0024865	1.80326	1.78225	1.8302	1.80224
-1.46608	0.002494	0.804954	0.795206	0.817293	0.804165
-1.46608	0.0025015	0.209913	0.20848	0.211742	0.209494
-1.46608	0.002509	0.0626925	0.062256	0.0631903	0.0626044
-1.46608	0.0025165	0.350274	0.344143	0.357179	0.350465
-1.46608	0.002524	1.09274	1.07571	1.11308	1.09316
-1.46608	0.0025315	2.31244	2.27938	2.35178	2.31308
-1.46608	0.002539	4.03763	3.98696	4.09717	4.03868
-1.46608	0.0025465	6.27883	6.506	6.31756	6.28088
-1.46608	0.002554	10.8465	14.5933	9.1779	10.8429
-1.36136	0.002464	6.76289	6.66538	6.88553	6.75959
-1.36136	0.0024715	4.66005	4.59836	4.7381	4.65715
-1.36136	0.002479	2.97406	2.93991	3.0176	2.97169
-1.36136	0.0024865	1.7106	1.69626	1.72904	1.70881
-1.36136	0.002494	0.80107	0.795289	0.808418	0.799296
-1.36136	0.0025015	0.293114	0.292934	0.29335	0.292017
-1.36136	0.002509	0.22432	0.222572	0.226311	0.223805
-1.36136	0.0025165	0.582241	0.572751	0.593132	0.582292
-1.36136	0.002524	1.40203	1.37908	1.42721	1.40257
-1.36136	0.0025315	2.70379	2.66398	2.90534	2.70472
-1.36136	0.002539	4.52019	4.46553	4.58518	4.52044
-1.36136	0.0025465	7.38603	9.00423	6.89303	7.38752
-1.36136	0.002554	15.3941	16.8071	11.4111	15.3914
-1.25664	0.002464	6.57178	6.49389	6.66978	6.56539
-1.25664	0.0024715	4.55061	4.50375	4.60824	4.54517
-1.25664	0.002479	2.94993	2.92396	2.97868	2.94564
-1.25664	0.0024865	1.77036	1.76105	1.78245	1.76757
-1.25664	0.002494	0.961013	0.958388	0.964402	0.957833
-1.25664	0.0025015	0.546705	0.546576	0.54686	0.544586
-1.25664	0.002509	0.549452	0.545553	0.553938	0.547946
-1.25664	0.0025165	0.978573	0.96483	0.994349	0.977749
-1.25664	0.002524	1.87716	1.84879	1.90846	1.87712
-1.25664	0.0025315	3.26847	3.22	3.317	3.26481
-1.25664	0.002539	5.13384	5.53825	5.23639	5.16309
-1.25664	0.0025465	9.75759	13.6145	7.8571	9.75246
-1.25664	0.002554	23.5383	14.5217	16.423	23.4849
-1.15192	0.002464	6.58787	6.52304	6.66998	6.57841
-1.15192	0.0024715	4.64928	4.61344	4.69489	4.64127
-1.15192	0.002479	3.13338	3.11746	3.15393	3.12698
-1.15192	0.0024865	2.04767	2.04358	2.05313	2.04286
-1.15192	0.002494	1.36249	1.36182	1.36338	1.35742
-1.15192	0.0025015	1.0447	1.0434	1.04631	1.04112
-1.15192	0.002509	1.11054	1.10368	1.11842	1.10726
-1.15192	0.0025165	1.613	1.59439	1.6344	1.61032
-1.15192	0.002524	2.59037	2.55212	2.63901	2.58881
-1.15192	0.0025315	4.06726	4.01387	4.17715	4.06603
-1.15192	0.002539	7.91059	8.50709	6.15594	7.90917
-1.15192	0.0025465	14.7749	12.2315	10.6196	14.7655
-1.15192	0.002554	20.0962	16.8814	23.2158	20.0957
-1.0472	0.002464	6.9242	6.87089	6.99191	6.91109
-1.0472	0.0024715	5.069	5.04155	5.10409	5.05776
-1.0472	0.002479	3.63935	3.62904	3.6531	3.63022
-1.0472	0.0024865	2.64466	2.6432	2.64664	2.63752
-1.0472	0.002494	2.09898	2.0984	2.09961	2.09266
-1.0472	0.0025015	1.88112	1.87753	1.88566	1.87586
-1.0472	0.002509	2.0002	2.09039	2.01234	1.99418
-1.0472	0.0025165	2.57871	2.55477	2.60648	2.57386
-1.0472	0.002524	3.63094	3.59146	3.67819	3.73245
-1.0472	0.0025315	5.20199	5.79113	5.26791	5.1959
-1.0472	0.002539	10.6626	10.5142	7.92482	10.651
-1.0472	0.0025465	17.2807	11.8227	16.2992	18.3186
-1.0472	0.002554	32.3242	14.8646	27.1318	22.7442
-0.942478	0.002464	7.69785	7.65479	7.75273	7.68036
-0.942478	0.0024715	5.92903	5.90621	5.95237	5.91314
-0.942478	0.002479	4.58638	4.58053	4.59422	4.57367
-0.942478	0.0024865	3.68834	3.68818	3.68861	3.67714
-0.942478	0.002494	3.24245	3.23743	3.24531	3.23371
-0.942478	0.0025015	3.13145	3.12697	3.13673	3.12075
-0.942478	0.002509	3.32727	3.31258	3.3443	3.3173
-0.942478	0.0025165	3.9792	3.94983	4.01344	3.97027
-0.942478	0.002524	5.11317	5.06838	5.2636	5.10374
-0.942478	0.0025315	8.59221	9.61799	6.81035	7.47446
-0.942478	0.002539	15.6162	10.5438	11.3383	15.5943
-0.942478	0.0025465	22.2805	14.5849	26.1155	27.7643
-0.942478	0.002554	19.091	15.1069	36.7205	19.0932
-0.837758	0.002464	9.03709	9.00162	9.08243	9.01432
-0.837758	0.0024715	7.35299	7.3397	7.37403	7.33293
-0.837758	0.002479	6.11104	6.10418	6.11059	6.08995
-0.837758	0.0024865	5.30203	5.30294	5.30325	5.28999
-0.837758	0.002494	4.95811	4.9504	4.96159	4.95011
-0.837758	0.0025015	4.94756	4.94022	4.9562	4.93189
-0.837758	0.002509	5.21155	5.1923	5.23431	5.19627
-0.837758	0.0025165	5.93707	5.90233	5.97797	5.92274
-0.837758	0.002524	7.15475	7.64094	7.21569	7.14037
-0.837758	0.0025315	11.8641	10.7741	9.70105	11.8253
-0.837758	0.002539	17.1355	14.7342	17.9484	15.5113
-0.837758	0.0025465	18.3533	15.0163	28.4962	18.3461
-0.837758	0.002554	19.8813	17.8291	35.8609	19.8826
-0.733038	0.002464	11.0719	11.0466	11.1072	11.0473
-0.733038	0.0024715	9.47668	9.46676	9.48977	9.45567
-0.733038	0.002479	8.31787	8.31661	8.31968	8.30142
-0.733038	0.0024865	7.59814	7.59727	7.60574	7.58483
-0.733038	0.002494	7.34414	7.33622	7.35387	7.33513
-0.733038	0.0025015	7.44763	7.43694	7.46021	7.4256
-0.733038	0.002509	7.77822	7.75416	7.8065	7.75616
-0.733038	0.0025165	8.70609	8.53651	8.62344	8.55308
-0.733038	0.002524	10.8835	11.5613	9.93977	10.847
-0.733038	0.0025315	16.7025	12.2357	14.1811	17.7175
-0.733038	0.002539	18.0605	14.5125	28.8074	17.986
-0.733038	0.0025465	19.3632	17.516	36.3011	19.3571
-0.733038	0.002554	21.9804	20.8272	34.6267	21.9822
-0.628319	0.002464	13.8918	13.872	13.9175	13.8621
-0.628319	0.0024715	12.3835	12.3697	12.3913	12.3595
-0.628319	0.002479	11.3061	11.3141	11.3062	11.2958
-0.628319	0.0024865	10.6867	10.6841	10.6899	10.6715
-0.628319	0.002494	10.5293	10.5172	10.5443	10.5185
-0.628319	0.0025015	10.6914	10.6738	10.7119	10.6699
-0.628319	0.002509	11.1515	11.1226	11.186	11.121
-0.628319	0.0025165	12.0212	12.1579	12.0746	11.9899
-0.628319	0.002524	15.8519	14.6803	13.9328	15.8198
-0.628319	0.0025315	19.879	16.5141	22.1536	19.7883
-0.628319	0.002539	19.7342	17.9308	32.4077	19.6595
-0.628319	0.0025465	21.8383	21.5403	36.0933	21.7642
-0.628319	0.002554	27.1733	27.1097	35.4879	27.1584
-0.523599	0.002464	17.6395	17.6256	17.6577	17.6066
-0.523599	0.0024715	16.2163	16.2134	16.2202	16.1899
-0.523599	0.002479	15.2261	15.2259	15.2262	15.2031
-0.523599	0.0024865	14.6978	14.6926	14.7042	14.6801
-0.523599	0.002494	14.6352	14.6185	14.6562	14.622
-0.523599	0.0025015	14.8369	14.8152	14.8624	14.8077
-0.523599	0.002509	15.3807	15.3438	15.421	15.3515
-0.523599	0.0025165	16.8283	17.0851	16.4462	16.7882
-0.523599	0.002524	23.1574	18.5352	20.2202	23.0494
-0.523599	0.0025315	22.2256	20.2404	28.6278	22.8879
-0.523599	0.002539	23.6697	22.8957	37.0373	23.5848
-0.523599	0.0025465	26.6808	26.4196	37.9415	28.087
-0.523599	0.002554	30.0676	30.8917	54.1994	30.0048
-0.418879	0.002464	22.4191	22.4099	22.4314	22.3832
-0.418879	0.0024715	21.0785	21.0774	21.08	21.0494
-0.418879	0.002479	20.1731	20.172	20.1743	20.1468
-0.418879	0.0024865	19.7333	19.7247	19.7437	19.7124
-0.418879	0.002494	19.713	19.6966	19.7339	19.6958
-0.418879	0.0025015	19.881	19.8584	19.9078	19.8473
-0.418879	0.002509	20.479	20.4412	20.5239	20.4445
-0.418879	0.0025165	23.9995	22.9104	21.6284	23.9488
-0.418879	0.002524	26.2708	27.7047	28.2357	27.159
-0.418879	0.0025315	27.0133	26.5684	39.7044	26.9117
-0.418879	0.002539	29.2314	28.0698	41.9526	29.1344
-0.418879	0.0025465	32.0551	31.6164	43.4451	31.9752
-0.418879	0.002554	35.939	36.9976	42.7273	35.8888
-0.314159	0.002464	28.2712	28.2656	28.279	28.2396
-0.314159	0.0024715	27.0445	27.0443	27.0448	27.0201
-0.314159	0.002479	26.1865	26.1855	26.1876	26.1555
-0.314159	0.0024865	25.7474	25.7393	25.7575	25.7223
-0.314159	0.002494	25.7774	25.7566	25.8041	25.7574
-0.314159	0.0025015	25.9775	25.9512	26.0088	25.9344
-0.314159	0.002509	26.6303	27.0231	26.68	26.5857
-0.314159	0.0025165	30.0515	28.8029	28.224	30.0084
-0.314159	0.002524	33.5226	30.2066	35.9937	33.4055
-0.314159	0.0025315	33.9765	31.9992	45.8389	33.8541
-0.314159	0.002539	36.0931	34.5354	46.5174	35.5822
-0.314159	0.0025465	40.7844	38.0749	47.8493	40.639
-0.314159	0.002554	43.7579	42.1788	54.1408	43.6247
-0.20944	0.002464	35.0231	35.0198	35.0276	34.9886
-0.20944	0.0024715	33.8697	33.8697	33.8697	33.8431
-0.20944	0.002479	33.1686	33.1642	33.1738	33.1492
-0.20944	0.0024865	32.8399	32.8286	32.8542	32.8117
-0.20944	0.002494	32.9526	32.9274	32.9851	32.9296
-0.20944	0.0025015	33.183	33.1533	33.2185	33.1293
-0.20944	0.002509	34.1217	34.7783	33.9403	34.0735
-0.20944	0.0025165	40.4798	36.297	37.0593	40.3426
-0.20944	0.002524	40.6124	37.3404	42.8588	40.474
-0.20944	0.0025315	44.8645	39.7866	53.5905	46.3289
-0.20944	0.002539	44.6044	45.1171	52.917	46.3972
-0.20944	0.0025465	46.2081	46.2526	60.8505	46.1064
-0.20944	0.002554	50.073	52.6738	56.8018	51.2144
-0.10472	0.002464	42.8346	42.8308	42.8396	42.7967
-0.10472	0.0024715	41.6713	41.6713	41.6713	41.6418
-0.10472	0.002479	40.9597	40.956	40.9643	40.9379
-0.10472	0.0024865	40.7114	40.6973	40.729	40.6961
-0.10472	0.002494	40.9416	41.1959	40.9784	40.9318
-0.10472	0.0025015	41.2857	41.2527	41.3256	41.2425
-0.10472	0.002509	42.2645	43.797	42.1736	42.2057
-0.10472	0.0025165	48.5942	45.2957	45.042	48.446
-0.10472	0.002524	48.9632	46.1004	52.5746	49.5105
-0.10472	0.0025315	49.9557	47.6738	64.3667	49.8247
-0.10472	0.002539	52.6644	51.1777	61.6303	56.6415
-0.10472	0.0025465	55.2906	53.9673	62.5711	55.13
-0.10472	0.002554	62.0762	68.3718	69.8838	61.9053
-2.66454e-15	0.002464	51.5644	51.5623	51.5673	51.5246
-2.66454e-15	0.0024715	50.4612	50.461	50.4615	50.4305
-2.66454e-15	0.002479	49.8123	49.8067	49.8192	49.7896
-2.66454e-15	0.0024865	49.6296	49.6125	49.6512	49.6138
-2.66454e-15	0.002494	49.9964	49.9736	49.9427	49.8782
-2.66454e-15	0.0025015	50.2826	50.2528	50.3187	50.2359
-2.66454e-15	0.002509	52.5749	52.7403	51.1671	52.5275
-2.66454e-15	0.0025165	57.7904	54.1154	57.7586	57.7146
-2.66454e-15	0.002524	59.6971	56.2949	66.8259	59.5289
-2.66454e-15	0.0025315	59.8913	57.3086	73.2761	59.7522
-2.66454e-15	0.002539	64.1386	60.1052	73.5181	62.8294
-2.66454e-15	0.0025465	64.8947	64.8147	73.2248	64.7816
-2.66454e-15	0.002554	68.7898	67.807	76.5037	68.6076
0.10472	0.002464	61.0962	61.0948	61.0982	61.0729
0.10472	0.0024715	60.0801	60.0796	60.0807	60.0664
0.10472	0.002479	59.522	59.5151	59.5304	59.5167
0.10472	0.0024865	59.4343	59.415	59.4584	59.4358
0.10472	0.002494	59.6743	59.6487	59.708	59.5453
0.10472	0.0025015	59.983	59.9512	60.0216	59.9281
0.10472	0.002509	62.0147	65.4249	60.8993	61.9595
0.10472	0.0025165	69.7771	65.0522	66.9665	69.5981
0.10472	0.002524	69.4758	67.8756	75.8261	69.3054
0.10472	0.0025315	71.3176	70.8354	86.9138	71.1605
0.10472	0.002539	73.0176	76.7949	94.7244	72.5526
0.10472	0.0025465	76.6704	74.6156	85.9071	74.7129
0.10472	0.002554	78.6919	79.9289	86.4691	78.5486
0.20944	0.002464	71.2906	71.2899	71.2917	71.2688
0.20944	0.0024715	70.3174	70.3163	70.3187	70.3057
0.20944	0.002479	69.7607	69.7572	69.7651	69.7484
0.20944	0.0024865	69.5668	69.5545	69.5838	69.5617
0.20944	0.002494	69.8526	69.8253	69.8174	69.8532
0.20944	0.0025015	70.2737	70.2402	70.3147	70.2376
0.20944	0.002509	72.2315	75.6222	71.2921	72.1943
0.20944	0.0025165	80.4806	76.9653	76.9321	80.4793
0.20944	0.002524	81.9962	77.1712	85.5367	81.8029
0.20944	0.0025315	92.7013	79.3079	98.1778	92.4168
0.20944	0.002539	84.9275	86.4675	97.9811	84.763
0.20944	0.0025465	86.5039	92.6084	99.6743	86.3183
0.20944	0.002554	89.8219	98.7876	99.6433	89.6581
0.314159	0.002464	82.1179	82.1164	82.1188	82.0906
0.314159	0.0024715	81.0364	81.0363	81.0364	81.0181
0.314159	0.002479	80.4095	80.4051	80.415	80.4001
0.314159	0.0024865	80.2493	80.2345	80.2682	80.2475
0.314159	0.002494	80.5711	80.5421	80.6093	80.5751
0.314159	0.0025015	81.0173	80.9829	81.0595	80.9767
0.314159	0.002509	82.6299	85.7403	82.0474	82.5888
0.314159	0.0025165	92.4317	89.6272	87.1729	92.4502
0.314159	0.002524	95.3642	89.331	95.5081	95.1489
0.314159	0.0025315	96.7872	93.1549	108.795	107.406
0.314159	0.002539	97.6132	98.0201	127.858	97.4283
0.314159	0.0025465	98.8534	103.686	119.735	98.6459
0.314159	0.002554	101.618	110.964	113.655	101.434
0.418879	0.002464	92.8236	92.8209	92.8271	92.8188
0.418879	0.0024715	91.795	91.7949	91.7951	91.8012
0.418879	0.002479	91.2255	91.221	91.2312	91.2409
0.418879	0.0024865	91.1257	91.1106	91.145	91.1487
0.418879	0.002494	91.5108	91.4811	91.5494	91.5391
